e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-0.0015472728,-0.0015472728,0.0015472728,0.0015472728,-1.8999559e-15,-1.8999559e-15,-1.5182169e-15,-1.5182169e-15,0.0015472728,0.0015472728,-0.00039549501,-0.00039549501,-0.00027227421,-0.00027227421,-0.00039380392,-0.00039380392,-0.00027227421,-0.00027227421,0.00026788857,0.00026788857,1.5796876e-15,1.5796876e-15,1.6252008e-05,1.6252008e-05,1.6252008e-05,1.6252008e-05,2.3379803e-17,2.3379803e-17,-0.0015428872,-0.0015428872,-0.00027227421,-0.00027227421,-0.0015428872,-0.0015428872,-0.00027227421,-0.00027227421,4.6840876e-17,4.6840876e-17,-5.1895436e-17,-5.1895436e-17,-0.0018151614,-0.0018151614,-3.7205704e-18,-3.7205704e-18,-0.0015799895,-0.0015799895,2.96518e-16,2.96518e-16,-4.3856361e-06,-4.3856361e-06,0.00027227421,0.00027227421,-4.3856361e-06,-4.3856361e-06,0.00027227421,0.00027227421,0.00026788857,0.00026788857,1.5791221e-15,1.5791221e-15,-0.0015472728,-0.0015472728,-0.0015472728,-0.0015472728,-0.00027227421,-0.00027227421,-2.8163296e-06,-2.8163296e-06,1.2599892e-17,1.2599892e-17,5.4173359e-08,5.4173359e-08,-2.8705029e-06,-2.8705029e-06,-1.0928054e-05,-1.0928054e-05,1.5908724e-15,1.5908724e-15,0.070382451,0.070382451,1.0064267e-13,1.0064267e-13,0.084438043,0.084438043,5.0530177e-14,5.0530177e-14,-0.0015472728,-0.0015472728,0.0018151614,0.0018151614,-0.00030945457,-0.00030945457,3.167795e-16,3.167795e-16,4.4869474e-14,4.4869474e-14,-4.4939007e-14,-4.4939007e-14,1.1920304e-18,1.1920304e-18,-1.5237514e-18,-1.5237514e-18,-0.0002351719,-0.0002351719,-3.2040295e-18,-3.2040295e-18,4.7797185e-18,4.7797185e-18,1.5845456e-18,1.5845456e-18,2.3252559e-06,2.3252559e-06,1.1446866e-32,1.1446866e-32
-0.0015311021,-0.0015311021,0.0015311021,0.0015311021,-1.922941e-15,-1.922941e-15,-1.5232512e-15,-1.5232512e-15,0.0015311021,0.0015311021,-0.00038460241,-0.00038460241,-0.00026943002,-0.00026943002,-0.00038292515,-0.00038292515,-0.00026943002,-0.00026943002,0.00026509806,0.00026509806,1.5855288e-15,1.5855288e-15,1.6101954e-05,1.6101954e-05,1.6101954e-05,1.6101954e-05,2.3069821e-17,2.3069821e-17,-0.0015267701,-0.0015267701,-0.00026943002,-0.00026943002,-0.0015267701,-0.0015267701,-0.00026943002,-0.00026943002,4.9401096e-17,4.9401096e-17,-5.258485e-17,-5.258485e-17,-0.0017962001,-0.0017962001,-1.8636723e-18,-1.8636723e-18,-0.0015727868,-0.0015727868,2.9457551e-16,2.9457551e-16,-4.331963e-06,-4.331963e-06,0.00026943002,0.00026943002,-4.331963e-06,-4.331963e-06,0.00026943002,0.00026943002,0.00026509806,0.00026509806,1.5849653e-15,1.5849653e-15,-0.0015311021,-0.0015311021,-0.0015311021,-0.0015311021,-0.00026943002,-0.00026943002,-2.7905164e-06,-2.7905164e-06,1.2430954e-17,1.2430954e-17,5.367318e-08,5.367318e-08,-2.8441896e-06,-2.8441896e-06,-1.1163069e-05,-1.1163069e-05,1.5965085e-15,1.5965085e-15,0.069432415,0.069432415,1.0100465e-13,1.0100465e-13,0.083543915,0.083543915,5.0715016e-14,5.0715016e-14,-0.0015311021,-0.0015311021,0.0017962001,0.0017962001,-0.00030622042,-0.00030622042,3.1827587e-16,3.1827587e-16,4.504411e-14,4.504411e-14,-4.5113183e-14,-4.5113183e-14,1.1811801e-18,1.1811801e-18,-1.4902907e-18,-1.4902907e-18,-0.0002234133,-0.0002234133,-2.8560401e-18,-2.8560401e-18,4.690187e-18,4.690187e-18,1.5413059e-18,1.5413059e-18,2.3062434e-06,2.3062434e-06,1.1134871e-32,1.1134871e-32
-0.0015150806,-0.0015150806,0.0015150806,0.0015150806,-1.9452755e-15,-1.9452755e-15,-1.5282007e-15,-1.5282007e-15,0.0015150806,0.0015150806,-0.00037415897,-0.00037415897,-0.00026661209,-0.00026661209,-0.00037249545,-0.00037249545,-0.00026661209,-0.00026661209,0.0002623333,0.0002623333,1.5912827e-15,1.5912827e-15,1.595227e-05,1.595227e-05,1.595227e-05,1.595227e-05,2.2765831e-17,2.2765831e-17,-0.0015108018,-0.0015108018,-0.00026661209,-0.00026661209,-0.0015108018,-0.0015108018,-0.00026661209,-0.00026661209,5.1932198e-17,5.1932198e-17,-5.3272086e-17,-5.3272086e-17,-0.0017774139,-0.0017774139,-3.3587662e-20,-3.3587662e-20,-0.0015651713,-0.0015651713,2.9267341e-16,2.9267341e-16,-4.2787887e-06,-4.2787887e-06,0.00026661209,0.00026661209,-4.2787887e-06,-4.2787887e-06,0.00026661209,0.00026661209,0.0002623333,0.0002623333,1.5907213e-15,1.5907213e-15,-0.0015150806,-0.0015150806,-0.0015150806,-0.0015150806,-0.00026661209,-0.00026661209,-2.7647558e-06,-2.7647558e-06,1.2265311e-17,1.2265311e-17,5.3174232e-08,5.3174232e-08,-2.81793e-06,-2.81793e-06,-1.1377519e-05,-1.1377519e-05,1.6020631e-15,1.6020631e-15,0.068502651,0.068502651,1.0136137e-13,1.0136137e-13,0.082658881,0.082658881,5.0897168e-14,5.0897168e-14,-0.0015150806,-0.0015150806,0.0017774139,0.0017774139,-0.00030301613,-0.00030301613,3.197512e-16,3.197512e-16,4.5216878e-14,4.5216878e-14,-4.528549e-14,-4.528549e-14,1.1703953e-18,1.1703953e-18,-1.4580539e-18,-1.4580539e-18,-0.00021224264,-0.00021224264,-2.5243751e-18,-2.5243751e-18,4.6035504e-18,4.6035504e-18,1.4998555e-18,1.4998555e-18,2.287343e-06,2.287343e-06,1.0833378e-32,1.0833378e-32
-0.0014992081,-0.0014992081,0.0014992081,0.0014992081,-1.9673933e-15,-1.9673933e-15,-1.5330675e-15,-1.5330675e-15,0.0014992081,0.0014992081,-0.00036414324,-0.00036414324,-0.00026382036,-0.00026382036,-0.00036249339,-0.00036249339,-0.00026382036,-0.00026382036,0.00025959424,0.00025959424,1.5969512e-15,1.5969512e-15,1.5803013e-05,1.5803013e-05,1.5803013e-05,1.5803013e-05,2.2467653e-17,2.2467653e-17,-0.001494982,-0.001494982,-0.00026382036,-0.00026382036,-0.001494982,-0.001494982,-0.00026382036,-0.00026382036,5.4434569e-17,5.4434569e-17,-5.3957009e-17,-5.3957009e-17,-0.0017588024,-0.0017588024,1.7702054e-18,1.7702054e-18,-0.0015571719,-0.0015571719,2.9081035e-16,2.9081035e-16,-4.226112e-06,-4.226112e-06,0.00026382036,0.00026382036,-4.226112e-06,-4.226112e-06,0.00026382036,0.00026382036,0.00025959424,0.00025959424,1.5963921e-15,1.5963921e-15,-0.0014992081,-0.0014992081,-0.0014992081,-0.0014992081,-0.00026382036,-0.00026382036,-2.7390583e-06,-2.7390583e-06,1.2102864e-17,1.2102864e-17,5.267671e-08,5.267671e-08,-2.791735e-06,-2.791735e-06,-1.1572526e-05,-1.1572526e-05,1.6075378e-15,1.6075378e-15,0.067592438,0.067592438,1.0171295e-13,1.0171295e-13,0.081782869,0.081782869,5.107669e-14,5.107669e-14,-0.0014992081,-0.0014992081,0.0017588024,0.0017588024,-0.00029984163,-0.00029984163,3.2120589e-16,3.2120589e-16,4.5387801e-14,4.5387801e-14,-4.5455949e-14,-4.5455949e-14,1.159677e-18,1.159677e-18,-1.4269848e-18,-1.4269848e-18,-0.00020163051,-0.00020163051,-2.2083883e-18,-2.2083883e-18,4.5196818e-18,4.5196818e-18,1.4601095e-18,1.4601095e-18,2.2685547e-06,2.2685547e-06,1.0541942e-32,1.0541942e-32
-0.0014834841,-0.0014834841,0.0014834841,0.0014834841,-1.9899447e-15,-1.9899447e-15,-1.5378536e-15,-1.5378536e-15,0.0014834841,0.0014834841,-0.00035453487,-0.00035453487,-0.00026105474,-0.00026105474,-0.00035289859,-0.00035289859,-0.00026105474,-0.00026105474,0.00025688081,0.00025688081,1.6025361e-15,1.6025361e-15,1.5654239e-05,1.5654239e-05,1.5654239e-05,1.5654239e-05,2.2175113e-17,2.2175113e-17,-0.0014793102,-0.0014793102,-0.00026105474,-0.00026105474,-0.0014793102,-0.0014793102,-0.00026105474,-0.00026105474,5.6908588e-17,5.6908588e-17,-5.463949e-17,-5.463949e-17,-0.0017403649,-0.0017403649,3.5482172e-18,3.5482172e-18,-0.001548816,-0.001548816,2.8898501e-16,2.8898501e-16,-4.1739312e-06,-4.1739312e-06,0.00026105474,0.00026105474,-4.1739312e-06,-4.1739312e-06,0.00026105474,0.00026105474,0.00025688081,0.00025688081,1.6019796e-15,1.6019796e-15,-0.0014834841,-0.0014834841,-0.0014834841,-0.0014834841,-0.00026105474,-0.00026105474,-2.713434e-06,-2.713434e-06,1.194352e-17,1.194352e-17,5.2180796e-08,5.2180796e-08,-2.7656148e-06,-2.7656148e-06,-1.1749156e-05,-1.1749156e-05,1.6129345e-15,1.6129345e-15,0.066701089,0.066701089,1.0205951e-13,1.0205951e-13,0.080915806,0.080915806,5.1253639e-14,5.1253639e-14,-0.0014834841,-0.0014834841,0.0017403649,0.0017403649,-0.00029669683,-0.00029669683,3.2264035e-16,3.2264035e-16,4.5556899e-14,4.5556899e-14,-4.5624582e-14,-4.5624582e-14,1.1490258e-18,1.1490258e-18,-1.3970303e-18,-1.3970303e-18,-0.00019154898,-0.00019154898,-1.9074558e-18,-1.9074558e-18,4.4384602e-18,4.4384602e-18,1.4219869e-18,1.4219869e-18,2.2498781e-06,2.2498781e-06,1.0260143e-32,1.0260143e-32
-0.0014679082,-0.0014679082,0.0014679082,0.0014679082,-2.0116287e-15,-2.0116287e-15,-1.5425611e-15,-1.5425611e-15,0.0014679082,0.0014679082,-0.00034531447,-0.00034531447,-0.00025831516,-0.00025831516,-0.0003436917,-0.0003436917,-0.00025831516,-0.00025831516,0.00025419292,0.00025419292,1.6080395e-15,1.6080395e-15,1.5505998e-05,1.5505998e-05,1.5505998e-05,1.5505998e-05,2.1888043e-17,2.1888043e-17,-0.0014637859,-0.0014637859,-0.00025831516,-0.00025831516,-0.0014637859,-0.0014637859,-0.00025831516,-0.00025831516,5.9354628e-17,5.9354628e-17,-5.5319401e-17,-5.5319401e-17,-0.0017221011,-0.0017221011,5.3009465e-18,5.3009465e-18,-0.0015401295,-0.0015401295,2.8719616e-16,2.8719616e-16,-4.1222446e-06,-4.1222446e-06,0.00025831516,0.00025831516,-4.1222446e-06,-4.1222446e-06,0.00025831516,0.00025831516,0.00025419292,0.00025419292,1.6074856e-15,1.6074856e-15,-0.0014679082,-0.0014679082,-0.0014679082,-0.0014679082,-0.00025831516,-0.00025831516,-2.6878923e-06,-2.6878923e-06,1.1787187e-17,1.1787187e-17,5.1686659e-08,5.1686659e-08,-2.739579e-06,-2.739579e-06,-1.1908422e-05,-1.1908422e-05,1.6182546e-15,1.6182546e-15,0.065827947,0.065827947,1.0240115e-13,1.0240115e-13,0.080057621,0.080057621,5.142807e-14,5.142807e-14,-0.0014679082,-0.0014679082,0.0017221011,0.0017221011,-0.00029358163,-0.00029358163,3.2405497e-16,3.2405497e-16,4.5724192e-14,4.5724192e-14,-4.579141e-14,-4.579141e-14,1.1384423e-18,1.1384423e-18,-1.3681396e-18,-1.3681396e-18,-0.00018197153,-0.00018197153,-1.620976e-18,-1.620976e-18,4.3597707e-18,4.3597707e-18,1.3854111e-18,1.3854111e-18,2.2313132e-06,2.2313132e-06,9.9875809e-33,9.9875809e-33
-0.0014524797,-0.0014524797,0.0014524797,0.0014524797,-2.0322286e-15,-2.0322286e-15,-1.5471918e-15,-1.5471918e-15,0.0014524797,0.0014524797,-0.00033646366,-0.00033646366,-0.00025560153,-0.00025560153,-0.00033485431,-0.00033485431,-0.00025560153,-0.00025560153,0.00025153048,0.00025153048,1.6134629e-15,1.6134629e-15,1.5358338e-05,1.5358338e-05,1.5358338e-05,1.5358338e-05,2.1606284e-17,2.1606284e-17,-0.0014484086,-0.0014484086,-0.00025560153,-0.00025560153,-0.0014484086,-0.0014484086,-0.00025560153,-0.00025560153,6.1773056e-17,6.1773056e-17,-5.599662e-17,-5.599662e-17,-0.0017040102,-0.0017040102,7.0288809e-18,7.0288809e-18,-0.0015311372,-0.0015311372,2.8544261e-16,2.8544261e-16,-4.0710501e-06,-4.0710501e-06,0.00025560153,0.00025560153,-4.0710501e-06,-4.0710501e-06,0.00025560153,0.00025560153,0.00025153048,0.00025153048,1.6129118e-15,1.6129118e-15,-0.0014524797,-0.0014524797,-0.0014524797,-0.0014524797,-0.00025560153,-0.00025560153,-2.662442e-06,-2.662442e-06,1.1633777e-17,1.1633777e-17,5.1194459e-08,5.1194459e-08,-2.7136365e-06,-2.7136365e-06,-1.2051283e-05,-1.2051283e-05,1.6234999e-15,1.6234999e-15,0.064972386,0.064972386,1.0273797e-13,1.0273797e-13,0.079208241,0.079208241,5.1600037e-14,5.1600037e-14,-0.0014524797,-0.0014524797,0.0017040102,0.0017040102,-0.00029049594,-0.00029049594,3.2545013e-16,3.2545013e-16,4.5889702e-14,4.5889702e-14,-4.5956452e-14,-4.5956452e-14,1.1279273e-18,1.1279273e-18,-1.3402644e-18,-1.3402644e-18,-0.00017287296,-0.00017287296,-1.3483682e-18,-1.3483682e-18,4.2835036e-18,4.2835036e-18,1.3503089e-18,1.3503089e-18,2.2128598e-06,2.2128598e-06,9.7238745e-33,9.7238745e-33
-0.0014371981,-0.0014371981,0.0014371981,0.0014371981,-2.0536958e-15,-2.0536958e-15,-1.5517476e-15,-1.5517476e-15,0.0014371981,0.0014371981,-0.00032796492,-0.00032796492,-0.00025291373,-0.00025291373,-0.00032636891,-0.00032636891,-0.00025291373,-0.00025291373,0.00024889338,0.00024889338,1.6188082e-15,1.6188082e-15,1.5211303e-05,1.5211303e-05,1.5211303e-05,1.5211303e-05,2.1329681e-17,2.1329681e-17,-0.0014331778,-0.0014331778,-0.00025291373,-0.00025291373,-0.0014331778,-0.0014331778,-0.00025291373,-0.00025291373,6.416423e-17,6.416423e-17,-5.667103e-17,-5.667103e-17,-0.0016860915,-0.0016860915,8.7324965e-18,8.7324965e-18,-0.0015218622,-0.0015218622,2.8372321e-16,2.8372321e-16,-4.0203458e-06,-4.0203458e-06,0.00025291373,0.00025291373,-4.0203458e-06,-4.0203458e-06,0.00025291373,0.00025291373,0.00024889338,0.00024889338,1.61826e-15,1.61826e-15,-0.0014371981,-0.0014371981,-0.0014371981,-0.0014371981,-0.00025291373,-0.00025291373,-2.6370913e-06,-2.6370913e-06,1.1483207e-17,1.1483207e-17,5.0704345e-08,5.0704345e-08,-2.6877956e-06,-2.6877956e-06,-1.2178651e-05,-1.2178651e-05,1.6286719e-15,1.6286719e-15,0.064133807,0.064133807,1.0307008e-13,1.0307008e-13,0.078367593,0.078367593,5.1769589e-14,5.1769589e-14,-0.0014371981,-0.0014371981,0.0016860915,0.0016860915,-0.00028743963,-0.00028743963,3.268262e-16,3.268262e-16,4.6053447e-14,4.6053447e-14,-4.611973e-14,-4.611973e-14,1.1174813e-18,1.1174813e-18,-1.3133588e-18,-1.3133588e-18,-0.00016422931,-0.00016422931,-1.0890728e-18,-1.0890728e-18,4.2095545e-18,4.2095545e-18,1.3166107e-18,1.3166107e-18,2.1945178e-06,2.1945178e-06,9.4686625e-33,9.4686625e-33
-0.0014220629,-0.0014220629,0.0014220629,0.0014220629,-2.0749461e-15,-2.0749461e-15,-1.5562304e-15,-1.5562304e-15,0.0014220629,0.0014220629,-0.00031980164,-0.00031980164,-0.00025025167,-0.00025025167,-0.00031821888,-0.00031821888,-0.00025025167,-0.00025025167,0.00024628154,0.00024628154,1.624077e-15,1.624077e-15,1.5064936e-05,1.5064936e-05,1.5064936e-05,1.5064936e-05,2.1058085e-17,2.1058085e-17,-0.0014180928,-0.0014180928,-0.00025025167,-0.00025025167,-0.0014180928,-0.0014180928,-0.00025025167,-0.00025025167,6.6528504e-17,6.6528504e-17,-5.734252e-17,-5.734252e-17,-0.0016683444,-0.0016683444,1.0412259e-17,1.0412259e-17,-0.0015123266,-0.0015123266,2.8203688e-16,2.8203688e-16,-3.9701293e-06,-3.9701293e-06,0.00025025167,0.00025025167,-3.9701293e-06,-3.9701293e-06,0.00025025167,0.00025025167,0.00024628154,0.00024628154,1.6235319e-15,1.6235319e-15,-0.0014220629,-0.0014220629,-0.0014220629,-0.0014220629,-0.00025025167,-0.00025025167,-2.6118477e-06,-2.6118477e-06,1.1335394e-17,1.1335394e-17,5.0216453e-08,5.0216453e-08,-2.6620642e-06,-2.6620642e-06,-1.229139e-05,-1.229139e-05,1.633772e-15,1.633772e-15,0.06331164,0.06331164,1.0339756e-13,1.0339756e-13,0.077535603,0.077535603,5.1936778e-14,5.1936778e-14,-0.0014220629,-0.0014220629,0.0016683444,0.0016683444,-0.00028441258,-0.00028441258,3.2818354e-16,3.2818354e-16,4.6215448e-14,4.6215448e-14,-4.6281263e-14,-4.6281263e-14,1.1071049e-18,1.1071049e-18,-1.2873791e-18,-1.2873791e-18,-0.00015601784,-0.00015601784,-8.4255005e-19,-8.4255005e-19,4.1378243e-18,4.1378243e-18,1.2842506e-18,1.2842506e-18,2.1762871e-06,2.1762871e-06,9.221601e-33,9.221601e-33
-0.0014070733,-0.0014070733,0.0014070733,0.0014070733,-2.0959796e-15,-2.0959796e-15,-1.5606418e-15,-1.5606418e-15,0.0014070733,0.0014070733,-0.00031195799,-0.00031195799,-0.00024761522,-0.00024761522,-0.00031038841,-0.00031038841,-0.00024761522,-0.00024761522,0.00024369482,0.00024369482,1.629271e-15,1.629271e-15,1.4919274e-05,1.4919274e-05,1.4919274e-05,1.4919274e-05,2.0791352e-17,2.0791352e-17,-0.0014031529,-0.0014031529,-0.00024761522,-0.00024761522,-0.0014031529,-0.0014031529,-0.00024761522,-0.00024761522,6.8866224e-17,6.8866224e-17,-5.801098e-17,-5.801098e-17,-0.0016507681,-0.0016507681,1.2068621e-17,1.2068621e-17,-0.0015025512,-0.0015025512,2.8038256e-16,2.8038256e-16,-3.9203984e-06,-3.9203984e-06,0.00024761522,0.00024761522,-3.9203984e-06,-3.9203984e-06,0.00024761522,0.00024761522,0.00024369482,0.00024369482,1.628729e-15,1.628729e-15,-0.0014070733,-0.0014070733,-0.0014070733,-0.0014070733,-0.00024761522,-0.00024761522,-2.5867186e-06,-2.5867186e-06,1.1190261e-17,1.1190261e-17,4.9730914e-08,4.9730914e-08,-2.6364495e-06,-2.6364495e-06,-1.2390321e-05,-1.2390321e-05,1.6388017e-15,1.6388017e-15,0.062505338,0.062505338,1.0372052e-13,1.0372052e-13,0.076712198,0.076712198,5.210165e-14,5.210165e-14,-0.0014070733,-0.0014070733,0.0016507681,0.0016507681,-0.00028141466,-0.00028141466,3.295225e-16,3.295225e-16,4.6375725e-14,4.6375725e-14,-4.6441071e-14,-4.6441071e-14,1.0967985e-18,1.0967985e-18,-1.2622837e-18,-1.2622837e-18,-0.00014821695,-0.00014821695,-6.0827973e-19,-6.0827973e-19,4.0682182e-18,4.0682182e-18,1.2531655e-18,1.2531655e-18,2.1581675e-06,2.1581675e-06,8.9823626e-33,8.9823626e-33
-0.0013922286,-0.0013922286,0.0013922286,0.0013922286,-2.1163626e-15,-2.1163626e-15,-1.5649836e-15,-1.5649836e-15,0.0013922286,0.0013922286,-0.00030441895,-0.00030441895,-0.00024500426,-0.00024500426,-0.00030286247,-0.00030286247,-0.00024500426,-0.00024500426,0.00024113311,0.00024113311,1.6343917e-15,1.6343917e-15,1.4774354e-05,1.4774354e-05,1.4774354e-05,1.4774354e-05,2.0529346e-17,2.0529346e-17,-0.0013883575,-0.0013883575,-0.00024500426,-0.00024500426,-0.0013883575,-0.0013883575,-0.00024500426,-0.00024500426,7.1177733e-17,7.1177733e-17,-5.8676308e-17,-5.8676308e-17,-0.0016333617,-0.0016333617,1.3702029e-17,1.3702029e-17,-0.0014925556,-0.0014925556,2.7875927e-16,2.7875927e-16,-3.8711505e-06,-3.8711505e-06,0.00024500426,0.00024500426,-3.8711505e-06,-3.8711505e-06,0.00024500426,0.00024500426,0.00024113311,0.00024113311,1.6338529e-15,1.6338529e-15,-0.0013922286,-0.0013922286,-0.0013922286,-0.0013922286,-0.00024500426,-0.00024500426,-2.5617104e-06,-2.5617104e-06,1.1047731e-17,1.1047731e-17,4.9247847e-08,4.9247847e-08,-2.6109582e-06,-2.6109582e-06,-1.2476221e-05,-1.2476221e-05,1.6437625e-15,1.6437625e-15,0.06171438,0.06171438,1.0403905e-13,1.0403905e-13,0.075897304,0.075897304,5.2264255e-14,5.2264255e-14,-0.0013922286,-0.0013922286,0.0016333617,0.0016333617,-0.00027844572,-0.00027844572,3.3084343e-16,3.3084343e-16,4.6534296e-14,4.6534296e-14,-4.6599173e-14,-4.6599173e-14,1.0865626e-18,1.0865626e-18,-1.2380329e-18,-1.2380329e-18,-0.0001408061,-0.0001408061,-3.8576062e-19,-3.8576062e-19,4.0006461e-18,4.0006461e-18,1.2232957e-18,1.2232957e-18,2.1401591e-06,2.1401591e-06,8.7506359e-33,8.7506359e-33
-0.0013775281,-0.0013775281,0.0013775281,0.0013775281,-2.1365288e-15,-2.1365288e-15,-1.5692575e-15,-1.5692575e-15,0.0013775281,0.0013775281,-0.00029717022,-0.00029717022,-0.00024241866,-0.00024241866,-0.00029562676,-0.00029562676,-0.00024241866,-0.00024241866,0.00023859628,0.00023859628,1.6394406e-15,1.6394406e-15,1.4630209e-05,1.4630209e-05,1.4630209e-05,1.4630209e-05,2.0271933e-17,2.0271933e-17,-0.0013737057,-0.0013737057,-0.00024241866,-0.00024241866,-0.0013737057,-0.0013737057,-0.00024241866,-0.00024241866,7.3463364e-17,7.3463364e-17,-5.9338404e-17,-5.9338404e-17,-0.0016161244,-0.0016161244,1.5312915e-17,1.5312915e-17,-0.0014823586,-0.0014823586,2.7716603e-16,2.7716603e-16,-3.8223832e-06,-3.8223832e-06,0.00024241866,0.00024241866,-3.8223832e-06,-3.8223832e-06,0.00024241866,0.00024241866,0.00023859628,0.00023859628,1.6389052e-15,1.6389052e-15,-0.0013775281,-0.0013775281,-0.0013775281,-0.0013775281,-0.00024241866,-0.00024241866,-2.5368294e-06,-2.5368294e-06,1.0907732e-17,1.0907732e-17,4.8767362e-08,4.8767362e-08,-2.5855967e-06,-2.5855967e-06,-1.254983e-05,-1.254983e-05,1.6486557e-15,1.6486557e-15,0.060938267,0.060938267,1.0435322e-13,1.0435322e-13,0.075090847,0.075090847,5.2424636e-14,5.2424636e-14,-0.0013775281,-0.0013775281,0.0016161244,0.0016161244,-0.00027550563,-0.00027550563,3.3214666e-16,3.3214666e-16,4.6691181e-14,4.6691181e-14,-4.6755588e-14,-4.6755588e-14,1.0763976e-18,1.0763976e-18,-1.2145892e-18,-1.2145892e-18,-0.0001337658,-0.0001337658,-1.7450978e-19,-1.7450978e-19,3.9350223e-18,3.9350223e-18,1.1945844e-18,1.1945844e-18,2.1222616e-06,2.1222616e-06,8.5261243e-33,8.5261243e-33
-0.0013629711,-0.0013629711,0.0013629711,0.0013629711,-2.1560444e-15,-2.1560444e-15,-1.5734649e-15,-1.5734649e-15,0.0013629711,0.0013629711,-0.00029019823,-0.00029019823,-0.00023985829,-0.00023985829,-0.0002886677,-0.0002886677,-0.00023985829,-0.00023985829,0.0002360842,0.0002360842,1.6444192e-15,1.6444192e-15,1.4486869e-05,1.4486869e-05,1.4486869e-05,1.4486869e-05,2.0018987e-17,2.0018987e-17,-0.001359197,-0.001359197,-0.00023985829,-0.00023985829,-0.001359197,-0.001359197,-0.00023985829,-0.00023985829,7.5723447e-17,7.5723447e-17,-5.9997174e-17,-5.9997174e-17,-0.0015990553,-0.0015990553,1.6901701e-17,1.6901701e-17,-0.0014719778,-0.0014719778,2.7560194e-16,2.7560194e-16,-3.7740936e-06,-3.7740936e-06,0.00023985829,0.00023985829,-3.7740936e-06,-3.7740936e-06,0.00023985829,0.00023985829,0.0002360842,0.0002360842,1.6438873e-15,1.6438873e-15,-0.0013629711,-0.0013629711,-0.0013629711,-0.0013629711,-0.00023985829,-0.00023985829,-2.5120813e-06,-2.5120813e-06,1.0770195e-17,1.0770195e-17,4.8289564e-08,4.8289564e-08,-2.5603708e-06,-2.5603708e-06,-1.2611848e-05,-1.2611848e-05,1.6534826e-15,1.6534826e-15,0.060176523,0.060176523,1.0466314e-13,1.0466314e-13,0.074292754,0.074292754,5.2582838e-14,5.2582838e-14,-0.0013629711,-0.0013629711,0.0015990553,0.0015990553,-0.00027259421,-0.00027259421,3.3343252e-16,3.3343252e-16,4.6846398e-14,4.6846398e-14,-4.6910336e-14,-4.6910336e-14,1.0663037e-18,1.0663037e-18,-1.1919166e-18,-1.1919166e-18,-0.00012707751,-0.00012707751,2.5937945e-20,2.5937945e-20,3.871265e-18,3.871265e-18,1.1669772e-18,1.1669772e-18,2.1044751e-06,2.1044751e-06,8.3085454e-33,8.3085454e-33
