e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,y_H_potential_pie,y_H_potential_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.10147309,0.081352075,-0.039627247,-0.019506231,0.061845844,0.061845844,0.10555775,0.10555775,0.0040846558,0.024205672,0.014455299,0.012428624,-0.0070435047,-0.0096499284,0.014637738,0.012505209,-0.0070368378,-0.0096432615,-0.14993185,-0.042113475,0.0077964067,0.0050515485,-0.10159687,-0.10159687,-0.0053224233,-0.0023285523,-0.0050251256,-0.0023285523,-0.00051754132,-0.00051754132,0.033018868,0.018249134,-0.0051489024,-0.0077553261,0.027056214,0.01228648,-0.0017821594,-0.004388583,0.0059626542,0.0059626542,-0.003366743,-0.003366743,0.025274055,0.0078978971,0.0025959112,0.0025959112,0.025274055,0.0078978971,0.0025959112,0.0025959112,0.0066083785,0.0012570966,-0.10040884,-0.097802421,0.0066083785,0.0012570966,-0.10040884,-0.097802421,0.0077964067,0.0050515485,-0.10159687,-0.10159687,0.033070461,0.012949446,0.039627247,0.019506231,-0.0011880282,-0.0037944519,6.1042515e-05,5.8396435e-05,-0.00034502755,-0.00034502755,-0.00064306726,-0.00027898147,0.00035908222,-7.6496393e-06,0.013839616,0.010832796,-0.10263196,-0.10263196,16.235081,13.138501,-6.4464723,-6.4464723,8.9716115,7.4961746,-3.2082948,-3.2082948,-0.00012378159,-0.020244797,-0.093676684,-0.076300527,0.0066140923,0.0025898891,-0.019800192,-0.019800192,4.0674466,4.0674466,-3.6927335,-3.7614452,0.0025678798,0.0025678798,4.5768441e-19,1.9648734e-16,0,1.5980297e-16,0,6.7681444e-16,0,5.5620345e-16,0,-1.312937e-15,0,0,0.00025085323,0.00010530505,9.1669681e-06,9.1669681e-06
0.097162051,0.079550119,-0.037382037,-0.019770105,0.059780014,0.059780014,0.1060727,0.1060727,0.0089106495,0.026522581,0.014814657,0.013095233,-0.0080795632,-0.010309291,0.014996727,0.013172404,-0.0080731995,-0.010302927,-0.13156441,-0.041122194,0.0078570337,0.0051099557,-0.10193396,-0.10193396,-0.0047271975,-0.0022736351,-0.0047271975,-0.0022736351,-0.00050563787,-0.00050563787,0.031419345,0.01878422,-0.006033078,-0.008262806,0.025096252,0.012461127,-0.0025151525,-0.0047448805,0.0063230925,0.0063230925,-0.0035179255,-0.0035179255,0.0225811,0.0077162465,0.002805167,0.002805167,0.0225811,0.0077162465,0.002805167,0.002805167,0.0059626916,0.00098588553,-0.10003962,-0.097809895,0.0059626916,0.00098588553,-0.10003962,-0.097809895,0.0078570337,0.0051099557,-0.10193396,-0.10193396,0.030438134,0.012826202,0.037382037,0.019770105,-0.0018943421,-0.0041240701,6.0627032e-05,5.8407182e-05,-0.00033709192,-0.00033709192,-0.00064568683,-0.00027121107,0.00036922194,-7.4736663e-06,0.01385911,0.010892267,-0.10294524,-0.10294524,16.191976,13.118642,-6.4652573,-6.4652573,8.9116778,7.4361405,-3.2171059,-3.2171059,-0.0047719136,-0.022383845,-0.089305017,-0.074440164,0.0060876267,0.0025652404,-0.01982576,-0.01982576,4.0809421,4.0809421,-3.7195436,-3.7802248,0.0025088185,0.0025088185,2.0759965e-17,1.9724931e-16,2.1784273e-18,1.5065863e-16,4.0135588e-17,6.8251962e-16,7.3502789e-17,5.575021e-16,-1.3990612e-16,-1.3165097e-15,0,0,0.00025034609,0.0001061095,8.7501369e-06,8.7501369e-06
0.092961599,0.077790962,-0.035199901,-0.020029264,0.057761698,0.057761698,0.10657581,0.10657581,0.013614211,0.028784848,0.015167047,0.013746503,-0.00909024,-0.010953496,0.015348735,0.013824253,-0.0090841656,-0.010947421,-0.11573108,-0.040153711,0.0079173064,0.0051683733,-0.1022633,-0.1022633,-0.0042702821,-0.0022199809,-0.0042702821,-0.0022199809,-0.0004940082,-0.0004940082,0.029865446,0.019306998,-0.0068953584,-0.0087586139,0.023190205,0.012631757,-0.0032297276,-0.0050929832,0.0066752408,0.0066752408,-0.0036656307,-0.0036656307,0.019960478,0.0075387737,0.00300961,0.00300961,0.019960478,0.0075387737,0.00300961,0.00300961,0.0053344548,0.00072226616,-0.099680452,-0.097817196,0.0053344548,0.00072226616,-0.099680452,-0.097817196,0.0079173064,0.0051683733,-0.1022633,-0.1022633,0.027877784,0.012707147,0.035199901,0.020029264,-0.0025828516,-0.0044461072,6.0272683e-05,5.8417682e-05,-0.0003293388,-0.0003293388,-0.00062823681,-0.00026361937,0.00035917069,-7.3017458e-06,0.013884302,0.010951724,-0.10325132,-0.10325132,16.154095,13.100688,-6.4836102,-6.4836102,8.8538328,7.3782116,-3.2257143,-3.2257143,-0.0093017042,-0.024472341,-0.085044293,-0.072622589,0.0055755568,0.0025414294,-0.019850739,-0.019850739,4.0941273,4.0941273,-3.7459022,-3.7986283,0.0024511157,0.0024511157,3.9077879e-17,1.9799307e-16,3.9726076e-18,1.4170107e-16,7.8446436e-17,6.8811352e-16,1.3984312e-16,5.5885183e-16,-2.6608592e-16,-1.3200235e-15,0,0,0.00024982068,0.00010690658,8.3522595e-06,8.3522595e-06
0.089204207,0.076073619,-0.033414403,-0.020283816,0.055789804,0.055789804,0.10706735,0.10706735,0.017863142,0.030993729,0.015553736,0.014382785,-0.010025874,-0.01158289,0.015735032,0.01446111,-0.010020076,-0.011577092,-0.10236316,-0.039207503,0.0079772845,0.0052268013,-0.10258507,-0.10258507,-0.0038808797,-0.0021675608,-0.0038808797,-0.0021675608,-0.00048264601,-0.00048264601,0.02864084,0.019817752,-0.0076860027,-0.0092430183,0.021621551,0.012798462,-0.0038760639,-0.0054330795,0.0070192896,0.0070192896,-0.0038099388,-0.0038099388,0.017745487,0.0073653827,0.0032093508,0.0032093508,0.017745487,0.0073653827,0.0032093508,0.0032093508,0.0047735627,0.00046606387,-0.099381346,-0.09782433,0.0047735627,0.00046606387,-0.099381346,-0.09782433,0.0079772845,0.0052268013,-0.10258507,-0.10258507,0.025722771,0.012592184,0.033414403,0.020283816,-0.0032037218,-0.0047607374,5.9978058e-05,5.8427941e-05,-0.00032176401,-0.00032176401,-0.00056089213,-0.00025620228,0.00029910618,-7.1337837e-06,0.013915112,0.011011167,-0.10355036,-0.10355036,16.121352,13.084596,-6.5015409,-6.5015409,8.7980308,7.3223395,-3.2341248,-3.2341248,-0.013380861,-0.026511448,-0.081226922,-0.070846818,0.0051445543,0.0025184368,-0.019875143,-0.019875143,4.1070091,4.1070091,-3.7706512,-3.8166619,0.00239474,0.00239474,5.5610401e-17,1.9871904e-16,5.4104082e-18,1.329288e-16,1.1501884e-16,6.9359803e-16,1.9974016e-16,5.6025153e-16,-3.7991299e-16,-1.3234798e-15,0,0,0.00024928124,0.00010769635,7.9724739e-06,7.9724739e-06
0.085822964,0.074397129,-0.031959702,-0.020533867,0.053863263,0.053863263,0.10754758,0.10754758,0.021724617,0.033150452,0.015966967,0.015004425,-0.010896706,-0.012197814,0.016147862,0.015083319,-0.010891171,-0.01219228,-0.091058613,-0.038283056,0.0080370178,0.0052852392,-0.10289943,-0.10289943,-0.0035480685,-0.0021163464,-0.0035480685,-0.0021163464,-0.00047154515,-0.00047154515,0.027689707,0.020316758,-0.0084151729,-0.0097162814,0.020334281,0.012961333,-0.0044642452,-0.0057653537,0.0073554252,0.0073554252,-0.0039509277,-0.0039509277,0.015870036,0.0071959795,0.0034044975,0.0034044975,0.015870036,0.0071959795,0.0034044975,0.0034044975,0.0042699951,0.00021710809,-0.099132408,-0.0978313,0.0042699951,0.00021710809,-0.099132408,-0.0978313,0.0080370178,0.0052852392,-0.10289943,-0.10289943,0.023907054,0.012481219,0.031959702,0.020533867,-0.0037670227,-0.0050681312,5.9733307e-05,5.8437963e-05,-0.00031436344,-0.00031436344,-0.00050356758,-0.00024895578,0.00024893745,-6.9696884e-06,0.013950615,0.011070598,-0.10384252,-0.10384252,16.093165,13.070323,-6.5190593,-6.5190593,8.7442269,7.268477,-3.2423418,-3.2423418,-0.017076467,-0.028502302,-0.077785946,-0.06911189,0.0047814108,0.0024962437,-0.019898987,-0.019898987,4.1195947,4.1195947,-3.7939838,-3.8343315,0.002339661,0.002339661,7.0536376e-17,1.9942764e-16,6.5179786e-18,1.2434021e-16,1.49935e-16,6.9897501e-16,2.538412e-16,5.6170011e-16,-4.8262295e-16,-1.3268802e-15,0,0,0.00024873124,0.00010847885,7.6099575e-06,7.6099575e-06
0.082761824,0.072760552,-0.030780792,-0.02077952,0.051981032,0.051981032,0.10801677,0.10801677,0.025254945,0.035256217,0.016400305,0.015611759,-0.01171134,-0.012798601,0.016580795,0.015691217,-0.011706057,-0.012793318,-0.081481371,-0.037379871,0.008096548,0.005343687,-0.10320656,-0.10320656,-0.0032627177,-0.0020663098,-0.0032627177,-0.0020663098,-0.00046069962,-0.00046069962,0.026965437,0.020804288,-0.0090913979,-0.010178659,0.019281607,0.013120458,-0.005002724,-0.0060899856,0.0076838298,0.0076838298,-0.0040886739,-0.0040886739,0.014278883,0.0070304725,0.0035951559,0.0035951559,0.014278883,0.0070304725,0.0035951559,0.0035951559,0.0038153547,-2.4767863e-05,-0.098925371,-0.097838109,0.0038153547,-2.4767863e-05,-0.098925371,-0.097838109,0.008096548,0.005343687,-0.10320656,-0.10320656,0.022375431,0.012374159,0.030780792,0.02077952,-0.0042811933,-0.0053684549,5.95302e-05,5.8447755e-05,-0.00030713308,-0.00030713308,-0.0004546404,-0.00024187595,0.00020703752,-6.8093703e-06,0.013990038,0.011130015,-0.10412796,-0.10412796,16.069042,13.057828,-6.5361747,-6.5361747,8.6923767,7.2165777,-3.2503698,-3.2503698,-0.02044474,-0.030446012,-0.074665276,-0.067416865,0.0044750862,0.0024748319,-0.019922282,-0.019922282,4.1318909,4.1318909,-3.8160662,-3.8516432,0.0022858488,0.0022858488,8.4016523e-17,2.0011926e-16,7.3198748e-18,1.1593359e-16,1.8327328e-16,7.0424631e-16,3.0272886e-16,5.631965e-16,-5.7532714e-16,-1.3302257e-15,0,0,0.00024817355,0.00010925415,7.2639251e-06,7.2639251e-06
0.079973816,0.07116297,-0.029831723,-0.021020877,0.050142093,0.050142093,0.10847516,0.10847516,0.028501349,0.037312195,0.016848422,0.016205117,-0.012477014,-0.013385576,0.017028502,0.016285133,-0.012471971,-0.013380533,-0.073350549,-0.036497459,0.0081559098,0.0054021443,-0.10350663,-0.10350663,-0.0030171934,-0.0020174241,-0.0030171934,-0.0020174241,-0.00045010353,-0.00045010353,0.026429122,0.021280604,-0.0097218408,-0.010630403,0.018424441,0.013275923,-0.0054985889,-0.0064071509,0.0080046811,0.0080046811,-0.004223252,-0.004223252,0.012925852,0.0068687721,0.0037814291,0.0037814291,0.012925852,0.0068687721,0.0037814291,0.0037814291,0.0034026007,-0.00025972682,-0.098753324,-0.097844762,0.0034026007,-0.00025972682,-0.098753324,-0.097844762,0.0081559098,0.0054021443,-0.10350663,-0.10350663,0.021081762,0.012270916,0.029831723,0.021020877,-0.0047533091,-0.0056618711,5.9361859e-05,5.8457322e-05,-0.00030006902,-0.00030006902,-0.00041275397,-0.00023495895,0.00017204682,-6.652742e-06,0.014032734,0.011189419,-0.10440684,-0.10440684,16.048566,13.047069,-6.5528965,-6.5528965,8.6424365,7.1665967,-3.2582131,-3.2582131,-0.023532817,-0.032343663,-0.071817906,-0.065760825,0.0042163524,0.0024541833,-0.019945041,-0.019945041,4.1439042,4.1439042,-3.8370413,-3.8686029,0.0022332743,0.0022332743,9.6195286e-17,2.007943e-16,7.8391607e-18,1.0770717e-16,2.1510834e-16,7.0941379e-16,3.4692754e-16,5.6473964e-16,-6.5902527e-16,-1.3335178e-15,0,0,0.00024761054,0.0001100223,6.9336272e-06,6.9336272e-06
0.077419561,0.069603486,-0.029074112,-0.021258037,0.048345449,0.048345449,0.10892302,0.10892302,0.031503457,0.039319532,0.017306912,0.01678482,-0.013199822,-0.013959055,0.017486581,0.01686539,-0.013195009,-0.013954242,-0.066431351,-0.035635342,0.0082151324,0.005460611,-0.1037998,-0.1037998,-0.0028051125,-0.0019696627,-0.0028051125,-0.0019696627,-0.00043975114,-0.00043975114,0.026048286,0.021745965,-0.010312523,-0.011071756,0.017730133,0.013427812,-0.0059577884,-0.0067170214,0.0083181527,0.0083181527,-0.0043547347,-0.0043547347,0.011772345,0.0067107907,0.0039634181,0.0039634181,0.011772345,0.0067107907,0.0039634181,0.0039634181,0.0030258266,-0.00048792786,-0.098610495,-0.097851262,0.0030258266,-0.00048792786,-0.098610495,-0.097851262,0.0082151324,0.005460611,-0.1037998,-0.1037998,0.019987477,0.012171402,0.029074112,0.021258037,-0.0051893058,-0.0059485388,5.9222538e-05,5.8466668e-05,-0.00029316743,-0.00029316743,-0.00037677412,-0.00022820104,0.00014282923,-6.4997182e-06,0.014078164,0.011248811,-0.1046793,-0.1046793,16.031384,13.038006,-6.5692337,-6.5692337,8.5943637,7.1184897,-3.2658761,-3.2658761,-0.026380239,-0.034196315,-0.069204429,-0.064142875,0.0039974954,0.0024342803,-0.019967276,-0.019967276,4.1556412,4.1556412,-3.8570315,-3.8852165,0.002181909,0.002181909,1.0720251e-16,2.0145314e-16,8.097502e-18,9.9659074e-17,2.4551134e-16,7.1447926e-16,3.8690922e-16,5.6632852e-16,-7.3461658e-16,-1.3367577e-15,0,0,0.00024704417,0.00011078337,6.6183482e-06,6.6183482e-06
0.075066027,0.068081224,-0.028475899,-0.021491096,0.046590128,0.046590128,0.10936057,0.10936057,0.034294544,0.041279346,0.017772138,0.017351182,-0.013884903,-0.01451935,0.017951394,0.0174323,-0.013880308,-0.014514756,-0.060527508,-0.034793053,0.0082742398,0.0055190868,-0.10408623,-0.10408623,-0.0026211372,-0.0019229999,-0.0026211372,-0.0019229999,-0.00042963687,-0.00042963687,0.025795825,0.022200622,-0.010868511,-0.011502958,0.01717141,0.013576208,-0.0063853175,-0.007019765,0.0086244146,0.0086244146,-0.0044831933,-0.0044831933,0.010786093,0.0065564428,0.0041412212,0.0041412212,0.010786093,0.0065564428,0.0041412212,0.0041412212,0.0026800741,-0.00070952642,-0.098492059,-0.097857612,0.0026800741,-0.00070952642,-0.098492059,-0.097857612,0.0082742398,0.0055190868,-0.10408623,-0.10408623,0.019060332,0.01207553,0.028475899,0.021491096,-0.0055941657,-0.0062286132,5.9107437e-05,5.84758e-05,-0.00028642458,-0.00028642458,-0.00034575255,-0.00022159856,0.00011843541,-6.3502158e-06,0.014125876,0.011308191,-0.1049455,-0.1049455,16.017193,13.030601,-6.5851951,-6.5851951,8.5481162,7.0722136,-3.2733628,-3.2733628,-0.029020198,-0.036005001,-0.066791787,-0.062562137,0.0038120665,0.0024151059,-0.019989001,-0.019989001,4.1671082,4.1671082,-3.8761417,-3.90149,0.0021317251,0.0021317251,1.1715491e-16,2.0209615e-16,8.1152524e-18,9.1787371e-17,2.7455006e-16,7.1944455e-16,4.2309869e-16,5.679621e-16,-8.0291006e-16,-1.3399466e-15,0,0,0.00024647604,0.00011153741,6.3174053e-06,6.3174053e-06
0.072885484,0.066595328,-0.028010304,-0.021720148,0.044875179,0.044875179,0.10978806,0.10978806,0.036902575,0.043192731,0.018241107,0.01790451,-0.014536592,-0.015066763,0.018419948,0.017986172,-0.014532206,-0.015062377,-0.055474942,-0.033970136,0.0083332524,0.0055775715,-0.10436606,-0.10436606,-0.0024608035,-0.0018774103,-0.0024608035,-0.0018774103,-0.00041975522,-0.00041975522,0.025649127,0.022644823,-0.011394072,-0.011924243,0.016725494,0.01372119,-0.0067853741,-0.0073155454,0.0089236324,0.0089236324,-0.0046086974,-0.0046086974,0.0099401201,0.0064056448,0.004314935,0.004314935,0.0099401201,0.0064056448,0.004314935,0.004314935,0.0023611778,-0.00092467436,-0.098393987,-0.097863816,0.0023611778,-0.00092467436,-0.098393987,-0.097863816,0.0083332524,0.0055775715,-0.10436606,-0.10436606,0.018273372,0.011983216,0.028010304,0.021720148,-0.0059720746,-0.0065022459,5.9012544e-05,5.8484722e-05,-0.00027983681,-0.00027983681,-0.00031889629,-0.00021514794,9.8072022e-05,-6.2041534e-06,0.014175494,0.011367559,-0.10520557,-0.10520557,16.005738,13.024815,-6.6007894,-6.6007894,8.5036528,7.0277263,-3.2806773,-3.2806773,-0.031480578,-0.037770734,-0.064552231,-0.061017756,0.0036546745,0.0023966433,-0.020010225,-0.020010225,4.1783115,4.1783115,-3.8944618,-3.9174291,0.0020826954,0.0020826954,1.2615743e-16,2.027237e-16,7.9115339e-18,8.409006e-17,3.0228904e-16,7.2431147e-16,4.5587827e-16,5.696394e-16,-8.6463351e-16,-1.3430856e-15,0,0,0.00024590749,0.00011228448,6.0301466e-06,6.0301466e-06
0.070854641,0.065144961,-0.027654966,-0.021945286,0.043199674,0.043199674,0.11020572,0.11020572,0.039351075,0.045060754,0.018711358,0.018445105,-0.015158556,-0.01560159,0.018889786,0.018527304,-0.01515437,-0.015597404,-0.051136477,-0.033166147,0.0083921869,0.005636065,-0.10463946,-0.10463946,-0.0023203774,-0.0018328692,-0.0023203774,-0.0018328692,-0.00041010085,-0.00041010085,0.025589331,0.023078806,-0.011892804,-0.012335838,0.016373362,0.013862838,-0.0071614892,-0.0076045229,0.0092159682,0.0092159682,-0.0047313149,-0.0047313149,0.0092118731,0.0062583152,0.0044846533,0.0044846533,0.0092118731,0.0062583152,0.0044846533,0.0044846533,0.0020656356,-0.00113352,-0.098312911,-0.097869877,0.0020656356,-0.00113352,-0.098312911,-0.097869877,0.0083921869,0.005636065,-0.10463946,-0.10463946,0.01760406,0.01189438,0.027654966,0.021945286,-0.0063265513,-0.006769585,5.8934509e-05,5.8493438e-05,-0.00027340057,-0.00027340057,-0.00029554221,-0.00020884568,8.1076156e-05,-6.0614516e-06,0.014226703,0.011426915,-0.10545966,-0.10545966,15.996796,13.02061,-6.6160251,-6.6160251,8.4609332,6.9849868,-3.2878236,-3.2878236,-0.033784822,-0.039494502,-0.062462454,-0.059508896,0.003520812,0.002378876,-0.020030962,-0.020030962,4.1892572,4.1892572,-3.9120689,-3.9330395,0.0020347934,0.0020347934,1.3430445e-16,2.0333613e-16,7.5043106e-18,7.6565083e-17,3.2878975e-16,7.2908179e-16,4.8559202e-16,5.7135945e-16,-9.2044172e-16,-1.3461761e-15,0,0,0.00024533962,0.00011302463,5.7559498e-06,5.7559498e-06
0.068953915,0.063729306,-0.027391209,-0.0221666,0.041562706,0.041562706,0.11061377,0.11061377,0.04165985,0.046884459,0.019180879,0.018973258,-0.015753903,-0.016124121,0.019358896,0.019055991,-0.015749907,-0.016120125,-0.047397421,-0.032380649,0.0084510574,0.0056945669,-0.10490657,-0.10490657,-0.0021967352,-0.0017893526,-0.0021967352,-0.0017893526,-0.00040066853,-0.00040066853,0.025600709,0.023502808,-0.012367748,-0.012737966,0.016099129,0.014001228,-0.0075166361,-0.0078868539,0.0095015803,0.0095015803,-0.0048511122,-0.0048511122,0.0085824928,0.0061143741,0.0046504681,0.0046504681,0.0085824928,0.0061143741,0.0046504681,0.0046504681,0.0017904999,-0.0013362084,-0.098246017,-0.097875799,0.0017904999,-0.0013362084,-0.098246017,-0.097875799,0.0084510574,0.0056945669,-0.10490657,-0.10490657,0.01703355,0.011808941,0.027391209,0.0221666,-0.0066605575,-0.0070307753,5.8870532e-05,5.8501954e-05,-0.00026711235,-0.00026711235,-0.00027513568,-0.00020268837,6.6893859e-05,-5.922033e-06,0.01427924,0.01148626,-0.10570791,-0.10570791,15.990178,13.017952,-6.6309103,-6.6309103,8.4199178,6.9439547,-3.2948055,-3.2948055,-0.035952659,-0.041177268,-0.060502858,-0.058034739,0.00340671,0.0023617882,-0.020051221,-0.020051221,4.199951,4.199951,-3.9290291,-3.9483269,0.0019879932,0.0019879932,1.4168083e-16,2.0393381e-16,6.9104577e-18,6.9210334e-17,3.5411074e-16,7.3375728e-16,5.1254957e-16,5.7312128e-16,-9.7092382e-16,-1.349219e-15,0,0,0.00024477331,0.00011375792,5.494221e-06,5.494221e-06
0.067166829,0.062347566,-0.027203441,-0.022384177,0.039963388,0.039963388,0.11101243,0.11101243,0.043845602,0.048664865,0.019648031,0.019489256,-0.016325267,-0.016634637,0.019825638,0.019572517,-0.016321453,-0.016630823,-0.044161871,-0.031613217,0.0085098757,0.0057530772,-0.10516754,-0.10516754,-0.0020872631,-0.0017468368,-0.0020872631,-0.0017468368,-0.00039145315,-0.00039145315,0.025670153,0.023917058,-0.012821476,-0.013130846,0.01588953,0.014136435,-0.0078533216,-0.0081626913,0.0097806233,0.0097806233,-0.0049681542,-0.0049681542,0.0080362086,0.0059737437,0.0048124691,0.0048124691,0.0080362086,0.0059737437,0.0048124691,0.0048124691,0.0015332872,-0.0015328811,-0.098190955,-0.097881585,0.0015332872,-0.0015328811,-0.098190955,-0.097881585,0.0085098757,0.0057530772,-0.10516754,-0.10516754,0.016546084,0.011726821,0.027203441,0.022384177,-0.0069765885,-0.0072859583,5.8818273e-05,5.8510274e-05,-0.00026096877,-0.00026096877,-0.00025721273,-0.00019667267,5.5062235e-05,-5.7858219e-06,0.014332885,0.011545594,-0.10595045,-0.10595045,15.985721,13.016804,-6.6454532,-6.6454532,8.3805678,6.9045908,-3.3016268,-3.3016268,-0.038000714,-0.042819978,-0.058656953,-0.056594488,0.0033092169,0.0023453642,-0.020071015,-0.020071015,4.210399,4.210399,-3.945399,-3.963297,0.0019422693,0.0019422693,1.4836289e-16,2.0451707e-16,6.1458256e-18,6.2023659e-17,3.7830773e-16,7.383397e-16,5.3702956e-16,5.7492397e-16,-1.0166099e-15,-1.3522156e-15,0,0,0.00024420933,0.00011448442,5.2443933e-06,5.2443933e-06
0.065479498,0.060998959,-0.027078643,-0.022598104,0.038400855,0.038400855,0.11140193,0.11140193,0.045922428,0.050402968,0.020111484,0.019993379,-0.016874893,-0.017133416,0.020288682,0.020077164,-0.016871253,-0.017129775,-0.041349625,-0.030863436,0.0085686515,0.0058115956,-0.10542251,-0.10542251,-0.0019897736,-0.0017052989,-0.0019897736,-0.0017052989,-0.00038244973,-0.00038244973,0.025786741,0.02432178,-0.013256166,-0.013514689,0.015733493,0.014268532,-0.008173662,-0.0084321845,0.010053248,0.010053248,-0.0050825042,-0.0050825042,0.0075598311,0.0058363477,0.0049707441,0.0049707441,0.0075598311,0.0058363477,0.0049707441,0.0049707441,0.001291902,-0.0017236764,-0.098145761,-0.097887238,0.001291902,-0.0017236764,-0.098145761,-0.097887238,0.0085686515,0.0058115956,-0.10542251,-0.10542251,0.016128483,0.011647943,0.027078643,0.022598104,-0.0072767495,-0.007535272,5.877578e-05,5.8518403e-05,-0.00025496649,-0.00025496649,-0.00024138519,-0.00019079534,4.519448e-05,-5.6527444e-06,0.014387454,0.011604917,-0.10618741,-0.10618741,15.983283,13.017131,-6.6596616,-6.6596616,8.3428455,6.8668568,-3.3082912,-3.3082912,-0.039943012,-0.044423551,-0.056910847,-0.055187363,0.0032256965,0.0023295887,-0.020090353,-0.020090353,4.2206066,4.2206066,-3.9612274,-3.9779555,0.0018975971,0.0018975971,1.5441929e-16,2.0508623e-16,5.2252997e-18,5.500287e-17,4.0143377e-16,7.4283077e-16,5.5928271e-16,5.7676659e-16,-1.057977e-15,-1.3551668e-15,0,0,0.00024364826,0.00011520416,5.0059255e-06,5.0059255e-06
0.063880211,0.059682724,-0.027005951,-0.022808464,0.03687426,0.03687426,0.11178246,0.11178246,0.047902253,0.05209974,0.020570164,0.0204859,-0.017404694,-0.017620727,0.020746957,0.020570204,-0.017401219,-0.017617252,-0.038893605,-0.0301309,0.0086273929,0.0058701219,-0.10567161,-0.10567161,-0.0019024355,-0.0016647164,-0.0019024355,-0.0016647164,-0.00037365339,-0.00037365339,0.025941378,0.024717194,-0.013673671,-0.013889703,0.015621775,0.014397591,-0.0084794469,-0.0086954793,0.010319603,0.010319603,-0.0051942241,-0.0051942241,0.0071423279,0.0057021118,0.0051253788,0.0051253788,0.0071423279,0.0057021118,0.0051253788,0.0051253788,0.0010645738,-0.0019087296,-0.098108793,-0.097892761,0.0010645738,-0.0019087296,-0.098108793,-0.097892761,0.0086273929,0.0058701219,-0.10567161,-0.10567161,0.015769721,0.011572234,0.027005951,0.022808464,-0.0075628191,-0.0077788515,5.874142e-05,5.8526345e-05,-0.00024910226,-0.00024910226,-0.00022732821,-0.00018505319,3.6967375e-05,-5.5227282e-06,0.014442793,0.01166423,-0.10641892,-0.10641892,15.982742,13.018899,-6.6735431,-6.6735431,8.3067135,6.8307151,-3.3148024,-3.3148024,-0.041791401,-0.045988888,-0.055252818,-0.053812602,0.0031539441,0.0023144467,-0.020109247,-0.020109247,4.2305794,4.2305794,-3.9765562,-3.9923076,0.0018539524,0.0018539524,1.5991179e-16,2.0564164e-16,4.1628564e-18,4.8145742e-17,4.2353938e-16,7.4723221e-16,5.7953466e-16,5.7864826e-16,-1.0954542e-15,-1.3580737e-15,0,0,0.0002430906,0.00011591721,4.778301e-06,4.778301e-06
