e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,y_H_potential_pie,y_H_potential_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.29046768,0.29046768,-0.062516316,-0.062516316,0.22795137,0.22795137,0.064152289,0.064152289,-0.062516316,-0.062516316,-0.034143068,-0.034143068,0.052220559,0.052220559,-0.03387861,-0.03387861,0.052274684,0.052274684,0,0,0.0054043513,0.0054043513,-0.074492597,-0.074492597,-0.0043707769,-0.0043707769,-0.0043707769,-0.0043707769,-0.0014746524,-0.0014746524,0.025526354,0.025526354,0.041925918,0.041925918,0.04854517,0.04854517,0.033136656,0.033136656,-0.023018816,-0.023018816,0.0087892613,0.0087892613,0.081681826,0.081681826,-0.014229554,-0.014229554,0.081681826,0.081681826,-0.014229554,-0.014229554,0.036989961,0.036989961,-0.10607821,-0.10607821,0.036989961,0.036989961,-0.10607821,-0.10607821,0.0054043513,0.0054043513,-0.074492597,-0.074492597,0.087086177,0.087086177,0.062516316,0.062516316,0.03158561,0.03158561,0.00015750118,0.00015750118,-0.00098310161,-0.00098310161,-0.00042970476,-0.00042970476,-0.00039589566,-0.00039589566,0.020996969,0.020996969,-0.077441901,-0.077441901,27.055505,27.055505,-4.9360469,-4.9360469,16.278052,16.278052,-2.4998299,-2.4998299,0.21597509,0.21597509,-0.28506333,-0.28506333,0.017417235,0.017417235,-0.01774443,-0.01774443,2.9823227,2.9823227,-2.3110402,-2.3110402,0.0073167685,0.0073167685,1.1273303e-16,1.1273303e-16,-1.324855e-16,-1.324855e-16,-3.5818426e-16,-3.5818426e-16,1.6995341e-18,1.6995341e-18,-5.4340705e-16,-5.4340705e-16,0.019679313,0.019679313,0.00036362935,0.00036362935,7.4422504e-05,7.4422504e-05
0.28758604,0.28758604,-0.065520929,-0.065520929,0.22206511,0.22206511,0.065619568,0.065619568,-0.065520929,-0.065520929,-0.031971374,-0.031971374,0.0506828,0.0506828,-0.031699858,-0.031699858,0.050734464,0.050734464,0,0,0.0055608886,0.0055608886,-0.075453087,-0.075453087,-0.0044347766,-0.0044347766,-0.0044347766,-0.0044347766,-0.0014407354,-0.0014407354,0.028974231,0.028974231,0.040819328,0.040819328,0.050966034,0.050966034,0.032460837,0.032460837,-0.021991803,-0.021991803,0.0083584907,0.0083584907,0.083426871,0.083426871,-0.013633313,-0.013633313,0.083426871,0.083426871,-0.013633313,-0.013633313,0.036546698,0.036546698,-0.1064389,-0.1064389,0.036546698,0.036546698,-0.1064389,-0.1064389,0.0055608886,0.0055608886,-0.075453087,-0.075453087,0.08898776,0.08898776,0.065520929,0.065520929,0.030985809,0.030985809,0.00015653727,0.00015653727,-0.00096049027,-0.00096049027,-0.00044326345,-0.00044326345,-0.00036068955,-0.00036068955,0.021058078,0.021058078,-0.078334558,-0.078334558,26.900001,26.900001,-4.9895716,-4.9895716,16.067757,16.067757,-2.5249357,-2.5249357,0.21213295,0.21213295,-0.28202515,-0.28202515,0.017797552,0.017797552,-0.01781728,-0.01781728,3.0207761,3.0207761,-2.3460771,-2.3460771,0.0071484829,0.0071484829,1.1383709e-16,1.1383709e-16,-1.2929236e-16,-1.2929236e-16,-3.7077908e-16,-3.7077908e-16,1.7672012e-18,1.7672012e-18,-5.5273243e-16,-5.5273243e-16,0.019226689,0.019226689,0.00037333544,0.00037333544,7.1038814e-05,7.1038814e-05
0.28460697,0.28460697,-0.068292731,-0.068292731,0.21631424,0.21631424,0.0670531,0.0670531,-0.068292731,-0.068292731,-0.029870001,-0.029870001,0.049155412,0.049155412,-0.029591623,-0.029591623,0.049204728,0.049204728,0,0,0.005716399,0.005716399,-0.076391486,-0.076391486,-0.0044899668,-0.0044899668,-0.0044899668,-0.0044899668,-0.0014075985,-0.0014075985,0.03220147,0.03220147,0.039713248,0.039713248,0.053189882,0.053189882,0.03177562,0.03177562,-0.020988413,-0.020988413,0.0079376279,0.0079376279,0.084965502,0.084965502,-0.013050785,-0.013050785,0.084965502,0.084965502,-0.013050785,-0.013050785,0.036091261,0.036091261,-0.10676635,-0.10676635,0.036091261,0.036091261,-0.10676635,-0.10676635,0.005716399,0.005716399,-0.076391486,-0.076391486,0.090681901,0.090681901,0.068292731,0.068292731,0.030374862,0.030374862,0.00015551041,0.00015551041,-0.00093839899,-0.00093839899,-0.00045543664,-0.00045543664,-0.00032745194,-0.00032745194,0.02111193,0.02111193,-0.079206683,-0.079206683,26.745245,26.745245,-5.0418653,-5.0418653,15.862946,15.862946,-2.549464,-2.549464,0.20821548,0.20821548,-0.27889057,-0.27889057,0.01813638,0.01813638,-0.017888454,-0.017888454,3.058345,3.058345,-2.3807632,-2.3807632,0.0069840678,0.0069840678,1.1491092e-16,1.1491092e-16,-1.260997e-16,-1.260997e-16,-3.8322737e-16,-3.8322737e-16,1.8366256e-18,1.8366256e-18,-5.6181997e-16,-5.6181997e-16,0.018784475,0.018784475,0.00038276999,0.00038276999,6.7808889e-05,6.7808889e-05
0.28154001,0.28154001,-0.070844378,-0.070844378,0.21069563,0.21069563,0.06845366,0.06845366,-0.070844378,-0.070844378,-0.027836417,-0.027836417,0.047639268,0.047639268,-0.027551379,-0.027551379,0.047686341,0.047686341,0,0,0.0058708249,0.0058708249,-0.077308302,-0.077308302,-0.0045368759,-0.0045368759,-0.0045368759,-0.0045368759,-0.0013752237,-0.0013752237,0.03521942,0.03521942,0.038608774,0.038608774,0.05522752,0.05522752,0.031082329,0.031082329,-0.0200081,-0.0200081,0.0075264449,0.0075264449,0.086309849,0.086309849,-0.012481655,-0.012481655,0.086309849,0.086309849,-0.012481655,-0.012481655,0.035624958,0.035624958,-0.10706243,-0.10706243,0.035624958,0.035624958,-0.10706243,-0.10706243,0.0058708249,0.0058708249,-0.077308302,-0.077308302,0.092180674,0.092180674,0.070844378,0.070844378,0.029754133,0.029754133,0.00015442585,0.00015442585,-0.00091681582,-0.00091681582,-0.00046630386,-0.00046630386,-0.0002960861,-0.0002960861,0.021158984,0.021158984,-0.080058749,-0.080058749,26.591382,26.591382,-5.0929562,-5.0929562,15.66348,15.66348,-2.5734282,-2.5734282,0.20423171,0.20423171,-0.27566919,-0.27566919,0.018436135,0.018436135,-0.017957991,-0.017957991,3.0950499,3.0950499,-2.415102,-2.415102,0.0068234342,0.0068234342,1.1595554e-16,1.1595554e-16,-1.2291336e-16,-1.2291336e-16,-3.9552363e-16,-3.9552363e-16,1.9076846e-18,1.9076846e-18,-5.7067471e-16,-5.7067471e-16,0.018352432,0.018352432,0.00039192717,0.00039192717,6.4725762e-05,6.4725762e-05
0.27839417,0.27839417,-0.073187909,-0.073187909,0.20520626,0.20520626,0.069822008,0.069822008,-0.073187909,-0.073187909,-0.025868188,-0.025868188,0.046135168,0.046135168,-0.025576696,-0.025576696,0.046180101,0.046180101,0,0,0.0060241134,0.0060241134,-0.078204031,-0.078204031,-0.0045760057,-0.0045760057,-0.0045760057,-0.0045760057,-0.0013435936,-0.0013435936,0.038038892,0.038038892,0.037506926,0.037506926,0.057089226,0.057089226,0.030382207,0.030382207,-0.019050334,-0.019050334,0.0071247192,0.0071247192,0.087471433,0.087471433,-0.011925615,-0.011925615,0.087471433,0.087471433,-0.011925615,-0.011925615,0.035149017,0.035149017,-0.10732893,-0.10732893,0.035149017,0.035149017,-0.10732893,-0.10732893,0.0060241134,0.0060241134,-0.078204031,-0.078204031,0.093495546,0.093495546,0.073187909,0.073187909,0.029124903,0.029124903,0.00015328851,0.00015328851,-0.00089572905,-0.00089572905,-0.0004759407,-0.0004759407,-0.00026649983,-0.00026649983,0.021199676,0.021199676,-0.080891218,-0.080891218,26.438543,26.438543,-5.142872,-5.142872,15.469227,15.469227,-2.5968412,-2.5968412,0.20019014,0.20019014,-0.27237005,-0.27237005,0.018699109,0.018699109,-0.018025929,-0.018025929,3.1309105,3.1309105,-2.4490964,-2.4490964,0.0066664952,0.0066664952,1.1697193e-16,1.1697193e-16,-1.1973866e-16,-1.1973866e-16,-4.0766298e-16,-4.0766298e-16,1.9802581e-18,1.9802581e-18,-5.7930177e-16,-5.7930177e-16,0.017930326,0.017930326,0.00040080222,0.00040080222,6.1782776e-05,6.1782776e-05
0.27517792,0.27517792,-0.075334779,-0.075334779,0.19984314,0.19984314,0.071158884,0.071158884,-0.075334779,-0.075334779,-0.023962977,-0.023962977,0.044643849,0.044643849,-0.023665238,-0.023665238,0.044686739,0.044686739,0,0,0.0061762164,0.0061762164,-0.079079158,-0.079079158,-0.0046078326,-0.0046078326,-0.0046078326,-0.0046078326,-0.0013126909,-0.0013126909,0.040670181,0.040670181,0.036408656,0.036408656,0.058784778,0.058784778,0.029676423,0.029676423,-0.018114597,-0.018114597,0.0067322331,0.0067322331,0.0884612,0.0884612,-0.011382364,-0.011382364,0.0884612,0.0884612,-0.011382364,-0.011382364,0.034664598,0.034664598,-0.10756754,-0.10756754,0.034664598,0.034664598,-0.10756754,-0.10756754,0.0061762164,0.0061762164,-0.079079158,-0.079079158,0.094637417,0.094637417,0.075334779,0.075334779,0.028488381,0.028488381,0.00015210307,0.00015210307,-0.00087512728,-0.00087512728,-0.00048441899,-0.00048441899,-0.00023860522,-0.00023860522,0.021234421,0.021234421,-0.08170454,-0.08170454,26.286852,26.286852,-5.1916397,-5.1916397,15.280057,15.280057,-2.6197157,-2.6197157,0.19609876,0.19609876,-0.2690017,-0.2690017,0.018927483,0.018927483,-0.018092304,-0.018092304,3.1659464,3.1659464,-2.4827488,-2.4827488,0.0065131658,0.0065131658,1.1796101e-16,1.1796101e-16,-1.1658041e-16,-1.1658041e-16,-4.1964114e-16,-4.1964114e-16,2.0542296e-18,2.0542296e-18,-5.8770626e-16,-5.8770626e-16,0.017517929,0.017517929,0.00040939139,0.00040939139,5.897357e-05,5.897357e-05
0.27189925,0.27189925,-0.07729588,-0.07729588,0.19460337,0.19460337,0.072465011,0.072465011,-0.07729588,-0.07729588,-0.022118537,-0.022118537,0.043165985,0.043165985,-0.021814761,-0.021814761,0.043206925,0.043206925,0,0,0.0063270904,0.0063270904,-0.079934157,-0.079934157,-0.0046328088,-0.0046328088,-0.0046328088,-0.0046328088,-0.001282499,-0.001282499,0.043123089,0.043123089,0.035314847,0.035314847,0.060323472,0.060323472,0.028966072,0.028966072,-0.017200382,-0.017200382,0.0063487742,0.0063487742,0.089289544,0.089289544,-0.010851608,-0.010851608,0.089289544,0.089289544,-0.010851608,-0.010851608,0.034172791,0.034172791,-0.10777986,-0.10777986,0.034172791,0.034172791,-0.10777986,-0.10777986,0.0063270904,0.0063270904,-0.079934157,-0.079934157,0.095616634,0.095616634,0.07729588,0.07729588,0.027845701,0.027845701,0.00015087393,0.00015087393,-0.00085499936,-0.00085499936,-0.00049180696,-0.00049180696,-0.00021231847,-0.00021231847,0.021263609,0.021263609,-0.082499155,-0.082499155,26.136424,26.136424,-5.2392858,-5.2392858,15.095842,15.095842,-2.6420641,-2.6420641,0.19196509,0.19196509,-0.26557216,-0.26557216,0.019123327,0.019123327,-0.018157153,-0.018157153,3.2001764,3.2001764,-2.5160613,-2.5160613,0.006363363,0.006363363,1.1892369e-16,1.1892369e-16,-1.1344297e-16,-1.1344297e-16,-4.314544e-16,-4.314544e-16,2.1294858e-18,2.1294858e-18,-5.9589333e-16,-5.9589333e-16,0.017115016,0.017115016,0.0004176919,0.0004176919,5.6292072e-05,5.6292072e-05
0.26856569,0.26856569,-0.079081575,-0.079081575,0.18948412,0.18948412,0.073741098,0.073741098,-0.079081575,-0.079081575,-0.020332708,-0.020332708,0.041702194,0.041702194,-0.020023106,-0.020023106,0.041741272,0.041741272,0,0,0.0064766956,0.0064766956,-0.080769492,-0.080769492,-0.0046513635,-0.0046513635,-0.0046513635,-0.0046513635,-0.0012530016,-0.0012530016,0.045406954,0.045406954,0.03422632,0.03422632,0.061714148,0.061714148,0.028252185,0.028252185,-0.016307194,-0.016307194,0.0059741349,0.0059741349,0.089966333,0.089966333,-0.010333059,-0.010333059,0.089966333,0.089966333,-0.010333059,-0.010333059,0.033674621,0.033674621,-0.10796742,-0.10796742,0.033674621,0.033674621,-0.10796742,-0.10796742,0.0064766956,0.0064766956,-0.080769492,-0.080769492,0.096443028,0.096443028,0.079081575,0.079081575,0.027197926,0.027197926,0.00014960523,0.00014960523,-0.00083533437,-0.00083533437,-0.00049816944,-0.00049816944,-0.0001875597,-0.0001875597,0.021287614,0.021287614,-0.083275495,-0.083275495,25.987363,25.987363,-5.2858361,-5.2858361,14.916461,14.916461,-2.6638985,-2.6638985,0.1877962,0.1877962,-0.262089,-0.262089,0.019288606,0.019288606,-0.01822051,-0.01822051,3.2336192,3.2336192,-2.5490356,-2.5490356,0.0062170057,0.0062170057,1.1986081e-16,1.1986081e-16,-1.1033029e-16,-1.1033029e-16,-4.4309956e-16,-4.4309956e-16,2.2059169e-18,2.2059169e-18,-6.0386811e-16,-6.0386811e-16,0.016721371,0.016721371,0.00042570183,0.00042570183,5.3732482e-05,5.3732482e-05
0.26518432,0.26518432,-0.080701715,-0.080701715,0.18448261,0.18448261,0.074987834,0.074987834,-0.080701715,-0.080701715,-0.018603414,-0.018603414,0.040253034,0.040253034,-0.0182882,-0.0182882,0.040290336,0.040290336,0,0,0.0066249965,0.0066249965,-0.081585613,-0.081585613,-0.0046639041,-0.0046639041,-0.0046639041,-0.0046639041,-0.0012241825,-0.0012241825,0.047530662,0.047530662,0.033143836,0.033143836,0.062965211,0.062965211,0.027535724,0.027535724,-0.015434549,-0.015434549,0.0056081122,0.0056081122,0.090500935,0.090500935,-0.0098264369,-0.0098264369,0.090500935,0.090500935,-0.0098264369,-0.0098264369,0.033171053,0.033171053,-0.10813167,-0.10813167,0.033171053,0.033171053,-0.10813167,-0.10813167,0.0066249965,0.0066249965,-0.081585613,-0.081585613,0.097125931,0.097125931,0.080701715,0.080701715,0.026546057,0.026546057,0.00014830091,0.00014830091,-0.00081612168,-0.00081612168,-0.000503568,-0.000503568,-0.00016425276,-0.00016425276,0.021306787,0.021306787,-0.084033978,-0.084033978,25.839766,25.839766,-5.3313156,-5.3313156,14.741792,14.741792,-2.6852307,-2.6852307,0.18359871,0.18359871,-0.25855933,-0.25855933,0.019425186,0.019425186,-0.01828241,-0.01828241,3.2662927,3.2662927,-2.5816734,-2.5816734,0.0060740145,0.0060740145,1.2077319e-16,1.2077319e-16,-1.0724589e-16,-1.0724589e-16,-4.545739e-16,-4.545739e-16,2.2834171e-18,2.2834171e-18,-6.1163573e-16,-6.1163573e-16,0.016336779,0.016336779,0.00043342009,0.00043342009,5.1289262e-05,5.1289262e-05
0.2617618,0.2617618,-0.082165668,-0.082165668,0.17959613,0.17959613,0.076205896,0.076205896,-0.082165668,-0.082165668,-0.016928661,-0.016928661,0.038819016,0.038819016,-0.016608046,-0.016608046,0.038854621,0.038854621,0,0,0.0067719612,0.0067719612,-0.082382964,-0.082382964,-0.0046708168,-0.0046708168,-0.0046708168,-0.0046708168,-0.0011960263,-0.0011960263,0.049502676,0.049502676,0.0320681,0.0320681,0.064084651,0.064084651,0.026817591,0.026817591,-0.014581975,-0.014581975,0.0052505081,0.0052505081,0.090902242,0.090902242,-0.009331467,-0.009331467,0.090902242,0.090902242,-0.009331467,-0.009331467,0.032662992,0.032662992,-0.108274,-0.108274,0.032662992,0.032662992,-0.108274,-0.108274,0.0067719612,0.0067719612,-0.082382964,-0.082382964,0.097674203,0.097674203,0.082165668,0.082165668,0.025891031,0.025891031,0.00014696466,0.00014696466,-0.00079735088,-0.00079735088,-0.00050806111,-0.00050806111,-0.00014232511,-0.00014232511,0.021321463,0.021321463,-0.084775017,-0.084775017,25.693721,25.693721,-5.3757492,-5.3757492,14.571719,14.571719,-2.7060722,-2.7060722,0.17937884,0.17937884,-0.25498984,-0.25498984,0.019534841,0.019534841,-0.018342886,-0.018342886,3.2982148,3.2982148,-2.6139758,-2.6139758,0.0059343122,0.0059343122,1.2166163e-16,1.2166163e-16,-1.0419294e-16,-1.0419294e-16,-4.6587516e-16,-4.6587516e-16,2.3618843e-18,2.3618843e-18,-6.1920125e-16,-6.1920125e-16,0.015961033,0.015961033,0.00044084633,0.00044084633,4.8957126e-05,4.8957126e-05
0.25830438,0.25830438,-0.083482338,-0.083482338,0.17482204,0.17482204,0.077395942,0.077395942,-0.083482338,-0.083482338,-0.01530653,-0.01530653,0.037400598,0.037400598,-0.014980726,-0.014980726,0.037434584,0.037434584,0,0,0.0069175611,0.0069175611,-0.083161976,-0.083161976,-0.0046724682,-0.0046724682,-0.0046724682,-0.0046724682,-0.0011685177,-0.0011685177,0.05133105,0.05133105,0.030999761,0.030999761,0.065080061,0.065080061,0.026098632,0.026098632,-0.01374901,-0.01374901,0.0049011289,0.0049011289,0.091178693,0.091178693,-0.0088478815,-0.0088478815,0.091178693,0.091178693,-0.0088478815,-0.0088478815,0.032151288,0.032151288,-0.1083957,-0.1083957,0.032151288,0.032151288,-0.1083957,-0.1083957,0.0069175611,0.0069175611,-0.083161976,-0.083161976,0.098096254,0.098096254,0.083482338,0.083482338,0.025233727,0.025233727,0.00014559997,0.00014559997,-0.00077901181,-0.00077901181,-0.00051170428,-0.00051170428,-0.00012170756,-0.00012170756,0.021331958,0.021331958,-0.085499011,-0.085499011,25.549311,25.549311,-5.4191608,-5.4191608,14.406129,14.406129,-2.7264344,-2.7264344,0.17514241,0.17514241,-0.25138682,-0.25138682,0.019619251,0.019619251,-0.018401971,-0.018401971,3.3294027,3.3294027,-2.6459438,-2.6459438,0.005797823,0.005797823,1.2252688e-16,1.2252688e-16,-1.0117428e-16,-1.0117428e-16,-4.7700147e-16,-4.7700147e-16,2.4412203e-18,2.4412203e-18,-6.265697e-16,-6.265697e-16,0.01559393,0.01559393,0.00044798091,0.00044798091,4.6731024e-05,4.6731024e-05
0.25481795,0.25481795,-0.08466019,-0.08466019,0.17015776,0.17015776,0.078558617,0.078558617,-0.08466019,-0.08466019,-0.013735177,-0.013735177,0.035998193,0.035998193,-0.013404395,-0.013404395,0.036030633,0.036030633,0,0,0.0070617713,0.0070617713,-0.083923071,-0.083923071,-0.0046692058,-0.0046692058,-0.0046692058,-0.0046692058,-0.0011416418,-0.0011416418,0.053023452,0.053023452,0.02993942,0.02993942,0.065958656,0.065958656,0.025379635,0.025379635,-0.012935204,-0.012935204,0.0045597854,0.0045597854,0.091338291,0.091338291,-0.0083754184,-0.0083754184,0.091338291,0.091338291,-0.0083754184,-0.0083754184,0.031636738,0.031636738,-0.10849804,-0.10849804,0.031636738,0.031636738,-0.10849804,-0.10849804,0.0070617713,0.0070617713,-0.083923071,-0.083923071,0.098400062,0.098400062,0.08466019,0.08466019,0.024574967,0.024574967,0.0001442101,0.0001442101,-0.00076109454,-0.00076109454,-0.00051455021,-0.00051455021,-0.00010233423,-0.00010233423,0.021338572,0.021338572,-0.086206354,-0.086206354,25.406609,25.406609,-5.4615739,-5.4615739,14.24491,14.24491,-2.7463283,-2.7463283,0.17089488,0.17089488,-0.24775618,-0.24775618,0.019680012,0.019680012,-0.018459698,-0.018459698,3.3598732,3.3598732,-2.6775782,-2.6775782,0.0056644731,0.0056644731,1.2336966e-16,1.2336966e-16,-9.8192408e-17,-9.8192408e-17,-4.8795139e-16,-4.8795139e-16,2.5213309e-18,2.5213309e-18,-6.3374605e-16,-6.3374605e-16,0.015235269,0.015235269,0.00045482483,0.00045482483,4.4606139e-05,4.4606139e-05
0.25130803,0.25130803,-0.085707268,-0.085707268,0.16560076,0.16560076,0.079694551,0.079694551,-0.085707268,-0.085707268,-0.012212828,-0.012212828,0.03461217,0.03461217,-0.011877279,-0.011877279,0.034643136,0.034643136,0,0,0.0072045694,0.0072045694,-0.08466666,-0.08466666,-0.0046613591,-0.0046613591,-0.0046613591,-0.0046613591,-0.001115384,-0.001115384,0.054587179,0.054587179,0.028887629,0.028887629,0.066727294,0.066727294,0.024661336,0.024661336,-0.012140115,-0.012140115,0.0042262928,0.0042262928,0.09138863,0.09138863,-0.0079138219,-0.0079138219,0.09138863,0.09138863,-0.0079138219,-0.0079138219,0.031120089,0.031120089,-0.10858218,-0.10858218,0.031120089,0.031120089,-0.10858218,-0.10858218,0.0072045694,0.0072045694,-0.08466666,-0.08466666,0.098593199,0.098593199,0.085707268,0.085707268,0.02391552,0.02391552,0.00014279817,0.00014279817,-0.00074358937,-0.00074358937,-0.00051664889,-0.00051664889,-8.4142305e-05,-8.4142305e-05,0.021341588,0.021341588,-0.086897428,-0.086897428,25.265683,25.265683,-5.5030115,-5.5030115,14.087954,14.087954,-2.7657646,-2.7657646,0.16664137,0.16664137,-0.24410346,-0.24410346,0.01971864,0.01971864,-0.018516096,-0.018516096,3.3896429,3.3896429,-2.7088797,-2.7088797,0.0055341902,0.0055341902,1.2419067e-16,1.2419067e-16,-9.524954e-17,-9.524954e-17,-4.9872379e-16,-4.9872379e-16,2.6021256e-18,2.6021256e-18,-6.4073519e-16,-6.4073519e-16,0.014884858,0.014884858,0.00046137965,0.00046137965,4.2577869e-05,4.2577869e-05
0.24777978,0.24777978,-0.086631216,-0.086631216,0.16114857,0.16114857,0.080804358,0.080804358,-0.086631216,-0.086631216,-0.010737776,-0.010737776,0.033242857,0.033242857,-0.010397669,-0.010397669,0.033272415,0.033272415,0,0,0.0073459365,0.0073459365,-0.085393147,-0.085393147,-0.0046492404,-0.0046492404,-0.0046492404,-0.0046492404,-0.0010897302,-0.0010897302,0.056029175,0.056029175,0.027844894,0.027844894,0.067392488,0.067392488,0.023944423,0.023944423,-0.011363313,-0.011363313,0.0039004705,0.0039004705,0.091336911,0.091336911,-0.0074628422,-0.0074628422,0.091336911,0.091336911,-0.0074628422,-0.0074628422,0.030602041,0.030602041,-0.10864925,-0.10864925,0.030602041,0.030602041,-0.10864925,-0.10864925,0.0073459365,0.0073459365,-0.085393147,-0.085393147,0.098682847,0.098682847,0.086631216,0.086631216,0.023256105,0.023256105,0.00014136706,0.00014136706,-0.00072648681,-0.00072648681,-0.0005180478,-0.0005180478,-6.7071947e-05,-6.7071947e-05,0.021341275,0.021341275,-0.087572607,-0.087572607,25.126594,25.126594,-5.543496,-5.543496,13.935157,13.935157,-2.7847539,-2.7847539,0.16238663,0.16238663,-0.24043384,-0.24043384,0.019736569,0.019736569,-0.018571198,-0.018571198,3.4187279,3.4187279,-2.7398488,-2.7398488,0.0054069038,0.0054069038,1.2499057e-16,1.2499057e-16,-9.2347618e-17,-9.2347618e-17,-5.0931791e-16,-5.0931791e-16,2.6835181e-18,2.6835181e-18,-6.4754197e-16,-6.4754197e-16,0.014542506,0.014542506,0.00046764749,0.00046764749,4.0641823e-05,4.0641823e-05
0.24423807,0.24423807,-0.087439296,-0.087439296,0.15679877,0.15679877,0.081888639,0.081888639,-0.087439296,-0.087439296,-0.009308383,-0.009308383,0.031890544,0.031890544,-0.0089639241,-0.0089639241,0.031918758,0.031918758,0,0,0.007485856,0.007485856,-0.086102924,-0.086102924,-0.0046331456,-0.0046331456,-0.0046331456,-0.0046331456,-0.0010646664,-0.0010646664,0.057356047,0.057356047,0.026811678,0.026811678,0.067960424,0.067960424,0.023229536,0.023229536,-0.010604377,-0.010604377,0.0035821422,0.0035821422,0.09118996,0.09118996,-0.0070222351,-0.0070222351,0.09118996,0.09118996,-0.0070222351,-0.0070222351,0.030083249,0.030083249,-0.10870032,-0.10870032,0.030083249,0.030083249,-0.10870032,-0.10870032,0.007485856,0.007485856,-0.086102924,-0.086102924,0.098675816,0.098675816,0.087439296,0.087439296,0.022597393,0.022597393,0.00013991952,0.00013991952,-0.00070977761,-0.00070977761,-0.00051879195,-0.00051879195,-5.1066143e-05,-5.1066143e-05,0.021337888,0.021337888,-0.088232257,-0.088232257,24.989398,24.989398,-5.5830494,-5.5830494,13.786416,13.786416,-2.8033064,-2.8033064,0.15813514,0.15813514,-0.23675221,-0.23675221,0.019735163,0.019735163,-0.018625032,-0.018625032,3.447144,3.447144,-2.7704859,-2.7704859,0.005282545,0.005282545,1.2577002e-16,1.2577002e-16,-8.9488334e-17,-8.9488334e-17,-5.1973327e-16,-5.1973327e-16,2.7654259e-18,2.7654259e-18,-6.5417111e-16,-6.5417111e-16,0.014208029,0.014208029,0.00047363095,0.00047363095,3.8793807e-05,3.8793807e-05
