e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.080910672,0.080910672,-0.051158588,-0.051158588,0.029752083,0.029752083,0.11355782,0.11355782,-0.051158588,0.032647152,0.026111812,0.026111812,-0.015504467,-0.015504467,0.026462093,0.026462093,-0.015501713,-0.015501713,0.0042464775,0.0042464775,-0.10683377,-0.10683377,-0.00083349049,-0.00083349049,-0.00083349049,-0.00083349049,-0.00033261493,-0.00033261493,0.051437548,0.051437548,-0.011249487,-0.011249487,0.039875294,0.039875294,-0.0055340444,-0.0055340444,0.011562254,0.011562254,-0.0057154422,-0.0057154422,0.03434125,0.03434125,0.0058468114,0.0058468114,0.03434125,0.03434125,0.0058468114,0.0058468114,-0.00027895942,-0.00027895942,-0.10230834,-0.10230834,-0.00027895942,-0.00027895942,-0.10230834,-0.10230834,0.0042464775,0.0042464775,-0.10683377,-0.10683377,0.038587727,0.038587727,0.051158588,0.051158588,0.00012333857,0.00012333857,-0.00022174329,-0.00022174329,-2.7783016e-06,-2.7783016e-06,-9.5626416e-05,-9.5626416e-05,0.016456996,0.016456996,-0.107499,-0.107499,15.604349,15.604349,-6.7383063,-6.7383063,6.5970806,6.5970806,-3.3451795,-3.3451795,-0.025923102,-0.025923102,-0.076664194,-0.076664194,0.0077175455,0.0077175455,-0.020197392,-0.020197392,4.2771068,4.2771068,-3.9569475,-3.9569475,0.0016503323,0.0016503323,-3.4901301e-16,-3.4901301e-16,3.0587862e-15,3.0587862e-15,3.698672e-15,3.698672e-15,3.4595092e-16,3.4595092e-16,-1.8778256e-15,-1.8778256e-15,0.00048163665,0.00048163665,3.7863359e-06,3.7863359e-06
0.0804123,0.0804123,-0.051987891,-0.051987891,0.02842441,0.02842441,0.11388878,0.11388878,-0.051987891,0.033476475,0.02660861,0.02660861,-0.015842149,-0.015842149,0.026961373,0.026961373,-0.015839521,-0.015839521,0.0043694083,0.0043694083,-0.10705042,-0.10705042,-0.00082831356,-0.00082831356,-0.00082831356,-0.00082831356,-0.00032496479,-0.00032496479,0.052269611,0.052269611,-0.011489487,-0.011489487,0.04047571,0.04047571,-0.0056768825,-0.0056768825,0.011793901,0.011793901,-0.0058126046,-0.0058126046,0.034798828,0.034798828,0.0059812965,0.0059812965,0.034798828,0.034798828,0.0059812965,0.0059812965,-0.00028172046,-0.00028172046,-0.10239929,-0.10239929,-0.00028172046,-0.00028172046,-0.10239929,-0.10239929,0.0043694083,0.0043694083,-0.10705042,-0.10705042,0.039168236,0.039168236,0.051987891,0.051987891,0.00012293072,0.00012293072,-0.00021664319,-0.00021664319,-2.7610452e-06,-2.7610452e-06,-9.0951429e-05,-9.0951429e-05,0.016539549,0.016539549,-0.10770035,-0.10770035,15.640803,15.640803,-6.7503791,-6.7503791,6.5841698,6.5841698,-3.3508423,-3.3508423,-0.026638117,-0.026638117,-0.076042892,-0.076042892,0.0078336472,0.0078336472,-0.020213824,-0.020213824,4.2857801,4.2857801,-3.9668005,-3.9668005,0.0016123746,0.0016123746,-3.5324962e-16,-3.5324962e-16,3.0742665e-15,3.0742665e-15,3.7196202e-15,3.7196202e-15,3.5663257e-16,3.5663257e-16,-1.8839257e-15,-1.8839257e-15,0.00048504875,0.00048504875,3.6141675e-06,3.6141675e-06
0.079911468,0.079911468,-0.052784196,-0.052784196,0.027127273,0.027127273,0.11421212,0.11421212,-0.052784196,0.034300647,0.027091987,0.027091987,-0.016174517,-0.016174517,0.027447165,0.027447165,-0.016172008,-0.016172008,0.0044919144,0.0044919144,-0.10726208,-0.10726208,-0.00082310504,-0.00082310504,-0.00082310504,-0.00082310504,-0.0003174906,-0.0003174906,0.05306866,0.05306866,-0.011726416,-0.011726416,0.041048439,0.041048439,-0.0058188842,-0.0058188842,0.012020221,0.012020221,-0.0059075322,-0.0059075322,0.035229555,0.035229555,0.0061126885,0.0061126885,0.035229555,0.035229555,0.0061126885,0.0061126885,-0.00028446415,-0.00028446415,-0.1024857,-0.1024857,-0.00028446415,-0.00028446415,-0.1024857,-0.1024857,0.0044919144,0.0044919144,-0.10726208,-0.10726208,0.039721469,0.039721469,0.052784196,0.052784196,0.00012250609,0.00012250609,-0.0002116604,-0.0002116604,-2.7436835e-06,-2.7436835e-06,-8.6410621e-05,-8.6410621e-05,0.016620018,0.016620018,-0.10789706,-0.10789706,15.676995,15.676995,-6.7621741,-6.7621741,6.5723082,6.5723082,-3.3563748,-3.3563748,-0.027350609,-0.027350609,-0.075419554,-0.075419554,0.0079442939,0.0079442939,-0.020229878,-0.020229878,4.294254,4.294254,-3.976487,-3.976487,0.00157529,0.00157529,-3.5735275e-16,-3.5735275e-16,3.0894894e-15,3.0894894e-15,3.7401096e-15,3.7401096e-15,3.6696968e-16,3.6696968e-16,-1.8898855e-15,-1.8898855e-15,0.00048836998,0.00048836998,3.4498276e-06,3.4498276e-06
0.079408382,0.079408382,-0.053548412,-0.053548412,0.02585997,0.02585997,0.11452802,0.11452802,-0.053548412,0.035119636,0.027562276,0.027562276,-0.016501665,-0.016501665,0.027919802,0.027919802,-0.016499271,-0.016499271,0.0046139797,0.0046139797,-0.10746887,-0.10746887,-0.00081786728,-0.00081786728,-0.00081786728,-0.00081786728,-0.00031018832,-0.00031018832,0.053835603,0.053835603,-0.011960319,-0.011960319,0.041594268,0.041594268,-0.0059600424,-0.0059600424,0.012241335,0.012241335,-0.0060002765,-0.0060002765,0.035634225,0.035634225,0.0062410585,0.0062410585,0.035634225,0.035634225,0.0062410585,0.0062410585,-0.00028719037,-0.00028719037,-0.1025677,-0.1025677,-0.00028719037,-0.00028719037,-0.1025677,-0.1025677,0.0046139797,0.0046139797,-0.10746887,-0.10746887,0.040248205,0.040248205,0.053548412,0.053548412,0.00012206537,0.00012206537,-0.00020679221,-0.00020679221,-2.7262243e-06,-2.7262243e-06,-8.2000618e-05,-8.2000618e-05,0.016698451,0.016698451,-0.10808925,-0.10808925,15.712922,15.712922,-6.7736979,-6.7736979,6.5614634,6.5614634,-3.36178,-3.36178,-0.028060488,-0.028060488,-0.074794402,-0.074794402,0.008049641,0.008049641,-0.020245562,-0.020245562,4.3025329,4.3025329,-3.9860103,-3.9860103,0.0015390584,0.0015390584,-3.6132583e-16,-3.6132583e-16,3.1044592e-15,3.1044592e-15,3.7601503e-15,3.7601503e-15,3.7697118e-16,3.7697118e-16,-1.8957084e-15,-1.8957084e-15,0.0004915993,0.0004915993,3.2929605e-06,3.2929605e-06
0.078903241,0.078903241,-0.054281427,-0.054281427,0.024621815,0.024621815,0.11483666,0.11483666,-0.054281427,0.035933414,0.0280198,0.0280198,-0.016823688,-0.016823688,0.028379608,0.028379608,-0.016821402,-0.016821402,0.0047355889,0.0047355889,-0.10767091,-0.10767091,-0.00081260256,-0.00081260256,-0.00081260256,-0.00081260256,-0.00030305398,-0.00030305398,0.054571326,0.054571326,-0.012191238,-0.012191238,0.042113962,0.042113962,-0.0061003505,-0.0061003505,0.012457364,0.012457364,-0.0060908877,-0.0060908877,0.036013612,0.036013612,0.0063664759,0.0063664759,0.036013612,0.036013612,0.0063664759,0.0063664759,-0.00028989905,-0.00028989905,-0.10264542,-0.10264542,-0.00028989905,-0.00028989905,-0.10264542,-0.10264542,0.0047355889,0.0047355889,-0.10767091,-0.10767091,0.040749201,0.040749201,0.054281427,0.054281427,0.00012160919,0.00012160919,-0.00020203599,-0.00020203599,-2.7086752e-06,-2.7086752e-06,-7.7718127e-05,-7.7718127e-05,0.016774898,0.016774898,-0.10827701,-0.10827701,15.748587,15.748587,-6.7849567,-6.7849567,6.5516042,6.5516042,-3.3670609,-3.3670609,-0.028767664,-0.028767664,-0.074167652,-0.074167652,0.0081498401,0.0081498401,-0.020260886,-0.020260886,4.3106215,4.3106215,-3.9953735,-3.9953735,0.00150366,0.00150366,-3.6517222e-16,-3.6517222e-16,3.1191801e-15,3.1191801e-15,3.7797524e-15,3.7797524e-15,3.8664579e-16,3.8664579e-16,-1.9013974e-15,-1.9013974e-15,0.00049473581,0.00049473581,3.1432263e-06,3.1432263e-06
0.078396241,0.078396241,-0.054984103,-0.054984103,0.023412137,0.023412137,0.11513819,0.11513819,-0.054984103,0.036741954,0.028464878,0.028464878,-0.017140678,-0.017140678,0.028826899,0.028826899,-0.017138496,-0.017138496,0.0048567271,0.0048567271,-0.10786829,-0.10786829,-0.00080731308,-0.00080731308,-0.00080731308,-0.00080731308,-0.00029608374,-0.00029608374,0.055276693,0.055276693,-0.012419217,-0.012419217,0.04260827,0.04260827,-0.0062398021,-0.0062398021,0.012668424,0.012668424,-0.0061794148,-0.0061794148,0.036368468,0.036368468,0.0064890088,0.0064890088,0.036368468,0.036368468,0.0064890088,0.0064890088,-0.00029259009,-0.00029259009,-0.10271898,-0.10271898,-0.00029259009,-0.00029259009,-0.10271898,-0.10271898,0.0048567271,0.0048567271,-0.10786829,-0.10786829,0.041225195,0.041225195,0.054984103,0.054984103,0.00012113818,0.00012113818,-0.00019738916,-0.00019738916,-2.6910436e-06,-2.6910436e-06,-7.3559935e-05,-7.3559935e-05,0.016849407,0.016849407,-0.10846046,-0.10846046,15.783987,15.783987,-6.7959565,-6.7959565,6.5426998,6.5426998,-3.3722204,-3.3722204,-0.029472054,-0.029472054,-0.073539513,-0.073539513,0.0082450389,0.0082450389,-0.020275857,-0.020275857,4.318524,4.318524,-4.00458,-4.00458,0.0014690758,0.0014690758,-3.688952e-16,-3.688952e-16,3.1336563e-15,3.1336563e-15,3.7989257e-15,3.7989257e-15,3.9600201e-16,3.9600201e-16,-1.9069557e-15,-1.9069557e-15,0.00049777869,0.00049777869,3.0003007e-06,3.0003007e-06
0.077887567,0.077887567,-0.055657285,-0.055657285,0.022230283,0.022230283,0.1154328,0.1154328,-0.055657285,0.03754523,0.028897818,0.028897818,-0.017452724,-0.017452724,0.029261983,0.029261983,-0.017450642,-0.017450642,0.0049773801,0.0049773801,-0.10806114,-0.10806114,-0.00080200098,-0.00080200098,-0.00080200098,-0.00080200098,-0.00028927382,-0.00028927382,0.055952548,0.055952548,-0.012644297,-0.012644297,0.043077919,0.043077919,-0.0063783916,-0.0063783916,0.012874629,0.012874629,-0.0062659058,-0.0062659058,0.036699527,0.036699527,0.0066087234,0.0066087234,0.036699527,0.036699527,0.0066087234,0.0066087234,-0.00029526343,-0.00029526343,-0.1027885,-0.1027885,-0.00029526343,-0.00029526343,-0.1027885,-0.1027885,0.0049773801,0.0049773801,-0.10806114,-0.10806114,0.041676908,0.041676908,0.055657285,0.055657285,0.00012065297,0.00012065297,-0.00019284921,-0.00019284921,-2.6733366e-06,-2.6733366e-06,-6.9522905e-05,-6.9522905e-05,0.016922024,0.016922024,-0.10863969,-0.10863969,15.819125,15.819125,-6.8067033,-6.8067033,6.5347206,6.5347206,-3.3772612,-3.3772612,-0.030173577,-0.030173577,-0.072910187,-0.072910187,0.0083353815,0.0083353815,-0.020290484,-0.020290484,4.3262447,4.3262447,-4.0136326,-4.0136326,0.0014352871,0.0014352871,-3.7249796e-16,-3.7249796e-16,3.1478917e-15,3.1478917e-15,3.8176798e-15,3.8176798e-15,4.0504816e-16,4.0504816e-16,-1.9123862e-15,-1.9123862e-15,0.00050072727,0.00050072727,2.863874e-06,2.863874e-06
0.077377404,0.077377404,-0.056301793,-0.056301793,0.02107561,0.02107561,0.11572063,0.11572063,-0.056301793,0.038343221,0.029318921,0.029318921,-0.017759916,-0.017759916,0.029685162,0.029685162,-0.017757928,-0.017757928,0.0050975342,0.0050975342,-0.10824956,-0.10824956,-0.00079666834,-0.00079666834,-0.00079666834,-0.00079666834,-0.00028262052,-0.00028262052,0.056599712,0.056599712,-0.012866521,-0.012866521,0.04352362,0.04352362,-0.0065161133,-0.0065161133,0.013076092,0.013076092,-0.0063504075,-0.0063504075,0.037007507,0.037007507,0.0067256846,0.0067256846,0.037007507,0.037007507,0.0067256846,0.0067256846,-0.00029791899,-0.00029791899,-0.1028541,-0.1028541,-0.00029791899,-0.00029791899,-0.1028541,-0.1028541,0.0050975342,0.0050975342,-0.10824956,-0.10824956,0.042105041,0.042105041,0.056301793,0.056301793,0.00012015414,0.00012015414,-0.00018841368,-0.00018841368,-2.6555611e-06,-2.6555611e-06,-6.5603976e-05,-6.5603976e-05,0.016992794,0.016992794,-0.1088148,-0.1088148,15.853998,15.853998,-6.8172029,-6.8172029,6.5276374,6.5276374,-3.382186,-3.382186,-0.030872154,-0.030872154,-0.07227987,-0.07227987,0.0084210082,0.0084210082,-0.020304775,-0.020304775,4.3337879,4.3337879,-4.0225346,-4.0225346,0.0014022755,0.0014022755,-3.7598363e-16,-3.7598363e-16,3.1618906e-15,3.1618906e-15,3.836024e-15,3.836024e-15,4.1379236e-16,4.1379236e-16,-1.9176918e-15,-1.9176918e-15,0.00050358095,0.00050358095,2.7336508e-06,2.7336508e-06
0.076865926,0.076865926,-0.056918431,-0.056918431,0.019947496,0.019947496,0.11600183,0.11600183,-0.056918431,0.039135906,0.029728483,0.029728483,-0.018062339,-0.018062339,0.03009673,0.03009673,-0.018060441,-0.018060441,0.0052171765,0.0052171765,-0.10843364,-0.10843364,-0.00079131717,-0.00079131717,-0.00079131717,-0.00079131717,-0.00027612025,-0.00027612025,0.057218987,0.057218987,-0.013085928,-0.013085928,0.043946066,0.043946066,-0.0066529624,-0.0066529624,0.013272921,0.013272921,-0.0064329657,-0.0064329657,0.037293104,0.037293104,0.0068399556,0.0068399556,0.037293104,0.037293104,0.0068399556,0.0068399556,-0.00030055671,-0.00030055671,-0.1029159,-0.1029159,-0.00030055671,-0.00030055671,-0.1029159,-0.1029159,0.0052171765,0.0052171765,-0.10843364,-0.10843364,0.04251028,0.04251028,0.056918431,0.056918431,0.00011964228,0.00011964228,-0.00018408016,-0.00018408016,-2.6377239e-06,-2.6377239e-06,-6.1800159e-05,-6.1800159e-05,0.017061762,0.017061762,-0.10898588,-0.10898588,15.888609,15.888609,-6.8274611,-6.8274611,6.5214221,6.5214221,-3.3869976,-3.3869976,-0.031567711,-0.031567711,-0.07164875,-0.07164875,0.008502056,0.008502056,-0.020318736,-0.020318736,4.3411576,4.3411576,-4.0312888,-4.0312888,0.0013700231,0.0013700231,-3.7935525e-16,-3.7935525e-16,3.1756569e-15,3.1756569e-15,3.8539676e-15,3.8539676e-15,4.2224251e-16,4.2224251e-16,-1.9228755e-15,-1.9228755e-15,0.00050633927,0.00050633927,2.609349e-06,2.609349e-06
0.076353305,0.076353305,-0.057507978,-0.057507978,0.018845328,0.018845328,0.11627657,0.11627657,-0.057507978,0.039923267,0.030126792,0.030126792,-0.018360079,-0.018360079,0.030496975,0.030496975,-0.018358267,-0.018358267,0.0053362944,0.0053362944,-0.10861348,-0.10861348,-0.00078594941,-0.00078594941,-0.00078594941,-0.00078594941,-0.00026976948,-0.00026976948,0.057811154,0.057811154,-0.013302559,-0.013302559,0.044345931,0.044345931,-0.0067889342,-0.0067889342,0.013465223,0.013465223,-0.006513625,-0.006513625,0.037556996,0.037556996,0.0069515985,0.0069515985,0.037556997,0.037556997,0.0069515985,0.0069515985,-0.00030317654,-0.00030317654,-0.10297401,-0.10297401,-0.00030317654,-0.00030317654,-0.10297401,-0.10297401,0.0053362944,0.0053362944,-0.10861348,-0.10861348,0.042893291,0.042893291,0.057507978,0.057507978,0.00011911795,0.00011911795,-0.00017984632,-0.00017984632,-2.6198314e-06,-2.6198314e-06,-5.8108539e-05,-5.8108539e-05,0.017128971,0.017128971,-0.10915302,-0.10915302,15.922957,15.922957,-6.8374833,-6.8374833,6.5160469,6.5160469,-3.3916985,-3.3916985,-0.032260179,-0.032260179,-0.071017011,-0.071017011,0.0085786582,0.0085786582,-0.020332377,-0.020332377,4.3483577,4.3483577,-4.0398982,-4.0398982,0.0013385126,0.0013385126,-3.8261581e-16,-3.8261581e-16,3.1891944e-15,3.1891944e-15,3.8715194e-15,3.8715194e-15,4.3040635e-16,4.3040635e-16,-1.92794e-15,-1.92794e-15,0.00050900183,0.00050900183,2.4906993e-06,2.4906993e-06
0.075839706,0.075839706,-0.058071197,-0.058071197,0.01776851,0.01776851,0.11654499,0.11654499,-0.058071197,0.040705287,0.030514127,0.030514127,-0.018653218,-0.018653218,0.030886177,0.030886177,-0.018651489,-0.018651489,0.0054548761,0.0054548761,-0.10878919,-0.10878919,-0.00078056694,-0.00078056694,-0.00078056694,-0.00078056694,-0.00026356478,-0.00026356478,0.058376975,0.058376975,-0.013516454,-0.013516454,0.044723873,0.044723873,-0.0069240244,-0.0069240244,0.013653103,0.013653103,-0.0065924292,-0.0065924292,0.037799848,0.037799848,0.0070606735,0.0070606735,0.037799848,0.037799848,0.0070606735,0.0070606735,-0.00030577843,-0.00030577843,-0.10302854,-0.10302854,-0.00030577843,-0.00030577843,-0.10302854,-0.10302854,0.0054548761,0.0054548761,-0.10878919,-0.10878919,0.043254724,0.043254724,0.058071197,0.058071197,0.0001185817,0.0001185817,-0.00017570986,-0.00017570986,-2.6018898e-06,-2.6018898e-06,-5.4526268e-05,-5.4526268e-05,0.017194464,0.017194464,-0.10931632,-0.10931632,15.957042,15.957042,-6.8472749,-6.8472749,6.5114852,6.5114852,-3.3962913,-3.3962913,-0.032949488,-0.032949488,-0.07038483,-0.07038483,0.0086509449,0.0086509449,-0.020345704,-0.020345704,4.3553923,4.3553923,-4.0483655,-4.0483655,0.0013077268,0.0013077268,-3.857682e-16,-3.857682e-16,3.2025072e-15,3.2025072e-15,3.8886883e-15,3.8886883e-15,4.3829143e-16,4.3829143e-16,-1.932888e-15,-1.932888e-15,0.00051156836,0.00051156836,2.3774447e-06,2.3774447e-06
0.075325289,0.075325289,-0.058608831,-0.058608831,0.016716458,0.016716458,0.11680724,0.11680724,-0.058608831,0.041481951,0.030890763,0.030890763,-0.018941838,-0.018941838,0.031264609,0.031264609,-0.018940188,-0.018940188,0.0055729102,0.0055729102,-0.10896086,-0.10896086,-0.0007751716,-0.0007751716,-0.0007751716,-0.0007751716,-0.00025750279,-0.00025750279,0.058917193,0.058917193,-0.01372765,-0.01372765,0.045080533,0.045080533,-0.0070582291,-0.0070582291,0.013836661,0.013836661,-0.0066694208,-0.0066694208,0.038022304,0.038022304,0.0071672398,0.0071672398,0.038022304,0.038022304,0.0071672398,0.0071672398,-0.00030836234,-0.00030836234,-0.10307959,-0.10307959,-0.00030836234,-0.00030836234,-0.10307959,-0.10307959,0.0055729102,0.0055729102,-0.10896086,-0.10896086,0.043595214,0.043595214,0.058608831,0.058608831,0.00011803405,0.00011803405,-0.00017166853,-0.00017166853,-2.5839053e-06,-2.5839053e-06,-5.1050569e-05,-5.1050569e-05,0.017258282,0.017258282,-0.10947587,-0.10947587,15.990865,15.990865,-6.8568414,-6.8568414,6.5077107,6.5077107,-3.4007784,-3.4007784,-0.033635573,-0.033635573,-0.069752379,-0.069752379,0.0087190427,0.0087190427,-0.020358725,-0.020358725,4.3622651,4.3622651,-4.0566935,-4.0566935,0.0012776491,0.0012776491,-3.8881527e-16,-3.8881527e-16,3.215599e-15,3.215599e-15,3.9054828e-15,3.9054828e-15,4.4590511e-16,4.4590511e-16,-1.9377223e-15,-1.9377223e-15,0.00051403868,0.00051403868,2.2693399e-06,2.2693399e-06
0.074810209,0.074810209,-0.059121605,-0.059121605,0.015688604,0.015688604,0.11706346,0.11706346,-0.059121605,0.042253246,0.031256966,0.031256966,-0.01922602,-0.01922602,0.031632539,0.031632539,-0.019224445,-0.019224445,0.0056903857,0.0056903857,-0.10912858,-0.10912858,-0.00076976515,-0.00076976515,-0.00076976515,-0.00076976515,-0.00025158023,-0.00025158023,0.059432533,0.059432533,-0.013936187,-0.013936187,0.045416536,0.045416536,-0.0071915448,-0.0071915448,0.014015997,0.014015997,-0.0067446417,-0.0067446417,0.038224991,0.038224991,0.0072713551,0.0072713551,0.038224991,0.038224991,0.0072713551,0.0072713551,-0.00031092822,-0.00031092822,-0.10312727,-0.10312727,-0.00031092822,-0.00031092822,-0.10312727,-0.10312727,0.0056903857,0.0056903857,-0.10912858,-0.10912858,0.043915377,0.043915377,0.059121605,0.059121605,0.00011747554,0.00011747554,-0.00016772015,-0.00016772015,-2.5658838e-06,-2.5658838e-06,-4.7678729e-05,-4.7678729e-05,0.017320464,0.017320464,-0.10963174,-0.10963174,16.024426,16.024426,-6.8661879,-6.8661879,6.5046981,6.5046981,-3.4051624,-3.4051624,-0.034318374,-0.034318374,-0.069119823,-0.069119823,0.0087830754,0.0087830754,-0.020371445,-0.020371445,4.3689798,4.3689798,-4.0648849,-4.0648849,0.0012482632,0.0012482632,-3.9175978e-16,-3.9175978e-16,3.2284736e-15,3.2284736e-15,3.9219113e-15,3.9219113e-15,4.5325458e-16,4.5325458e-16,-1.9424455e-15,-1.9424455e-15,0.00051641266,0.00051641266,2.1661507e-06,2.1661507e-06
0.074294615,0.074294615,-0.059610224,-0.059610224,0.01468439,0.01468439,0.11731378,0.11731378,-0.059610224,0.043019163,0.031612999,0.031612999,-0.019505841,-0.019505841,0.031990228,0.031990228,-0.019504338,-0.019504338,0.0058072924,0.0058072924,-0.10929245,-0.10929245,-0.0007643493,-0.0007643493,-0.0007643493,-0.0007643493,-0.00024579388,-0.00024579388,0.0599237,0.0599237,-0.014142101,-0.014142101,0.045732492,0.045732492,-0.0073239683,-0.0073239683,0.014191208,0.014191208,-0.0068181325,-0.0068181325,0.038408524,0.038408524,0.0073730758,0.0073730758,0.038408524,0.038408524,0.0073730758,0.0073730758,-0.00031347605,-0.00031347605,-0.10317168,-0.10317168,-0.00031347605,-0.00031347605,-0.10317168,-0.10317168,0.0058072924,0.0058072924,-0.10929245,-0.10929245,0.044215816,0.044215816,0.059610224,0.059610224,0.00011690666,0.00011690666,-0.00016386259,-0.00016386259,-2.547831e-06,-2.547831e-06,-4.4408103e-05,-4.4408103e-05,0.017381051,0.017381051,-0.10978403,-0.10978403,16.057726,16.057726,-6.8753194,-6.8753194,6.5024225,6.5024225,-3.4094455,-3.4094455,-0.034997831,-0.034997831,-0.068487322,-0.068487322,0.0088431632,0.0088431632,-0.020383874,-0.020383874,4.3755401,4.3755401,-4.0729424,-4.0729424,0.0012195531,0.0012195531,-3.9460442e-16,-3.9460442e-16,3.2411348e-15,3.2411348e-15,3.9379819e-15,3.9379819e-15,4.6034686e-16,4.6034686e-16,-1.94706e-15,-1.94706e-15,0.00051869031,0.00051869031,2.0676537e-06,2.0676537e-06
0.073778652,0.073778652,-0.060075378,-0.060075378,0.013703274,0.013703274,0.11755834,0.11755834,-0.060075378,0.04377969,0.031959115,0.031959115,-0.019781379,-0.019781379,0.032337931,0.032337931,-0.019779944,-0.019779944,0.0059236203,0.0059236203,-0.10945254,-0.10945254,-0.00075892571,-0.00075892571,-0.00075892571,-0.00075892571,-0.00024014062,-0.00024014062,0.060391384,0.060391384,-0.01434543,-0.01434543,0.046028994,0.046028994,-0.0074554966,-0.0074554966,0.01436239,0.01436239,-0.0068899329,-0.0068899329,0.038573498,0.038573498,0.0074724568,0.0074724568,0.038573498,0.038573498,0.0074724568,0.0074724568,-0.00031600581,-0.00031600581,-0.10321291,-0.10321291,-0.00031600581,-0.00031600581,-0.10321291,-0.10321291,0.0059236203,0.0059236203,-0.10945254,-0.10945254,0.044497118,0.044497118,0.060075378,0.060075378,0.00011632789,0.00011632789,-0.00016009375,-0.00016009375,-2.5297524e-06,-2.5297524e-06,-4.1236108e-05,-4.1236108e-05,0.017440081,0.017440081,-0.10993282,-0.10993282,16.090765,16.090765,-6.8842408,-6.8842408,6.5008597,6.5008597,-3.4136301,-3.4136301,-0.035673887,-0.035673887,-0.067855032,-0.067855032,0.0088994236,0.0088994236,-0.020396016,-0.020396016,4.3819494,4.3819494,-4.0808685,-4.0808685,0.0011915034,0.0011915034,-3.9735185e-16,-3.9735185e-16,3.2535861e-15,3.2535861e-15,3.9537027e-15,3.9537027e-15,4.6718878e-16,4.6718878e-16,-1.9515684e-15,-1.9515684e-15,0.00052087168,0.00052087168,1.9736354e-06,1.9736354e-06
0.073262461,0.073262461,-0.060517738,-0.060517738,0.012744723,0.012744723,0.11779728,0.11779728,-0.060517738,0.044534821,0.032295564,0.032295564,-0.020052708,-0.020052708,0.032675896,0.032675896,-0.020051338,-0.020051338,0.00603936,0.00603936,-0.10960895,-0.10960895,-0.00075349598,-0.00075349598,-0.00075349598,-0.00075349598,-0.00023461739,-0.00023461739,0.060836255,0.060836255,-0.014546209,-0.014546209,0.046306621,0.046306621,-0.0075861272,-0.0075861272,0.014529634,0.014529634,-0.006960082,-0.006960082,0.038720494,0.038720494,0.0075695521,0.0075695521,0.038720494,0.038720494,0.0075695521,0.0075695521,-0.00031851746,-0.00031851746,-0.10325107,-0.10325107,-0.00031851746,-0.00031851746,-0.10325107,-0.10325107,0.00603936,0.00603936,-0.10960895,-0.10960895,0.044759854,0.044759854,0.060517738,0.060517738,0.00011573972,0.00011573972,-0.00015641159,-0.00015641159,-2.5116533e-06,-2.5116533e-06,-3.8160223e-05,-3.8160223e-05,0.017497592,0.017497592,-0.11007819,-0.11007819,16.123544,16.123544,-6.8929571,-6.8929571,6.4999864,6.4999864,-3.4177185,-3.4177185,-0.03634649,-0.03634649,-0.067223101,-0.067223101,0.0089519708,0.0089519708,-0.02040788,-0.02040788,4.3882114,4.3882114,-4.0886657,-4.0886657,0.0011640988,0.0011640988,-4.0000462e-16,-4.0000462e-16,3.2658314e-15,3.2658314e-15,3.9690814e-15,3.9690814e-15,4.7378703e-16,4.7378703e-16,-1.9559732e-15,-1.9559732e-15,0.00052295691,0.00052295691,1.8838922e-06,1.8838922e-06
