e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,chi_H_pie,chi_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-0.00020151442,-0.00020151442,0.00020151442,0.00020151442,-8.6026021e-16,-8.6026021e-16,-9.4538811e-16,-9.4538811e-16,0.00020151442,0.00020151442,-0.00017137169,-0.00017137169,-3.0227009e-05,-3.0227009e-05,-0.00017137156,-0.00017137156,-3.0227009e-05,-3.0227009e-05,2.0457278e-08,2.0457278e-08,-2.0901332e-22,-2.0901332e-22,-1.0228639e-09,-1.0228639e-09,9.5589659e-16,9.5589659e-16,1.0126353e-05,1.0126353e-05,1.0126353e-05,1.0126353e-05,1.4909478e-19,1.4909478e-19,-0.00017128639,-0.00017128639,-3.0227009e-05,-3.0227009e-05,-0.00017128639,-0.00017128639,-3.0227009e-05,-3.0227009e-05,-1.3745813e-17,-1.3745813e-17,-9.3352494e-18,-9.3352494e-18,-0.0002015134,-0.0002015134,-2.2800918e-17,-2.2800918e-17,1.1710991e-07,1.1710991e-07,-2.286652e-17,-2.286652e-17,-3.0228032e-05,-3.0228032e-05,3.0227009e-05,3.0227009e-05,-3.0228032e-05,-3.0228032e-05,3.0227009e-05,3.0227009e-05,-1.0228639e-09,-1.0228639e-09,9.5308607e-16,9.5308607e-16,-0.00020151442,-0.00020151442,-0.00020151442,-0.00020151442,-3.0227009e-05,-3.0227009e-05,5.3834943e-11,5.3834943e-11,8.8646907e-20,8.8646907e-20,1.5909491e-06,1.5909491e-06,-1.5908952e-06,-1.5908952e-06,4.3067954e-09,4.3067954e-09,9.5335359e-16,9.5335359e-16,2.3982845e-06,2.3982845e-06,6.0158259e-14,6.0158259e-14,-1.2745471e-07,-1.2745471e-07,3.0106375e-14,3.0106375e-14,-0.00020151442,-0.00020151442,0.0002015134,0.0002015134,-4.0302884e-05,-4.0302884e-05,1.8661923e-16,1.8661923e-16,3.2926794e-15,3.2926794e-15,-3.293343e-15,-3.293343e-15,-3.1777904e-20,-3.1777904e-20,-1.6598285e-24,-1.6598285e-24,-0.00020163051,-0.00020163051,2.5505911e-20,2.5505911e-20,-2.9869291e-21,-2.9869291e-21,1.7159482e-22,1.7159482e-22,1.8902998e-10,1.8902998e-10,7.5823765e-37,7.5823765e-37
-0.0001914387,-0.0001914387,0.0001914387,0.0001914387,-8.7018066e-16,-8.7018066e-16,-9.4545094e-16,-9.4545094e-16,0.0001914387,0.0001914387,-0.00016280312,-0.00016280312,-2.8715659e-05,-2.8715659e-05,-0.00016280298,-0.00016280298,-2.8715659e-05,-2.8715659e-05,1.9434414e-08,1.9434414e-08,-1.9858116e-22,-1.9858116e-22,-9.717207e-10,-9.717207e-10,9.5585019e-16,9.5585019e-16,9.6200351e-06,9.6200351e-06,9.6200351e-06,9.6200351e-06,1.4181918e-19,1.4181918e-19,-0.00016272207,-0.00016272207,-2.8715659e-05,-2.8715659e-05,-0.00016272207,-0.00016272207,-2.8715659e-05,-2.8715659e-05,-1.2288095e-17,-1.2288095e-17,-9.2222572e-18,-9.2222572e-18,-0.00019143773,-0.00019143773,-2.1244215e-17,-2.1244215e-17,1.1125442e-07,1.1125442e-07,-2.1306529e-17,-2.1306529e-17,-2.8716631e-05,-2.8716631e-05,2.8715659e-05,2.8715659e-05,-2.8716631e-05,-2.8716631e-05,2.8715659e-05,2.8715659e-05,-9.7172071e-10,-9.7172071e-10,9.531802e-16,9.531802e-16,-0.0001914387,-0.0001914387,-0.0001914387,-0.0001914387,-2.8715659e-05,-2.8715659e-05,5.1143196e-11,5.1143196e-11,8.4333992e-20,8.4333992e-20,1.5114016e-06,1.5114016e-06,-1.5113505e-06,-1.5113505e-06,4.0914557e-09,4.0914557e-09,9.534347e-16,9.534347e-16,2.2783702e-06,2.2783702e-06,6.0163492e-14,6.0163492e-14,-1.2108198e-07,-1.2108198e-07,3.010906e-14,3.010906e-14,-0.0001914387,-0.0001914387,0.00019143773,0.00019143773,-3.828774e-05,-3.828774e-05,1.8692128e-16,1.8692128e-16,3.2928298e-15,3.2928298e-15,-3.2934603e-15,-3.2934603e-15,-3.1075838e-20,-3.1075838e-20,-1.2376031e-24,-1.2376031e-24,-0.00019154898,-0.00019154898,2.4223103e-20,2.4223103e-20,-2.8378017e-21,-2.8378017e-21,1.630275e-22,1.630275e-22,1.8713968e-10,1.8713968e-10,6.8602991e-37,6.8602991e-37
-0.00018186676,-0.00018186676,0.00018186676,0.00018186676,-8.7953191e-16,-8.7953191e-16,-9.4551081e-16,-9.4551081e-16,0.00018186676,0.00018186676,-0.00015466297,-0.00015466297,-2.7279876e-05,-2.7279876e-05,-0.00015466283,-0.00015466283,-2.7279876e-05,-2.7279876e-05,1.8462694e-08,1.8462694e-08,-1.8866875e-22,-1.8866875e-22,-9.2313467e-10,-9.2313467e-10,9.5580623e-16,9.5580623e-16,9.1390333e-06,9.1390333e-06,9.1390333e-06,9.1390333e-06,1.3490326e-19,1.3490326e-19,-0.00015458596,-0.00015458596,-2.7279876e-05,-2.7279876e-05,-0.00015458596,-0.00015458596,-2.7279876e-05,-2.7279876e-05,-1.0903387e-17,-1.0903387e-17,-9.1148621e-18,-9.1148621e-18,-0.00018186584,-0.00018186584,-1.9765419e-17,-1.9765419e-17,1.0569169e-07,1.0569169e-07,-1.982461e-17,-1.982461e-17,-2.7280799e-05,-2.7280799e-05,2.7279876e-05,2.7279876e-05,-2.7280799e-05,-2.7280799e-05,2.7279876e-05,2.7279876e-05,-9.2313468e-10,-9.2313468e-10,9.5326974e-16,9.5326974e-16,-0.00018186676,-0.00018186676,-0.00018186676,-0.00018186676,-2.7279876e-05,-2.7279876e-05,4.8586036e-11,4.8586036e-11,8.0233981e-20,8.0233981e-20,1.4358315e-06,1.4358315e-06,-1.4357829e-06,-1.4357829e-06,3.8868829e-09,3.8868829e-09,9.5351187e-16,9.5351187e-16,2.1644517e-06,2.1644517e-06,6.016847e-14,6.016847e-14,-1.1502788e-07,-1.1502788e-07,3.0111614e-14,3.0111614e-14,-0.00018186676,-0.00018186676,0.00018186584,0.00018186584,-3.6373353e-05,-3.6373353e-05,1.8720825e-16,1.8720825e-16,3.2929682e-15,3.2929682e-15,-3.2935671e-15,-3.2935671e-15,-3.0388478e-20,-3.0388478e-20,-8.7041236e-25,-8.7041236e-25,-0.00018197153,-0.00018197153,2.300481e-20,2.300481e-20,-2.6961087e-21,-2.6961087e-21,1.5488731e-22,1.5488731e-22,1.8526828e-10,1.8526828e-10,6.2074104e-37,6.2074104e-37
-0.00017277342,-0.00017277342,0.00017277342,0.00017277342,-8.8839526e-16,-8.8839526e-16,-9.4556786e-16,-9.4556786e-16,0.00017277342,0.00017277342,-0.00014692982,-0.00014692982,-2.5915882e-05,-2.5915882e-05,-0.00014692969,-0.00014692969,-2.5915882e-05,-2.5915882e-05,1.7539559e-08,1.7539559e-08,-1.792503e-22,-1.792503e-22,-8.7697794e-10,-8.7697794e-10,9.5576459e-16,9.5576459e-16,8.6820817e-06,8.6820817e-06,8.6820817e-06,8.6820817e-06,1.2832911e-19,1.2832911e-19,-0.00014685667,-0.00014685667,-2.5915882e-05,-2.5915882e-05,-0.00014685667,-0.00014685667,-2.5915882e-05,-2.5915882e-05,-9.5880364e-18,-9.5880364e-18,-9.0127852e-18,-9.0127852e-18,-0.00017277255,-0.00017277255,-1.8360633e-17,-1.8360633e-17,1.0040711e-07,1.0040711e-07,-1.8416858e-17,-1.8416858e-17,-2.5916759e-05,-2.5916759e-05,2.5915882e-05,2.5915882e-05,-2.5916759e-05,-2.5916759e-05,2.5915882e-05,2.5915882e-05,-8.7697794e-10,-8.7697794e-10,9.5335492e-16,9.5335492e-16,-0.00017277342,-0.00017277342,-0.00017277342,-0.00017277342,-2.5915882e-05,-2.5915882e-05,4.6156734e-11,4.6156734e-11,7.633629e-20,7.633629e-20,1.36404e-06,1.36404e-06,-1.3639938e-06,-1.3639938e-06,3.6925387e-09,3.6925387e-09,9.5358528e-16,9.5358528e-16,2.0562291e-06,2.0562291e-06,6.0173206e-14,6.0173206e-14,-1.0927649e-07,-1.0927649e-07,3.0114044e-14,3.0114044e-14,-0.00017277342,-0.00017277342,0.00017277255,0.00017277255,-3.4554685e-05,-3.4554685e-05,1.8748087e-16,1.8748087e-16,3.293095e-15,3.293095e-15,-3.293664e-15,-3.293664e-15,-2.9715558e-20,-2.9715558e-20,-5.521122e-25,-5.521122e-25,-0.00017287296,-0.00017287296,2.1847788e-20,2.1847788e-20,-2.5614807e-21,-2.5614807e-21,1.47153e-22,1.47153e-22,1.834156e-10,1.834156e-10,5.6170506e-37,5.6170506e-37
-0.00016413475,-0.00016413475,0.00016413475,0.00016413475,-8.9687914e-16,-8.9687914e-16,-9.4562222e-16,-9.4562222e-16,0.00016413475,0.00016413475,-0.00013958334,-0.00013958334,-2.4620088e-05,-2.4620088e-05,-0.0001395832,-0.0001395832,-2.4620088e-05,-2.4620088e-05,1.6662581e-08,1.6662581e-08,-1.7030127e-22,-1.7030127e-22,-8.3312904e-10,-8.3312904e-10,9.5572514e-16,9.5572514e-16,8.2479776e-06,8.2479776e-06,8.2479776e-06,8.2479776e-06,1.2207973e-19,1.2207973e-19,-0.00013951383,-0.00013951383,-2.4620088e-05,-2.4620088e-05,-0.00013951383,-0.00013951383,-2.4620088e-05,-2.4620088e-05,-8.3385719e-18,-8.3385719e-18,-8.9157621e-18,-8.9157621e-18,-0.00016413392,-0.00016413392,-1.7026154e-17,-1.7026154e-17,9.5386751e-08,9.5386751e-08,-1.7079562e-17,-1.7079562e-17,-2.4620921e-05,-2.4620921e-05,2.4620088e-05,2.4620088e-05,-2.4620921e-05,-2.4620921e-05,2.4620088e-05,2.4620088e-05,-8.3312905e-10,-8.3312905e-10,9.5343595e-16,9.5343595e-16,-0.00016413475,-0.00016413475,-0.00016413475,-0.00016413475,-2.4620088e-05,-2.4620088e-05,4.3848897e-11,4.3848897e-11,7.2630863e-20,7.2630863e-20,1.295838e-06,1.295838e-06,-1.2957941e-06,-1.2957941e-06,3.5079118e-09,3.5079118e-09,9.5365513e-16,9.5365513e-16,1.9534177e-06,1.9534177e-06,6.0177711e-14,6.0177711e-14,-1.0381266e-07,-1.0381266e-07,3.0116354e-14,3.0116354e-14,-0.00016413475,-0.00016413475,0.00016413392,0.00016413392,-3.2826951e-05,-3.2826951e-05,1.8773987e-16,1.8773987e-16,3.293211e-15,3.293211e-15,-3.2937516e-15,-3.2937516e-15,-2.9056814e-20,-2.9056814e-20,-2.7720499e-25,-2.7720499e-25,-0.00016422931,-0.00016422931,2.0748957e-20,2.0748957e-20,-2.4335664e-21,-2.4335664e-21,1.3980441e-22,1.3980441e-22,1.8158145e-10,1.8158145e-10,5.0832029e-37,5.0832029e-37
-0.00015592802,-0.00015592802,0.00015592802,0.00015592802,-9.0487513e-16,-9.0487513e-16,-9.4567403e-16,-9.4567403e-16,0.00015592802,0.00015592802,-0.00013260418,-0.00013260418,-2.3389084e-05,-2.3389084e-05,-0.00013260404,-0.00013260404,-2.3389084e-05,-2.3389084e-05,1.5829452e-08,1.5829452e-08,-1.6179835e-22,-1.6179835e-22,-7.9147259e-10,-7.9147259e-10,9.5568776e-16,9.5568776e-16,7.8355787e-06,7.8355787e-06,7.8355787e-06,7.8355787e-06,1.1613899e-19,1.1613899e-19,-0.00013253814,-0.00013253814,-2.3389084e-05,-2.3389084e-05,-0.00013253814,-0.00013253814,-2.3389084e-05,-2.3389084e-05,-7.1516968e-18,-7.1516968e-18,-8.8235411e-18,-8.8235411e-18,-0.00015592722,-0.00015592722,-1.5758467e-17,-1.5758467e-17,9.0617412e-08,9.0617412e-08,-1.5809198e-17,-1.5809198e-17,-2.3389875e-05,-2.3389875e-05,2.3389084e-05,2.3389084e-05,-2.3389875e-05,-2.3389875e-05,2.3389084e-05,2.3389084e-05,-7.9147259e-10,-7.9147259e-10,9.5351304e-16,9.5351304e-16,-0.00015592802,-0.00015592802,-0.00015592802,-0.00015592802,-2.3389084e-05,-2.3389084e-05,4.1656452e-11,4.1656452e-11,6.9108147e-20,6.9108147e-20,1.2310461e-06,1.2310461e-06,-1.2310044e-06,-1.2310044e-06,3.3325162e-09,3.3325162e-09,9.5372158e-16,9.5372158e-16,1.8557468e-06,1.8557468e-06,6.0181997e-14,6.0181997e-14,-9.8622029e-08,-9.8622029e-08,3.0118553e-14,3.0118553e-14,-0.00015592802,-0.00015592802,0.00015592722,0.00015592722,-3.1185603e-05,-3.1185603e-05,1.8798593e-16,1.8798593e-16,3.2933169e-15,3.2933169e-15,-3.2938305e-15,-3.2938305e-15,-2.8411986e-20,-2.8411986e-20,-4.0773294e-26,-4.0773294e-26,-0.00015601784,-0.00015601784,1.970539e-20,1.970539e-20,-2.3120318e-21,-2.3120318e-21,1.3282234e-22,1.3282234e-22,1.7976563e-10,1.7976563e-10,4.6004317e-37,4.6004317e-37
-0.00014813162,-0.00014813162,0.00014813162,0.00014813162,-9.1251876e-16,-9.1251876e-16,-9.4572342e-16,-9.4572342e-16,0.00014813162,0.00014813162,-0.00012597397,-0.00012597397,-2.2219629e-05,-2.2219629e-05,-0.00012597384,-0.00012597384,-2.2219629e-05,-2.2219629e-05,1.5037979e-08,1.5037979e-08,-1.5371936e-22,-1.5371936e-22,-7.5189896e-10,-7.5189896e-10,9.5565237e-16,9.5565237e-16,7.4437998e-06,7.4437998e-06,7.4437998e-06,7.4437998e-06,1.1049153e-19,1.1049153e-19,-0.00012591123,-0.00012591123,-2.2219629e-05,-2.2219629e-05,-0.00012591123,-0.00012591123,-2.2219629e-05,-2.2219629e-05,-6.0242788e-18,-6.0242788e-18,-8.7358832e-18,-8.7358832e-18,-0.00014813086,-0.00014813086,-1.455423e-17,-1.455423e-17,8.6086541e-08,8.6086541e-08,-1.4602418e-17,-1.4602418e-17,-2.2220381e-05,-2.2220381e-05,2.2219629e-05,2.2219629e-05,-2.2220381e-05,-2.2220381e-05,2.2219629e-05,2.2219629e-05,-7.5189897e-10,-7.5189897e-10,9.5358638e-16,9.5358638e-16,-0.00014813162,-0.00014813162,-0.00014813162,-0.00014813162,-2.2219629e-05,-2.2219629e-05,3.957363e-11,3.957363e-11,6.5759065e-20,6.5759065e-20,1.1694938e-06,1.1694938e-06,-1.1694542e-06,-1.1694542e-06,3.1658904e-09,3.1658904e-09,9.5378482e-16,9.5378482e-16,1.7629594e-06,1.7629594e-06,6.0186074e-14,6.0186074e-14,-9.3690928e-08,-9.3690928e-08,3.0120644e-14,3.0120644e-14,-0.00014813162,-0.00014813162,0.00014813086,0.00014813086,-2.9626323e-05,-2.9626323e-05,1.882197e-16,1.882197e-16,3.2934133e-15,3.2934133e-15,-3.2939012e-15,-3.2939012e-15,-2.7780815e-20,-2.7780815e-20,1.6157968e-25,1.6157968e-25,-0.00014821695,-0.00014821695,1.8714307e-20,1.8714307e-20,-2.1965595e-21,-2.1965595e-21,1.2618855e-22,1.2618855e-22,1.7796798e-10,1.7796798e-10,4.1638258e-37,4.1638258e-37
-0.00014072503,-0.00014072503,0.00014072503,0.00014072503,-9.1981002e-16,-9.1981002e-16,-9.4577049e-16,-9.4577049e-16,0.00014072503,0.00014072503,-0.00011967528,-0.00011967528,-2.1108648e-05,-2.1108648e-05,-0.00011967515,-0.00011967515,-2.1108648e-05,-2.1108648e-05,1.428608e-08,1.428608e-08,-1.4604322e-22,-1.4604322e-22,-7.1430401e-10,-7.1430401e-10,9.5561885e-16,9.5561885e-16,7.0716098e-06,7.0716098e-06,7.0716098e-06,7.0716098e-06,1.0512277e-19,1.0512277e-19,-0.00011961567,-0.00011961567,-2.1108648e-05,-2.1108648e-05,-0.00011961567,-0.00011961567,-2.1108648e-05,-2.1108648e-05,-4.9533425e-18,-4.9533425e-18,-8.6525615e-18,-8.6525615e-18,-0.00014072432,-0.00014072432,-1.3410269e-17,-1.3410269e-17,8.1782214e-08,8.1782214e-08,-1.3456042e-17,-1.3456042e-17,-2.1109362e-05,-2.1109362e-05,2.1108648e-05,2.1108648e-05,-2.1109362e-05,-2.1109362e-05,2.1108648e-05,2.1108648e-05,-7.1430402e-10,-7.1430402e-10,9.5365616e-16,9.5365616e-16,-0.00014072503,-0.00014072503,-0.00014072503,-0.00014072503,-2.1108648e-05,-2.1108648e-05,3.7594948e-11,3.7594948e-11,6.2574992e-20,6.2574992e-20,1.1110191e-06,1.1110191e-06,-1.1109815e-06,-1.1109815e-06,3.0075958e-09,3.0075958e-09,9.5384498e-16,9.5384498e-16,1.6748115e-06,1.6748115e-06,6.0189954e-14,6.0189954e-14,-8.9006381e-08,-8.9006381e-08,3.0122633e-14,3.0122633e-14,-0.00014072503,-0.00014072503,0.00014072432,0.00014072432,-2.8145007e-05,-2.8145007e-05,1.8844178e-16,1.8844178e-16,3.2935007e-15,3.2935007e-15,-3.2939642e-15,-3.2939642e-15,-2.7163046e-20,-2.7163046e-20,3.3378359e-25,3.3378359e-25,-0.0001408061,-0.0001408061,1.7773068e-20,1.7773068e-20,-2.086848e-21,-2.086848e-21,1.1988573e-22,1.1988573e-22,1.761883e-10,1.761883e-10,3.7689482e-37,3.7689482e-37
-0.00013368878,-0.00013368878,0.00013368878,0.00013368878,-9.2672181e-16,-9.2672181e-16,-9.4581537e-16,-9.4581537e-16,0.00013368878,0.00013368878,-0.00011369152,-0.00011369152,-2.0053216e-05,-2.0053216e-05,-0.00011369139,-0.00011369139,-2.0053216e-05,-2.0053216e-05,1.3571776e-08,1.3571776e-08,-1.3874991e-22,-1.3874991e-22,-6.7858881e-10,-6.7858881e-10,9.555871e-16,9.555871e-16,6.7180293e-06,6.7180293e-06,6.7180293e-06,6.7180293e-06,1.0001887e-19,1.0001887e-19,-0.00011363489,-0.00011363489,-2.0053216e-05,-2.0053216e-05,-0.00011363489,-0.00011363489,-2.0053216e-05,-2.0053216e-05,-3.9360613e-18,-3.9360613e-18,-8.5733602e-18,-8.5733602e-18,-0.0001336881,-0.0001336881,-1.2323568e-17,-1.2323568e-17,7.7693103e-08,7.7693103e-08,-1.2367047e-17,-1.2367047e-17,-2.0053894e-05,-2.0053894e-05,2.0053216e-05,2.0053216e-05,-2.0053894e-05,-2.0053894e-05,2.0053216e-05,2.0053216e-05,-6.7858882e-10,-6.7858882e-10,9.5372255e-16,9.5372255e-16,-0.00013368878,-0.00013368878,-0.00013368878,-0.00013368878,-2.0053216e-05,-2.0053216e-05,3.5715201e-11,3.5715201e-11,5.9547732e-20,5.9547732e-20,1.0554681e-06,1.0554681e-06,-1.0554324e-06,-1.0554324e-06,2.8572161e-09,2.8572161e-09,9.5390223e-16,9.5390223e-16,1.5910709e-06,1.5910709e-06,6.0193645e-14,6.0193645e-14,-8.4556062e-08,-8.4556062e-08,3.0124525e-14,3.0124525e-14,-0.00013368878,-0.00013368878,0.0001336881,0.0001336881,-2.6737757e-05,-2.6737757e-05,1.8865277e-16,1.8865277e-16,3.2935796e-15,3.2935796e-15,-3.29402e-15,-3.29402e-15,-2.6558425e-20,-2.6558425e-20,4.7934902e-25,4.7934902e-25,-0.0001337658,-0.0001337658,1.6879168e-20,1.6879168e-20,-1.9826104e-21,-1.9826104e-21,1.1389738e-22,1.1389738e-22,1.7442642e-10,1.7442642e-10,3.41179e-37,3.41179e-37
-0.00012700434,-0.00012700434,0.00012700434,0.00012700434,-9.3319991e-16,-9.3319991e-16,-9.4585816e-16,-9.4585816e-16,0.00012700434,0.00012700434,-0.00010800695,-0.00010800695,-1.9050555e-05,-1.9050555e-05,-0.00010800682,-0.00010800682,-1.9050555e-05,-1.9050555e-05,1.2893188e-08,1.2893188e-08,-1.3182038e-22,-1.3182038e-22,-6.4465937e-10,-6.4465937e-10,9.5555704e-16,9.5555704e-16,6.3821278e-06,6.3821278e-06,6.3821278e-06,6.3821278e-06,9.5166655e-20,9.5166655e-20,-0.00010795314,-0.00010795314,-1.9050555e-05,-1.9050555e-05,-0.00010795314,-0.00010795314,-1.9050555e-05,-1.9050555e-05,-2.9697498e-18,-2.9697498e-18,-8.4980744e-18,-8.4980744e-18,-0.0001270037,-0.0001270037,-1.1291263e-17,-1.1291263e-17,7.3808448e-08,7.3808448e-08,-1.1332564e-17,-1.1332564e-17,-1.9051199e-05,-1.9051199e-05,1.9050555e-05,1.9050555e-05,-1.9051199e-05,-1.9051199e-05,1.9050555e-05,1.9050555e-05,-6.4465938e-10,-6.4465938e-10,9.5378572e-16,9.5378572e-16,-0.00012700434,-0.00012700434,-0.00012700434,-0.00012700434,-1.9050555e-05,-1.9050555e-05,3.3929441e-11,3.3929441e-11,5.66695e-20,5.66695e-20,1.0026947e-06,1.0026947e-06,-1.0026608e-06,-1.0026608e-06,2.7143553e-09,2.7143553e-09,9.5395672e-16,9.5395672e-16,1.5115174e-06,1.5115174e-06,6.0197157e-14,6.0197157e-14,-8.0328259e-08,-8.0328259e-08,3.0126326e-14,3.0126326e-14,-0.00012700434,-0.00012700434,0.0001270037,0.0001270037,-2.5400869e-05,-2.5400869e-05,1.8885321e-16,1.8885321e-16,3.2936507e-15,3.2936507e-15,-3.294069e-15,-3.294069e-15,-2.5966705e-20,-2.5966705e-20,6.0141073e-25,6.0141073e-25,-0.00012707751,-0.00012707751,1.6030225e-20,1.6030225e-20,-1.8835741e-21,-1.8835741e-21,1.0820786e-22,1.0820786e-22,1.7268215e-10,1.7268215e-10,3.0887288e-37,3.0887288e-37
-0.00012065413,-0.00012065413,0.00012065413,0.00012065413,-9.3947473e-16,-9.3947473e-16,-9.4589895e-16,-9.4589895e-16,0.00012065413,0.00012065413,-0.00010260661,-0.00010260661,-1.8098027e-05,-1.8098027e-05,-0.00010260648,-0.00010260648,-1.8098027e-05,-1.8098027e-05,1.2248528e-08,1.2248528e-08,-1.2523653e-22,-1.2523653e-22,-6.124264e-10,-6.124264e-10,9.5552858e-16,9.5552858e-16,6.0630214e-06,6.0630214e-06,6.0630214e-06,6.0630214e-06,9.0553631e-20,9.0553631e-20,-0.00010255549,-0.00010255549,-1.8098027e-05,-1.8098027e-05,-0.00010255549,-0.00010255549,-1.8098027e-05,-1.8098027e-05,-2.0518573e-18,-2.0518573e-18,-8.4265092e-18,-8.4265092e-18,-0.00012065351,-0.00012065351,-1.0310634e-17,-1.0310634e-17,7.0118025e-08,7.0118025e-08,-1.0349864e-17,-1.0349864e-17,-1.809864e-05,-1.809864e-05,1.8098027e-05,1.8098027e-05,-1.809864e-05,-1.809864e-05,1.8098027e-05,1.8098027e-05,-6.1242641e-10,-6.1242641e-10,9.5384582e-16,9.5384582e-16,-0.00012065413,-0.00012065413,-0.00012065413,-0.00012065413,-1.8098027e-05,-1.8098027e-05,3.2232969e-11,3.2232969e-11,5.3932898e-20,5.3932898e-20,9.5255997e-07,9.5255997e-07,-9.5252774e-07,-9.5252774e-07,2.5786375e-09,2.5786375e-09,9.5400857e-16,9.5400857e-16,1.4359415e-06,1.4359415e-06,6.0200499e-14,6.0200499e-14,-7.6311846e-08,-7.6311846e-08,3.0128039e-14,3.0128039e-14,-0.00012065413,-0.00012065413,0.00012065351,0.00012065351,-2.4130825e-05,-2.4130825e-05,1.8904365e-16,1.8904365e-16,3.2937143e-15,3.2937143e-15,-3.2941117e-15,-3.2941117e-15,-2.5387638e-20,-2.5387638e-20,7.0276645e-25,7.0276645e-25,-0.00012072363,-0.00012072363,1.5223979e-20,1.5223979e-20,-1.7894803e-21,-1.7894803e-21,1.0280228e-22,1.0280228e-22,1.7095533e-10,1.7095533e-10,2.7964916e-37,2.7964916e-37
-0.00011462142,-0.00011462142,0.00011462142,0.00011462142,-9.4538364e-16,-9.4538364e-16,-9.4593785e-16,-9.4593785e-16,0.00011462142,0.00011462142,-9.7476281e-05,-9.7476281e-05,-1.7193126e-05,-1.7193126e-05,-9.7476158e-05,-9.7476158e-05,-1.7193126e-05,-1.7193126e-05,1.1636102e-08,1.1636102e-08,-1.1898116e-22,-1.1898116e-22,-5.8180508e-10,-5.8180508e-10,9.5550164e-16,9.5550164e-16,5.7598704e-06,5.7598704e-06,5.7598704e-06,5.7598704e-06,8.6167914e-20,8.6167914e-20,-9.7427713e-05,-9.7427713e-05,-1.7193126e-05,-1.7193126e-05,-9.7427713e-05,-9.7427713e-05,-1.7193126e-05,-1.7193126e-05,-1.1799603e-18,-1.1799603e-18,-8.3584798e-18,-8.3584798e-18,-0.00011462084,-0.00011462084,-9.3790938e-18,-9.3790938e-18,6.6612124e-08,6.6612124e-08,-9.4163587e-18,-9.4163587e-18,-1.7193708e-05,-1.7193708e-05,1.7193126e-05,1.7193126e-05,-1.7193708e-05,-1.7193708e-05,1.7193126e-05,1.7193126e-05,-5.8180509e-10,-5.8180509e-10,9.5390302e-16,9.5390302e-16,-0.00011462142,-0.00011462142,-0.00011462142,-0.00011462142,-1.7193126e-05,-1.7193126e-05,3.062132e-11,3.062132e-11,5.1330896e-20,5.1330896e-20,9.0493198e-07,9.0493198e-07,-9.0490135e-07,-9.0490135e-07,2.4497056e-09,2.4497056e-09,9.5405791e-16,9.5405791e-16,1.3641444e-06,1.3641444e-06,6.0203679e-14,6.0203679e-14,-7.2496254e-08,-7.2496254e-08,3.0129668e-14,3.0129668e-14,-0.00011462142,-0.00011462142,0.00011462084,0.00011462084,-2.2924284e-05,-2.2924284e-05,1.8922456e-16,1.8922456e-16,3.293771e-15,3.293771e-15,-3.2941486e-15,-3.2941486e-15,-2.4820981e-20,-2.4820981e-20,7.8591177e-25,7.8591177e-25,-0.00011468745,-0.00011468745,1.4458281e-20,1.4458281e-20,-1.7000827e-21,-1.7000827e-21,9.7666497e-23,9.7666497e-23,1.6924578e-10,1.6924578e-10,2.5321208e-37,2.5321208e-37
