e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,y_H_potential_pie,y_H_potential_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.12655985,0.12795984,-0.0081192771,-0.009519259,0.11844058,0.11844058,0.091450264,0.091450264,-0.0081192771,-0.036509572,-0.0061552938,-0.006166296,0.0079946675,0.0079946296,-0.0061136479,-0.0061136789,0.0080123829,0.008012345,0,0,0.0020690092,0.0034692439,-0.092362025,-0.092362025,-0.0037709478,-0.0037707963,-0.0037709478,-0.0037707963,-0.00084364394,-0.00084364394,0.0012309448,0.0012307299,0.0057310838,0.0057310458,0.0051427278,0.0051425128,0.0049560872,0.0049560493,-0.0039117829,-0.0039117829,0.00077499655,0.00077499655,0.010098815,0.010098562,-0.0031367864,-0.0031367864,0.010098815,0.010098562,-0.0031367864,-0.0031367864,0.0068883323,0.0082885291,-0.097181348,-0.09718131,0.0068883323,0.0082885291,-0.097181348,-0.09718131,0.0020690092,0.0034692439,-0.092362025,-0.092362025,0.012167824,0.013567806,0.0081192771,0.009519259,0.0048193231,0.0048192852,5.5679917e-05,5.5679906e-05,-0.0005624293,-0.0005624293,-0.00048446291,-0.00048440691,-2.2286469e-05,-2.2342481e-05,0.0075813209,0.0089815546,-0.094049312,-0.094049312,12.034886,13.533465,-5.9318469,-5.9318469,8.3701019,9.1193914,-2.9669098,-2.9669098,0.03419783,0.035597812,-0.12449085,-0.12449059,0.0024335648,0.0027135612,-0.019099762,-0.019099762,3.697728,3.697728,-3.2823183,-3.2782444,0.0041859,0.0041859,3.7711351e-17,6.0242229e-17,-3.6282571e-16,-1.1914952e-15,6.7642886e-16,1.6412744e-15,-2.1420301e-15,-4.1490726e-15,4.4570627e-16,7.075704e-16,0.011258472,0.011258472,5.7263114e-05,7.2348569e-05,2.4358695e-05,2.4358695e-05
0.12364719,0.12504732,-0.0085741187,-0.0099742514,0.11507307,0.11507307,0.09228969,0.09228969,-0.0085741187,-0.03275763,-0.0050606409,-0.005071515,0.0069297748,0.0069297595,-0.0050181804,-0.005018193,0.0069466847,0.0069466694,0,0,0.0021247647,0.0035249994,-0.092911518,-0.092911518,-0.0036827661,-0.0036827049,-0.0036827661,-0.0036827049,-0.00082424013,-0.00082424013,0.0021577184,0.0021576316,0.004913464,0.0049134487,0.0054819509,0.0054818642,0.0043849099,0.0043848946,-0.0033242326,-0.0033242326,0.0005285541,0.0005285541,0.0098668609,0.0098667588,-0.0027956785,-0.0027956785,0.0098668609,0.0098667588,-0.0027956785,-0.0027956785,0.0064164003,0.0078166198,-0.097203154,-0.097203138,0.0064164003,0.0078166198,-0.097203154,-0.097203138,0.0021247647,0.0035249994,-0.092911518,-0.092911518,0.011991626,0.013391758,0.0085741187,0.0099742514,0.0042916357,0.0042916204,5.5755471e-05,5.5755467e-05,-0.00054949342,-0.00054949342,-0.00047193196,-0.00047190935,-2.1805988e-05,-2.1828604e-05,0.0076445563,0.0090447906,-0.094559998,-0.094559998,11.964365,13.462944,-5.9624682,-5.9624682,8.2519226,9.0012121,-2.9812728,-2.9812728,0.030735669,0.032135802,-0.12152242,-0.12152232,0.0023983251,0.0026783516,-0.019141439,-0.019141439,3.7197271,3.7197271,-3.3104048,-3.306285,0.0040896243,0.0040896243,4.0092263e-17,6.0262004e-17,-3.9172263e-16,-1.1818309e-15,7.3503254e-16,1.6496651e-15,-2.255666e-15,-4.0875173e-15,4.7435965e-16,7.0898981e-16,0.010999527,0.010999527,5.8383155e-05,7.3317756e-05,2.3251081e-05,2.3251081e-05
0.12080295,0.12220315,-0.0090199416,-0.010420135,0.11178301,0.11178301,0.093109809,0.093109809,-0.0090199416,-0.029093339,-0.0039911683,-0.0040019263,0.0058893696,0.0058893634,-0.0039478981,-0.0039479032,0.0059055105,0.0059055044,0,0,0.002180594,0.0035808287,-0.093448373,-0.093448373,-0.0035966644,-0.0035966397,-0.0035966644,-0.0035966397,-0.00080528261,-0.00080528261,0.0030632496,0.0030632146,0.0041146625,0.0041146563,0.0058134455,0.0058134104,0.0038268827,0.0038268765,-0.0027501959,-0.0027501959,0.00028777982,0.00028777982,0.0096403282,0.0096402869,-0.0024624161,-0.0024624161,0.0096403282,0.0096402869,-0.0024624161,-0.0024624161,0.005956692,0.0073569205,-0.097224471,-0.097224465,0.005956692,0.0073569205,-0.097224471,-0.097224465,0.002180594,0.0035808287,-0.093448373,-0.093448373,0.011820922,0.013221116,0.0090199416,0.010420135,0.003776098,0.0037760918,5.5829291e-05,5.582929e-05,-0.00053685507,-0.00053685507,-0.00045970837,-0.00045969924,-2.1317414e-05,-2.1326546e-05,0.0077076938,0.0091079284,-0.095058938,-0.095058938,11.896917,13.395496,-5.9923853,-5.9923853,8.137187,8.8864765,-2.9953053,-2.9953053,0.027354581,0.028754774,-0.11862236,-0.11862232,0.0023641844,0.0026442231,-0.019182158,-0.019182158,3.7412202,3.7412202,-3.3379821,-3.3338172,0.0039955629,0.0039955629,4.2235183e-17,6.0279902e-17,-4.1878455e-16,-1.1722597e-15,7.9088774e-16,1.6578179e-15,-2.3533434e-15,-4.0275225e-15,5.0024393e-16,7.1036351e-16,0.010746538,0.010746538,5.9496481e-05,7.4281735e-05,2.2193831e-05,2.2193831e-05
0.11802553,0.11942575,-0.0094569016,-0.01085712,0.10856863,0.10856863,0.093911065,0.093911065,-0.0094569016,-0.025514682,-0.002946303,-0.0029569505,0.0048728816,0.0048728791,-0.0029022281,-0.0029022301,0.0048882886,0.0048882861,0,0,0.0022364954,0.0036367301,-0.09397288,-0.09397288,-0.003512564,-0.003512554,-0.003512564,-0.003512554,-0.00078676111,-0.00078676111,0.0039479833,0.0039479691,0.0033342386,0.0033342362,0.0061373453,0.0061373311,0.0032816953,0.0032816928,-0.002189362,-0.002189362,5.2543343e-05,5.2543343e-05,0.0094190406,0.0094190239,-0.0021368187,-0.0021368187,0.0094190406,0.0094190239,-0.0021368187,-0.0021368187,0.0055089183,0.0069091506,-0.097245303,-0.097245301,0.0055089183,0.0069091506,-0.097245303,-0.097245301,0.0022364954,0.0036367301,-0.09397288,-0.09397288,0.011655536,0.013055754,0.0094569016,0.01085712,0.003272423,0.0032724205,5.5901415e-05,5.5901415e-05,-0.00052450741,-0.00052450741,-0.00044777364,-0.00044776996,-2.0832348e-05,-2.0836035e-05,0.0077707355,0.0091709702,-0.095546403,-0.095546403,11.832473,13.331052,-6.0216142,-6.0216142,8.0258162,8.7751057,-3.0090152,-3.0090152,0.024052648,0.025452866,-0.11578903,-0.11578902,0.0023311072,0.0026111508,-0.01922194,-0.01922194,3.7622189,3.7622189,-3.3650563,-3.3608472,0.003903665,0.003903665,4.4163804e-17,6.0296003e-17,-4.4411499e-16,-1.1627886e-15,8.4412579e-16,1.6657387e-15,-2.4367884e-15,-3.9690627e-15,5.2363279e-16,7.1169285e-16,0.010499368,0.010499368,6.0603061e-05,7.5240463e-05,2.1184656e-05,2.1184656e-05
0.11531336,0.11671358,-0.0098851818,-0.01128541,0.10542817,0.10542817,0.094693892,0.094693892,-0.0098851818,-0.022019691,-0.0019254815,-0.0019360213,0.0038797584,0.0038797574,-0.0018806067,-0.0018806075,0.0038944649,0.0038944639,0,0,0.0022924673,0.003692702,-0.094485324,-0.094485324,-0.0034304063,-0.0034304022,-0.0034304063,-0.0034304022,-0.00076866561,-0.00076866561,0.00481238,0.0048123743,0.0025717667,0.0025717657,0.0064538074,0.0064538017,0.0027490494,0.0027490483,-0.0016414274,-0.0016414274,-0.00017728269,-0.00017728269,0.0092028567,0.00920285,-0.00181871,-0.00181871,0.0092028567,0.00920285,-0.00181871,-0.00181871,0.0050728018,0.0064730355,-0.097265659,-0.097265658,0.0050728018,0.0064730355,-0.097265659,-0.097265658,0.0022924673,0.003692702,-0.094485324,-0.094485324,0.011495324,0.012895552,0.0098851818,0.01128541,0.0027803345,0.0027803335,5.5971881e-05,5.5971881e-05,-0.00051244374,-0.00051244374,-0.00043611654,-0.00043611505,-2.0355318e-05,-2.0356807e-05,0.0078336835,0.0092339182,-0.096022655,-0.096022655,11.770962,13.269541,-6.0501709,-6.0501709,7.9177325,8.667022,-3.0224097,-3.0224097,0.020828031,0.022228259,-0.11302089,-0.11302088,0.0022990648,0.0025791104,-0.019260807,-0.019260807,3.7827347,3.7827347,-3.391634,-3.3873813,0.0038138807,0.0038138807,4.5899451e-17,6.0310382e-17,-4.67812e-16,-1.1534242e-15,8.948716e-16,1.6734332e-15,-2.5075518e-15,-3.9121117e-15,5.4477262e-16,7.1297911e-16,0.010257882,0.010257882,6.1702868e-05,7.6193896e-05,2.0221368e-05,2.0221368e-05
0.11266492,0.11406516,-0.010304973,-0.011705205,0.10235995,0.10235995,0.095458714,0.095458714,-0.010304973,-0.018606441,-0.00092815162,-0.0009385855,0.0029094622,0.0029094618,-0.00088248189,-0.00088248223,0.0029234999,0.0029234995,0,0,0.002348508,0.0037487427,-0.094985982,-0.094985982,-0.0033501416,-0.00335014,-0.0033501416,-0.00335014,-0.0007509863,-0.0007509863,0.0056569005,0.0056568982,0.0018268324,0.001826832,0.0067629957,0.0067629934,0.0022286551,0.0022286547,-0.0011060952,-0.0011060952,-0.00040182272,-0.00040182272,0.0089916508,0.0089916481,-0.0015079179,-0.0015079179,0.0089916508,0.0089916481,-0.0015079179,-0.0015079179,0.004648073,0.0060483073,-0.097285547,-0.097285546,0.004648073,0.0060483073,-0.097285547,-0.097285546,0.002348508,0.0037487427,-0.094985982,-0.094985982,0.011340159,0.012740391,0.010304973,0.011705205,0.002299565,0.0022995646,5.6040726e-05,5.6040726e-05,-0.00050065753,-0.00050065753,-0.00042472881,-0.0004247282,-1.9887999e-05,-1.98886e-05,0.0078965399,0.0092967746,-0.096487954,-0.096487954,11.712317,13.210896,-6.0780708,-6.0780708,7.8128606,8.5621501,-3.0354961,-3.0354961,0.017678941,0.019079173,-0.11031642,-0.11031641,0.0022680317,0.0025480782,-0.01929878,-0.01929878,3.8027786,3.8027786,-3.4177213,-3.4134256,0.0037261614,0.0037261614,4.746132e-17,6.0323109e-17,-4.8996846e-16,-1.1441723e-15,9.4324399e-16,1.6809067e-15,-2.5670261e-15,-3.856643e-15,5.6388524e-16,7.1422352e-16,0.010021951,0.010021951,6.2795876e-05,7.7141994e-05,1.9301883e-05,1.9301883e-05
0.11007876,0.111479,-0.010716468,-0.012116702,0.099362295,0.099362295,0.096205946,0.096205946,-0.010716468,-0.015273051,4.6226632e-05,3.5897292e-05,0.0019614681,0.001961468,9.2686312e-05,9.2686178e-05,0.0019748676,0.0019748674,0,0,0.002404616,0.0038048507,-0.095475124,-0.095475124,-0.0032717244,-0.0032717237,-0.0032717244,-0.0032717237,-0.00073371361,-0.00073371361,0.0064819989,0.006481998,0.0010990319,0.0010990318,0.0070650746,0.0070650736,0.0017202303,0.0017202301,-0.00058307564,-0.00058307564,-0.00062119834,-0.00062119834,0.0087853049,0.0087853038,-0.001204274,-0.001204274,0.0087853049,0.0087853038,-0.001204274,-0.001204274,0.0042344695,0.005634704,-0.097304978,-0.097304978,0.0042344695,0.005634704,-0.097304978,-0.097304978,0.002404616,0.0038048507,-0.095475124,-0.095475124,0.011189921,0.012590154,0.010716468,0.012116702,0.0018298535,0.0018298533,5.6107988e-05,5.6107988e-05,-0.00048914241,-0.00048914241,-0.0004136035,-0.00041360326,-1.9430919e-05,-1.9431162e-05,0.0079593068,0.0093595415,-0.096942551,-0.096942551,11.656472,13.155051,-6.1053289,-6.1053289,7.7111264,8.4604159,-3.0482816,-3.0482816,0.014603639,0.016003873,-0.10767415,-0.10767415,0.0022379842,0.0025180309,-0.01933588,-0.01933588,3.8223615,3.8223615,-3.4433245,-3.4389867,0.0036404597,0.0036404597,4.8866688e-17,6.033425e-17,-5.1067238e-16,-1.1350383e-15,9.8935593e-16,1.6881648e-15,-2.6164619e-15,-3.8026301e-15,5.8117036e-16,7.1542724e-16,0.0097914462,0.0097914462,6.3882061e-05,7.8084718e-05,1.8424207e-05,1.8424207e-05
0.10755344,0.10895368,-0.011119856,-0.01252009,0.096433587,0.096433587,0.096935991,0.096935991,-0.011119856,-0.012017686,0.00099818111,0.00098795514,0.0010352637,0.0010352637,0.0010454258,0.0010454257,0.0010480539,0.0010480538,0,0,0.0024607897,0.0038610244,-0.095953016,-0.095953016,-0.0031951113,-0.0031951111,-0.0031951113,-0.0031951111,-0.0007168382,-0.0007168382,0.0072881209,0.0072881205,0.00038797104,0.00038797098,0.0073602065,0.0073602061,0.0012234994,0.0012234993,-7.2085561e-05,-7.2085561e-05,-0.00083552831,-0.00083552831,0.0085837058,0.0085837054,-0.00090761387,-0.00090761387,0.0085837058,0.0085837054,-0.00090761387,-0.00090761387,0.0038317352,0.0052319699,-0.097323962,-0.097323962,0.0038317352,0.0052319699,-0.097323962,-0.097323962,0.0024607897,0.0038610244,-0.095953016,-0.095953016,0.011044495,0.01244473,0.011119856,0.01252009,0.0013709455,0.0013709455,5.6173703e-05,5.6173703e-05,-0.00047789213,-0.00047789213,-0.00040273428,-0.00040273418,-1.8984147e-05,-1.8984245e-05,0.0080219863,0.009422221,-0.097386693,-0.097386693,11.603363,13.101942,-6.1319602,-6.1319602,7.6124578,8.3617473,-3.0607729,-3.0607729,0.011600427,0.013000661,-0.10509265,-0.10509265,0.0022088991,0.002488946,-0.019372126,-0.019372126,3.8414939,3.8414939,-3.4684502,-3.4640707,0.0035567291,0.0035567291,5.0131109e-17,6.0343866e-17,-5.3000709e-16,-1.1260269e-15,1.0333149e-15,1.6952126e-15,-2.6569818e-15,-3.7500462e-15,5.9680779e-16,7.1659142e-16,0.0095662429,0.0095662429,6.4961402e-05,7.9022032e-05,1.758644e-05,1.758644e-05
0.10508756,0.1064878,-0.011515322,-0.012915557,0.093572239,0.093572239,0.097649245,0.097649245,-0.011515322,-0.0088385508,0.0019282276,0.0019181039,0.00013034837,0.00013034834,0.0019762523,0.0019762522,0.00014255693,0.0001425569,0,0,0.0025170276,0.0039172623,-0.096419917,-0.096419917,-0.0031202606,-0.0031202605,-0.0031202606,-0.0031202605,-0.00070035092,-0.00070035092,0.0080757024,0.0080757022,-0.0003067354,-0.00030673542,0.0076485506,0.0076485505,0.0007381933,0.00073819327,0.00042715175,0.00042715175,-0.0010449287,-0.0010449287,0.0083867439,0.0083867438,-0.00061777695,-0.00061777695,0.0083867439,0.0083867438,-0.00061777695,-0.00061777695,0.0034396201,0.0048398548,-0.097342509,-0.097342509,0.0034396201,0.0048398548,-0.097342509,-0.097342509,0.0025170276,0.0039172623,-0.096419917,-0.096419917,0.010903772,0.012304006,0.011515322,0.012915557,0.00092259248,0.00092259245,5.6237907e-05,5.6237907e-05,-0.00046690061,-0.00046690061,-0.00039211514,-0.0003921151,-1.8547568e-05,-1.8547608e-05,0.0080845803,0.0094848151,-0.097820619,-0.097820619,11.552928,13.051507,-6.1579789,-6.1579789,7.5167843,8.2660738,-3.072977,-3.072977,0.0086676441,0.010067879,-0.10257053,-0.10257053,0.0021807543,0.0024608012,-0.019407539,-0.019407539,3.8601864,3.8601864,-3.4931045,-3.4886841,0.0034749244,0.0034749244,5.1268581e-17,6.0352015e-17,-5.4805152e-16,-1.1171426e-15,1.0752231e-15,1.7020552e-15,-2.6895934e-15,-3.6988645e-15,6.1095943e-16,7.1771713e-16,0.0093462194,0.0093462194,6.6033879e-05,7.9953903e-05,1.6786767e-05,1.6786767e-05
0.10267975,0.10407999,-0.011903049,-0.013303284,0.090776701,0.090776701,0.098346094,0.098346094,-0.011903049,-0.0057338916,0.0028368701,0.0028268477,-0.00075376697,-0.00075376699,0.0028856698,0.0028856697,-0.00074211355,-0.00074211356,0,0,0.0025733282,0.0039735629,-0.096876079,-0.096876079,-0.0030471315,-0.0030471315,-0.0030471315,-0.0030471315,-0.00068424285,-0.00068424285,0.0088451696,0.0088451696,-0.00098546357,-0.00098546358,0.007930263,0.007930263,0.00026404931,0.0002640493,0.0009149066,0.0009149066,-0.0012495129,-0.0012495129,0.0081943123,0.0081943123,-0.00033460627,-0.00033460627,0.0081943123,0.0081943123,-0.00033460627,-0.00033460627,0.0030578798,0.0044581145,-0.09736063,-0.09736063,0.0030578798,0.0044581145,-0.09736063,-0.09736063,0.0025733282,0.0039735629,-0.096876079,-0.096876079,0.010767641,0.012167875,0.011903049,0.013303284,0.00048455158,0.00048455157,5.6300633e-05,5.6300633e-05,-0.0004561619,-0.0004561619,-0.00038174027,-0.00038174025,-1.8120997e-05,-1.8121013e-05,0.0081470909,0.0095473257,-0.098244565,-0.098244565,11.505103,13.003682,-6.1833992,-6.1833992,7.4240371,8.1733265,-3.0849004,-3.0849004,0.0058036721,0.0072039067,-0.10010642,-0.10010642,0.0021535281,0.002433575,-0.019442137,-0.019442137,3.8784489,3.8784489,-3.517294,-3.5128333,0.0033950011,0.0033950011,5.2291707e-17,6.0358749e-17,-5.648804e-16,-1.1083892e-15,1.1151779e-15,1.7086977e-15,-2.7152011e-15,-3.6490581e-15,6.2377104e-16,7.1880541e-16,0.0091312563,0.0091312563,6.7099475e-05,8.0880299e-05,1.6023456e-05,1.6023456e-05
0.10032868,0.10172891,-0.012283215,-0.01368345,0.088045462,0.088045462,0.099026916,0.099026916,-0.012283215,-0.0027019957,0.0037246011,0.0037146789,-0.0016175601,-0.0016175601,0.0037741707,0.0037741707,-0.0016064366,-0.0016064366,0,0,0.0026296901,0.0040299249,-0.097321749,-0.097321749,-0.0029756845,-0.0029756845,-0.0029756845,-0.0029756845,-0.00066850526,-0.00066850526,0.0095969392,0.0095969392,-0.001648581,-0.001648581,0.0082054961,0.0082054961,-0.00019918936,-0.00019918937,0.0013914431,0.0013914431,-0.0014493916,-0.0014493916,0.0080063067,0.0080063067,-5.7948518e-05,-5.7948518e-05,0.0080063067,0.0080063067,-5.7948518e-05,-5.7948518e-05,0.0026862758,0.0040865105,-0.097378335,-0.097378335,0.0026862758,0.0040865105,-0.097378335,-0.097378335,0.0026296901,0.0040299249,-0.097321749,-0.097321749,0.010635997,0.012036232,0.012283215,0.01368345,5.6585627e-05,5.6585622e-05,5.6361917e-05,5.6361917e-05,-0.00044567018,-0.00044567018,-0.00037160404,-0.00037160403,-1.7704223e-05,-1.770423e-05,0.00820952,0.0096097547,-0.09865876,-0.09865876,11.459831,12.95841,-6.2082348,-6.2082348,7.3341487,8.0834382,-3.0965496,-3.0965496,0.0030069276,0.0044071623,-0.097698987,-0.097698986,0.0021271994,0.0024072463,-0.01947594,-0.01947594,3.8962914,3.8962914,-3.541025,-3.5365246,0.0033169161,0.0033169161,5.3211831e-17,6.036412e-17,-5.8056449e-16,-1.0997701e-15,1.1532716e-15,1.7151447e-15,-2.734616e-15,-3.6006003e-15,6.3537389e-16,7.1985726e-16,0.0089212374,0.0089212374,6.8158175e-05,8.1801191e-05,1.5294853e-05,1.5294853e-05
0.098033033,0.099433268,-0.012655993,-0.014056228,0.08537704,0.08537704,0.099692078,0.099692078,-0.012655993,0.00025881031,0.0045919015,0.0045820786,-0.0024614979,-0.0024614979,0.004642236,0.004642236,-0.0024508802,-0.0024508802,0,0,0.0026861119,0.0040863467,-0.097757169,-0.097757169,-0.0029058807,-0.0029058807,-0.0029058807,-0.0029058807,-0.00065312964,-0.00065312964,0.010331418,0.010331418,-0.0022964467,-0.0022964467,0.0084743988,0.0084743988,-0.00065177354,-0.00065177354,0.0018570192,0.0018570192,-0.0016446731,-0.0016446731,0.0078226253,0.0078226253,0.0002123461,0.0002123461,0.0078226253,0.0078226253,0.00021234611,0.00021234611,0.0023245748,0.0037248095,-0.097395632,-0.097395632,0.0023245748,0.0037248095,-0.097395632,-0.097395632,0.0026861119,0.0040863467,-0.097757169,-0.097757169,0.010508737,0.011908972,0.012655993,0.014056228,-0.00036153711,-0.00036153711,5.6421792e-05,5.6421792e-05,-0.00043541976,-0.00043541976,-0.00036170094,-0.00036170094,-1.729703e-05,-1.7297032e-05,0.0082718693,0.0096721041,-0.099063428,-0.099063428,11.417051,12.915629,-6.2324992,-6.2324992,7.2470535,7.996343,-3.1079308,-3.1079308,0.00027586455,0.0016760993,-0.095346921,-0.095346921,0.0021017474,0.0023817944,-0.019508965,-0.019508965,3.9137235,3.9137235,-3.5643039,-3.5597645,0.003240627,0.003240627,5.4039163e-17,6.0368175e-17,-5.9517081e-16,-1.0912884e-15,1.1895924e-15,1.7214011e-15,-2.7485656e-15,-3.5534645e-15,6.4588617e-16,7.2087364e-16,0.008716049,0.008716049,6.9209965e-05,8.271655e-05,1.4599381e-05,1.4599381e-05
0.095791546,0.097191781,-0.013021553,-0.014421788,0.082769993,0.082769993,0.10034194,0.10034194,-0.013021553,0.0031501616,0.0054392415,0.0054295168,-0.0032860366,-0.0032860366,0.0054903359,0.0054903359,-0.0032759016,-0.0032759016,0,0,0.0027425922,0.0041428269,-0.098182574,-0.098182574,-0.0028376824,-0.0028376824,-0.0028376824,-0.0028376824,-0.00063810766,-0.00063810766,0.011049004,0.011049004,-0.0029294115,-0.0029294115,0.0087371168,0.0087371168,-0.0010939483,-0.0010939483,0.0023118871,0.0023118871,-0.0018354632,-0.0018354632,0.0076431685,0.0076431685,0.00047642395,0.00047642395,0.0076431685,0.0076431685,0.00047642395,0.00047642395,0.0019725492,0.0033727839,-0.097412531,-0.097412531,0.0019725492,0.0033727839,-0.097412531,-0.097412531,0.0027425922,0.0041428269,-0.098182574,-0.098182574,0.010385761,0.011785995,0.013021553,0.014421788,-0.00077004301,-0.00077004301,5.6480289e-05,5.6480289e-05,-0.00042540511,-0.00042540511,-0.00035202562,-0.00035202562,-1.6899199e-05,-1.6899201e-05,0.0083341409,0.0097343756,-0.099458789,-0.099458789,11.376706,12.875285,-6.2562055,-6.2562055,7.1626872,7.9119767,-3.1190502,-3.1190502,-0.0023910279,-0.00099079315,-0.093048954,-0.093048954,0.0020771521,0.0023571991,-0.01954123,-0.01954123,3.9307546,3.9307546,-3.5871372,-3.5825593,0.0031660926,0.0031660926,5.4782896e-17,6.0370959e-17,-6.0876276e-16,-1.0829467e-15,1.2242239e-15,1.7274714e-15,-2.7577022e-15,-3.5076242e-15,6.5541432e-16,7.2185548e-16,0.0085155798,0.0085155798,7.0254833e-05,8.3626352e-05,1.3935533e-05,1.3935533e-05
0.093602969,0.095003204,-0.013380062,-0.014780296,0.080222907,0.080222907,0.10097686,0.10097686,-0.013380062,0.0059736556,0.0062670802,0.0062574527,-0.0040916216,-0.0040916216,0.0063189295,0.0063189295,-0.0040819475,-0.0040819475,0,0,0.0027991296,0.0041993644,-0.098598195,-0.098598195,-0.0027710527,-0.0027710527,-0.0027710527,-0.0027710527,-0.00062343118,-0.00062343118,0.011750085,0.011750085,-0.0035478181,-0.0035478181,0.0089937922,0.0089937922,-0.001525953,-0.001525953,0.0027562931,0.0027562931,-0.0020218651,-0.0020218651,0.0074678392,0.0074678392,0.00073442801,0.00073442801,0.0074678392,0.0074678392,0.00073442801,0.00073442801,0.0016299764,0.0030302111,-0.097429041,-0.097429041,0.0016299764,0.0030302111,-0.097429041,-0.097429041,0.0027991296,0.0041993644,-0.098598195,-0.098598195,0.010266969,0.011667204,0.013380062,0.014780296,-0.0011691533,-0.0011691533,5.6537441e-05,5.6537441e-05,-0.00041562079,-0.00041562079,-0.00034257283,-0.00034257283,-1.6510518e-05,-1.6510519e-05,0.0083963364,0.0097965711,-0.099845057,-0.099845057,11.33874,12.837319,-6.2793666,-6.2793666,7.0809871,7.8302766,-3.1299139,-3.1299139,-0.0049952256,-0.0035949908,-0.090803839,-0.090803839,0.0020533938,0.0023334407,-0.019572753,-0.019572753,3.9473941,3.9473941,-3.6095312,-3.6049155,0.0030932725,0.0030932725,5.5451306e-17,6.0372514e-17,-6.2140038e-16,-1.0747474e-15,1.2572457e-15,1.7333601e-15,-2.7626105e-15,-3.4630533e-15,6.640542e-16,7.2280368e-16,0.0083197215,0.0083197215,7.1292769e-05,8.4530573e-05,1.330187e-05,1.330187e-05
0.091466086,0.09286632,-0.013731681,-0.015131915,0.077734405,0.077734405,0.10159717,0.10159717,-0.013731681,0.0087308531,0.0070758663,0.0070663351,-0.0048786886,-0.0048786886,0.0071284655,0.0071284655,-0.0048694544,-0.0048694544,0,0,0.0028557229,0.0042559577,-0.099004256,-0.099004256,-0.0027059555,-0.0027059555,-0.0027059555,-0.0027059555,-0.00060909227,-0.00060909227,0.012435042,0.012435042,-0.0041520013,-0.0041520013,0.0092445641,0.0092445641,-0.0019480216,-0.0019480216,0.0031904777,0.0031904777,-0.0022039797,-0.0022039797,0.0072965425,0.0072965425,0.00098649797,0.00098649797,0.0072965425,0.0072965425,0.00098649797,0.00098649797,0.0012966389,0.0026968736,-0.097445172,-0.097445172,0.0012966389,0.0026968736,-0.097445172,-0.097445172,0.0028557229,0.0042559577,-0.099004256,-0.099004256,0.010152265,0.0115525,0.013731681,0.015131915,-0.001559084,-0.001559084,5.6593279e-05,5.6593279e-05,-0.00040606151,-0.00040606151,-0.00033333746,-0.00033333746,-1.6130777e-05,-1.6130777e-05,0.0084584575,0.0098586923,-0.10022244,-0.10022244,11.3031,12.801679,-6.301995,-6.301995,7.0018918,7.7511813,-3.1405278,-3.1405278,-0.0075381705,-0.0061379358,-0.088610363,-0.088610363,0.0020304531,0.0023105,-0.019603552,-0.019603552,3.9636508,3.9636508,-3.6314924,-3.6268396,0.0030221272,0.0030221272,5.6051842e-17,6.0372881e-17,-6.331405e-16,-1.0666924e-15,1.2887336e-15,1.7390716e-15,-2.7638142e-15,-3.4197257e-15,6.7189213e-16,7.237191e-16,0.0081283679,0.0081283679,7.2323766e-05,8.5429192e-05,1.2697021e-05,1.2697021e-05
