e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,y_H_potential_pie,y_H_potential_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-0.0047729517,-0.0047729517,0.0047729517,0.0047729517,-6.5832756e-16,-6.5832756e-16,-4.3115871e-16,-4.3115871e-16,0.0047729517,0.0047729517,-0.0041141106,-0.0041141106,-0.00071773174,-0.00071773174,-0.0041141096,-0.0041141096,-0.00071773174,-0.00071773174,0,0,1.1926603e-05,1.1926603e-05,4.2244014e-16,4.2244014e-16,0.00024047449,0.00024047449,0.00024047449,0.00024047449,2.76455e-18,2.76455e-18,-0.0040671465,-0.0040671465,-0.00071773174,-0.00071773174,-0.0040671465,-0.0040671465,-0.00071773174,-0.00071773174,3.4807341e-17,3.4807341e-17,7.0877185e-18,7.0877185e-18,-0.0047848783,-0.0047848783,4.1744519e-17,4.1744519e-17,6.4574245e-05,6.4574245e-05,3.1874379e-17,3.1874379e-17,-0.00070580514,-0.00070580514,0.00071773174,0.00071773174,-0.00070580514,-0.00070580514,0.00071773174,0.00071773174,1.1926603e-05,1.1926603e-05,4.2326877e-16,4.2326877e-16,-0.0047729517,-0.0047729517,-0.0047729517,-0.0047729517,-0.00071773174,-0.00071773174,2.9684515e-08,2.9684515e-08,1.3526201e-18,1.3526201e-18,3.7805039e-05,3.7805039e-05,-3.7775355e-05,-3.7775355e-05,1.486537e-05,1.486537e-05,4.2560838e-16,4.2560838e-16,0.014690286,0.014690286,2.6927524e-14,2.6927524e-14,0.0066136594,0.0066136594,1.3520772e-14,1.3520772e-14,-0.0047729517,-0.0047729517,0.0047848783,0.0047848783,-0.00095459034,-0.00095459034,9.9187231e-17,9.9187231e-17,-3.7361716e-15,-3.7361716e-15,3.7540897e-15,3.7540897e-15,1.0467076e-18,1.0467076e-18,-1.4399758e-18,-1.4399758e-18,-0.0048494525,-0.0048494525,2.8529446e-17,2.8529446e-17,-9.8820978e-19,-9.8820978e-19,6.3541387e-18,6.3541387e-18,-0.0048494525,-0.0048494525,1.367723e-09,1.367723e-09,1.2553302e-34,1.2553302e-34
-0.0045336796,-0.0045336796,0.0045336796,0.0045336796,-6.5832756e-16,-6.5832756e-16,-4.3159984e-16,-4.3159984e-16,0.0045336796,0.0045336796,-0.0039084051,-0.0039084051,-0.00068184515,-0.00068184515,-0.0039084041,-0.0039084041,-0.00068184515,-0.00068184515,0,0,1.1954803e-05,1.1954803e-05,4.2376924e-16,4.2376924e-16,0.00022845076,0.00022845076,0.00022845076,0.00022845076,2.7178168e-18,2.7178168e-18,-0.0038637892,-0.0038637892,-0.00068184515,-0.00068184515,-0.0038637892,-0.0038637892,-0.00068184515,-0.00068184515,3.4596029e-17,3.4596029e-17,6.3531277e-18,6.3531277e-18,-0.0045456344,-0.0045456344,4.0815271e-17,4.0815271e-17,6.1345532e-05,6.1345532e-05,3.1840592e-17,3.1840592e-17,-0.00066989035,-0.00066989035,0.00068184515,0.00068184515,-0.00066989035,-0.00066989035,0.00068184515,0.00068184515,1.1954803e-05,1.1954803e-05,4.2447825e-16,4.2447825e-16,-0.0045336796,-0.0045336796,-0.0045336796,-0.0045336796,-0.00068184515,-0.00068184515,2.8200289e-08,2.8200289e-08,1.3531174e-18,1.3531174e-18,3.5914787e-05,3.5914787e-05,-3.5886587e-05,-3.5886587e-05,1.4746632e-05,1.4746632e-05,4.2682958e-16,4.2682958e-16,0.014624166,0.014624166,2.7007599e-14,2.7007599e-14,0.0066171733,0.0066171733,1.3562498e-14,1.3562498e-14,-0.0045336796,-0.0045336796,0.0045456344,0.0045456344,-0.00090673591,-0.00090673591,9.8843134e-17,9.8843134e-17,-3.7946228e-15,-3.7946228e-15,3.8119048e-15,3.8119048e-15,1.0271897e-18,1.0271897e-18,-1.4031576e-18,-1.4031576e-18,-0.0046069799,-0.0046069799,2.7556981e-17,2.7556981e-17,-8.992183e-19,-8.992183e-19,5.9298408e-18,5.9298408e-18,-0.0046069799,-0.0046069799,1.3544788e-09,1.3544788e-09,1.2436006e-34,1.2436006e-34
-0.0043063711,-0.0043063711,0.0043063711,0.0043063711,-6.574602e-16,-6.574602e-16,-4.3204412e-16,-4.3204412e-16,0.0043063711,0.0043063711,-0.0037129849,-0.0037129849,-0.0006477529,-0.0006477529,-0.0037129839,-0.0037129839,-0.0006477529,-0.0006477529,0,0,1.1981593e-05,1.1981593e-05,4.2506928e-16,4.2506928e-16,0.00021702822,0.00021702822,0.00021702822,0.00021702822,2.6756474e-18,2.6756474e-18,-0.0036705998,-0.0036705998,-0.0006477529,-0.0006477529,-0.0036705998,-0.0036705998,-0.0006477529,-0.0006477529,3.4383321e-17,3.4383321e-17,5.6449062e-18,5.6449062e-18,-0.0043183526,-0.0043183526,3.9910163e-17,3.9910163e-17,5.8278256e-05,5.8278256e-05,3.1809401e-17,3.1809401e-17,-0.0006357713,-0.0006357713,0.0006477529,0.0006477529,-0.0006357713,-0.0006357713,0.0006477529,0.0006477529,1.1981593e-05,1.1981593e-05,4.2566465e-16,4.2566465e-16,-0.0043063711,-0.0043063711,-0.0043063711,-0.0043063711,-0.0006477529,-0.0006477529,2.6790275e-08,2.6790275e-08,1.3550745e-18,1.3550745e-18,3.4119048e-05,3.4119048e-05,-3.4092258e-05,-3.4092258e-05,1.4633831e-05,1.4633831e-05,4.2803157e-16,4.2803157e-16,0.014561351,0.014561351,2.7086263e-14,2.7086263e-14,0.0066205115,0.0066205115,1.3603407e-14,1.3603407e-14,-0.0043063711,-0.0043063711,0.0043183526,0.0043183526,-0.00086127421,-0.00086127421,9.851738e-17,9.851738e-17,-3.8531625e-15,-3.8531625e-15,3.8698274e-15,3.8698274e-15,1.00777e-18,1.00777e-18,-1.3680055e-18,-1.3680055e-18,-0.0043766309,-0.0043766309,2.660991e-17,2.660991e-17,-8.1428658e-19,-8.1428658e-19,5.5248813e-18,5.5248813e-18,-0.0043766309,-0.0043766309,1.3413248e-09,1.3413248e-09,1.2356779e-34,1.2356779e-34
-0.004090428,-0.004090428,0.004090428,0.004090428,-6.574602e-16,-6.574602e-16,-4.3249378e-16,-4.3249378e-16,0.004090428,0.004090428,-0.0035273357,-0.0035273357,-0.00061536525,-0.00061536525,-0.0035273347,-0.0035273347,-0.00061536525,-0.00061536525,0,0,1.2007044e-05,1.2007044e-05,4.2634314e-16,4.2634314e-16,0.00020617681,0.00020617681,0.00020617681,0.00020617681,2.6377226e-18,2.6377226e-18,-0.0034870698,-0.0034870698,-0.00061536525,-0.00061536525,-0.0034870698,-0.0034870698,-0.00061536525,-0.00061536525,3.4169272e-17,3.4169272e-17,4.962558e-18,4.962558e-18,-0.004102435,-0.004102435,3.9028796e-17,3.9028796e-17,5.5364343e-05,5.5364343e-05,3.1780323e-17,3.1780323e-17,-0.00060335821,-0.00060335821,0.00061536525,0.00061536525,-0.00060335821,-0.00060335821,0.00061536525,0.00061536525,1.2007044e-05,1.2007044e-05,4.2683054e-16,4.2683054e-16,-0.004090428,-0.004090428,-0.004090428,-0.004090428,-0.00061536525,-0.00061536525,2.5450761e-08,2.5450761e-08,1.3583579e-18,1.3583579e-18,3.2413096e-05,3.2413096e-05,-3.2387645e-05,-3.2387645e-05,1.452667e-05,1.452667e-05,4.2921655e-16,4.2921655e-16,0.014501677,0.014501677,2.7163666e-14,2.7163666e-14,0.0066236828,0.0066236828,1.364358e-14,1.364358e-14,-0.004090428,-0.004090428,0.004102435,0.004102435,-0.00081808559,-0.00081808559,9.8209686e-17,9.8209686e-17,-3.9117911e-15,-3.9117911e-15,3.9278578e-15,3.9278578e-15,9.8846386e-19,9.8846386e-19,-1.3344536e-18,-1.3344536e-18,-0.0041577994,-0.0041577994,2.5688125e-17,2.5688125e-17,-7.332506e-19,-7.332506e-19,5.1384809e-18,5.1384809e-18,-0.0041577994,-0.0041577994,1.3282642e-09,1.3282642e-09,1.2312059e-34,1.2312059e-34
-0.003885282,-0.003885282,0.003885282,0.003885282,-6.574602e-16,-6.574602e-16,-4.3295084e-16,-4.3295084e-16,0.003885282,0.003885282,-0.003350969,-0.003350969,-0.00058459699,-0.00058459699,-0.003350968,-0.003350968,-0.00058459699,-0.00058459699,0,0,1.2031222e-05,1.2031222e-05,4.2759349e-16,4.2759349e-16,0.00019586797,0.00019586797,0.00019586797,0.00019586797,2.6037423e-18,2.6037423e-18,-0.0033127163,-0.0033127163,-0.00058459699,-0.00058459699,-0.0033127163,-0.0033127163,-0.00058459699,-0.00058459699,3.3953935e-17,3.3953935e-17,4.30557e-18,4.30557e-18,-0.0038973133,-0.0038973133,3.817075e-17,3.817075e-17,5.2596126e-05,5.2596126e-05,3.1752916e-17,3.1752916e-17,-0.00057256577,-0.00057256577,0.00058459699,0.00058459699,-0.00057256577,-0.00057256577,0.00058459699,0.00058459699,1.2031222e-05,1.2031222e-05,4.2797832e-16,4.2797832e-16,-0.003885282,-0.003885282,-0.003885282,-0.003885282,-0.00058459699,-0.00058459699,2.4178223e-08,2.4178223e-08,1.3628426e-18,1.3628426e-18,3.0792441e-05,3.0792441e-05,-3.0768263e-05,-3.0768263e-05,1.4424866e-05,1.4424866e-05,4.3038656e-16,4.3038656e-16,0.014444987,0.014444987,2.7239946e-14,2.7239946e-14,0.0066266956,0.0066266956,1.368309e-14,1.368309e-14,-0.003885282,-0.003885282,0.0038973133,0.0038973133,-0.00077705641,-0.00077705641,9.7919743e-17,9.7919743e-17,-3.9705089e-15,-3.9705089e-15,3.9859957e-15,3.9859957e-15,9.6928531e-19,9.6928531e-19,-1.3024376e-18,-1.3024376e-18,-0.0039499094,-0.0039499094,2.4791465e-17,2.4791465e-17,-6.5595067e-19,-6.5595067e-19,4.7698806e-18,4.7698806e-18,-0.0039499094,-0.0039499094,1.3152999e-09,1.3152999e-09,1.2298655e-34,1.2298655e-34
-0.0036903934,-0.0036903934,0.0036903934,0.0036903934,-6.5702652e-16,-6.5702652e-16,-4.3341711e-16,-4.3341711e-16,0.0036903934,0.0036903934,-0.0031834206,-0.0031834206,-0.00055536714,-0.00055536714,-0.0031834196,-0.0031834196,-0.00055536714,-0.00055536714,0,0,1.2054192e-05,1.2054192e-05,4.288228e-16,4.288228e-16,0.00018607457,0.00018607457,0.00018607457,0.00018607457,2.5734241e-18,2.5734241e-18,-0.0031470805,-0.0031470805,-0.00055536714,-0.00055536714,-0.0031470805,-0.0031470805,-0.00055536714,-0.00055536714,3.3737356e-17,3.3737356e-17,3.6734149e-18,3.6734149e-18,-0.0037024476,-0.0037024476,3.7335581e-17,3.7335581e-17,4.9966319e-05,4.9966319e-05,3.172677e-17,3.172677e-17,-0.00054331295,-0.00054331295,0.00055536714,0.00055536714,-0.00054331295,-0.00054331295,0.00055536714,0.00055536714,1.2054192e-05,1.2054192e-05,4.291102e-16,4.291102e-16,-0.0036903934,-0.0036903934,-0.0036903934,-0.0036903934,-0.00055536714,-0.00055536714,2.2969312e-08,2.2969312e-08,1.3684118e-18,1.3684118e-18,2.9252819e-05,2.9252819e-05,-2.9229849e-05,-2.9229849e-05,1.4328154e-05,1.4328154e-05,4.3154349e-16,4.3154349e-16,0.014391132,0.014391132,2.731523e-14,2.731523e-14,0.0066295577,0.0066295577,1.3722007e-14,1.3722007e-14,-0.0036903934,-0.0036903934,0.0037024476,0.0037024476,-0.00073807868,-0.00073807868,9.7647223e-17,9.7647223e-17,-4.029316e-15,-4.029316e-15,4.0442409e-15,4.0442409e-15,9.5024723e-19,9.5024723e-19,-1.271895e-18,-1.271895e-18,-0.0037524139,-0.0037524139,2.3919722e-17,2.3919722e-17,-5.8223157e-19,-5.8223157e-19,4.4183423e-18,4.4183423e-18,-0.0037524139,-0.0037524139,1.3024342e-09,1.3024342e-09,1.23137e-34,1.23137e-34
-0.0035052492,-0.0035052492,0.0035052492,0.0035052492,-6.5702652e-16,-6.5702652e-16,-4.338942e-16,-4.338942e-16,0.0035052492,0.0035052492,-0.0030242496,-0.0030242496,-0.00052759878,-0.00052759878,-0.0030242486,-0.0030242486,-0.00052759878,-0.00052759878,0,0,1.2076013e-05,1.2076013e-05,4.300334e-16,4.300334e-16,0.00017677085,0.00017677085,0.00017677085,0.00017677085,2.5465027e-18,2.5465027e-18,-0.0029897264,-0.0029897264,-0.00052759878,-0.00052759878,-0.0029897264,-0.0029897264,-0.00052759878,-0.00052759878,3.3519581e-17,3.3519581e-17,3.0655545e-18,3.0655545e-18,-0.0035173252,-0.0035173252,3.6522832e-17,3.6522832e-17,4.7468004e-05,4.7468004e-05,3.1701513e-17,3.1701513e-17,-0.00051552277,-0.00051552277,0.00052759878,0.00052759878,-0.00051552277,-0.00051552277,0.00052759878,0.00052759878,1.2076013e-05,1.2076013e-05,4.3022823e-16,4.3022823e-16,-0.0035052492,-0.0035052492,-0.0035052492,-0.0035052492,-0.00052759878,-0.00052759878,2.1820846e-08,2.1820846e-08,1.3749564e-18,1.3749564e-18,2.7790178e-05,2.7790178e-05,-2.7768357e-05,-2.7768357e-05,1.4236276e-05,1.4236276e-05,4.3268907e-16,4.3268907e-16,0.014339969,0.014339969,2.7389637e-14,2.7389637e-14,0.0066322767,0.0066322767,1.3760394e-14,1.3760394e-14,-0.0035052492,-0.0035052492,0.0035173252,0.0035173252,-0.00070104984,-0.00070104984,9.7391778e-17,9.7391778e-17,-4.0882124e-15,-4.0882124e-15,4.102593e-15,4.102593e-15,9.3136142e-19,9.3136142e-19,-1.2427647e-18,-1.2427647e-18,-0.0035647932,-0.0035647932,2.3072646e-17,2.3072646e-17,-5.1194265e-19,-5.1194265e-19,4.0831498e-18,4.0831498e-18,-0.0035647932,-0.0035647932,1.2896691e-09,1.2896691e-09,1.2354609e-34,1.2354609e-34
-0.0033293622,-0.0033293622,0.0033293622,0.0033293622,-6.5615915e-16,-6.5615915e-16,-4.3438357e-16,-4.3438357e-16,0.0033293622,0.0033293622,-0.0028730371,-0.0028730371,-0.00050121884,-0.00050121884,-0.0028730362,-0.0028730362,-0.00050121884,-0.00050121884,0,0,1.2096742e-05,1.2096742e-05,4.3122742e-16,4.3122742e-16,0.0001679323,0.0001679323,0.0001679323,0.0001679323,2.5227289e-18,2.5227289e-18,-0.0028402401,-0.0028402401,-0.00050121884,-0.00050121884,-0.0028402401,-0.0028402401,-0.00050121884,-0.00050121884,3.3300647e-17,3.3300647e-17,2.4814421e-18,2.4814421e-18,-0.003341459,-0.003341459,3.5732028e-17,3.5732028e-17,4.5094603e-05,4.5094603e-05,3.1676801e-17,3.1676801e-17,-0.0004891221,-0.0004891221,0.00050121884,0.00050121884,-0.0004891221,-0.0004891221,0.00050121884,0.00050121884,1.2096742e-05,1.2096742e-05,4.3133431e-16,4.3133431e-16,-0.0033293622,-0.0033293622,-0.0033293622,-0.0033293622,-0.00050121884,-0.00050121884,2.0729804e-08,2.0729804e-08,1.3823749e-18,1.3823749e-18,2.6400669e-05,2.6400669e-05,-2.6379939e-05,-2.6379939e-05,1.4148993e-05,1.4148993e-05,4.3382493e-16,4.3382493e-16,0.014291364,0.014291364,2.7463276e-14,2.7463276e-14,0.0066348597,0.0066348597,1.379831e-14,1.379831e-14,-0.0033293622,-0.0033293622,0.003341459,0.003341459,-0.00066587244,-0.00066587244,9.7153049e-17,9.7153049e-17,-4.147198e-15,-4.147198e-15,4.1610516e-15,4.1610516e-15,9.1263866e-19,9.1263866e-19,-1.2149877e-18,-1.2149877e-18,-0.0033865536,-0.0033865536,2.2249949e-17,2.2249949e-17,-4.44938e-19,-4.44938e-19,3.7636088e-18,3.7636088e-18,-0.0033865536,-0.0033865536,1.2770064e-09,1.2770064e-09,1.2419041e-34,1.2419041e-34
-0.0031622696,-0.0031622696,0.0031622696,0.0031622696,-6.5572547e-16,-6.5572547e-16,-4.3488649e-16,-4.3488649e-16,0.0031622696,0.0031622696,-0.0027293853,-0.0027293853,-0.0004761579,-0.0004761579,-0.0027293844,-0.0027293844,-0.0004761579,-0.0004761579,0,0,1.2116436e-05,1.2116436e-05,4.3240683e-16,4.3240683e-16,0.00015953569,0.00015953569,0.00015953569,0.00015953569,2.5018687e-18,2.5018687e-18,-0.0026982281,-0.0026982281,-0.0004761579,-0.0004761579,-0.0026982281,-0.0026982281,-0.0004761579,-0.0004761579,3.3080593e-17,3.3080593e-17,1.9205245e-18,1.9205245e-18,-0.003174386,-0.003174386,3.4962686e-17,3.4962686e-17,4.2839873e-05,4.2839873e-05,3.1652322e-17,3.1652322e-17,-0.00046404147,-0.00046404147,0.0004761579,0.0004761579,-0.00046404147,-0.00046404147,0.0004761579,0.0004761579,1.2116436e-05,1.2116436e-05,4.3243018e-16,4.3243018e-16,-0.0031622696,-0.0031622696,-0.0031622696,-0.0031622696,-0.0004761579,-0.0004761579,1.9693314e-08,1.9693314e-08,1.3905724e-18,1.3905724e-18,2.5080636e-05,2.5080636e-05,-2.5060942e-05,-2.5060942e-05,1.4066074e-05,1.4066074e-05,4.3495254e-16,4.3495254e-16,0.01424519,0.01424519,2.7536248e-14,2.7536248e-14,0.0066373136,0.0066373136,1.383581e-14,1.383581e-14,-0.0031622696,-0.0031622696,0.003174386,0.003174386,-0.00063245392,-0.00063245392,9.6930662e-17,9.6930662e-17,-4.2062725e-15,-4.2062725e-15,4.2196161e-15,4.2196161e-15,8.9408878e-19,8.9408878e-19,-1.1885066e-18,-1.1885066e-18,-0.0032172259,-0.0032172259,2.1451312e-17,2.1451312e-17,-3.8107642e-19,-3.8107642e-19,3.4590476e-18,3.4590476e-18,-0.0032172259,-0.0032172259,1.2644475e-09,1.2644475e-09,1.2504872e-34,1.2504872e-34
-0.0030035316,-0.0030035316,0.0030035316,0.0030035316,-6.5529179e-16,-6.5529179e-16,-4.354041e-16,-4.354041e-16,0.0030035316,0.0030035316,-0.0025929161,-0.0025929161,-0.00045235001,-0.00045235001,-0.0025929152,-0.0025929152,-0.00045235001,-0.00045235001,0,0,1.2135144e-05,1.2135144e-05,4.3357346e-16,4.3357346e-16,0.0001515589,0.0001515589,0.0001515589,0.0001515589,2.4837028e-18,2.4837028e-18,-0.0025633167,-0.0025633167,-0.00045235001,-0.00045235001,-0.0025633167,-0.0025633167,-0.00045235001,-0.00045235001,3.285945e-17,3.285945e-17,1.3822446e-18,1.3822446e-18,-0.0030156667,-0.0030156667,3.4214313e-17,3.4214313e-17,4.069788e-05,4.069788e-05,3.1627789e-17,3.1627789e-17,-0.00044021486,-0.00044021486,0.00045235001,0.00045235001,-0.00044021486,-0.00044021486,0.00045235001,0.00045235001,1.2135144e-05,1.2135144e-05,4.3351745e-16,4.3351745e-16,-0.0030035316,-0.0030035316,-0.0030035316,-0.0030035316,-0.00045235001,-0.00045235001,1.8708648e-08,1.8708648e-08,1.3994608e-18,1.3994608e-18,2.3826604e-05,2.3826604e-05,-2.3807895e-05,-2.3807895e-05,1.39873e-05,1.39873e-05,4.3607327e-16,4.3607327e-16,0.014201324,0.014201324,2.7608646e-14,2.7608646e-14,0.0066396448,0.0066396448,1.3872946e-14,1.3872946e-14,-0.0030035316,-0.0030035316,0.0030156667,0.0030156667,-0.00060070631,-0.00060070631,9.6724237e-17,9.6724237e-17,-4.2654357e-15,-4.2654357e-15,4.2782857e-15,4.2782857e-15,8.7572066e-19,8.7572066e-19,-1.1632659e-18,-1.1632659e-18,-0.0030563646,-0.0030563646,2.0676384e-17,2.0676384e-17,-3.2022147e-19,-3.2022147e-19,3.168817e-18,3.168817e-18,-0.0030563646,-0.0030563646,1.2519936e-09,1.2519936e-09,1.2610163e-34,1.2610163e-34
-0.0028527305,-0.0028527305,0.0028527305,0.0028527305,-6.5529179e-16,-6.5529179e-16,-4.3593739e-16,-4.3593739e-16,0.0028527305,0.0028527305,-0.0024632703,-0.0024632703,-0.00042973251,-0.00042973251,-0.0024632694,-0.0024632694,-0.00042973251,-0.00042973251,0,0,1.2152918e-05,1.2152918e-05,4.3472902e-16,4.3472902e-16,0.00014398096,0.00014398096,0.00014398096,0.00014398096,2.4680255e-18,2.4680255e-18,-0.0024351509,-0.0024351509,-0.00042973251,-0.00042973251,-0.0024351509,-0.0024351509,-0.00042973251,-0.00042973251,3.2637251e-17,3.2637251e-17,8.6604305e-19,8.6604305e-19,-0.0028648834,-0.0028648834,3.3486408e-17,3.3486408e-17,3.8662986e-05,3.8662986e-05,3.1602945e-17,3.1602945e-17,-0.00041757959,-0.00041757959,0.00042973251,0.00042973251,-0.00041757959,-0.00041757959,0.00042973251,0.00042973251,1.2152918e-05,1.2152918e-05,4.3459761e-16,4.3459761e-16,-0.0028527305,-0.0028527305,-0.0028527305,-0.0028527305,-0.00042973251,-0.00042973251,1.7773216e-08,1.7773216e-08,1.4089584e-18,1.4089584e-18,2.2635274e-05,2.2635274e-05,-2.26175e-05,-2.26175e-05,1.3912466e-05,1.3912466e-05,4.3718837e-16,4.3718837e-16,0.014159652,0.014159652,2.7680558e-14,2.7680558e-14,0.0066418595,0.0066418595,1.3909764e-14,1.3909764e-14,-0.0028527305,-0.0028527305,0.0028648834,0.0028648834,-0.00057054609,-0.00057054609,9.6533385e-17,9.6533385e-17,-4.3246872e-15,-4.3246872e-15,4.3370596e-15,4.3370596e-15,8.5754239e-19,8.5754239e-19,-1.1392119e-18,-1.1392119e-18,-0.0029035464,-0.0029035464,1.9924793e-17,1.9924793e-17,-2.6224146e-19,-2.6224146e-19,2.8922901e-18,2.8922901e-18,-0.0029035464,-0.0029035464,1.2396457e-09,1.2396457e-09,1.2733143e-34,1.2733143e-34
-0.0027094694,-0.0027094694,0.0027094694,0.0027094694,-6.5442443e-16,-6.5442443e-16,-4.3648723e-16,-4.3648723e-16,0.0027094694,0.0027094694,-0.0023401068,-0.0023401068,-0.00040824588,-0.00040824588,-0.0023401059,-0.0023401059,-0.00040824588,-0.00040824588,0,0,1.2169802e-05,1.2169802e-05,4.3587505e-16,4.3587505e-16,0.00013678191,0.00013678191,0.00013678191,0.00013678191,2.4546441e-18,2.4546441e-18,-0.0023133933,-0.0023133933,-0.00040824588,-0.00040824588,-0.0023133933,-0.0023133933,-0.00040824588,-0.00040824588,3.2414022e-17,3.2414022e-17,3.7135995e-19,3.7135995e-19,-0.0027216392,-0.0027216392,3.2778467e-17,3.2778467e-17,3.6729836e-05,3.6729836e-05,3.1577551e-17,3.1577551e-17,-0.00039607608,-0.00039607608,0.00040824588,0.00040824588,-0.00039607608,-0.00039607608,0.00040824588,0.00040824588,1.2169802e-05,1.2169802e-05,4.3567202e-16,4.3567202e-16,-0.0027094694,-0.0027094694,-0.0027094694,-0.0027094694,-0.00040824588,-0.00040824588,1.6884555e-08,1.6884555e-08,1.4189891e-18,1.4189891e-18,2.150351e-05,2.150351e-05,-2.1486625e-05,-2.1486625e-05,1.3841373e-05,1.3841373e-05,4.38299e-16,4.38299e-16,0.014120063,0.014120063,2.7752062e-14,2.7752062e-14,0.0066439634,0.0066439634,1.3946308e-14,1.3946308e-14,-0.0027094694,-0.0027094694,0.0027216392,0.0027216392,-0.00054189388,-0.00054189388,9.6357715e-17,9.6357715e-17,-4.3840264e-15,-4.3840264e-15,4.395937e-15,4.395937e-15,8.3956123e-19,8.3956123e-19,-1.1162929e-18,-1.1162929e-18,-0.002758369,-0.002758369,1.919614e-17,1.919614e-17,-2.0700943e-19,-2.0700943e-19,2.6288626e-18,2.6288626e-18,-0.002758369,-0.002758369,1.2274044e-09,1.2274044e-09,1.2872181e-34,1.2872181e-34
-0.0025733714,-0.0025733714,0.0025733714,0.0025733714,-6.5399075e-16,-6.5399075e-16,-4.3705436e-16,-4.3705436e-16,0.0025733714,0.0025733714,-0.0022231015,-0.0022231015,-0.00038783359,-0.00038783359,-0.0022231006,-0.0022231006,-0.00038783359,-0.00038783359,0,0,1.2185842e-05,1.2185842e-05,4.3701301e-16,4.3701301e-16,0.00012994281,0.00012994281,0.00012994281,0.00012994281,2.443378e-18,2.443378e-18,-0.0021977237,-0.0021977237,-0.00038783359,-0.00038783359,-0.0021977237,-0.0021977237,-0.00038783359,-0.00038783359,3.2189788e-17,3.2189788e-17,-1.0236358e-19,-1.0236358e-19,-0.0025855572,-0.0025855572,3.2089983e-17,3.2089983e-17,3.4893344e-05,3.4893344e-05,3.1551394e-17,3.1551394e-17,-0.00037564774,-0.00037564774,0.00038783359,0.00038783359,-0.00037564774,-0.00037564774,0.00038783359,0.00038783359,1.2185842e-05,1.2185842e-05,4.3674193e-16,4.3674193e-16,-0.0025733714,-0.0025733714,-0.0025733714,-0.0025733714,-0.00038783359,-0.00038783359,1.6040327e-08,1.6040327e-08,1.4294824e-18,1.4294824e-18,2.0428334e-05,2.0428334e-05,-2.0412294e-05,-2.0412294e-05,1.3773835e-05,1.3773835e-05,4.3940621e-16,4.3940621e-16,0.014082454,0.014082454,2.7823231e-14,2.7823231e-14,0.0066459621,0.0066459621,1.3982617e-14,1.3982617e-14,-0.0025733714,-0.0025733714,0.0025855572,0.0025855572,-0.00051467428,-0.00051467428,9.619683e-17,9.619683e-17,-4.4434527e-15,-4.4434527e-15,4.4549169e-15,4.4549169e-15,8.2178369e-19,8.2178369e-19,-1.0944588e-18,-1.0944588e-18,-0.0026204506,-0.0026204506,1.8490012e-17,1.8490012e-17,-1.5440308e-19,-1.5440308e-19,2.3779522e-18,2.3779522e-18,-0.0026204506,-0.0026204506,1.2152705e-09,1.2152705e-09,1.3025779e-34,1.3025779e-34
