e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.019338935,0.020460167,0.00060856077,-0.00051267119,0.019947496,0.019947496,0.11600183,0.11600183,0.00060856077,-0.00051267119,0.02406667,0.024088306,-0.025392221,-0.025392221,0.024099554,0.024099554,-0.025390323,-0.025390323,-0.0034439342,-0.0023227022,-0.10843364,-0.10843364,-0.0011829265,-0.0011829265,-0.0011829265,-0.0011829265,-0.00027612025,-0.00027612025,0.015682989,0.015682989,-0.02041581,-0.02041581,0.0024100674,0.0024100674,-0.013982845,-0.013982845,0.013272921,0.013272921,-0.0064329657,-0.0064329657,-0.011572777,-0.011572777,0.0068399556,0.0068399556,-0.011572777,-0.011572777,0.0068399556,0.0068399556,-0.016291549,-0.015170318,-0.095586022,-0.095586022,-0.016291549,-0.015170318,-0.095586022,-0.095586022,-0.0034439342,-0.0023227022,-0.10843364,-0.10843364,-0.015016711,-0.013895479,-0.00060856077,0.00051267119,-3.9430883e-06,-3.9430883e-06,-0.00018408016,-0.00018408016,-0.0001694906,-0.0001694906,-1.853265e-05,-1.853265e-05,-0.0038342999,-0.002713068,-0.10898588,-0.10898588,-3.1723511,-1.9723704,-6.8274611,-6.8274611,-1.027427,-0.4274367,-3.3869976,-3.3869976,-0.089094703,-0.087973471,-0.022782869,-0.022782869,-0.0030033423,-0.0027790959,-0.020318736,-0.020318736,4.3411576,4.3411576,-4.258797,-4.2541176,0.0013700231,0.0013700231,-2.8203742e-16,-2.4072042e-16,1.3021294e-15,1.6195106e-15,-1.7566338e-15,2.000738e-16,-3.7651913e-16,-3.2881186e-16,3.3019214e-15,2.4567575e-15,4.5215352e-05,1.5466065e-05,2.609349e-06,2.609349e-06
0.018436663,0.019557895,0.00040866495,-0.00071256701,0.018845328,0.018845328,0.11627657,0.11627657,0.00040866495,-0.00071256701,0.024434509,0.024455928,-0.025729963,-0.025729963,0.02446707,0.02446707,-0.025728151,-0.025728151,-0.0034477866,-0.0023265546,-0.10861348,-0.10861348,-0.0011557192,-0.0011557192,-0.0011557192,-0.0011557192,-0.00026976948,-0.00026976948,0.016048477,0.016048477,-0.020672443,-0.020672443,0.0025832534,0.0025832534,-0.014158818,-0.014158818,0.013465223,0.013465223,-0.006513625,-0.006513625,-0.011575565,-0.011575565,0.0069515985,0.0069515985,-0.011575565,-0.011575565,0.0069515985,0.0069515985,-0.016457142,-0.01533591,-0.095604129,-0.095604129,-0.016457142,-0.01533591,-0.095604129,-0.095604129,-0.0034477866,-0.0023265546,-0.10861348,-0.10861348,-0.015023352,-0.01390212,-0.00040866495,0.00071256701,-3.8523973e-06,-3.8523973e-06,-0.00017984632,-0.00017984632,-0.00016559232,-0.00016559232,-1.8106399e-05,-1.8106399e-05,-0.0038291739,-0.002707942,-0.10915302,-0.10915302,-3.2144521,-2.0144714,-6.8374833,-6.8374833,-1.0770298,-0.47703945,-3.3916985,-3.3916985,-0.090176821,-0.089055589,-0.021884449,-0.021884449,-0.0030046703,-0.0027804239,-0.020332377,-0.020332377,4.3483577,4.3483577,-4.2696398,-4.2649444,0.0013385126,0.0013385126,-2.8482019e-16,-2.4351869e-16,1.299998e-15,1.6134386e-15,-1.8440106e-15,9.0450463e-17,-3.7657434e-16,-3.2881798e-16,3.3251913e-15,2.4800305e-15,4.4771279e-05,1.5319485e-05,2.4906993e-06,2.4906993e-06
0.017555143,0.018676375,0.00021336673,-0.00090786523,0.01776851,0.01776851,0.11654499,0.11654499,0.00021336673,-0.00090786523,0.024793892,0.024815097,-0.026059938,-0.026059938,0.024826132,0.024826132,-0.026058209,-0.026058209,-0.0034515504,-0.0023303184,-0.10878919,-0.10878919,-0.0011291376,-0.0011291376,-0.0011291376,-0.0011291376,-0.00026356478,-0.00026356478,0.016405559,0.016405559,-0.020923174,-0.020923174,0.0027524561,0.0027524561,-0.014330745,-0.014330745,0.013653103,0.013653103,-0.0065924292,-0.0065924292,-0.011578289,-0.011578289,0.0070606735,0.0070606735,-0.011578289,-0.011578289,0.0070606735,0.0070606735,-0.016618926,-0.015497694,-0.095621819,-0.095621819,-0.016618926,-0.015497694,-0.095621819,-0.095621819,-0.0034515504,-0.0023303184,-0.10878919,-0.10878919,-0.015029839,-0.013908607,-0.00021336673,0.00090786523,-3.7637921e-06,-3.7637921e-06,-0.00017570986,-0.00017570986,-0.00016178369,-0.00016178369,-1.7689952e-05,-1.7689952e-05,-0.0038241658,-0.0027029339,-0.10931632,-0.10931632,-3.2555848,-2.0556041,-6.8472749,-6.8472749,-1.1254917,-0.52550134,-3.3962913,-3.3962913,-0.091234051,-0.090112819,-0.021006693,-0.021006693,-0.0030059678,-0.0027817215,-0.020345704,-0.020345704,4.3553923,4.3553923,-4.2802519,-4.2755407,0.0013077268,0.0013077268,-2.875402e-16,-2.4625266e-16,1.2977882e-15,1.6074852e-15,-1.9302395e-15,-1.6912677e-17,-3.766245e-16,-3.2882394e-16,3.3479267e-15,2.5027686e-15,4.433128e-05,1.5174003e-05,2.3774447e-06,2.3774447e-06
0.016693898,0.01781513,2.2560375e-05,-0.0010986716,0.016716458,0.016716458,0.11680724,0.11680724,2.2560375e-05,-0.0010986716,0.025145013,0.025166006,-0.026382326,-0.026382326,0.025176937,0.025176937,-0.026380676,-0.026380676,-0.0034552276,-0.0023339957,-0.10896086,-0.10896086,-0.0011031675,-0.0011031675,-0.0011031675,-0.0011031675,-0.00025750279,-0.00025750279,0.016754428,0.016754428,-0.021168138,-0.021168138,0.0029177672,0.0029177672,-0.014498717,-0.014498717,0.013836661,0.013836661,-0.0066694208,-0.0066694208,-0.01158095,-0.01158095,0.0071672398,0.0071672398,-0.01158095,-0.01158095,0.0071672398,0.0071672398,-0.016776988,-0.015655756,-0.095639102,-0.095639102,-0.016776988,-0.015655756,-0.095639102,-0.095639102,-0.0034552276,-0.0023339957,-0.10896086,-0.10896086,-0.015036178,-0.013914946,-2.2560375e-05,0.0010986716,-3.6772249e-06,-3.6772249e-06,-0.00017166853,-0.00017166853,-0.00015806267,-0.00015806267,-1.7283083e-05,-1.7283083e-05,-0.0038192729,-0.0026980409,-0.10947587,-0.10947587,-3.2957715,-2.0957908,-6.8568414,-6.8568414,-1.172839,-0.57284861,-3.4007784,-3.4007784,-0.092266965,-0.091145733,-0.020149125,-0.020149125,-0.0030072355,-0.0027829891,-0.020358725,-0.020358725,4.3622651,4.3622651,-4.2906376,-4.285911,0.0012776491,0.0012776491,-2.9019879e-16,-2.489238e-16,1.2955083e-15,1.6016489e-15,-2.0153039e-15,-1.2205455e-16,-3.7667008e-16,-3.2882976e-16,3.3701398e-15,2.5249842e-15,4.389533e-05,1.5029626e-05,2.2693399e-06,2.2693399e-06
0.015852461,0.016973693,-0.00016385744,-0.0012850894,0.015688604,0.015688604,0.11706346,0.11706346,-0.00016385744,-0.0012850894,0.025488063,0.025508846,-0.026697301,-0.026697301,0.025519673,0.025519673,-0.026695726,-0.026695726,-0.0034588203,-0.0023375883,-0.10912858,-0.10912858,-0.0010777946,-0.0010777946,-0.0010777946,-0.0010777946,-0.00025158023,-0.00025158023,0.017095273,0.017095273,-0.021407468,-0.021407468,0.003079276,0.003079276,-0.014662826,-0.014662826,0.014015997,0.014015997,-0.0067446417,-0.0067446417,-0.01158355,-0.01158355,0.0072713551,0.0072713551,-0.01158355,-0.01158355,0.0072713551,0.0072713551,-0.016931415,-0.015810183,-0.095655987,-0.095655987,-0.016931415,-0.015810183,-0.095655987,-0.095655987,-0.0034588203,-0.0023375883,-0.10912858,-0.10912858,-0.01504237,-0.013921138,0.00016385744,0.0012850894,-3.5926488e-06,-3.5926488e-06,-0.00016772015,-0.00016772015,-0.00015442723,-0.00015442723,-1.6885572e-05,-1.6885572e-05,-0.0038144925,-0.0026932605,-0.10963174,-0.10963174,-3.3350338,-2.1350532,-6.8661879,-6.8661879,-1.2190972,-0.61910689,-3.4051624,-3.4051624,-0.093276121,-0.092154889,-0.019311282,-0.019311282,-0.003008474,-0.0027842277,-0.020371445,-0.020371445,4.3689798,4.3689798,-4.3008015,-4.2960598,0.0012482632,0.0012482632,-2.9279723e-16,-2.5153355e-16,1.2931658e-15,1.5959279e-15,-2.0991895e-15,-2.2501384e-16,-3.7671155e-16,-3.2883543e-16,3.3918426e-15,2.5466892e-15,4.3463404e-05,1.4886358e-05,2.1661507e-06,2.1661507e-06
0.015030378,0.01615161,-0.00034598764,-0.0014672196,0.01468439,0.01468439,0.11731378,0.11731378,-0.00034598764,-0.0014672196,0.025823227,0.025843803,-0.027005033,-0.027005033,0.025854526,0.025854526,-0.02700353,-0.02700353,-0.0034623303,-0.0023410983,-0.10929245,-0.10929245,-0.0010530053,-0.0010530053,-0.0010530053,-0.0010530053,-0.00024579388,-0.00024579388,0.017428278,0.017428278,-0.021641293,-0.021641293,0.0032370702,0.0032370702,-0.01482316,-0.01482316,0.014191208,0.014191208,-0.0068181325,-0.0068181325,-0.01158609,-0.01158609,0.0073730758,0.0073730758,-0.01158609,-0.01158609,0.0073730758,0.0073730758,-0.017082291,-0.015961059,-0.095672485,-0.095672485,-0.017082291,-0.015961059,-0.095672485,-0.095672485,-0.0034623303,-0.0023410983,-0.10929245,-0.10929245,-0.01504842,-0.013927188,0.00034598764,0.0014672196,-3.5100178e-06,-3.5100178e-06,-0.00016386259,-0.00016386259,-0.0001508754,-0.0001508754,-1.6497204e-05,-1.6497204e-05,-0.003809822,-0.0026885901,-0.10978403,-0.10978403,-3.3733932,-2.1734125,-6.8753194,-6.8753194,-1.2642916,-0.66430123,-3.4094455,-3.4094455,-0.094262067,-0.093140835,-0.018492708,-0.018492708,-0.0030096841,-0.0027854377,-0.020383874,-0.020383874,4.3755401,4.3755401,-4.3107479,-4.3059914,0.0012195531,0.0012195531,-2.9533683e-16,-2.5408333e-16,1.290768e-15,1.5903205e-15,-2.1818847e-15,-3.2582896e-16,-3.7674929e-16,-3.2884096e-16,3.4130468e-15,2.5678954e-15,4.3035479e-05,1.4744203e-05,2.0676537e-06,2.0676537e-06
0.014227203,0.015348435,-0.00052392885,-0.0016451608,0.013703274,0.013703274,0.11755834,0.11755834,-0.00052392885,-0.0016451608,0.026150687,0.026171057,-0.027305689,-0.027305689,0.026181677,0.026181677,-0.027304254,-0.027304254,-0.0034657596,-0.0023445276,-0.10945254,-0.10945254,-0.0010287862,-0.0010287862,-0.0010287862,-0.0010287862,-0.00024014062,-0.00024014062,0.017753625,0.017753625,-0.02186974,-0.02186974,0.0033912352,0.0033912352,-0.014979807,-0.014979807,0.01436239,0.01436239,-0.0068899329,-0.0068899329,-0.011588572,-0.011588572,0.0074724568,0.0074724568,-0.011588572,-0.011588572,0.0074724568,0.0074724568,-0.017229696,-0.016108464,-0.095688602,-0.095688602,-0.017229696,-0.016108464,-0.095688602,-0.095688602,-0.0034657596,-0.0023445276,-0.10945254,-0.10945254,-0.015054331,-0.013933099,0.00052392885,0.0016451608,-3.4292874e-06,-3.4292874e-06,-0.00016009375,-0.00016009375,-0.00014740527,-0.00014740527,-1.6117769e-05,-1.6117769e-05,-0.003805259,-0.0026840271,-0.10993282,-0.10993282,-3.4108702,-2.2108895,-6.8842408,-6.8842408,-1.3084464,-0.7084561,-3.4136301,-3.4136301,-0.095225336,-0.094104104,-0.017692962,-0.017692962,-0.0030108663,-0.0027866199,-0.020396016,-0.020396016,4.3819494,4.3819494,-4.3204811,-4.31571,0.0011915034,0.0011915034,-2.9781884e-16,-2.5657449e-16,1.2883216e-15,1.584825e-15,-2.2633798e-15,-4.2453803e-16,-3.7678368e-16,-3.2884635e-16,3.4337637e-15,2.5886141e-15,4.2611527e-05,1.4603164e-05,1.9736354e-06,1.9736354e-06
0.0134425,0.014563732,-0.00069777741,-0.0018190094,0.012744723,0.012744723,0.11779728,0.11779728,-0.00069777741,-0.0018190094,0.026470619,0.026490785,-0.027599432,-0.027599432,0.026501304,0.026501304,-0.027598062,-0.027598062,-0.00346911,-0.002347878,-0.10960895,-0.10960895,-0.0010051241,-0.0010051241,-0.0010051241,-0.0010051241,-0.00023461739,-0.00023461739,0.018071488,0.018071488,-0.022092933,-0.022092933,0.0035418543,0.0035418543,-0.015132851,-0.015132851,0.014529634,0.014529634,-0.006960082,-0.006960082,-0.011590997,-0.011590997,0.0075695521,0.0075695521,-0.011590997,-0.011590997,0.0075695521,0.0075695521,-0.017373711,-0.016252479,-0.095704349,-0.095704349,-0.017373711,-0.016252479,-0.095704349,-0.095704349,-0.00346911,-0.002347878,-0.10960895,-0.10960895,-0.015060107,-0.013938875,0.00069777741,0.0018190094,-3.3504138e-06,-3.3504138e-06,-0.00015641159,-0.00015641159,-0.00014401495,-0.00014401495,-1.574706e-05,-1.574706e-05,-0.003800801,-0.002679569,-0.11007819,-0.11007819,-3.4474853,-2.2475046,-6.8929571,-6.8929571,-1.3515858,-0.75159541,-3.4177185,-3.4177185,-0.09616645,-0.095045218,-0.01691161,-0.01691161,-0.0030120213,-0.0027877749,-0.02040788,-0.02040788,4.3882114,4.3882114,-4.3300053,-4.32522,0.0011640988,0.0011640988,-3.0024451e-16,-2.5900839e-16,1.285833e-15,1.5794396e-15,-2.3436674e-15,-5.2117887e-16,-3.7681503e-16,-3.2885161e-16,3.4540045e-15,2.6088565e-15,4.2191524e-05,1.4463244e-05,1.8838922e-06,1.8838922e-06
0.012675846,0.013797078,-0.00086762745,-0.0019888594,0.011808219,0.011808219,0.11803073,0.11803073,-0.00086762745,-0.0019888594,0.026783197,0.026803162,-0.027886419,-0.027886419,0.02681358,0.02681358,-0.027885112,-0.027885112,-0.0034723833,-0.0023511514,-0.10976176,-0.10976176,-0.00098200629,-0.00098200629,-0.00098200629,-0.00098200629,-0.00022922119,-0.00022922119,0.018382041,0.018382041,-0.022310992,-0.022310992,0.0036890092,0.0036890092,-0.015282375,-0.015282375,0.014693032,0.014693032,-0.0070286177,-0.0070286177,-0.011593365,-0.011593365,0.0076644142,0.0076644142,-0.011593365,-0.011593365,0.0076644142,0.0076644142,-0.017514414,-0.016393182,-0.095719734,-0.095719734,-0.017514414,-0.016393182,-0.095719734,-0.095719734,-0.0034723833,-0.0023511514,-0.10976176,-0.10976176,-0.015065749,-0.013944517,0.00086762745,0.0019888594,-3.2733543e-06,-3.2733543e-06,-0.00015281413,-0.00015281413,-0.0001407026,-0.0001407026,-1.5384878e-05,-1.5384878e-05,-0.0037964454,-0.0026752135,-0.11022021,-0.11022021,-3.4832583,-2.2832776,-6.9014729,-6.9014729,-1.3937329,-0.79374251,-3.4217128,-3.4217128,-0.097085919,-0.095964687,-0.016148229,-0.016148229,-0.0030131497,-0.0027889034,-0.02041947,-0.02041947,4.3943293,4.3943293,-4.3393247,-4.3345255,0.0011373246,0.0011373246,-3.0261504e-16,-2.6138635e-16,1.283308e-15,1.5741627e-15,-2.4227419e-15,-6.1578892e-16,-3.7684365e-16,-3.2885675e-16,3.4737802e-15,2.6286337e-15,4.1775443e-05,1.4324446e-05,1.7982298e-06,1.7982298e-06
0.011926825,0.013048057,-0.0010335709,-0.0021548029,0.010893254,0.010893254,0.1182588,0.1182588,-0.0010335709,-0.0021548029,0.02708859,0.027108355,-0.028166808,-0.028166808,0.027118673,0.027118673,-0.02816556,-0.02816556,-0.0034755814,-0.0023543494,-0.10991106,-0.10991106,-0.00095942014,-0.00095942014,-0.00095942014,-0.00095942014,-0.0002239491,-0.0002239491,0.018685451,0.018685451,-0.022524036,-0.022524036,0.0038327795,0.0038327795,-0.015428459,-0.015428459,0.014852672,0.014852672,-0.007095577,-0.007095577,-0.01159568,-0.01159568,0.0077570945,0.0077570945,-0.01159568,-0.01159568,0.0077570945,0.0077570945,-0.01765188,-0.016530648,-0.095734765,-0.095734765,-0.01765188,-0.016530648,-0.095734765,-0.095734765,-0.0034755814,-0.0023543494,-0.10991106,-0.10991106,-0.015071261,-0.013950029,0.0010335709,0.0021548029,-3.1980671e-06,-3.1980671e-06,-0.0001492994,-0.0001492994,-0.00013746644,-0.00013746644,-1.5031025e-05,-1.5031025e-05,-0.0037921901,-0.0026709581,-0.11035896,-0.11035896,-3.5182084,-2.3182277,-6.9097928,-6.9097928,-1.4349106,-0.83492023,-3.4256153,-3.4256153,-0.097984239,-0.096863007,-0.015402406,-0.015402406,-0.0030142522,-0.0027900059,-0.020430794,-0.020430794,4.4003066,4.4003066,-4.3484434,-4.3436306,0.0011111661,0.0011111661,-3.0493166e-16,-2.6370964e-16,1.280752e-15,1.5689926e-15,-2.5005994e-15,-7.0840531e-16,-3.768698e-16,-3.2886176e-16,3.4931014e-15,2.6479562e-15,4.1363258e-05,1.4186771e-05,1.7164625e-06,1.7164625e-06
0.011195031,0.012316263,-0.0011956977,-0.0023169297,0.0099993335,0.0099993335,0.11848163,0.11848163,-0.0011956977,-0.0023169297,0.027386963,0.02740653,-0.028440749,-0.028440749,0.027416749,0.027416749,-0.028439557,-0.028439557,-0.0034787059,-0.002357474,-0.11005693,-0.11005693,-0.00093735348,-0.00093735348,-0.00093735348,-0.00093735348,-0.00021879827,-0.00021879827,0.018981883,0.018981883,-0.02273218,-0.02273218,0.0039732431,0.0039732431,-0.015571184,-0.015571184,0.015008639,0.015008639,-0.0071609963,-0.0071609963,-0.011597941,-0.011597941,0.0078476431,0.0078476431,-0.011597941,-0.011597941,0.0078476431,0.0078476431,-0.017786185,-0.016664953,-0.095749451,-0.095749451,-0.017786185,-0.016664953,-0.095749451,-0.095749451,-0.0034787059,-0.002357474,-0.11005693,-0.11005693,-0.015076647,-0.013955415,0.0011956977,0.0023169297,-3.1245116e-06,-3.1245116e-06,-0.00014586552,-0.00014586552,-0.00013430472,-0.00013430472,-1.4685312e-05,-1.4685312e-05,-0.0037880326,-0.0026668006,-0.11049453,-0.11049453,-3.5523547,-2.352374,-6.9179214,-6.9179214,-1.4751412,-0.87515087,-3.429428,-3.429428,-0.098861898,-0.097740666,-0.014673737,-0.014673737,-0.0030153294,-0.002791083,-0.020441857,-0.020441857,4.4061463,4.4061463,-4.3573655,-4.3525393,0.0010856093,0.0010856093,-3.0719553e-16,-2.6597952e-16,1.2781704e-15,1.5639274e-15,-2.577238e-15,-7.9906477e-16,-3.7689371e-16,-3.2886665e-16,3.5119785e-15,2.6668344e-15,4.0954941e-05,1.4050219e-05,1.6384132e-06,1.6384132e-06
0.010480069,0.011601301,-0.0013540956,-0.0024753276,0.0091259732,0.0091259732,0.11869934,0.11869934,-0.0013540956,-0.0024753276,0.027678478,0.027697849,-0.02870839,-0.02870839,0.027707969,0.027707969,-0.028707253,-0.028707253,-0.0034817586,-0.0023605266,-0.11019944,-0.11019944,-0.00091579435,-0.00091579435,-0.00091579435,-0.00091579435,-0.00021376591,-0.00021376591,0.019271496,0.019271496,-0.022935537,-0.022935537,0.004110476,0.004110476,-0.015710626,-0.015710626,0.01516102,0.01516102,-0.0072249109,-0.0072249109,-0.01160015,-0.01160015,0.0079361092,0.0079361092,-0.01160015,-0.01160015,0.0079361092,0.0079361092,-0.0179174,-0.016796169,-0.095763798,-0.095763798,-0.0179174,-0.016796169,-0.095763798,-0.095763798,-0.0034817586,-0.0023605266,-0.11019944,-0.11019944,-0.015081909,-0.013960677,0.0013540956,0.0024753276,-3.0526478e-06,-3.0526478e-06,-0.00014251061,-0.00014251061,-0.00013121571,-0.00013121571,-1.434755e-05,-1.434755e-05,-0.0037839707,-0.0026627387,-0.11062697,-0.11062697,-3.5857157,-2.385735,-6.925863,-6.925863,-1.5144465,-0.91445619,-3.433153,-3.433153,-0.099719371,-0.098598139,-0.013961827,-0.013961827,-0.0030163817,-0.0027921354,-0.020452666,-0.020452666,4.4118517,4.4118517,-4.3660948,-4.3612555,0.0010606403,0.0010606403,-3.0940782e-16,-2.6819721e-16,1.2755679e-15,1.5589655e-15,-2.6526571e-15,-8.8780364e-16,-3.769156e-16,-3.2887142e-16,3.5304217e-15,2.6852787e-15,4.0550465e-05,1.3914791e-05,1.5639129e-06,1.5639129e-06
0.0097815505,0.010902782,-0.0015088503,-0.0026300823,0.0082727002,0.0082727002,0.11891203,0.11891203,-0.0015088503,-0.0026300823,0.027963291,0.027982469,-0.028969877,-0.028969877,0.027992491,0.027992491,-0.028968791,-0.028968791,-0.003484741,-0.002363509,-0.11033867,-0.11033867,-0.00089473108,-0.00089473108,-0.00089473108,-0.00089473108,-0.0002088493,-0.0002088493,0.019554449,0.019554449,-0.023134217,-0.023134217,0.0042445526,0.0042445526,-0.015846861,-0.015846861,0.015309896,0.015309896,-0.0072873555,-0.0072873555,-0.011602309,-0.011602309,0.0080225405,0.0080225405,-0.011602309,-0.011602309,0.0080225405,0.0080225405,-0.018045598,-0.016924366,-0.095777816,-0.095777816,-0.018045598,-0.016924366,-0.095777816,-0.095777816,-0.003484741,-0.002363509,-0.11033867,-0.11033867,-0.01508705,-0.013965818,0.0015088503,0.0026300823,-2.9824369e-06,-2.9824369e-06,-0.00013923286,-0.00013923286,-0.00012819775,-0.00012819775,-1.4017556e-05,-1.4017556e-05,-0.0037800023,-0.0026587703,-0.11075637,-0.11075637,-3.6183093,-2.4183286,-6.9336219,-6.9336219,-1.5528478,-0.9528575,-3.4367923,-3.4367923,-0.10055712,-0.099435891,-0.013266292,-0.013266292,-0.0030174099,-0.0027931635,-0.020463227,-0.020463227,4.4174259,4.4174259,-4.3746352,-4.3697832,0.0010362455,0.0010362455,-3.1156966e-16,-2.7036392e-16,1.272949e-15,1.5541052e-15,-2.7268575e-15,-9.7465788e-16,-3.7693566e-16,-3.2887607e-16,3.5484409e-15,2.7032989e-15,4.0149804e-05,1.3780486e-05,1.4928002e-06,1.4928002e-06
0.0090990981,0.01022033,-0.0016600457,-0.0027812777,0.0074390524,0.0074390524,0.11911984,0.11911984,-0.0016600457,-0.0027812777,0.028241558,0.028260544,-0.029225351,-0.029225351,0.028270469,0.028270469,-0.029224315,-0.029224315,-0.0034876548,-0.0023664229,-0.1104747,-0.1104747,-0.00087415227,-0.00087415227,-0.00087415227,-0.00087415227,-0.00020404576,-0.00020404576,0.019830893,0.019830893,-0.023328327,-0.023328327,0.0043755455,0.0043755455,-0.015979963,-0.015979963,0.015455348,0.015455348,-0.0073483638,-0.0073483638,-0.011604417,-0.011604417,0.0081069838,0.0081069838,-0.011604417,-0.011604417,0.0081069838,0.0081069838,-0.018170847,-0.017049615,-0.095791511,-0.095791511,-0.018170847,-0.017049615,-0.095791511,-0.095791511,-0.0034876548,-0.0023664229,-0.1104747,-0.1104747,-0.015092072,-0.01397084,0.0016600457,0.0027812777,-2.9138409e-06,-2.9138409e-06,-0.00013603051,-0.00013603051,-0.0001252492,-0.0001252492,-1.3695152e-05,-1.3695152e-05,-0.0037761251,-0.0026548931,-0.1108828,-0.1108828,-3.6501533,-2.4501726,-6.9412024,-6.9412024,-1.5903659,-0.99037558,-3.440348,-3.440348,-0.10137561,-0.10025437,-0.012586753,-0.012586753,-0.0030184144,-0.002794168,-0.020473544,-0.020473544,4.4228719,4.4228719,-4.3829907,-4.3781261,0.0010124119,0.0010124119,-3.1368218e-16,-2.7248081e-16,1.2703179e-15,1.5493448e-15,-2.7998415e-15,-1.059663e-15,-3.7695407e-16,-3.2888062e-16,3.566046e-15,2.7209048e-15,3.9752929e-05,1.3647304e-05,1.4249211e-06,1.4249211e-06
0.0084323422,0.0095535741,-0.0018077636,-0.0029289955,0.0066245786,0.0066245786,0.11932286,0.11932286,-0.0018077636,-0.0029289955,0.028513429,0.028532225,-0.02947495,-0.02947495,0.028542054,0.028542054,-0.029473961,-0.029473961,-0.0034905017,-0.0023692697,-0.11060761,-0.11060761,-0.00085404676,-0.00085404676,-0.00085404676,-0.00085404676,-0.00019935271,-0.00019935271,0.020100979,0.020100979,-0.023517972,-0.023517972,0.0045035255,0.0045035255,-0.016110003,-0.016110003,0.015597454,0.015597454,-0.007407969,-0.007407969,-0.011606477,-0.011606477,0.008189485,0.008189485,-0.011606477,-0.011606477,0.008189485,0.008189485,-0.018293216,-0.017171984,-0.095804891,-0.095804891,-0.018293216,-0.017171984,-0.095804891,-0.095804891,-0.0034905017,-0.0023692697,-0.11060761,-0.11060761,-0.015096979,-0.013975747,0.0018077636,0.0029289955,-2.8468225e-06,-2.8468225e-06,-0.00013290181,-0.00013290181,-0.00012236847,-0.00012236847,-1.3380164e-05,-1.3380164e-05,-0.0037723371,-0.0026511051,-0.11100631,-0.11100631,-3.6812649,-2.4812842,-6.9486086,-6.9486086,-1.6270211,-1.0270307,-3.4438218,-3.4438218,-0.10217526,-0.10105403,-0.011922844,-0.011922844,-0.0030193958,-0.0027951494,-0.020483624,-0.020483624,4.4281927,4.4281927,-4.3911649,-4.386288,0.00098912641,0.00098912641,-3.1574646e-16,-2.7454903e-16,1.2676785e-15,1.5446825e-15,-2.8716125e-15,-1.1428541e-15,-3.7697099e-16,-3.2888505e-16,3.5832463e-15,2.7381059e-15,3.9359813e-05,1.3515244e-05,1.3601285e-06,1.3601285e-06
