e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.15697427,0.15697427,-0.15697427,-0.15697427,-4.3187676e-14,-4.3187676e-14,7.3718809e-14,7.3718809e-14,-0.15697427,-0.15697427,-0.0084524218,-0.0084524218,-0.0014916039,-0.0014916039,-0.0084524218,-0.0084524218,-0.0014916039,-0.0014916039,0,0,0.1669183,0.1669183,-6.5281114e-14,-6.5281114e-14,0.0013747501,0.0013747501,0.0013747501,0.0013747501,-3.2361266e-15,-3.2361266e-15,-0.0084524218,-0.0084524218,-0.0014916039,-0.0014916039,-0.0084524218,-0.0084524218,-0.0014916039,-0.0014916039,1.6292523e-14,1.6292523e-14,-7.327472e-15,-7.327472e-15,-0.0099440257,-0.0099440257,8.8817842e-15,8.8817842e-15,-1.1879386e-14,-1.1879386e-14,9.1038288e-15,9.1038288e-15,0.16542669,0.16542669,0.0014916039,0.0014916039,0.16542669,0.16542669,0.0014916039,0.0014916039,0.1669183,0.1669183,-6.5170092e-14,-6.5170092e-14,0.15697427,0.15697427,0.15697427,0.15697427,0.00091650006,0.00091650006,-2.220446e-15,-2.220446e-15,0.00099500553,0.00099500553,-7.8505466e-05,-7.8505466e-05,0.1669183,0.1669183,-6.5281114e-14,-6.5281114e-14,2.6706927,2.6706927,-1.0310641e-12,-1.0310641e-12,1.3353464,1.3353464,-5.0692783e-13,-5.0692783e-13,0.15697427,0.15697427,0.0099440257,0.0099440257,0.031394854,0.031394854,-1.1241008e-14,-1.1241008e-14,-1.0067632e-12,-1.0067632e-12,8.7016903e-13,8.7016903e-13,0,0,6.6613381e-16,6.6613381e-16,-0.0099440257,-0.0099440257,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.15834215,0.15834215,-0.15834215,-0.15834215,-4.0412118e-14,-4.0412118e-14,7.5939255e-14,7.5939255e-14,-0.15834215,-0.15834215,-0.0080298008,-0.0080298008,-0.0014170237,-0.0014170237,-0.0080298008,-0.0080298008,-0.0014170237,-0.0014170237,0,0,0.16778897,0.16778897,-6.750156e-14,-6.750156e-14,0.0013060126,0.0013060126,0.0013060126,0.0013060126,-3.2595454e-15,-3.2595454e-15,-0.0080298008,-0.0080298008,-0.0014170237,-0.0014170237,-0.0080298008,-0.0080298008,-0.0014170237,-0.0014170237,1.6209256e-14,1.6209256e-14,-7.2164497e-15,-7.2164497e-15,-0.0094468244,-0.0094468244,8.8817842e-15,8.8817842e-15,-1.1879386e-14,-1.1879386e-14,9.1038288e-15,9.1038288e-15,0.16637195,0.16637195,0.0014170237,0.0014170237,0.16637195,0.16637195,0.0014170237,0.0014170237,0.16778897,0.16778897,-6.7390538e-14,-6.7390538e-14,0.15834215,0.15834215,0.15834215,0.15834215,0.00087067506,0.00087067506,-2.220446e-15,-2.220446e-15,0.00094525525,0.00094525525,-7.4580193e-05,-7.4580193e-05,0.16778897,0.16778897,-6.750156e-14,-6.750156e-14,2.6846235,2.6846235,-1.0665913e-12,-1.0665913e-12,1.3423118,1.3423118,-5.246914e-13,-5.246914e-13,0.15834215,0.15834215,0.0094468244,0.0094468244,0.031668429,0.031668429,-1.1712853e-14,-1.1712853e-14,-1.0294242e-12,-1.0294242e-12,8.887048e-13,8.887048e-13,0,0,6.6613381e-16,6.6613381e-16,-0.0094468244,-0.0094468244,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.15964163,0.15964163,-0.15964163,-0.15964163,-3.7525538e-14,-3.7525538e-14,7.8159701e-14,7.8159701e-14,-0.15964163,-0.15964163,-0.0076283107,-0.0076283107,-0.0013461725,-0.0013461725,-0.0076283107,-0.0076283107,-0.0013461725,-0.0013461725,0,0,0.16861611,0.16861611,-6.9722006e-14,-6.9722006e-14,0.001240712,0.001240712,0.001240712,0.001240712,-3.2820968e-15,-3.2820968e-15,-0.0076283107,-0.0076283107,-0.0013461725,-0.0013461725,-0.0076283107,-0.0076283107,-0.0013461725,-0.0013461725,1.6098234e-14,1.6098234e-14,-7.2164497e-15,-7.2164497e-15,-0.0089744832,-0.0089744832,8.8817842e-15,8.8817842e-15,-1.1768364e-14,-1.1768364e-14,9.1038288e-15,9.1038288e-15,0.16726994,0.16726994,0.0013461725,0.0013461725,0.16726994,0.16726994,0.0013461725,0.0013461725,0.16861611,0.16861611,-6.9610984e-14,-6.9610984e-14,0.15964163,0.15964163,0.15964163,0.15964163,0.00082714131,0.00082714131,-2.220446e-15,-2.220446e-15,0.00089799249,0.00089799249,-7.0851183e-05,-7.0851183e-05,0.16861611,0.16861611,-6.9722006e-14,-6.9722006e-14,2.6978578,2.6978578,-1.1024515e-12,-1.1024515e-12,1.3489289,1.3489289,-5.4267701e-13,-5.4267701e-13,0.15964163,0.15964163,0.0089744832,0.0089744832,0.031928326,0.031928326,-1.2156942e-14,-1.2156942e-14,-1.0520942e-12,-1.0520942e-12,9.0725805e-13,9.0725805e-13,0,0,6.6613381e-16,6.6613381e-16,-0.0089744832,-0.0089744832,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.16087614,0.16087614,-0.16087614,-0.16087614,-3.4638958e-14,-3.4638958e-14,8.0380147e-14,8.0380147e-14,-0.16087614,-0.16087614,-0.0072468952,-0.0072468952,-0.0012788639,-0.0012788639,-0.0072468952,-0.0072468952,-0.0012788639,-0.0012788639,0,0,0.1694019,0.1694019,-7.1942452e-14,-7.1942452e-14,0.0011786764,0.0011786764,0.0011786764,0.0011786764,-3.3037809e-15,-3.3037809e-15,-0.0072468952,-0.0072468952,-0.0012788639,-0.0012788639,-0.0072468952,-0.0072468952,-0.0012788639,-0.0012788639,1.6014967e-14,1.6014967e-14,-7.2164497e-15,-7.2164497e-15,-0.008525759,-0.008525759,8.8817842e-15,8.8817842e-15,-1.1768364e-14,-1.1768364e-14,9.1038288e-15,9.1038288e-15,0.16812303,0.16812303,0.0012788639,0.0012788639,0.16812303,0.16812303,0.0012788639,0.0012788639,0.1694019,0.1694019,-7.1942452e-14,-7.1942452e-14,0.16087614,0.16087614,0.16087614,0.16087614,0.00078578424,0.00078578424,-2.220446e-15,-2.220446e-15,0.00085309287,0.00085309287,-6.7308624e-05,-6.7308624e-05,0.1694019,0.1694019,-7.1942452e-14,-7.1942452e-14,2.7104303,2.7104303,-1.1385337e-12,-1.1385337e-12,1.3552152,1.3552152,-5.6077365e-13,-5.6077365e-13,0.16087614,0.16087614,0.008525759,0.008525759,0.032175228,0.032175228,-1.2628787e-14,-1.2628787e-14,-1.0747723e-12,-1.0747723e-12,9.2582861e-13,9.2582861e-13,1.110223e-16,1.110223e-16,6.6613381e-16,6.6613381e-16,-0.008525759,-0.008525759,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.16204892,0.16204892,-0.16204892,-0.16204892,-3.1641356e-14,-3.1641356e-14,8.2600593e-14,8.2600593e-14,-0.16204892,-0.16204892,-0.0068845504,-0.0068845504,-0.0012149207,-0.0012149207,-0.0068845504,-0.0068845504,-0.0012149207,-0.0012149207,0,0,0.17014839,0.17014839,-7.4162898e-14,-7.4162898e-14,0.0011197425,0.0011197425,0.0011197425,0.0011197425,-3.3245975e-15,-3.3245975e-15,-0.0068845504,-0.0068845504,-0.0012149207,-0.0012149207,-0.0068845504,-0.0068845504,-0.0012149207,-0.0012149207,1.5903945e-14,1.5903945e-14,-7.1054274e-15,-7.1054274e-15,-0.0080994711,-0.0080994711,8.6597396e-15,8.6597396e-15,-1.1768364e-14,-1.1768364e-14,8.8817842e-15,8.8817842e-15,0.16893347,0.16893347,0.0012149207,0.0012149207,0.16893347,0.16893347,0.0012149207,0.0012149207,0.17014839,0.17014839,-7.4162898e-14,-7.4162898e-14,0.16204892,0.16204892,0.16204892,0.16204892,0.00074649503,0.00074649503,-2.220446e-15,-2.220446e-15,0.00081043822,0.00081043822,-6.3943193e-05,-6.3943193e-05,0.17014839,0.17014839,-7.427392e-14,-7.427392e-14,2.7223743,2.7223743,-1.174838e-12,-1.174838e-12,1.3611871,1.3611871,-5.7898131e-13,-5.7898131e-13,0.16204892,0.16204892,0.0080994711,0.0080994711,0.032409784,0.032409784,-1.3100632e-14,-1.3100632e-14,-1.0974579e-12,-1.0974579e-12,9.4441628e-13,9.4441628e-13,1.110223e-16,1.110223e-16,6.6613381e-16,6.6613381e-16,-0.0080994711,-0.0080994711,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.16316306,0.16316306,-0.16316306,-0.16316306,-2.8643754e-14,-2.8643754e-14,8.4821039e-14,8.4821039e-14,-0.16316306,-0.16316306,-0.0065403229,-0.0065403229,-0.0011541746,-0.0011541746,-0.0065403229,-0.0065403229,-0.0011541746,-0.0011541746,0,0,0.17085756,0.17085756,-7.6494366e-14,-7.6494366e-14,0.0010637554,0.0010637554,0.0010637554,0.0010637554,-3.3436795e-15,-3.3436795e-15,-0.0065403229,-0.0065403229,-0.0011541746,-0.0011541746,-0.0065403229,-0.0065403229,-0.0011541746,-0.0011541746,1.5820678e-14,1.5820678e-14,-7.1054274e-15,-7.1054274e-15,-0.0076944975,-0.0076944975,8.6597396e-15,8.6597396e-15,-1.1657342e-14,-1.1657342e-14,8.8817842e-15,8.8817842e-15,0.16970339,0.16970339,0.0011541746,0.0011541746,0.16970339,0.16970339,0.0011541746,0.0011541746,0.17085756,0.17085756,-7.6494366e-14,-7.6494366e-14,0.16316306,0.16316306,0.16316306,0.16316306,0.00070917028,0.00070917028,-2.220446e-15,-2.220446e-15,0.00076991631,0.00076991631,-6.0746033e-05,-6.0746033e-05,0.17085756,0.17085756,-7.6494366e-14,-7.6494366e-14,2.733721,2.733721,-1.2113643e-12,-1.2113643e-12,1.3668605,1.3668605,-5.9729999e-13,-5.9729999e-13,0.16316306,0.16316306,0.0076944975,0.0076944975,0.032632613,0.032632613,-1.3544721e-14,-1.3544721e-14,-1.1201503e-12,-1.1201503e-12,9.6302085e-13,9.6302085e-13,1.110223e-16,1.110223e-16,6.6613381e-16,6.6613381e-16,-0.0076944975,-0.0076944975,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.1642215,0.1642215,-0.1642215,-0.1642215,-2.5979219e-14,-2.5979219e-14,8.7041485e-14,8.7041485e-14,-0.1642215,-0.1642215,-0.0062133068,-0.0062133068,-0.0010964659,-0.0010964659,-0.0062133068,-0.0062133068,-0.0010964659,-0.0010964659,0,0,0.17153127,0.17153127,-7.8825835e-14,-7.8825835e-14,0.0010105676,0.0010105676,0.0010105676,0.0010105676,-3.3627615e-15,-3.3627615e-15,-0.0062133068,-0.0062133068,-0.0010964659,-0.0010964659,-0.0062133068,-0.0062133068,-0.0010964659,-0.0010964659,1.5709656e-14,1.5709656e-14,-6.9944051e-15,-6.9944051e-15,-0.0073097727,-0.0073097727,8.6597396e-15,8.6597396e-15,-1.1657342e-14,-1.1657342e-14,8.8817842e-15,8.8817842e-15,0.17043481,0.17043481,0.0010964659,0.0010964659,0.17043481,0.17043481,0.0010964659,0.0010964659,0.17153127,0.17153127,-7.8714812e-14,-7.8714812e-14,0.1642215,0.1642215,0.1642215,0.1642215,0.00067371177,0.00067371177,-2.220446e-15,-2.220446e-15,0.0007314205,0.0007314205,-5.7708731e-05,-5.7708731e-05,0.17153127,0.17153127,-7.8825835e-14,-7.8825835e-14,2.7445004,2.7445004,-1.2481127e-12,-1.2481127e-12,1.3722502,1.3722502,-6.1572969e-13,-6.1572969e-13,0.1642215,0.1642215,0.0073097727,0.0073097727,0.0328443,0.0328443,-1.4016566e-14,-1.4016566e-14,-1.1428488e-12,-1.1428488e-12,9.8164204e-13,9.8164204e-13,1.110223e-16,1.110223e-16,6.6613381e-16,6.6613381e-16,-0.0073097727,-0.0073097727,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.16522702,0.16522702,-0.16522702,-0.16522702,-2.2759572e-14,-2.2759572e-14,8.9261931e-14,8.9261931e-14,-0.16522702,-0.16522702,-0.0059026414,-0.0059026414,-0.0010416426,-0.0010416426,-0.0059026414,-0.0059026414,-0.0010416426,-0.0010416426,0,0,0.1721713,0.1721713,-8.1046281e-14,-8.1046281e-14,0.00096003927,0.00096003927,0.00096003927,0.00096003927,-3.3801087e-15,-3.3801087e-15,-0.0059026414,-0.0059026414,-0.0010416426,-0.0010416426,-0.0059026414,-0.0059026414,-0.0010416426,-0.0010416426,1.5598633e-14,1.5598633e-14,-6.9944051e-15,-6.9944051e-15,-0.006944284,-0.006944284,8.6597396e-15,8.6597396e-15,-1.1546319e-14,-1.1546319e-14,8.8817842e-15,8.8817842e-15,0.17112966,0.17112966,0.0010416426,0.0010416426,0.17112966,0.17112966,0.0010416426,0.0010416426,0.1721713,0.1721713,-8.1046281e-14,-8.1046281e-14,0.16522702,0.16522702,0.16522702,0.16522702,0.00064002618,0.00064002618,-2.220446e-15,-2.220446e-15,0.00069484947,0.00069484947,-5.4823295e-05,-5.4823295e-05,0.1721713,0.1721713,-8.1157303e-14,-8.1157303e-14,2.7547408,2.7547408,-1.2849721e-12,-1.2849721e-12,1.3773704,1.3773704,-6.3415939e-13,-6.3415939e-13,0.16522702,0.16522702,0.006944284,0.006944284,0.033045403,0.033045403,-1.448841e-14,-1.448841e-14,-1.1655528e-12,-1.1655528e-12,1.0002796e-12,1.0002796e-12,1.110223e-16,1.110223e-16,6.6613381e-16,6.6613381e-16,-0.006944284,-0.006944284,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.16618225,0.16618225,-0.16618225,-0.16618225,-1.976197e-14,-1.976197e-14,9.1482377e-14,9.1482377e-14,-0.16618225,-0.16618225,-0.0056075093,-0.0056075093,-0.00098956047,-0.00098956047,-0.0056075093,-0.0056075093,-0.00098956047,-0.00098956047,0,0,0.17277932,0.17277932,-8.3377749e-14,-8.3377749e-14,0.0009120373,0.0009120373,0.0009120373,0.0009120373,-3.3974559e-15,-3.3974559e-15,-0.0056075093,-0.0056075093,-0.00098956047,-0.00098956047,-0.0056075093,-0.0056075093,-0.00098956047,-0.00098956047,1.5515367e-14,1.5515367e-14,-6.9944051e-15,-6.9944051e-15,-0.0065970698,-0.0065970698,8.437695e-15,8.437695e-15,-1.1546319e-14,-1.1546319e-14,8.6597396e-15,8.6597396e-15,0.17178976,0.17178976,0.00098956047,0.00098956047,0.17178976,0.17178976,0.00098956047,0.00098956047,0.17277932,0.17277932,-8.3377749e-14,-8.3377749e-14,0.16618225,0.16618225,0.16618225,0.16618225,0.00060802487,0.00060802487,-2.3314684e-15,-2.3314684e-15,0.000660107,0.000660107,-5.208213e-05,-5.208213e-05,0.17277932,0.17277932,-8.3377749e-14,-8.3377749e-14,2.7644692,2.7644692,-1.3221646e-12,-1.3221646e-12,1.3822346,1.3822346,-6.5281114e-13,-6.5281114e-13,0.16618225,0.16618225,0.0065970698,0.0065970698,0.033236451,0.033236451,-1.4960255e-14,-1.4960255e-14,-1.1882618e-12,-1.1882618e-12,1.0189332e-12,1.0189332e-12,1.110223e-16,1.110223e-16,6.6613381e-16,6.6613381e-16,-0.0065970698,-0.0065970698,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.16708973,0.16708973,-0.16708973,-0.16708973,-1.687539e-14,-1.687539e-14,9.3924868e-14,9.3924868e-14,-0.16708973,-0.16708973,-0.0053271339,-0.0053271339,-0.00094008245,-0.00094008245,-0.0053271339,-0.0053271339,-0.00094008245,-0.00094008245,0,0,0.17335695,0.17335695,-8.5709218e-14,-8.5709218e-14,0.00086643544,0.00086643544,0.00086643544,0.00086643544,-3.4130684e-15,-3.4130684e-15,-0.0053271339,-0.0053271339,-0.00094008245,-0.00094008245,-0.0053271339,-0.0053271339,-0.00094008245,-0.00094008245,1.5404344e-14,1.5404344e-14,-6.8833828e-15,-6.8833828e-15,-0.0062672163,-0.0062672163,8.437695e-15,8.437695e-15,-1.1546319e-14,-1.1546319e-14,8.6597396e-15,8.6597396e-15,0.17241687,0.17241687,0.00094008245,0.00094008245,0.17241687,0.17241687,0.00094008245,0.00094008245,0.17335695,0.17335695,-8.5709218e-14,-8.5709218e-14,0.16708973,0.16708973,0.16708973,0.16708973,0.00057762362,0.00057762362,-2.3314684e-15,-2.3314684e-15,0.00062710165,0.00062710165,-4.9478024e-05,-4.9478024e-05,0.17335695,0.17335695,-8.5709218e-14,-8.5709218e-14,2.7737112,2.7737112,-1.3593571e-12,-1.3593571e-12,1.3868556,1.3868556,-6.7146289e-13,-6.7146289e-13,0.16708973,0.16708973,0.0062672163,0.0062672163,0.033417946,0.033417946,-1.54321e-14,-1.54321e-14,-1.2109752e-12,-1.2109752e-12,1.0376025e-12,1.0376025e-12,1.110223e-16,1.110223e-16,6.6613381e-16,6.6613381e-16,-0.0062672163,-0.0062672163,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.16795184,0.16795184,-0.16795184,-0.16795184,-1.3877788e-14,-1.3877788e-14,9.6145314e-14,9.6145314e-14,-0.16795184,-0.16795184,-0.0050607772,-0.0050607772,-0.00089307833,-0.00089307833,-0.0050607772,-0.0050607772,-0.00089307833,-0.00089307833,0,0,0.17390569,0.17390569,-8.8040686e-14,-8.8040686e-14,0.00082311367,0.00082311367,0.00082311367,0.00082311367,-3.428681e-15,-3.428681e-15,-0.0050607772,-0.0050607772,-0.00089307833,-0.00089307833,-0.0050607772,-0.0050607772,-0.00089307833,-0.00089307833,1.5293322e-14,1.5293322e-14,-6.8833828e-15,-6.8833828e-15,-0.0059538555,-0.0059538555,8.437695e-15,8.437695e-15,-1.1435297e-14,-1.1435297e-14,8.6597396e-15,8.6597396e-15,0.17301261,0.17301261,0.00089307833,0.00089307833,0.17301261,0.17301261,0.00089307833,0.00089307833,0.17390569,0.17390569,-8.8040686e-14,-8.8040686e-14,0.16795184,0.16795184,0.16795184,0.16795184,0.00054874244,0.00054874244,-2.3314684e-15,-2.3314684e-15,0.00059574657,0.00059574657,-4.7004122e-05,-4.7004122e-05,0.17390569,0.17390569,-8.8040686e-14,-8.8040686e-14,2.7824911,2.7824911,-1.3968826e-12,-1.3968826e-12,1.3912455,1.3912455,-6.9022565e-13,-6.9022565e-13,0.16795184,0.16795184,0.0059538555,0.0059538555,0.033590367,0.033590367,-1.59317e-14,-1.59317e-14,-1.2336926e-12,-1.2336926e-12,1.0562872e-12,1.0562872e-12,1.110223e-16,1.110223e-16,6.6613381e-16,6.6613381e-16,-0.0059538555,-0.0059538555,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.16877083,0.16877083,-0.16877083,-0.16877083,-1.0658141e-14,-1.0658141e-14,9.836576e-14,9.836576e-14,-0.16877083,-0.16877083,-0.0048077383,-0.0048077383,-0.00084842441,-0.00084842441,-0.0048077383,-0.0048077383,-0.00084842441,-0.00084842441,0,0,0.174427,0.174427,-9.0372154e-14,-9.0372154e-14,0.00078195798,0.00078195798,0.00078195798,0.00078195798,-3.4434261e-15,-3.4434261e-15,-0.0048077383,-0.0048077383,-0.00084842441,-0.00084842441,-0.0048077383,-0.0048077383,-0.00084842441,-0.00084842441,1.5210055e-14,1.5210055e-14,-6.7723605e-15,-6.7723605e-15,-0.0056561627,-0.0056561627,8.437695e-15,8.437695e-15,-1.1435297e-14,-1.1435297e-14,8.6597396e-15,8.6597396e-15,0.17357857,0.17357857,0.00084842441,0.00084842441,0.17357857,0.17357857,0.00084842441,0.00084842441,0.174427,0.174427,-9.0372154e-14,-9.0372154e-14,0.16877083,0.16877083,0.16877083,0.16877083,0.00052130532,0.00052130532,-2.3314684e-15,-2.3314684e-15,0.00056595924,0.00056595924,-4.4653916e-05,-4.4653916e-05,0.174427,0.174427,-9.0372154e-14,-9.0372154e-14,2.7908319,2.7908319,-1.4344081e-12,-1.4344081e-12,1.395416,1.395416,-7.0909945e-13,-7.0909945e-13,0.16877083,0.16877083,0.0056561627,0.0056561627,0.033754167,0.033754167,-1.6403545e-14,-1.6403545e-14,-1.2564134e-12,-1.2564134e-12,1.074987e-12,1.074987e-12,1.110223e-16,1.110223e-16,6.6613381e-16,6.6613381e-16,-0.0056561627,-0.0056561627,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.16954888,0.16954888,-0.16954888,-0.16954888,-7.7715612e-15,-7.7715612e-15,1.0058621e-13,1.0058621e-13,-0.16954888,-0.16954888,-0.0045673514,-0.0045673514,-0.00080600319,-0.00080600319,-0.0045673514,-0.0045673514,-0.00080600319,-0.00080600319,0,0,0.17492224,0.17492224,-9.2703623e-14,-9.2703623e-14,0.00074286008,0.00074286008,0.00074286008,0.00074286008,-3.4573039e-15,-3.4573039e-15,-0.0045673514,-0.0045673514,-0.00080600319,-0.00080600319,-0.0045673514,-0.0045673514,-0.00080600319,-0.00080600319,1.5099033e-14,1.5099033e-14,-6.7723605e-15,-6.7723605e-15,-0.0053733546,-0.0053733546,8.2156504e-15,8.2156504e-15,-1.1324275e-14,-1.1324275e-14,8.437695e-15,8.437695e-15,0.17411623,0.17411623,0.00080600319,0.00080600319,0.17411623,0.17411623,0.00080600319,0.00080600319,0.17492224,0.17492224,-9.2703623e-14,-9.2703623e-14,0.16954888,0.16954888,0.16954888,0.16954888,0.00049524006,0.00049524006,-2.3314684e-15,-2.3314684e-15,0.00053766128,0.00053766128,-4.2421221e-05,-4.2421221e-05,0.17492224,0.17492224,-9.2814645e-14,-9.2814645e-14,2.7987558,2.7987558,-1.4721557e-12,-1.4721557e-12,1.3993779,1.3993779,-7.2797324e-13,-7.2797324e-13,0.16954888,0.16954888,0.0053733546,0.0053733546,0.033909776,0.033909776,-1.687539e-14,-1.687539e-14,-1.2791373e-12,-1.2791373e-12,1.0937014e-12,1.0937014e-12,1.110223e-16,1.110223e-16,7.7715612e-16,7.7715612e-16,-0.0053733546,-0.0053733546,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.17028803,0.17028803,-0.17028803,-0.17028803,-4.773959e-15,-4.773959e-15,1.030287e-13,1.030287e-13,-0.17028803,-0.17028803,-0.0043389838,-0.0043389838,-0.00076570303,-0.00076570303,-0.0043389838,-0.0043389838,-0.00076570303,-0.00076570303,0,0,0.17539271,0.17539271,-9.5146113e-14,-9.5146113e-14,0.00070571708,0.00070571708,0.00070571708,0.00070571708,-3.4711817e-15,-3.4711817e-15,-0.0043389838,-0.0043389838,-0.00076570303,-0.00076570303,-0.0043389838,-0.0043389838,-0.00076570303,-0.00076570303,1.4988011e-14,1.4988011e-14,-6.6613381e-15,-6.6613381e-15,-0.0051046869,-0.0051046869,8.2156504e-15,8.2156504e-15,-1.1324275e-14,-1.1324275e-14,8.437695e-15,8.437695e-15,0.17462701,0.17462701,0.00076570303,0.00076570303,0.17462701,0.17462701,0.00076570303,0.00076570303,0.17539271,0.17539271,-9.5035091e-14,-9.5035091e-14,0.17028803,0.17028803,0.17028803,0.17028803,0.00047047805,0.00047047805,-2.3314684e-15,-2.3314684e-15,0.00051077821,0.00051077821,-4.0300159e-05,-4.0300159e-05,0.17539271,0.17539271,-9.5146113e-14,-9.5146113e-14,2.8062834,2.8062834,-1.5101254e-12,-1.5101254e-12,1.4031417,1.4031417,-7.4695805e-13,-7.4695805e-13,0.17028803,0.17028803,0.0051046869,0.0051046869,0.034057605,0.034057605,-1.737499e-14,-1.737499e-14,-1.3018637e-12,-1.3018637e-12,1.1124302e-12,1.1124302e-12,1.110223e-16,1.110223e-16,7.7715612e-16,7.7715612e-16,-0.0051046869,-0.0051046869,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
0.17099022,0.17099022,-0.17099022,-0.17099022,-1.5543122e-15,-1.5543122e-15,1.0524914e-13,1.0524914e-13,-0.17099022,-0.17099022,-0.0041220346,-0.0041220346,-0.00072741788,-0.00072741788,-0.0041220346,-0.0041220346,-0.00072741788,-0.00072741788,0,0,0.17583967,0.17583967,-9.7477582e-14,-9.7477582e-14,0.00067043122,0.00067043122,0.00067043122,0.00067043122,-3.4833247e-15,-3.4833247e-15,-0.0041220346,-0.0041220346,-0.00072741788,-0.00072741788,-0.0041220346,-0.0041220346,-0.00072741788,-0.00072741788,1.4876989e-14,1.4876989e-14,-6.6613381e-15,-6.6613381e-15,-0.0048494525,-0.0048494525,8.2156504e-15,8.2156504e-15,-1.1213253e-14,-1.1213253e-14,8.437695e-15,8.437695e-15,0.17511225,0.17511225,0.00072741788,0.00072741788,0.17511225,0.17511225,0.00072741788,0.00072741788,0.17583967,0.17583967,-9.7477582e-14,-9.7477582e-14,0.17099022,0.17099022,0.17099022,0.17099022,0.00044695415,0.00044695415,-2.3314684e-15,-2.3314684e-15,0.0004852393,0.0004852393,-3.8285152e-05,-3.8285152e-05,0.17583967,0.17583967,-9.7477582e-14,-9.7477582e-14,2.8134347,2.8134347,-1.548206e-12,-1.548206e-12,1.4067173,1.4067173,-7.6605389e-13,-7.6605389e-13,0.17099022,0.17099022,0.0048494525,0.0048494525,0.034198043,0.034198043,-1.7846835e-14,-1.7846835e-14,-1.3245924e-12,-1.3245924e-12,1.1311729e-12,1.1311729e-12,1.110223e-16,1.110223e-16,7.7715612e-16,7.7715612e-16,-0.0048494525,-0.0048494525,-1.110223e-16,-1.110223e-16,0,0,0,0,0,0,0,0
