e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.1763437,0.1763437,-0.1763437,-0.1763437,2.0317081e-14,2.0317081e-14,1.687539e-14,1.687539e-14,-0.1763437,-0.1763437,-0.0024680144,-0.0024680144,-0.00043553195,-0.00043553195,-0.0024680144,-0.0024680144,-0.00043553195,-0.00043553195,0,0,0.17924725,0.17924725,-1.9206858e-14,-1.9206858e-14,0.00040141194,0.00040141194,0.00040141194,0.00040141194,-3.989864e-17,-3.989864e-17,-0.0024680144,-0.0024680144,-0.00043553195,-0.00043553195,-0.0024680144,-0.0024680144,-0.00043553195,-0.00043553195,-1.9428903e-16,-1.9428903e-16,1.7763568e-15,1.7763568e-15,-0.0029035464,-0.0029035464,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.17881171,0.17881171,0.00043553195,0.00043553195,0.17881171,0.17881171,0.00043553195,0.00043553195,0.17924725,0.17924725,-1.8873791e-14,-1.8873791e-14,0.1763437,0.1763437,0.1763437,0.1763437,-0.00043553195,-0.00043553195,0.00026760796,0.00026760796,-2.220446e-16,-2.220446e-16,0.00029053069,0.00029053069,-2.2922734e-05,-2.2922734e-05,0.17924725,0.17924725,-1.8873791e-14,-1.8873791e-14,2.8679559,2.8679559,-3.0520031e-13,-3.0520031e-13,1.433978,1.433978,-1.5387691e-13,-1.5387691e-13,0.1763437,0.1763437,0.0029035464,0.0029035464,0.03526874,0.03526874,-3.5249581e-15,-3.5249581e-15,-4.3825587e-14,-4.3825587e-14,3.7255767e-14,3.7255767e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0029035464,-0.0029035464,0,0,0,0,0,0,0,0,0,0
0.1767431,0.1767431,-0.1767431,-0.1767431,2.0983215e-14,2.0983215e-14,1.7541524e-14,1.7541524e-14,-0.1767431,-0.1767431,-0.0023446137,-0.0023446137,-0.00041375536,-0.00041375536,-0.0023446137,-0.0023446137,-0.00041375536,-0.00041375536,0,0,0.17950147,0.17950147,-1.9650948e-14,-1.9650948e-14,0.00038134134,0.00038134134,0.00038134134,0.00038134134,-4.1633363e-17,-4.1633363e-17,-0.0023446137,-0.0023446137,-0.00041375536,-0.00041375536,-0.0023446137,-0.0023446137,-0.00041375536,-0.00041375536,-1.9428903e-16,-1.9428903e-16,1.7763568e-15,1.7763568e-15,-0.002758369,-0.002758369,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.17908772,0.17908772,0.00041375536,0.00041375536,0.17908772,0.17908772,0.00041375536,0.00041375536,0.17950147,0.17950147,-1.9317881e-14,-1.9317881e-14,0.1767431,0.1767431,0.1767431,0.1767431,-0.00041375536,-0.00041375536,0.00025422756,0.00025422756,-2.220446e-16,-2.220446e-16,0.00027600416,0.00027600416,-2.1776598e-05,-2.1776598e-05,0.17950147,0.17950147,-1.9317881e-14,-1.9317881e-14,2.8720236,2.8720236,-3.1308289e-13,-3.1308289e-13,1.4360118,1.4360118,-1.5787371e-13,-1.5787371e-13,0.1767431,0.1767431,0.002758369,0.002758369,0.035348621,0.035348621,-3.6359804e-15,-3.6359804e-15,-4.4052465e-14,-4.4052465e-14,3.7435924e-14,3.7435924e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.002758369,-0.002758369,0,0,0,0,0,0,0,0,0,0
0.17712254,0.17712254,-0.17712254,-0.17712254,2.1427304e-14,2.1427304e-14,1.7985613e-14,1.7985613e-14,-0.17712254,-0.17712254,-0.002227383,-0.002227383,-0.00039306759,-0.00039306759,-0.002227383,-0.002227383,-0.00039306759,-0.00039306759,0,0,0.17974299,0.17974299,-2.0206059e-14,-2.0206059e-14,0.00036227428,0.00036227428,0.00036227428,0.00036227428,-4.3368087e-17,-4.3368087e-17,-0.002227383,-0.002227383,-0.00039306759,-0.00039306759,-0.002227383,-0.002227383,-0.00039306759,-0.00039306759,-2.220446e-16,-2.220446e-16,1.8873791e-15,1.8873791e-15,-0.0026204506,-0.0026204506,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.17934992,0.17934992,0.00039306759,0.00039306759,0.17934992,0.17934992,0.00039306759,0.00039306759,0.17974299,0.17974299,-1.9872992e-14,-1.9872992e-14,0.17712254,0.17712254,0.17712254,0.17712254,-0.00039306759,-0.00039306759,0.00024151618,0.00024151618,-2.220446e-16,-2.220446e-16,0.00026220395,0.00026220395,-2.0687768e-05,-2.0687768e-05,0.17974299,0.17974299,-1.9872992e-14,-1.9872992e-14,2.8758878,2.8758878,-3.210765e-13,-3.210765e-13,1.4379439,1.4379439,-1.6187052e-13,-1.6187052e-13,0.17712254,0.17712254,0.0026204506,0.0026204506,0.035424508,0.035424508,-3.7192471e-15,-3.7192471e-15,-4.4266186e-14,-4.4266186e-14,3.7605419e-14,3.7605419e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0026204506,-0.0026204506,0,0,0,0,0,0,0,0,0,0
0.177483,0.177483,-0.177483,-0.177483,2.1982416e-14,2.1982416e-14,1.8429702e-14,1.8429702e-14,-0.177483,-0.177483,-0.0021160139,-0.0021160139,-0.00037341421,-0.00037341421,-0.0021160139,-0.0021160139,-0.00037341421,-0.00037341421,0,0,0.17997243,0.17997243,-2.0650148e-14,-2.0650148e-14,0.00034416056,0.00034416056,0.00034416056,0.00034416056,-4.510281e-17,-4.510281e-17,-0.0021160139,-0.0021160139,-0.00037341421,-0.00037341421,-0.0021160139,-0.0021160139,-0.00037341421,-0.00037341421,-2.220446e-16,-2.220446e-16,1.8873791e-15,1.8873791e-15,-0.0024894281,-0.0024894281,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.17959902,0.17959902,0.00037341421,0.00037341421,0.17959902,0.17959902,0.00037341421,0.00037341421,0.17997243,0.17997243,-2.0317081e-14,-2.0317081e-14,0.177483,0.177483,0.177483,0.177483,-0.00037341421,-0.00037341421,0.00022944037,0.00022944037,-2.220446e-16,-2.220446e-16,0.00024909375,0.00024909375,-1.9653379e-05,-1.9653379e-05,0.17997243,0.17997243,-2.0317081e-14,-2.0317081e-14,2.8795589,2.8795589,-3.290701e-13,-3.290701e-13,1.4397794,1.4397794,-1.6586732e-13,-1.6586732e-13,0.177483,0.177483,0.0024894281,0.0024894281,0.0354966,0.0354966,-3.8302694e-15,-3.8302694e-15,-4.4466929e-14,-4.4466929e-14,3.7764392e-14,3.7764392e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0024894281,-0.0024894281,0,0,0,0,0,0,0,0,0,0
0.17782544,0.17782544,-0.17782544,-0.17782544,2.2759572e-14,2.2759572e-14,1.8873791e-14,1.8873791e-14,-0.17782544,-0.17782544,-0.0020102132,-0.0020102132,-0.0003547435,-0.0003547435,-0.0020102132,-0.0020102132,-0.0003547435,-0.0003547435,0,0,0.1801904,0.1801904,-2.120526e-14,-2.120526e-14,0.00032695253,0.00032695253,0.00032695253,0.00032695253,-4.6837534e-17,-4.6837534e-17,-0.0020102132,-0.0020102132,-0.0003547435,-0.0003547435,-0.0020102132,-0.0020102132,-0.0003547435,-0.0003547435,-2.4980018e-16,-2.4980018e-16,1.8873791e-15,1.8873791e-15,-0.0023649567,-0.0023649567,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.17983565,0.17983565,0.0003547435,0.0003547435,0.17983565,0.17983565,0.0003547435,0.0003547435,0.1801904,0.1801904,-2.0761171e-14,-2.0761171e-14,0.17782544,0.17782544,0.17782544,0.17782544,-0.0003547435,-0.0003547435,0.00021796836,0.00021796836,-2.220446e-16,-2.220446e-16,0.00023663907,0.00023663907,-1.867071e-05,-1.867071e-05,0.1801904,0.1801904,-2.0872193e-14,-2.0872193e-14,2.8830464,2.8830464,-3.3706371e-13,-3.3706371e-13,1.4415232,1.4415232,-1.6986412e-13,-1.6986412e-13,0.17782544,0.17782544,0.0023649567,0.0023649567,0.035565088,0.035565088,-3.9412917e-15,-3.9412917e-15,-4.4654878e-14,-4.4654878e-14,3.7912984e-14,3.7912984e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0023649567,-0.0023649567,0,0,0,0,0,0,0,0,0,0
0.17815076,0.17815076,-0.17815076,-0.17815076,2.3425706e-14,2.3425706e-14,1.9317881e-14,1.9317881e-14,-0.17815076,-0.17815076,-0.0019097025,-0.0019097025,-0.00033700632,-0.00033700632,-0.0019097025,-0.0019097025,-0.00033700632,-0.00033700632,0,0,0.18039747,0.18039747,-2.1649349e-14,-2.1649349e-14,0.00031060491,0.00031060491,0.00031060491,0.00031060491,-4.7704896e-17,-4.7704896e-17,-0.0019097025,-0.0019097025,-0.00033700632,-0.00033700632,-0.0019097025,-0.0019097025,-0.00033700632,-0.00033700632,-2.4980018e-16,-2.4980018e-16,1.8873791e-15,1.8873791e-15,-0.0022467088,-0.0022467088,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.18006046,0.18006046,0.00033700632,0.00033700632,0.18006046,0.18006046,0.00033700632,0.00033700632,0.18039747,0.18039747,-2.1316282e-14,-2.1316282e-14,0.17815076,0.17815076,0.17815076,0.17815076,-0.00033700632,-0.00033700632,0.00020706994,0.00020706994,-2.220446e-16,-2.220446e-16,0.00022480711,0.00022480711,-1.7737175e-05,-1.7737175e-05,0.18039747,0.18039747,-2.1316282e-14,-2.1316282e-14,2.8863595,2.8863595,-3.4516834e-13,-3.4516834e-13,1.4431797,1.4431797,-1.7386093e-13,-1.7386093e-13,0.17815076,0.17815076,0.0022467088,0.0022467088,0.035630152,0.035630152,-4.0245585e-15,-4.0245585e-15,-4.4830215e-14,-4.4830215e-14,3.805134e-14,3.805134e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0022467088,-0.0022467088,0,0,0,0,0,0,0,0,0,0
0.17845981,0.17845981,-0.17845981,-0.17845981,2.3758773e-14,2.3758773e-14,1.9984014e-14,1.9984014e-14,-0.17845981,-0.17845981,-0.0018142174,-0.0018142174,-0.00032015601,-0.00032015601,-0.0018142174,-0.0018142174,-0.00032015601,-0.00032015601,0,0,0.18059418,0.18059418,-2.220446e-14,-2.220446e-14,0.00029507466,0.00029507466,0.00029507466,0.00029507466,-4.9439619e-17,-4.9439619e-17,-0.0018142174,-0.0018142174,-0.00032015601,-0.00032015601,-0.0018142174,-0.0018142174,-0.00032015601,-0.00032015601,-2.7755576e-16,-2.7755576e-16,1.8873791e-15,1.8873791e-15,-0.0021343734,-0.0021343734,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.18027403,0.18027403,0.00032015601,0.00032015601,0.18027403,0.18027403,0.00032015601,0.00032015601,0.18059418,0.18059418,-2.1871394e-14,-2.1871394e-14,0.17845981,0.17845981,0.17845981,0.17845981,-0.00032015601,-0.00032015601,0.00019671644,0.00019671644,-2.220446e-16,-2.220446e-16,0.00021356676,0.00021356676,-1.6850316e-05,-1.6850316e-05,0.18059418,0.18059418,-2.1871394e-14,-2.1871394e-14,2.889507,2.889507,-3.5316194e-13,-3.5316194e-13,1.4447535,1.4447535,-1.7796875e-13,-1.7796875e-13,0.17845981,0.17845981,0.0021343734,0.0021343734,0.035691962,0.035691962,-4.1355808e-15,-4.1355808e-15,-4.4993126e-14,-4.4993126e-14,3.8179601e-14,3.8179601e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0021343734,-0.0021343734,0,0,0,0,0,0,0,0,0,0
0.17875341,0.17875341,-0.17875341,-0.17875341,2.4535929e-14,2.4535929e-14,2.0428104e-14,2.0428104e-14,-0.17875341,-0.17875341,-0.0017235065,-0.0017235065,-0.00030414821,-0.00030414821,-0.0017235065,-0.0017235065,-0.00030414821,-0.00030414821,0,0,0.18078107,0.18078107,-2.2759572e-14,-2.2759572e-14,0.00028032093,0.00028032093,0.00028032093,0.00028032093,-5.1174343e-17,-5.1174343e-17,-0.0017235065,-0.0017235065,-0.00030414821,-0.00030414821,-0.0017235065,-0.0017235065,-0.00030414821,-0.00030414821,-2.7755576e-16,-2.7755576e-16,1.8873791e-15,1.8873791e-15,-0.0020276547,-0.0020276547,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.18047692,0.18047692,0.00030414821,0.00030414821,0.18047692,0.18047692,0.00030414821,0.00030414821,0.18078107,0.18078107,-2.2315483e-14,-2.2315483e-14,0.17875341,0.17875341,0.17875341,0.17875341,-0.00030414821,-0.00030414821,0.00018688062,0.00018688062,-2.220446e-16,-2.220446e-16,0.00020288842,0.00020288842,-1.60078e-05,-1.60078e-05,0.18078107,0.18078107,-2.2315483e-14,-2.2315483e-14,2.892497,2.892497,-3.6126657e-13,-3.6126657e-13,1.4462485,1.4462485,-1.8196555e-13,-1.8196555e-13,0.17875341,0.17875341,0.0020276547,0.0020276547,0.035750682,0.035750682,-4.2466031e-15,-4.2466031e-15,-4.5143797e-14,-4.5143797e-14,3.8297914e-14,3.8297914e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0020276547,-0.0020276547,0,0,0,0,0,0,0,0,0,0
0.17903233,0.17903233,-0.17903233,-0.17903233,2.509104e-14,2.509104e-14,2.0872193e-14,2.0872193e-14,-0.17903233,-0.17903233,-0.0016373312,-0.0016373312,-0.0002889408,-0.0002889408,-0.0016373312,-0.0016373312,-0.0002889408,-0.0002889408,0,0,0.1809586,0.1809586,-2.3203661e-14,-2.3203661e-14,0.00026630488,0.00026630488,0.00026630488,0.00026630488,-5.2041704e-17,-5.2041704e-17,-0.0016373312,-0.0016373312,-0.0002889408,-0.0002889408,-0.0016373312,-0.0016373312,-0.0002889408,-0.0002889408,-3.0531133e-16,-3.0531133e-16,1.8873791e-15,1.8873791e-15,-0.001926272,-0.001926272,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.18066966,0.18066966,0.0002889408,0.0002889408,0.18066966,0.18066966,0.0002889408,0.0002889408,0.1809586,0.1809586,-2.2870594e-14,-2.2870594e-14,0.17903233,0.17903233,0.17903233,0.17903233,-0.0002889408,-0.0002889408,0.00017753659,0.00017753659,-2.220446e-16,-2.220446e-16,0.000192744,0.000192744,-1.520741e-05,-1.520741e-05,0.1809586,0.1809586,-2.2870594e-14,-2.2870594e-14,2.8953376,2.8953376,-3.693712e-13,-3.693712e-13,1.4476688,1.4476688,-1.8607338e-13,-1.8607338e-13,0.17903233,0.17903233,0.001926272,0.001926272,0.035806466,0.035806466,-4.3298698e-15,-4.3298698e-15,-4.5282415e-14,-4.5282415e-14,3.8406424e-14,3.8406424e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.001926272,-0.001926272,0,0,0,0,0,0,0,0,0,0
0.1792973,0.1792973,-0.1792973,-0.1792973,2.553513e-14,2.553513e-14,2.1316282e-14,2.1316282e-14,-0.1792973,-0.1792973,-0.0015554646,-0.0015554646,-0.00027449376,-0.00027449376,-0.0015554646,-0.0015554646,-0.00027449376,-0.00027449376,0,0,0.18112726,0.18112726,-2.3758773e-14,-2.3758773e-14,0.00025298964,0.00025298964,0.00025298964,0.00025298964,-5.3776428e-17,-5.3776428e-17,-0.0015554646,-0.0015554646,-0.00027449376,-0.00027449376,-0.0015554646,-0.0015554646,-0.00027449376,-0.00027449376,-3.0531133e-16,-3.0531133e-16,1.8873791e-15,1.8873791e-15,-0.0018299584,-0.0018299584,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.18085277,0.18085277,0.00027449376,0.00027449376,0.18085277,0.18085277,0.00027449376,0.00027449376,0.18112726,0.18112726,-2.3314684e-14,-2.3314684e-14,0.1792973,0.1792973,0.1792973,0.1792973,-0.00027449376,-0.00027449376,0.00016865976,0.00016865976,-2.220446e-16,-2.220446e-16,0.0001831068,0.0001831068,-1.444704e-05,-1.444704e-05,0.18112726,0.18112726,-2.3425706e-14,-2.3425706e-14,2.8980362,2.8980362,-3.7747583e-13,-3.7747583e-13,1.4490181,1.4490181,-1.9007018e-13,-1.9007018e-13,0.1792973,0.1792973,0.0018299584,0.0018299584,0.035859461,0.035859461,-4.4408921e-15,-4.4408921e-15,-4.5409167e-14,-4.5409167e-14,3.8505275e-14,3.8505275e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0018299584,-0.0018299584,0,0,0,0,0,0,0,0,0,0
0.17954903,0.17954903,-0.17954903,-0.17954903,2.6201263e-14,2.6201263e-14,2.1982416e-14,2.1982416e-14,-0.17954903,-0.17954903,-0.0014776914,-0.0014776914,-0.00026076907,-0.00026076907,-0.0014776914,-0.0014776914,-0.00026076907,-0.00026076907,0,0,0.18128749,0.18128749,-2.4202862e-14,-2.4202862e-14,0.00024034016,0.00024034016,0.00024034016,0.00024034016,-5.4643789e-17,-5.4643789e-17,-0.0014776914,-0.0014776914,-0.00026076907,-0.00026076907,-0.0014776914,-0.0014776914,-0.00026076907,-0.00026076907,-3.0531133e-16,-3.0531133e-16,1.8873791e-15,1.8873791e-15,-0.0017384605,-0.0017384605,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.18102672,0.18102672,0.00026076907,0.00026076907,0.18102672,0.18102672,0.00026076907,0.00026076907,0.18128749,0.18128749,-2.3869795e-14,-2.3869795e-14,0.17954903,0.17954903,0.17954903,0.17954903,-0.00026076907,-0.00026076907,0.00016022677,0.00016022677,-2.220446e-16,-2.220446e-16,0.00017395146,0.00017395146,-1.3724688e-05,-1.3724688e-05,0.18128749,0.18128749,-2.3869795e-14,-2.3869795e-14,2.9005998,2.9005998,-3.8558046e-13,-3.8558046e-13,1.4502999,1.4502999,-1.9417801e-13,-1.9417801e-13,0.17954903,0.17954903,0.0017384605,0.0017384605,0.035909806,0.035909806,-4.5519144e-15,-4.5519144e-15,-4.552424e-14,-4.552424e-14,3.8594615e-14,3.8594615e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0017384605,-0.0017384605,0,0,0,0,0,0,0,0,0,0
0.17978817,0.17978817,-0.17978817,-0.17978817,2.6867397e-14,2.6867397e-14,2.2426505e-14,2.2426505e-14,-0.17978817,-0.17978817,-0.0014038068,-0.0014038068,-0.00024773062,-0.00024773062,-0.0014038068,-0.0014038068,-0.00024773062,-0.00024773062,0,0,0.1814397,0.1814397,-2.4757973e-14,-2.4757973e-14,0.00022832315,0.00022832315,0.00022832315,0.00022832315,-5.5511151e-17,-5.5511151e-17,-0.0014038068,-0.0014038068,-0.00024773062,-0.00024773062,-0.0014038068,-0.0014038068,-0.00024773062,-0.00024773062,-3.3306691e-16,-3.3306691e-16,1.8873791e-15,1.8873791e-15,-0.0016515374,-0.0016515374,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.18119197,0.18119197,0.00024773062,0.00024773062,0.18119197,0.18119197,0.00024773062,0.00024773062,0.1814397,0.1814397,-2.4313884e-14,-2.4313884e-14,0.17978817,0.17978817,0.17978817,0.17978817,-0.00024773062,-0.00024773062,0.00015221543,0.00015221543,-2.220446e-16,-2.220446e-16,0.00016525389,0.00016525389,-1.3038453e-05,-1.3038453e-05,0.1814397,0.1814397,-2.4424907e-14,-2.4424907e-14,2.9030353,2.9030353,-3.9379611e-13,-3.9379611e-13,1.4515176,1.4515176,-1.9828583e-13,-1.9828583e-13,0.17978817,0.17978817,0.0016515374,0.0016515374,0.035957633,0.035957633,-4.6351811e-15,-4.6351811e-15,-4.5627822e-14,-4.5627822e-14,3.8674588e-14,3.8674588e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0016515374,-0.0016515374,0,0,0,0,0,0,0,0,0,0
0.18001535,0.18001535,-0.18001535,-0.18001535,2.7311486e-14,2.7311486e-14,2.2870594e-14,2.2870594e-14,-0.18001535,-0.18001535,-0.0013336165,-0.0013336165,-0.00023534408,-0.00023534408,-0.0013336165,-0.0013336165,-0.00023534408,-0.00023534408,0,0,0.18158431,0.18158431,-2.5202063e-14,-2.5202063e-14,0.00021690699,0.00021690699,0.00021690699,0.00021690699,-5.7245875e-17,-5.7245875e-17,-0.0013336165,-0.0013336165,-0.00023534408,-0.00023534408,-0.0013336165,-0.0013336165,-0.00023534408,-0.00023534408,-3.3306691e-16,-3.3306691e-16,1.8873791e-15,1.8873791e-15,-0.0015689606,-0.0015689606,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.18134896,0.18134896,0.00023534408,0.00023534408,0.18134896,0.18134896,0.00023534408,0.00023534408,0.18158431,0.18158431,-2.4868996e-14,-2.4868996e-14,0.18001535,0.18001535,0.18001535,0.18001535,-0.00023534408,-0.00023534408,0.00014460466,0.00014460466,-2.220446e-16,-2.220446e-16,0.00015699119,0.00015699119,-1.2386531e-05,-1.2386531e-05,0.18158431,0.18158431,-2.4868996e-14,-2.4868996e-14,2.9053489,2.9053489,-4.0190073e-13,-4.0190073e-13,1.4526745,1.4526745,-2.0239366e-13,-2.0239366e-13,0.18001535,0.18001535,0.0015689606,0.0015689606,0.03600307,0.03600307,-4.7462034e-15,-4.7462034e-15,-4.5720098e-14,-4.5720098e-14,3.8745342e-14,3.8745342e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0015689606,-0.0015689606,0,0,0,0,0,0,0,0,0,0
0.18023117,0.18023117,-0.18023117,-0.18023117,2.797762e-14,2.797762e-14,2.3314684e-14,2.3314684e-14,-0.18023117,-0.18023117,-0.0012669357,-0.0012669357,-0.00022357688,-0.00022357688,-0.0012669357,-0.0012669357,-0.00022357688,-0.00022357688,0,0,0.18172168,0.18172168,-2.5757174e-14,-2.5757174e-14,0.00020606164,0.00020606164,0.00020606164,0.00020606164,-5.8113236e-17,-5.8113236e-17,-0.0012669357,-0.0012669357,-0.00022357688,-0.00022357688,-0.0012669357,-0.0012669357,-0.00022357688,-0.00022357688,-3.6082248e-16,-3.6082248e-16,1.8873791e-15,1.8873791e-15,-0.0014905125,-0.0014905125,1.5543122e-15,1.5543122e-15,0,0,1.5543122e-15,1.5543122e-15,0.18149811,0.18149811,0.00022357688,0.00022357688,0.18149811,0.18149811,0.00022357688,0.00022357688,0.18172168,0.18172168,-2.5424107e-14,-2.5424107e-14,0.18023117,0.18023117,0.18023117,0.18023117,-0.00022357688,-0.00022357688,0.00013737443,0.00013737443,-2.220446e-16,-2.220446e-16,0.00014914163,0.00014914163,-1.1767204e-05,-1.1767204e-05,0.18172168,0.18172168,-2.5424107e-14,-2.5424107e-14,2.9075469,2.9075469,-4.1011639e-13,-4.1011639e-13,1.4537735,1.4537735,-2.0650148e-13,-2.0650148e-13,0.18023117,0.18023117,0.0014905125,0.0014905125,0.036046234,0.036046234,-4.8572257e-15,-4.8572257e-15,-4.5801257e-14,-4.5801257e-14,3.8807022e-14,3.8807022e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0014905125,-0.0014905125,0,0,0,0,0,0,0,0,0,0
0.1804362,0.1804362,-0.1804362,-0.1804362,2.8421709e-14,2.8421709e-14,2.3980817e-14,2.3980817e-14,-0.1804362,-0.1804362,-0.0012035889,-0.0012035889,-0.00021239804,-0.00021239804,-0.0012035889,-0.0012035889,-0.00021239804,-0.00021239804,0,0,0.18185219,0.18185219,-2.6312286e-14,-2.6312286e-14,0.00019575856,0.00019575856,0.00019575856,0.00019575856,-5.8980598e-17,-5.8980598e-17,-0.0012035889,-0.0012035889,-0.00021239804,-0.00021239804,-0.0012035889,-0.0012035889,-0.00021239804,-0.00021239804,-3.6082248e-16,-3.6082248e-16,1.8873791e-15,1.8873791e-15,-0.0014159869,-0.0014159869,1.5543122e-15,1.5543122e-15,2.220446e-16,2.220446e-16,1.5543122e-15,1.5543122e-15,0.18163979,0.18163979,0.00021239804,0.00021239804,0.18163979,0.18163979,0.00021239804,0.00021239804,0.18185219,0.18185219,-2.5868196e-14,-2.5868196e-14,0.1804362,0.1804362,0.1804362,0.1804362,-0.00021239804,-0.00021239804,0.00013050571,0.00013050571,-2.220446e-16,-2.220446e-16,0.00014168455,0.00014168455,-1.1178844e-05,-1.1178844e-05,0.18185219,0.18185219,-2.5979219e-14,-2.5979219e-14,2.909635,2.909635,-4.1833204e-13,-4.1833204e-13,1.4548175,1.4548175,-2.1060931e-13,-2.1060931e-13,0.1804362,0.1804362,0.0014159869,0.0014159869,0.03608724,0.03608724,-4.9404925e-15,-4.9404925e-15,-4.5871483e-14,-4.5871483e-14,3.8859773e-14,3.8859773e-14,1.110223e-16,1.110223e-16,2.220446e-16,2.220446e-16,-0.0014159869,-0.0014159869,0,0,0,0,0,0,0,0,0,0
