e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-1.0723021,-1.0723021,1.211749,1.211749,0.13944691,0.13944691,0.094614894,0.094614894,1.211749,1.166917,-0.011523866,-0.011523866,0.011523866,0.011523866,-0.011523866,-0.011523866,0.011523866,0.011523866,0,0,-1.2083866,-1.2083866,-0.097977295,-0.097977295,-0.012427731,-0.012427731,-0.012427731,-0.012427731,-0.0010076538,-0.0010076538,-0.0090784833,-0.0090784833,0.0090784833,0.0090784833,-0.002858041,-0.002858041,0.0062204422,0.0062204422,-0.0062204422,-0.0062204422,0.002858041,0.002858041,0.0033624012,0.0033624012,-0.0033624012,-0.0033624012,0.0033624012,0.0033624012,-0.0033624012,-0.0033624012,-1.2026706,-1.2026706,-0.10369338,-0.10369338,-1.2026706,-1.2026706,-0.10369338,-0.10369338,-1.2083866,-1.2083866,-0.097977295,-0.097977295,-1.2050242,-1.2050242,-1.211749,-1.211749,-0.0082851538,-0.0082851538,-0.00067176922,-0.00067176922,-0.0088877177,-0.0088877177,-6.9205294e-05,-6.9205294e-05,-1.2083866,-1.2083866,-0.097977295,-0.097977295,-19.329295,-19.329295,-1.5725275,-1.5725275,-9.6617133,-9.6617133,-0.7891982,-0.7891982,-1.1702794,-1.1702794,-0.13608451,-0.13608451,-0.24100485,-0.24100485,-0.020267939,-0.020267939,3.6044296,3.6044296,49.85233,49.85233,0.0045942073,0.0045942073,-4.8849813e-15,-4.8849813e-15,-1.5543122e-14,-1.5543122e-14,8.8817842e-16,8.8817842e-16,0,0,0,0,0,0,0,0
-1.0836651,-1.0836651,1.2194973,1.2194973,0.13583223,0.13583223,0.095617509,0.095617509,1.2194973,1.1792826,-0.010337012,-0.010337012,0.010337012,0.010337012,-0.010337012,-0.010337012,0.010337012,0.010337012,0,0,-1.2164812,-1.2164812,-0.098633613,-0.098633613,-0.012141893,-0.012141893,-0.012141893,-0.012141893,-0.0009844778,-0.0009844778,-0.0081434813,-0.0081434813,0.0081434813,0.0081434813,-0.0025636885,-0.0025636885,0.0055797927,0.0055797927,-0.0055797927,-0.0055797927,0.0025636885,0.0025636885,0.0030161042,0.0030161042,-0.0030161042,-0.0030161042,0.0030161042,0.0030161042,-0.0030161042,-0.0030161042,-1.2113539,-1.2113539,-0.10376099,-0.10376099,-1.2113539,-1.2113539,-0.10376099,-0.10376099,-1.2164812,-1.2164812,-0.098633613,-0.098633613,-1.2134651,-1.2134651,-1.2194973,-1.2194973,-0.0080945952,-0.0080945952,-0.00065631853,-0.00065631853,-0.0086833002,-0.0086833002,-6.7613572e-05,-6.7613572e-05,-1.2164812,-1.2164812,-0.098633613,-0.098633613,-19.459313,-19.459313,-1.5825249,-1.5825249,-9.7270241,-9.7270241,-0.79389467,-0.79389467,-1.1822987,-1.1822987,-0.13281613,-0.13281613,-0.24269303,-0.24269303,-0.020329944,-0.020329944,3.6285745,3.6285745,43.370226,43.370226,0.0044885406,0.0044885406,-4.9960036e-15,-4.9960036e-15,-1.5765167e-14,-1.5765167e-14,8.8817842e-16,8.8817842e-16,0,0,0,0,0,0,0,0
-1.0947667,-1.0947667,1.2270674,1.2270674,0.13230069,0.13230069,0.096597065,0.096597065,1.2270674,1.1913638,-0.0091774548,-0.0091774548,0.0091774548,0.0091774548,-0.0091774548,-0.0091774548,0.0091774548,0.0091774548,0,0,-1.2243897,-1.2243897,-0.099274837,-0.099274837,-0.011862629,-0.011862629,-0.011862629,-0.011862629,-0.00096183481,-0.00096183481,-0.0072299843,-0.0072299843,0.0072299843,0.0072299843,-0.0022761062,-0.0022761062,0.0049538781,0.0049538781,-0.0049538781,-0.0049538781,0.0022761062,0.0022761062,0.002677772,0.002677772,-0.002677772,-0.002677772,0.002677772,0.002677772,-0.002677772,-0.002677772,-1.2198374,-1.2198374,-0.10382705,-0.10382705,-1.2198374,-1.2198374,-0.10382705,-0.10382705,-1.2243897,-1.2243897,-0.099274837,-0.099274837,-1.2217119,-1.2217119,-1.2270674,-1.2270674,-0.0079084195,-0.0079084195,-0.00064122321,-0.00064122321,-0.0084835843,-0.0084835843,-6.605846e-05,-6.605846e-05,-1.2243897,-1.2243897,-0.099274837,-0.099274837,-19.586339,-19.586339,-1.5922923,-1.5922923,-9.7908328,-9.7908328,-0.79848313,-0.79848313,-1.1940416,-1.1940416,-0.12962292,-0.12962292,-0.24434238,-0.24434238,-0.020390522,-0.020390522,3.6521641,3.6521641,38.538461,38.538461,0.0043853041,0.0043853041,-4.9960036e-15,-4.9960036e-15,-1.5987212e-14,-1.5987212e-14,8.8817842e-16,8.8817842e-16,0,0,0,0,0,0,0,0
-1.105613,-1.105613,1.2344634,1.2344634,0.12885038,0.12885038,0.09755409,0.09755409,1.2344634,1.2031671,-0.0080445679,-0.0080445679,0.0080445679,0.0080445679,-0.0080445679,-0.0080445679,0.0080445679,0.0080445679,0,0,-1.2321162,-1.2321162,-0.099901312,-0.099901312,-0.011589789,-0.011589789,-0.011589789,-0.011589789,-0.00093971261,-0.00093971261,-0.0063374978,-0.0063374978,0.0063374978,0.0063374978,-0.0019951382,-0.0019951382,0.0043423596,0.0043423596,-0.0043423596,-0.0043423596,0.0019951382,0.0019951382,0.0023472214,0.0023472214,-0.0023472214,-0.0023472214,0.0023472214,0.0023472214,-0.0023472214,-0.0023472214,-1.2281259,-1.2281259,-0.10389159,-0.10389159,-1.2281259,-1.2281259,-0.10389159,-0.10389159,-1.2321162,-1.2321162,-0.099901312,-0.099901312,-1.229769,-1.229769,-1.2344634,-1.2344634,-0.0077265259,-0.0077265259,-0.00062647507,-0.00062647507,-0.0082884618,-0.0082884618,-6.4539116e-05,-6.4539116e-05,-1.2321162,-1.2321162,-0.099901312,-0.099901312,-19.710445,-19.710445,-1.6018351,-1.6018351,-9.8531739,-9.8531739,-0.80296605,-0.80296605,-1.2055143,-1.2055143,-0.12650315,-0.12650315,-0.24595379,-0.24595379,-0.020449707,-0.020449707,3.6752111,3.6752111,34.798844,34.798844,0.0042844421,0.0042844421,-5.1070259e-15,-5.1070259e-15,-1.6209256e-14,-1.6209256e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.1162098,-1.1162098,1.2416893,1.2416893,0.12547942,0.12547942,0.098489104,0.098489104,1.2416893,1.214699,-0.0069377374,-0.0069377374,0.0069377374,0.0069377374,-0.0069377374,-0.0069377374,0.0069377374,0.0069377374,0,0,-1.239665,-1.239665,-0.10051338,-0.10051338,-0.011323224,-0.011323224,-0.011323224,-0.011323224,-0.00091809922,-0.00091809922,-0.0054655385,-0.0054655385,0.0054655385,0.0054655385,-0.0017206325,-0.0017206325,0.003744906,0.003744906,-0.003744906,-0.003744906,0.0017206325,0.0017206325,0.0020242735,0.0020242735,-0.0020242735,-0.0020242735,0.0020242735,0.0020242735,-0.0020242735,-0.0020242735,-1.2362237,-1.2362237,-0.10395464,-0.10395464,-1.2362237,-1.2362237,-0.10395464,-0.10395464,-1.239665,-1.239665,-0.10051338,-0.10051338,-1.2376407,-1.2376407,-1.2416893,-1.2416893,-0.0075488158,-0.0075488158,-0.00061206615,-0.00061206615,-0.0080978272,-0.0080978272,-6.3054716e-05,-6.3054716e-05,-1.239665,-1.239665,-0.10051338,-0.10051338,-19.831695,-19.831695,-1.6111584,-1.6111584,-9.9140811,-9.9140811,-0.80734586,-0.80734586,-1.2167232,-1.2167232,-0.12345514,-0.12345514,-0.24752814,-0.24752814,-0.02050753,-0.02050753,3.697728,3.697728,31.819403,31.819403,0.0041859,0.0041859,-5.1070259e-15,-5.1070259e-15,-1.6320278e-14,-1.6320278e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.1265629,-1.1265629,1.2487489,1.2487489,0.12218599,0.12218599,0.099402613,0.099402613,1.2487489,1.2259656,-0.005856364,-0.005856364,0.005856364,0.005856364,-0.005856364,-0.005856364,0.005856364,0.005856364,0,0,-1.2470402,-1.2470402,-0.10111137,-0.10111137,-0.01106279,-0.01106279,-0.01106279,-0.01106279,-0.00089698294,-0.00089698294,-0.0046136342,-0.0046136342,0.0046136342,0.0046136342,-0.0014524404,-0.0014524404,0.0031611938,0.0031611938,-0.0031611938,-0.0031611938,0.0014524404,0.0014524404,0.0017087534,0.0017087534,-0.0017087534,-0.0017087534,0.0017087534,0.0017087534,-0.0017087534,-0.0017087534,-1.2441353,-1.2441353,-0.10401625,-0.10401625,-1.2441353,-1.2441353,-0.10401625,-0.10401625,-1.2470402,-1.2470402,-0.10111137,-0.10111137,-1.2453314,-1.2453314,-1.2487489,-1.2487489,-0.007375193,-0.007375193,-0.00059798862,-0.00059798862,-0.0079115772,-0.0079115772,-6.1604458e-05,-6.1604458e-05,-1.2470402,-1.2470402,-0.10111137,-0.10111137,-19.950158,-19.950158,-1.6202673,-1.6202673,-9.9735875,-9.9735875,-0.81162494,-0.81162494,-1.2276743,-1.2276743,-0.12047724,-0.12047724,-0.24906629,-0.24906629,-0.020564024,-0.020564024,3.7197271,3.7197271,29.390332,29.390332,0.0040896243,0.0040896243,-5.1070259e-15,-5.1070259e-15,-1.6542323e-14,-1.6542323e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.1366779,-1.1366779,1.2556462,1.2556462,0.11896831,0.11896831,0.10029511,0.10029511,1.2556462,1.236973,-0.0047998621,-0.0047998621,0.0047998621,0.0047998621,-0.0047998621,-0.0047998621,0.0047998621,0.0047998621,0,0,-1.2542457,-1.2542457,-0.1016956,-0.1016956,-0.010808345,-0.010808345,-0.010808345,-0.010808345,-0.00087635233,-0.00087635233,-0.0037813237,-0.0037813237,0.0037813237,0.0037813237,-0.0011904167,-0.0011904167,0.002590907,0.002590907,-0.002590907,-0.002590907,0.0011904167,0.0011904167,0.0014004903,0.0014004903,-0.0014004903,-0.0014004903,0.0014004903,0.0014004903,-0.0014004903,-0.0014004903,-1.2518649,-1.2518649,-0.10407643,-0.10407643,-1.2518649,-1.2518649,-0.10407643,-0.10407643,-1.2542457,-1.2542457,-0.1016956,-0.1016956,-1.2528453,-1.2528453,-1.2556462,-1.2556462,-0.0072055636,-0.0072055636,-0.00058423489,-0.00058423489,-0.0077296109,-0.0077296109,-6.0187555e-05,-6.0187555e-05,-1.2542457,-1.2542457,-0.1016956,-0.1016956,-20.065895,-20.065895,-1.6291667,-1.6291667,-10.031725,-10.031725,-0.8158056,-0.8158056,-1.2383735,-1.2383735,-0.11756782,-0.11756782,-0.25056905,-0.25056905,-0.020619218,-0.020619218,3.7412202,3.7412202,27.372527,27.372527,0.0039955629,0.0039955629,-5.2180482e-15,-5.2180482e-15,-1.6764368e-14,-1.6764368e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.1465603,-1.1465603,1.2623849,1.2623849,0.11582464,0.11582464,0.10116708,0.10116708,1.2623849,1.2477273,-0.0037676598,-0.0037676598,0.0037676598,0.0037676598,-0.0037676598,-0.0037676598,0.0037676598,0.0037676598,0,0,-1.2612856,-1.2612856,-0.1022664,-0.1022664,-0.010559753,-0.010559753,-0.010559753,-0.010559753,-0.00085619623,-0.00085619623,-0.0029681564,-0.0029681564,0.0029681564,0.0029681564,-0.00093441961,-0.00093441961,0.0020337368,0.0020337368,-0.0020337368,-0.0020337368,0.00093441961,0.00093441961,0.0010993172,0.0010993172,-0.0010993172,-0.0010993172,0.0010993172,0.0010993172,-0.0010993172,-0.0010993172,-1.2594167,-1.2594167,-0.10413524,-0.10413524,-1.2594167,-1.2594167,-0.10413524,-0.10413524,-1.2612856,-1.2612856,-0.1022664,-0.1022664,-1.2601863,-1.2601863,-1.2623849,-1.2623849,-0.0070398356,-0.0070398356,-0.00057079748,-0.00057079748,-0.0075518299,-0.0075518299,-5.8803241e-05,-5.8803241e-05,-1.2612856,-1.2612856,-0.1022664,-0.1022664,-20.17897,-20.17897,-1.6378614,-1.6378614,-10.088526,-10.088526,-0.8198901,-0.8198901,-1.2488267,-1.2488267,-0.11472533,-0.11472533,-0.25203725,-0.25203725,-0.020673143,-0.020673143,3.7622189,3.7622189,25.670116,25.670116,0.003903665,0.003903665,-5.2180482e-15,-5.2180482e-15,-1.687539e-14,-1.687539e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.1562153,-1.1562153,1.2689686,1.2689686,0.11275328,0.11275328,0.102019,0.102019,1.2689686,1.2582343,-0.0027591982,-0.0027591982,0.0027591982,0.0027591982,-0.0027591982,-0.0027591982,0.0027591982,0.0027591982,0,0,-1.2681635,-1.2681635,-0.10282407,-0.10282407,-0.010316879,-0.010316879,-0.010316879,-0.010316879,-0.00083650371,-0.00083650371,-0.0021736919,-0.0021736919,0.0021736919,0.0021736919,-0.00068431042,-0.00068431042,0.0014893815,0.0014893815,-0.0014893815,-0.0014893815,0.00068431042,0.00068431042,0.00080507109,0.00080507109,-0.00080507109,-0.00080507109,0.00080507109,0.00080507109,-0.00080507109,-0.00080507109,-1.2667949,-1.2667949,-0.10419269,-0.10419269,-1.2667949,-1.2667949,-0.10419269,-0.10419269,-1.2681635,-1.2681635,-0.10282407,-0.10282407,-1.2673584,-1.2673584,-1.2689686,-1.2689686,-0.0068779194,-0.0068779194,-0.00055766914,-0.00055766914,-0.0073781378,-0.0073781378,-5.7450767e-05,-5.7450767e-05,-1.2681635,-1.2681635,-0.10282407,-0.10282407,-20.289445,-20.289445,-1.6463561,-1.6463561,-10.14402,-10.14402,-0.82388066,-0.82388066,-1.2590394,-1.2590394,-0.11194821,-0.11194821,-0.25347169,-0.25347169,-0.020725828,-0.020725828,3.7827347,3.7827347,24.21488,24.21488,0.0038138807,0.0038138807,-5.2180482e-15,-5.2180482e-15,-1.7097435e-14,-1.7097435e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.1656483,-1.1656483,1.2754008,1.2754008,0.10975255,0.10975255,0.10285132,0.10285132,1.2754008,1.2684996,-0.0017739311,-0.0017739311,0.0017739311,0.0017739311,-0.0017739311,-0.0017739311,0.0017739311,0.0017739311,0,0,-1.2748832,-1.2748832,-0.10336891,-0.10336891,-0.010079591,-0.010079591,-0.010079591,-0.010079591,-0.00081726413,-0.00081726413,-0.0013975001,-0.0013975001,0.0013975001,0.0013975001,-0.00043995375,-0.00043995375,0.00095754639,0.00095754639,-0.00095754639,-0.00095754639,0.00043995375,0.00043995375,0.00051759264,0.00051759264,-0.00051759264,-0.00051759264,0.00051759264,0.00051759264,-0.00051759264,-0.00051759264,-1.2740033,-1.2740033,-0.10424882,-0.10424882,-1.2740033,-1.2740033,-0.10424882,-0.10424882,-1.2748832,-1.2748832,-0.10336891,-0.10336891,-1.2743656,-1.2743656,-1.2754008,-1.2754008,-0.0067197273,-0.0067197273,-0.00054484275,-0.00054484275,-0.0072084406,-0.0072084406,-5.6129399e-05,-5.6129399e-05,-1.2748832,-1.2748832,-0.10336891,-0.10336891,-20.397379,-20.397379,-1.6546554,-1.6546554,-10.198238,-10.198238,-0.82777943,-0.82777943,-1.2690172,-1.2690172,-0.10923496,-0.10923496,-0.25487313,-0.25487313,-0.020777301,-0.020777301,3.8027786,3.8027786,22.956947,22.956947,0.0037261614,0.0037261614,-5.3290705e-15,-5.3290705e-15,-1.7208457e-14,-1.7208457e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.1748643,-1.1748643,1.2816851,1.2816851,0.10682085,0.10682085,0.1036645,0.1036645,1.2816851,1.2785288,-0.00081132526,-0.00081132526,0.00081132526,0.00081132526,-0.00081132526,-0.00081132526,0.00081132526,0.00081132526,0,0,-1.2814484,-1.2814484,-0.10390122,-0.10390122,-0.0098477603,-0.0098477603,-0.0098477603,-0.0098477603,-0.00079846705,-0.00079846705,-0.00063916075,-0.00063916075,0.00063916075,0.00063916075,-0.00020121727,-0.00020121727,0.00043794348,0.00043794348,-0.00043794348,-0.00043794348,0.00020121727,0.00020121727,0.0002367262,0.0002367262,-0.0002367262,-0.0002367262,0.0002367262,0.0002367262,-0.0002367262,-0.0002367262,-1.281046,-1.281046,-0.10430366,-0.10430366,-1.281046,-1.281046,-0.10430366,-0.10430366,-1.2814484,-1.2814484,-0.10390122,-0.10390122,-1.2812117,-1.2812117,-1.2816851,-1.2816851,-0.0065651735,-0.0065651735,-0.00053231137,-0.00053231137,-0.0070426465,-0.0070426465,-5.4838423e-05,-5.4838423e-05,-1.2814484,-1.2814484,-0.10390122,-0.10390122,-20.50283,-20.50283,-1.6627639,-1.6627639,-10.251208,-10.251208,-0.83158854,-0.83158854,-1.2787655,-1.2787655,-0.10658412,-0.10658412,-0.25624234,-0.25624234,-0.02082759,-0.02082759,3.8223615,3.8223615,21.859017,21.859017,0.0036404597,0.0036404597,-5.3290705e-15,-5.3290705e-15,-1.7430501e-14,-1.7430501e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.1838683,-1.1838683,1.2878249,1.2878249,0.10395657,0.10395657,0.10445897,0.10445897,1.2878249,1.2883273,0.00012914068,0.00012914068,-0.00012914068,-0.00012914068,0.00012914068,0.00012914068,-0.00012914068,-0.00012914068,0,0,-1.2878626,-1.2878626,-0.10442129,-0.10442129,-0.0096212618,-0.0096212618,-0.0096212618,-0.0096212618,-0.00078010231,-0.00078010231,0.00010173683,0.00010173683,-0.00010173683,-0.00010173683,3.202826e-05,3.202826e-05,-6.9708565e-05,-6.9708565e-05,6.9708565e-05,6.9708565e-05,-3.202826e-05,-3.202826e-05,-3.7680306e-05,-3.7680306e-05,3.7680306e-05,3.7680306e-05,-3.7680306e-05,-3.7680306e-05,3.7680306e-05,3.7680306e-05,-1.2879266,-1.2879266,-0.10435723,-0.10435723,-1.2879266,-1.2879266,-0.10435723,-0.10435723,-1.2878626,-1.2878626,-0.10442129,-0.10442129,-1.2879003,-1.2879003,-1.2878249,-1.2878249,-0.0064141745,-0.0064141745,-0.00052006821,-0.00052006821,-0.0068806656,-0.0068806656,-5.3577139e-05,-5.3577139e-05,-1.2878626,-1.2878626,-0.10442129,-0.10442129,-20.605856,-20.605856,-1.6706858,-1.6706858,-10.302961,-10.302961,-0.83531003,-0.83531003,-1.2882896,-1.2882896,-0.10399425,-0.10399425,-0.25758005,-0.25758005,-0.020876722,-0.020876722,3.8414939,3.8414939,20.892635,20.892635,0.0035567291,0.0035567291,-5.3290705e-15,-5.3290705e-15,-1.7541524e-14,-1.7541524e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.1926653,-1.1926653,1.2938235,1.2938235,0.10115817,0.10115817,0.10523517,0.10523517,1.2938235,1.2979005,0.0010479759,0.0010479759,-0.0010479759,-0.0010479759,0.0010479759,0.0010479759,-0.0010479759,-0.0010479759,0,0,-1.2941292,-1.2941292,-0.1049294,-0.1049294,-0.0093999728,-0.0093999728,-0.0093999728,-0.0093999728,-0.00076215996,-0.00076215996,0.00082559376,0.00082559376,-0.00082559376,-0.00082559376,0.00025990915,0.00025990915,-0.00056568461,-0.00056568461,0.00056568461,0.00056568461,-0.00025990915,-0.00025990915,-0.00030577547,-0.00030577547,0.00030577547,0.00030577547,-0.00030577547,-0.00030577547,0.00030577547,0.00030577547,-1.294649,-1.294649,-0.10440958,-0.10440958,-1.294649,-1.294649,-0.10440958,-0.10440958,-1.2941292,-1.2941292,-0.1049294,-0.1049294,-1.294435,-1.294435,-1.2938235,-1.2938235,-0.0062666485,-0.0062666485,-0.00050810664,-0.00050810664,-0.0067224103,-0.0067224103,-5.2344865e-05,-5.2344865e-05,-1.2941292,-1.2941292,-0.1049294,-0.1049294,-20.706512,-20.706512,-1.6784256,-1.6784256,-10.353523,-10.353523,-0.83894593,-0.83894593,-1.2975947,-1.2975947,-0.10146394,-0.10146394,-0.258887,-0.258887,-0.020924724,-0.020924724,3.8601864,3.8601864,20.035713,20.035713,0.0034749244,0.0034749244,-5.4400928e-15,-5.4400928e-15,-1.7763568e-14,-1.7763568e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.2012599,-1.2012599,1.299684,1.299684,0.098424129,0.098424129,0.10599352,0.10599352,1.299684,1.3072534,0.0019456779,0.0019456779,-0.0019456779,-0.0019456779,0.0019456779,0.0019456779,-0.0019456779,-0.0019456779,0,0,-1.3002517,-1.3002517,-0.10542582,-0.10542582,-0.0091837734,-0.0091837734,-0.0091837734,-0.0091837734,-0.00074463028,-0.00074463028,0.001532802,0.001532802,-0.001532802,-0.001532802,0.00048254877,0.00048254877,-0.0010502532,-0.0010502532,0.0010502532,0.0010502532,-0.00048254877,-0.00048254877,-0.00056770444,-0.00056770444,0.00056770444,0.00056770444,-0.00056770444,-0.00056770444,0.00056770444,0.00056770444,-1.3012168,-1.3012168,-0.10446072,-0.10446072,-1.3012168,-1.3012168,-0.10446072,-0.10446072,-1.3002517,-1.3002517,-0.10542582,-0.10542582,-1.3008194,-1.3008194,-1.299684,-1.299684,-0.0061225156,-0.0061225156,-0.00049642018,-0.00049642018,-0.0065677949,-0.0065677949,-5.1140933e-05,-5.1140933e-05,-1.3002517,-1.3002517,-0.10542582,-0.10542582,-20.804854,-20.804854,-1.6859873,-1.6859873,-10.402922,-10.402922,-0.84249821,-0.84249821,-1.3066857,-1.3066857,-0.098991833,-0.098991833,-0.26016389,-0.26016389,-0.020971623,-0.020971623,3.8784489,3.8784489,19.270847,19.270847,0.0033950011,0.0033950011,-5.4400928e-15,-5.4400928e-15,-1.7874591e-14,-1.7874591e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.2096569,-1.2096569,1.3054098,1.3054098,0.095752975,0.095752975,0.10673443,0.10673443,1.3054098,1.3163913,0.0028227328,0.0028227328,-0.0028227328,-0.0028227328,0.0028227328,0.0028227328,-0.0028227328,-0.0028227328,0,0,-1.3062334,-1.3062334,-0.10591082,-0.10591082,-0.0089725466,-0.0089725466,-0.0089725466,-0.0089725466,-0.00072750378,-0.00072750378,0.0022237444,0.0022237444,-0.0022237444,-0.0022237444,0.00070006769,0.00070006769,-0.0015236767,-0.0015236767,0.0015236767,0.0015236767,-0.00070006769,-0.00070006769,-0.00082360904,-0.00082360904,0.00082360904,0.00082360904,-0.00082360904,-0.00082360904,0.00082360904,0.00082360904,-1.3076336,-1.3076336,-0.10451068,-0.10451068,-1.3076336,-1.3076336,-0.10451068,-0.10451068,-1.3062334,-1.3062334,-0.10591082,-0.10591082,-1.3070571,-1.3070571,-1.3054098,-1.3054098,-0.0059816978,-0.0059816978,-0.00048500252,-0.00048500252,-0.0064167356,-0.0064167356,-4.9964692e-05,-4.9964692e-05,-1.3062334,-1.3062334,-0.10591082,-0.10591082,-20.900933,-20.900933,-1.6933751,-1.6933751,-10.451185,-10.451185,-0.84596878,-0.84596878,-1.3155677,-1.3155677,-0.096576584,-0.096576584,-0.26141141,-0.26141141,-0.021017442,-0.021017442,3.8962914,3.8962914,18.584135,18.584135,0.0033169161,0.0033169161,-5.4400928e-15,-5.4400928e-15,-1.8096635e-14,-1.8096635e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
-1.2178607,-1.2178607,1.3110039,1.3110039,0.093143257,0.093143257,0.10745829,0.10745829,1.3110039,1.325319,0.0036796154,0.0036796154,-0.0036796154,-0.0036796154,0.0036796154,0.0036796154,-0.0036796154,-0.0036796154,0,0,-1.3120776,-1.3120776,-0.10638467,-0.10638467,-0.0087661781,-0.0087661781,-0.0087661781,-0.0087661781,-0.00071077119,-0.00071077119,0.0028987952,0.0028987952,-0.0028987952,-0.0028987952,0.00091258367,0.00091258367,-0.0019862115,-0.0019862115,0.0019862115,0.0019862115,-0.00091258367,-0.00091258367,-0.0010736278,-0.0010736278,0.0010736278,0.0010736278,-0.0010736278,-0.0010736278,0.0010736278,0.0010736278,-1.3139027,-1.3139027,-0.1045595,-0.1045595,-1.3139027,-1.3139027,-0.1045595,-0.1045595,-1.3120776,-1.3120776,-0.10638467,-0.10638467,-1.3131512,-1.3131512,-1.3110039,-1.3110039,-0.0058441187,-0.0058441187,-0.00047384746,-0.00047384746,-0.0062691507,-0.0062691507,-4.8815504e-05,-4.8815504e-05,-1.3120776,-1.3120776,-0.10638467,-0.10638467,-20.994803,-20.994803,-1.700593,-1.700593,-10.498338,-10.498338,-0.84935953,-0.84935953,-1.3242453,-1.3242453,-0.094216885,-0.094216885,-0.26263024,-0.26263024,-0.021062208,-0.021062208,3.9137235,3.9137235,17.964341,17.964341,0.003240627,0.003240627,-5.5511151e-15,-5.5511151e-15,-1.8207658e-14,-1.8207658e-14,1.110223e-15,1.110223e-15,0,0,0,0,0,0,0,0
