e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
-1.1874026,-1.1874026,1.2235776,1.2235776,0.036174946,0.036174946,0.12325979,0.12325979,1.2235776,1.3106624,0.022384763,0.022384763,-0.022384763,-0.022384763,0.022384763,0.022384763,-0.022384763,-0.022384763,0,0,-1.2301089,-1.2301089,-0.11672843,-0.11672843,-0.0036739287,-0.0036739287,-0.0036739287,-0.0036739287,-0.00034551053,-0.00034551053,0.017634681,0.017634681,-0.017634681,-0.017634681,0.0055516587,0.0055516587,-0.012083022,-0.012083022,0.012083022,0.012083022,-0.0055516587,-0.0055516587,-0.0065313632,-0.0065313632,0.0065313632,0.0065313632,-0.0065313632,-0.0065313632,0.0065313632,0.0065313632,-1.2412123,-1.2412123,-0.10562511,-0.10562511,-1.2412123,-1.2412123,-0.10562511,-0.10562511,-1.2301089,-1.2301089,-0.11672843,-0.11672843,-1.2366403,-1.2366403,-1.2235776,-1.2235776,-0.002242675,-0.002242675,-0.00023034036,-0.00023034036,-0.0024492858,-0.0024492858,-2.3729536e-05,-2.3729536e-05,-1.2301089,-1.2301089,-0.11672843,-0.11672843,-19.691243,-19.691243,-1.8581546,-1.8581546,-9.8513217,-9.8513217,-0.92337722,-0.92337722,-1.3041311,-1.3041311,-0.042706309,-0.042706309,-0.24732806,-0.24732806,-0.022039412,-0.022039412,4.294254,4.294254,22.914587,22.914587,0.00157529,0.00157529,-4.8849813e-15,-4.8849813e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.1907144,-1.1907144,1.2256499,1.2256499,0.034935523,0.034935523,0.12360357,0.12360357,1.2256499,1.314318,0.022791719,0.022791719,-0.022791719,-0.022791719,0.022791719,0.022791719,-0.022791719,-0.022791719,0,0,-1.2323,-1.2323,-0.11695347,-0.11695347,-0.0035894283,-0.0035894283,-0.0035894283,-0.0035894283,-0.00033756379,-0.00033756379,0.01795528,0.01795528,-0.01795528,-0.01795528,0.0056525881,0.0056525881,-0.012302692,-0.012302692,0.012302692,0.012302692,-0.0056525881,-0.0056525881,-0.0066501037,-0.0066501037,0.0066501037,0.0066501037,-0.0066501037,-0.0066501037,0.0066501037,0.0066501037,-1.2436052,-1.2436052,-0.10564829,-0.10564829,-1.2436052,-1.2436052,-0.10564829,-0.10564829,-1.2323,-1.2323,-0.11695347,-0.11695347,-1.2389501,-1.2389501,-1.2256499,-1.2256499,-0.0021910934,-0.0021910934,-0.00022504253,-0.00022504253,-0.0023929522,-0.0023929522,-2.3183757e-05,-2.3183757e-05,-1.2323,-1.2323,-0.11695347,-0.11695347,-19.726473,-19.726473,-1.8615826,-1.8615826,-9.8690404,-9.8690404,-0.92498758,-0.92498758,-1.3076679,-1.3076679,-0.041585627,-0.041585627,-0.24779003,-0.24779003,-0.022060673,-0.022060673,4.3025329,4.3025329,22.560083,22.560083,0.0015390584,0.0015390584,-4.8849813e-15,-4.8849813e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.19395,-1.19395,1.2276746,1.2276746,0.033724607,0.033724607,0.12393945,0.12393945,1.2276746,1.3178895,0.023189315,0.023189315,-0.023189315,-0.023189315,0.023189315,0.023189315,-0.023189315,-0.023189315,0,0,-1.2344407,-1.2344407,-0.11717333,-0.11717333,-0.0035068715,-0.0035068715,-0.0035068715,-0.0035068715,-0.00032979983,-0.00032979983,0.018268505,0.018268505,-0.018268505,-0.018268505,0.0057511961,0.0057511961,-0.012517309,-0.012517309,0.012517309,0.012517309,-0.0057511961,-0.0057511961,-0.0067661131,-0.0067661131,0.0067661131,0.0067661131,-0.0067661131,-0.0067661131,0.0067661131,0.0067661131,-1.2459431,-1.2459431,-0.10567094,-0.10567094,-1.2459431,-1.2459431,-0.10567094,-0.10567094,-1.2344407,-1.2344407,-0.11717333,-0.11717333,-1.2412068,-1.2412068,-1.2276746,-1.2276746,-0.0021406983,-0.0021406983,-0.00021986655,-0.00021986655,-0.0023379143,-0.0023379143,-2.265053e-05,-2.265053e-05,-1.2344407,-1.2344407,-0.11717333,-0.11717333,-19.760893,-19.760893,-1.8649317,-1.8649317,-9.8863516,-9.8863516,-0.9265609,-0.9265609,-1.3111233,-1.3111233,-0.04049072,-0.04049072,-0.24824137,-0.24824137,-0.022081444,-0.022081444,4.3106215,4.3106215,22.225425,22.225425,0.00150366,0.00150366,-4.8849813e-15,-4.8849813e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.1971112,-1.1971112,1.2296527,1.2296527,0.032541541,0.032541541,0.1242676,0.1242676,1.2296527,1.3213788,0.023577766,0.023577766,-0.023577766,-0.023577766,0.023577766,0.023577766,-0.023577766,-0.023577766,0,0,-1.2365322,-1.2365322,-0.11738814,-0.11738814,-0.0034262134,-0.0034262134,-0.0034262134,-0.0034262134,-0.00032221443,-0.00032221443,0.018574527,0.018574527,-0.018574527,-0.018574527,0.0058475361,0.0058475361,-0.01272699,-0.01272699,0.01272699,0.01272699,-0.0058475361,-0.0058475361,-0.0068794543,-0.0068794543,0.0068794543,0.0068794543,-0.0068794543,-0.0068794543,0.0068794543,0.0068794543,-1.2482273,-1.2482273,-0.10569307,-0.10569307,-1.2482273,-1.2482273,-0.10569307,-0.10569307,-1.2365322,-1.2365322,-0.11738814,-0.11738814,-1.2434116,-1.2434116,-1.2296527,-1.2296527,-0.0020914622,-0.0020914622,-0.00021480962,-0.00021480962,-0.0022841423,-0.0022841423,-2.2129568e-05,-2.2129568e-05,-1.2365322,-1.2365322,-0.11738814,-0.11738814,-19.794522,-19.794522,-1.8682038,-1.8682038,-9.9032647,-9.9032647,-0.92809803,-0.92809803,-1.3144993,-1.3144993,-0.039420996,-0.039420996,-0.24868233,-0.24868233,-0.022101738,-0.022101738,4.318524,4.318524,21.909075,21.909075,0.0014690758,0.0014690758,-4.8849813e-15,-4.8849813e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2001997,-1.2001997,1.2315854,1.2315854,0.031385687,0.031385687,0.1245882,0.1245882,1.2315854,1.3247879,0.023957283,0.023957283,-0.023957283,-0.023957283,0.023957283,0.023957283,-0.023957283,-0.023957283,0,0,-1.2385756,-1.2385756,-0.11759801,-0.11759801,-0.0033474105,-0.0033474105,-0.0033474105,-0.0033474105,-0.0003148035,-0.0003148035,0.018873509,0.018873509,-0.018873509,-0.018873509,0.0059416603,0.0059416603,-0.012931849,-0.012931849,0.012931849,0.012931849,-0.0059416603,-0.0059416603,-0.0069901886,-0.0069901886,0.0069901886,0.0069901886,-0.0069901886,-0.0069901886,0.0069901886,0.0069901886,-1.2504589,-1.2504589,-0.10571469,-0.10571469,-1.2504589,-1.2504589,-0.10571469,-0.10571469,-1.2385756,-1.2385756,-0.11759801,-0.11759801,-1.2455657,-1.2455657,-1.2315854,-1.2315854,-0.0020433586,-0.0020433586,-0.000209869,-0.000209869,-0.002231607,-0.002231607,-2.1620588e-05,-2.1620588e-05,-1.2385756,-1.2385756,-0.11759801,-0.11759801,-19.827376,-19.827376,-1.8714007,-1.8714007,-9.9197887,-9.9197887,-0.9295998,-0.9295998,-1.3177977,-1.3177977,-0.038375875,-0.038375875,-0.24911315,-0.24911315,-0.022121565,-0.022121565,4.3262447,4.3262447,21.609649,21.609649,0.0014352871,0.0014352871,-4.8849813e-15,-4.8849813e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2032171,-1.2032171,1.2334735,1.2334735,0.030256416,0.030256416,0.12490143,0.12490143,1.2334735,1.3281186,0.024328071,0.024328071,-0.024328071,-0.024328071,0.024328071,0.024328071,-0.024328071,-0.024328071,0,0,-1.2405719,-1.2405719,-0.11780306,-0.11780306,-0.0032704201,-0.0032704201,-0.0032704201,-0.0032704201,-0.00030756302,-0.00030756302,0.019165616,0.019165616,-0.019165616,-0.019165616,0.0060336197,0.0060336197,-0.013131996,-0.013131996,0.013131996,0.013131996,-0.0060336197,-0.0060336197,-0.0070983761,-0.0070983761,0.0070983761,0.0070983761,-0.0070983761,-0.0070983761,0.0070983761,0.0070983761,-1.2526392,-1.2526392,-0.10573582,-0.10573582,-1.2526392,-1.2526392,-0.10573582,-0.10573582,-1.2405719,-1.2405719,-0.11780306,-0.11780306,-1.2476703,-1.2476703,-1.2334735,-1.2334735,-0.0019963614,-0.0019963614,-0.00020504201,-0.00020504201,-0.0021802801,-0.0021802801,-2.1123315e-05,-2.1123315e-05,-1.2405719,-1.2405719,-0.11780306,-0.11780306,-19.859476,-19.859476,-1.874524,-1.874524,-9.9359327,-9.9359327,-0.93106704,-0.93106704,-1.3210202,-1.3210202,-0.037354793,-0.037354793,-0.24953406,-0.24953406,-0.022140936,-0.022140936,4.3337879,4.3337879,21.325899,21.325899,0.0014022755,0.0014022755,-4.8849813e-15,-4.8849813e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2061652,-1.2061652,1.2353183,1.2353183,0.02915312,0.02915312,0.12520746,0.12520746,1.2353183,1.3313726,0.024690331,0.024690331,-0.024690331,-0.024690331,0.024690331,0.024690331,-0.024690331,-0.024690331,0,0,-1.2425224,-1.2425224,-0.11800338,-0.11800338,-0.0031952004,-0.0031952004,-0.0031952004,-0.0031952004,-0.00030048907,-0.00030048907,0.019451003,0.019451003,-0.019451003,-0.019451003,0.006123464,0.006123464,-0.013327539,-0.013327539,0.013327539,0.013327539,-0.006123464,-0.006123464,-0.0072040753,-0.0072040753,0.0072040753,0.0072040753,-0.0072040753,-0.0072040753,0.0072040753,0.0072040753,-1.2547693,-1.2547693,-0.10575645,-0.10575645,-1.2547693,-1.2547693,-0.10575645,-0.10575645,-1.2425224,-1.2425224,-0.11800338,-0.11800338,-1.2497264,-1.2497264,-1.2353183,-1.2353183,-0.001950445,-0.001950445,-0.00020032605,-0.00020032605,-0.0021301336,-0.0021301336,-2.0637478e-05,-2.0637478e-05,-1.2425224,-1.2425224,-0.11800338,-0.11800338,-19.890836,-19.890836,-1.8775754,-1.8775754,-9.9517054,-9.9517054,-0.93250053,-0.93250053,-1.3241685,-1.3241685,-0.036357195,-0.036357195,-0.24994529,-0.24994529,-0.022159861,-0.022159861,4.3411576,4.3411576,21.056698,21.056698,0.0013700231,0.0013700231,-4.9960036e-15,-4.9960036e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2090454,-1.2090454,1.2371206,1.2371206,0.028075199,0.028075199,0.12550644,0.12550644,1.2371206,1.3345518,0.025044259,0.025044259,-0.025044259,-0.025044259,0.025044259,0.025044259,-0.025044259,-0.025044259,0,0,-1.2444279,-1.2444279,-0.1181991,-0.1181991,-0.0031217108,-0.0031217108,-0.0031217108,-0.0031217108,-0.00029357782,-0.00029357782,0.019729827,0.019729827,-0.019729827,-0.019729827,0.0062112418,0.0062112418,-0.013518585,-0.013518585,0.013518585,0.013518585,-0.0062112418,-0.0062112418,-0.0073073433,-0.0073073433,0.0073073433,0.0073073433,-0.0073073433,-0.0073073433,0.0073073433,0.0073073433,-1.2568504,-1.2568504,-0.10577662,-0.10577662,-1.2568504,-1.2568504,-0.10577662,-0.10577662,-1.2444279,-1.2444279,-0.1181991,-0.1181991,-1.2517353,-1.2517353,-1.2371206,-1.2371206,-0.0019055848,-0.0019055848,-0.00019571855,-0.00019571855,-0.0020811405,-0.0020811405,-2.0162816e-05,-2.0162816e-05,-1.2444279,-1.2444279,-0.1181991,-0.1181991,-19.921476,-19.921476,-1.8805567,-1.8805567,-9.9671153,-9.9671153,-0.93390105,-0.93390105,-1.3272445,-1.3272445,-0.035382542,-0.035382542,-0.25034706,-0.25034706,-0.022178351,-0.022178351,4.3483577,4.3483577,20.801021,20.801021,0.0013385126,0.0013385126,-4.9960036e-15,-4.9960036e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2118594,-1.2118594,1.2388815,1.2388815,0.02702207,0.02702207,0.12579855,0.12579855,1.2388815,1.3376579,0.025390046,0.025390046,-0.025390046,-0.025390046,0.025390046,0.025390046,-0.025390046,-0.025390046,0,0,-1.2462897,-1.2462897,-0.11839032,-0.11839032,-0.0030499115,-0.0030499115,-0.0030499115,-0.0030499115,-0.00028682553,-0.00028682553,0.020002238,0.020002238,-0.020002238,-0.020002238,0.0062970008,0.0062970008,-0.013705237,-0.013705237,0.013705237,0.013705237,-0.0062970008,-0.0062970008,-0.0074082363,-0.0074082363,0.0074082363,0.0074082363,-0.0074082363,-0.0074082363,0.0074082363,0.0074082363,-1.2588837,-1.2588837,-0.10579632,-0.10579632,-1.2588837,-1.2588837,-0.10579632,-0.10579632,-1.2462897,-1.2462897,-0.11839032,-0.11839032,-1.2536979,-1.2536979,-1.2388815,-1.2388815,-0.0018617564,-0.0018617564,-0.00019121702,-0.00019121702,-0.0020332743,-0.0020332743,-1.9699072e-05,-1.9699072e-05,-1.2462897,-1.2462897,-0.11839032,-0.11839032,-19.951411,-19.951411,-1.8834695,-1.8834695,-9.9821708,-9.9821708,-0.93526936,-0.93526936,-1.3302497,-1.3302497,-0.034430306,-0.034430306,-0.25073959,-0.25073959,-0.022196416,-0.022196416,4.3553923,4.3553923,20.557938,20.557938,0.0013077268,0.0013077268,-4.9960036e-15,-4.9960036e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2146087,-1.2146087,1.2406018,1.2406018,0.025993163,0.025993163,0.12608394,0.12608394,1.2406018,1.3406926,0.02572788,0.02572788,-0.02572788,-0.02572788,0.02572788,0.02572788,-0.02572788,-0.02572788,0,0,-1.2481086,-1.2481086,-0.11857714,-0.11857714,-0.0029797635,-0.0029797635,-0.0029797635,-0.0029797635,-0.00028022854,-0.00028022854,0.020268383,0.020268383,-0.020268383,-0.020268383,0.0063807873,0.0063807873,-0.013887596,-0.013887596,0.013887596,0.013887596,-0.0063807873,-0.0063807873,-0.0075068086,-0.0075068086,0.0075068086,0.0075068086,-0.0075068086,-0.0075068086,0.0075068086,0.0075068086,-1.2608702,-1.2608702,-0.10581556,-0.10581556,-1.2608702,-1.2608702,-0.10581556,-0.10581556,-1.2481086,-1.2481086,-0.11857714,-0.11857714,-1.2556154,-1.2556154,-1.2406018,-1.2406018,-0.001818936,-0.001818936,-0.00018681903,-0.00018681903,-0.001986509,-0.001986509,-1.9245993e-05,-1.9245993e-05,-1.2481086,-1.2481086,-0.11857714,-0.11857714,-19.980657,-19.980657,-1.8863152,-1.8863152,-9.99688,-9.99688,-0.93660619,-0.93660619,-1.3331858,-1.3331858,-0.033499971,-0.033499971,-0.25112309,-0.25112309,-0.022214065,-0.022214065,4.3622651,4.3622651,20.326603,20.326603,0.0012776491,0.0012776491,-4.9960036e-15,-4.9960036e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2172947,-1.2172947,1.2422826,1.2422826,0.024987921,0.024987921,0.12636277,0.12636277,1.2422826,1.3436575,0.026057945,0.026057945,-0.026057945,-0.026057945,0.026057945,0.026057945,-0.026057945,-0.026057945,0,0,-1.2498857,-1.2498857,-0.11875966,-0.11875966,-0.0029112289,-0.0029112289,-0.0029112289,-0.0029112289,-0.00027378329,-0.00027378329,0.020528407,0.020528407,-0.020528407,-0.020528407,0.0064626468,0.0064626468,-0.014065761,-0.014065761,0.014065761,0.014065761,-0.0064626468,-0.0064626468,-0.0076031138,-0.0076031138,0.0076031138,0.0076031138,-0.0076031138,-0.0076031138,0.0076031138,0.0076031138,-1.262811,-1.262811,-0.10583436,-0.10583436,-1.262811,-1.262811,-0.10583436,-0.10583436,-1.2498857,-1.2498857,-0.11875966,-0.11875966,-1.2574889,-1.2574889,-1.2422826,-1.2422826,-0.0017771004,-0.0017771004,-0.00018252219,-0.00018252219,-0.0019408193,-0.0019408193,-1.8803335e-05,-1.8803335e-05,-1.2498857,-1.2498857,-0.11875966,-0.11875966,-20.009231,-20.009231,-1.8890955,-1.8890955,-10.011251,-10.011251,-0.93791228,-0.93791228,-1.3360544,-1.3360544,-0.032591035,-0.032591035,-0.25149777,-0.25149777,-0.022231309,-0.022231309,4.3689798,4.3689798,20.106242,20.106242,0.0012482632,0.0012482632,-4.9960036e-15,-4.9960036e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.219919,-1.219919,1.2439248,1.2439248,0.024005799,0.024005799,0.12663519,0.12663519,1.2439248,1.3465541,0.026380417,0.026380417,-0.026380417,-0.026380417,0.026380417,0.026380417,-0.026380417,-0.026380417,0,0,-1.251622,-1.251622,-0.11893798,-0.11893798,-0.0028442707,-0.0028442707,-0.0028442707,-0.0028442707,-0.00026748627,-0.00026748627,0.020782451,0.020782451,-0.020782451,-0.020782451,0.0065426234,0.0065426234,-0.014239827,-0.014239827,0.014239827,0.014239827,-0.0065426234,-0.0065426234,-0.007697204,-0.007697204,0.007697204,0.007697204,-0.007697204,-0.007697204,0.007697204,0.007697204,-1.2647072,-1.2647072,-0.10585274,-0.10585274,-1.2647072,-1.2647072,-0.10585274,-0.10585274,-1.251622,-1.251622,-0.11893798,-0.11893798,-1.2593192,-1.2593192,-1.2439248,-1.2439248,-0.0017362271,-0.0017362271,-0.00017832418,-0.00017832418,-0.0018961804,-0.0018961804,-1.8370858e-05,-1.8370858e-05,-1.251622,-1.251622,-0.11893798,-0.11893798,-20.037147,-20.037147,-1.8918118,-1.8918118,-10.025291,-10.025291,-0.93918833,-0.93918833,-1.3388569,-1.3388569,-0.031703003,-0.031703003,-0.25186383,-0.25186383,-0.022248156,-0.022248156,4.3755401,4.3755401,19.896147,19.896147,0.0012195531,0.0012195531,-4.9960036e-15,-4.9960036e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2224829,-1.2224829,1.2455291,1.2455291,0.023046266,0.023046266,0.12690134,0.12690134,1.2455291,1.3493842,0.026695473,0.026695473,-0.026695473,-0.026695473,0.026695473,0.026695473,-0.026695473,-0.026695473,0,0,-1.2533183,-1.2533183,-0.1191122,-0.1191122,-0.0027788524,-0.0027788524,-0.0027788524,-0.0027788524,-0.00026133409,-0.00026133409,0.021030651,0.021030651,-0.021030651,-0.021030651,0.0066207606,0.0066207606,-0.014409891,-0.014409891,0.014409891,0.014409891,-0.0066207606,-0.0066207606,-0.0077891301,-0.0077891301,0.0077891301,0.0077891301,-0.0077891301,-0.0077891301,0.0077891301,0.0077891301,-1.2665598,-1.2665598,-0.10587068,-0.10587068,-1.2665598,-1.2665598,-0.10587068,-0.10587068,-1.2533183,-1.2533183,-0.1191122,-0.1191122,-1.2611074,-1.2611074,-1.2455291,-1.2455291,-0.0016962939,-0.0016962939,-0.00017422272,-0.00017422272,-0.0018525683,-0.0018525683,-1.7948329e-05,-1.7948329e-05,-1.2533183,-1.2533183,-0.1191122,-0.1191122,-20.064422,-20.064422,-1.8944656,-1.8944656,-10.039009,-10.039009,-0.94043503,-0.94043503,-1.3415951,-1.3415951,-0.030835397,-0.030835397,-0.25222148,-0.25222148,-0.022264615,-0.022264615,4.3819494,4.3819494,19.695672,19.695672,0.0011915034,0.0011915034,-4.9960036e-15,-4.9960036e-15,-7.7715612e-16,-7.7715612e-16,-2.220446e-15,-2.220446e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2249878,-1.2249878,1.2470966,1.2470966,0.022108803,0.022108803,0.12716136,0.12716136,1.2470966,1.3521492,0.027003283,0.027003283,-0.027003283,-0.027003283,0.027003283,0.027003283,-0.027003283,-0.027003283,0,0,-1.2549755,-1.2549755,-0.11928242,-0.11928242,-0.0027149388,-0.0027149388,-0.0027149388,-0.0027149388,-0.0002553234,-0.0002553234,0.021273143,0.021273143,-0.021273143,-0.021273143,0.0066971007,0.0066971007,-0.014576043,-0.014576043,0.014576043,0.014576043,-0.0066971007,-0.0066971007,-0.007878942,-0.007878942,0.007878942,0.007878942,-0.007878942,-0.007878942,0.007878942,0.007878942,-1.2683697,-1.2683697,-0.10588822,-0.10588822,-1.2683697,-1.2683697,-0.10588822,-0.10588822,-1.2549755,-1.2549755,-0.11928242,-0.11928242,-1.2628545,-1.2628545,-1.2470966,-1.2470966,-0.0016572791,-0.0016572791,-0.0001702156,-0.0001702156,-0.0018099592,-0.0018099592,-1.7535517e-05,-1.7535517e-05,-1.2549755,-1.2549755,-0.11928242,-0.11928242,-20.091069,-20.091069,-1.8970584,-1.8970584,-10.052411,-10.052411,-0.94165306,-0.94165306,-1.3442702,-1.3442702,-0.029987745,-0.029987745,-0.2525709,-0.2525709,-0.022280696,-0.022280696,4.3882114,4.3882114,19.50422,19.50422,0.0011640988,0.0011640988,-4.9960036e-15,-4.9960036e-15,-7.7715612e-16,-7.7715612e-16,-2.3314684e-15,-2.3314684e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2274351,-1.2274351,1.248628,1.248628,0.021192901,0.021192901,0.12741541,0.12741541,1.248628,1.3548505,0.027304013,0.027304013,-0.027304013,-0.027304013,0.027304013,0.027304013,-0.027304013,-0.027304013,0,0,-1.2565947,-1.2565947,-0.11944872,-0.11944872,-0.0026524952,-0.0026524952,-0.0026524952,-0.0026524952,-0.00024945096,-0.00024945096,0.021510058,0.021510058,-0.021510058,-0.021510058,0.0067716849,0.0067716849,-0.014738373,-0.014738373,0.014738373,0.014738373,-0.0067716849,-0.0067716849,-0.0079666881,-0.0079666881,0.0079666881,0.0079666881,-0.0079666881,-0.0079666881,0.0079666881,0.0079666881,-1.2701381,-1.2701381,-0.10590535,-0.10590535,-1.2701381,-1.2701381,-0.10590535,-0.10590535,-1.2565947,-1.2565947,-0.11944872,-0.11944872,-1.2645614,-1.2645614,-1.248628,-1.248628,-0.0016191617,-0.0016191617,-0.00016630064,-0.00016630064,-0.0017683302,-0.0017683302,-1.71322e-05,-1.71322e-05,-1.2565947,-1.2565947,-0.11944872,-0.11944872,-20.117103,-20.117103,-1.8995916,-1.8995916,-10.065504,-10.065504,-0.94284307,-0.94284307,-1.3468838,-1.3468838,-0.029159589,-0.029159589,-0.25291228,-0.25291228,-0.022296407,-0.022296407,4.3943293,4.3943293,19.321244,19.321244,0.0011373245,0.0011373245,-4.9960036e-15,-4.9960036e-15,-7.7715612e-16,-7.7715612e-16,-2.3314684e-15,-2.3314684e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
-1.2298261,-1.2298261,1.2501242,1.2501242,0.020298065,0.020298065,0.12766361,0.12766361,1.2501242,1.3574898,0.027597826,0.027597826,-0.027597826,-0.027597826,0.027597826,0.027597826,-0.027597826,-0.027597826,0,0,-1.2581766,-1.2581766,-0.1196112,-0.1196112,-0.0025914879,-0.0025914879,-0.0025914879,-0.0025914879,-0.00024371359,-0.00024371359,0.021741523,0.021741523,-0.021741523,-0.021741523,0.0068445537,0.0068445537,-0.01489697,-0.01489697,0.01489697,0.01489697,-0.0068445537,-0.0068445537,-0.0080524161,-0.0080524161,0.0080524161,0.0080524161,-0.0080524161,-0.0080524161,0.0080524161,0.0080524161,-1.2718657,-1.2718657,-0.10592209,-0.10592209,-1.2718657,-1.2718657,-0.10592209,-0.10592209,-1.2581766,-1.2581766,-0.1196112,-0.1196112,-1.266229,-1.266229,-1.2501242,-1.2501242,-0.001581921,-0.001581921,-0.00016247573,-0.00016247573,-0.0017276586,-0.0017276586,-1.673816e-05,-1.673816e-05,-1.2581766,-1.2581766,-0.1196112,-0.1196112,-20.142539,-20.142539,-1.9020665,-1.9020665,-10.078297,-10.078297,-0.94400571,-0.94400571,-1.3494373,-1.3494373,-0.028350481,-0.028350481,-0.25324581,-0.25324581,-0.022311756,-0.022311756,4.4003066,4.4003066,19.146241,19.146241,0.0011111661,0.0011111661,-4.9960036e-15,-4.9960036e-15,-7.7715612e-16,-7.7715612e-16,-2.3314684e-15,-2.3314684e-15,-2.7755576e-17,-2.7755576e-17,0,0,0,0,0,0
