e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,y_H_potential_pie,y_H_potential_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.1490803,0.14932591,-0.07615251,-0.07639812,0.07292779,0.07292779,0.10279533,0.10279533,-0.07615251,-0.07639812,0.015191352,0.015219129,0.0019316039,0.0019666708,0.015508024,0.015536715,0.0019400175,0.0019750843,0,0,0.0091696064,0.009181437,-0.099788576,-0.099788576,-0.0034632858,-0.0034736019,-0.0034632858,-0.0034736019,-0.00058139623,-0.00058139623,0.060964586,0.061163298,0.0030115654,0.0030466323,0.056935468,0.05713418,0.0055673048,0.0056023717,0.0040291178,0.0040291178,-0.0025557394,-0.0025557394,0.062502773,0.062736552,0.0014733784,0.0014733784,0.062502773,0.062736552,0.0014733784,0.0014733784,0.015187924,0.015234822,-0.10580689,-0.10584196,0.015187924,0.015234822,-0.10580689,-0.10584196,0.0091696064,0.009181437,-0.099788576,-0.099788576,0.071672379,0.071917989,0.07615251,0.07639812,9.3755886e-05,9.387554e-05,-0.00038759749,-0.00038759749,-0.00042869346,-0.00043020296,0.00013485186,0.00013648101,0.018451439,0.018475115,-0.10095137,-0.10095137,20.0075,20.02801,-6.3457023,-6.3457023,10.159834,10.167192,-3.1610287,-3.1610287,0.049291724,0.049537334,-0.13991069,-0.14014447,0.014334476,0.014383598,-0.019663039,-0.019663039,3.9950512,3.9950512,-3.476738,-3.475995,0.002884708,0.002884708,1.0531692e-16,1.0696613e-16,-3.8018043e-15,-4.0918974e-15,-3.6431598e-16,-3.7005297e-16,-1.8002115e-15,-1.8466667e-15,3.3271977e-16,3.3795455e-16,-0.0022400653,-0.0022400653,0.0004354232,0.00043668053,1.1568581e-05,1.1568581e-05
0.14611978,0.14635512,-0.075512702,-0.075748047,0.070607075,0.070607075,0.10337382,0.10337382,-0.075512702,-0.075748047,0.015822435,0.015848939,0.001046455,0.001079965,0.016139331,0.016166748,0.0010544859,0.0010879959,0,0,0.0092621482,0.0092740931,-0.10016726,-0.10016726,-0.0034001809,-0.003410039,-0.0034001809,-0.003410039,-0.00056802412,-0.00056802412,0.060746998,0.060936888,0.0022969968,0.0023305069,0.056312971,0.056502861,0.0050225718,0.0050560818,0.0044340275,0.0044340275,-0.002725575,-0.002725575,0.061335543,0.061558943,0.0017084525,0.0017084525,0.061335543,0.061558943,0.0017084525,0.0017084525,0.014765704,0.014811159,-0.10567081,-0.10570432,0.014765704,0.014811159,-0.10567081,-0.10570432,0.0092621482,0.0092740931,-0.10016726,-0.10016726,0.070597691,0.070833036,0.075512702,0.075748047,9.2541766e-05,9.2656107e-05,-0.00037868275,-0.00037868275,-0.00042222031,-0.00042366279,0.00013607933,0.00013763615,0.018423783,0.018447048,-0.10130331,-0.10130331,19.925708,19.945992,-6.366805,-6.366805,10.087622,10.094995,-3.1709269,-3.1709269,0.045952519,0.046187864,-0.13685763,-0.13708103,0.014119538,0.014166607,-0.019691761,-0.019691761,4.0102118,4.0102118,-3.4989465,-3.4982282,0.0028183598,0.0028183598,1.0591653e-16,1.0740081e-16,-3.7760404e-15,-4.0517688e-15,-3.6638909e-16,-3.7155238e-16,-1.7849612e-15,-1.8268647e-15,3.3461948e-16,3.3933078e-16,-0.0024575056,-0.0024575056,0.00043573206,0.00043698834,1.1042546e-05,1.1042546e-05
0.1432007,0.14342623,-0.074860959,-0.075086495,0.068339737,0.068339737,0.103939,0.103939,-0.074860959,-0.075086495,0.016435702,0.01646099,0.00017751892,0.00020954125,0.016752733,0.016778933,0.00018518469,0.00021720702,0,0,0.0093534896,0.0093655439,-0.10053723,-0.10053723,-0.0033373105,-0.0033467309,-0.0033373105,-0.0033467309,-0.00055495956,-0.00055495956,0.060510973,0.060692433,0.0015947264,0.0016267488,0.055681349,0.055862809,0.0044862307,0.004518253,0.0048296242,0.0048296242,-0.0028915043,-0.0028915043,0.060167579,0.060381062,0.0019381199,0.0019381199,0.060167579,0.060381062,0.0019381199,0.0019381199,0.014349986,0.014394062,-0.10553373,-0.10556575,0.014349986,0.014394062,-0.10553373,-0.10556575,0.0093534896,0.0093655439,-0.10053723,-0.10053723,0.069521069,0.069746605,0.074860959,0.075086495,9.1341454e-05,9.1450719e-05,-0.00036997304,-0.00036997304,-0.00041571796,-0.00041709641,0.00013708637,0.00013857408,0.018396294,0.018419165,-0.10164715,-0.10164715,19.845864,19.865932,-6.3874223,-6.3874223,10.017446,10.024834,-3.1805974,-3.1805974,0.042663464,0.042889001,-0.13384721,-0.13406069,0.013904214,0.013949321,-0.019719822,-0.019719822,4.0250237,4.0250237,-3.5208374,-3.5201429,0.0027535375,0.0027535375,1.0648965e-16,1.0782551e-16,-3.7501594e-15,-4.0122406e-15,-3.6837032e-16,-3.7301728e-16,-1.7698196e-15,-1.8076281e-15,3.3643521e-16,3.4067537e-16,-0.0026699448,-0.0026699448,0.00043591764,0.00043717224,1.054043e-05,1.054043e-05
0.14032331,0.14053948,-0.074198766,-0.074414929,0.066124547,0.066124547,0.10449119,0.10449119,-0.074198766,-0.074414929,0.017031714,0.01705584,-0.000675393,-0.00064479233,0.017348793,0.01737383,-0.0006680758,-0.00063747513,0,0,0.0094436449,0.0094558035,-0.1008987,-0.1008987,-0.0032747231,-0.0032837253,-0.0032747231,-0.0032837253,-0.00054219549,-0.00054219549,0.060257975,0.060431378,0.00090465509,0.00093525575,0.055041853,0.055215256,0.0039582723,0.003988873,0.0052161222,0.0052161222,-0.0030536172,-0.0030536172,0.059000125,0.059204129,0.002162505,0.002162505,0.059000125,0.059204129,0.002162505,0.002162505,0.013940791,0.01398355,-0.10539584,-0.10542644,0.013940791,0.01398355,-0.10539584,-0.10542644,0.0094436449,0.0094558035,-0.1008987,-0.1008987,0.06844377,0.068659933,0.074198766,0.074414929,9.0155261e-05,9.0259675e-05,-0.00036146366,-0.00036146366,-0.000409195,-0.00041051224,0.0001378866,0.00013930826,0.018369016,0.018391511,-0.10198309,-0.10198309,19.767951,19.787813,-6.4075654,-6.4075654,9.9492575,9.9566601,-3.1900455,-3.1900455,0.039424618,0.039640781,-0.13087967,-0.13108367,0.013688754,0.013731987,-0.019747238,-0.019747238,4.039495,4.039495,-3.542412,-3.5417406,0.0026902061,0.0026902061,1.0703817e-16,1.0824044e-16,-3.724203e-15,-3.9733188e-15,-3.7026619e-16,-3.7444845e-16,-1.7548177e-15,-1.7889419e-15,3.3817291e-16,3.4198906e-16,-0.0028774979,-0.0028774979,0.00043598415,0.00043723645,1.0061146e-05,1.0061146e-05
0.13748783,0.13769503,-0.07352752,-0.073734726,0.063960307,0.063960307,0.10503067,0.10503067,-0.07352752,-0.073734726,0.017611008,0.017634025,-0.0015124735,-0.0014832314,0.017928052,0.017951978,-0.001505489,-0.0014762469,0,0,0.0095326284,0.0095448868,-0.10125185,-0.10125185,-0.0032124638,-0.0032210664,-0.0032124638,-0.0032210664,-0.000529725,-0.000529725,0.059989388,0.060155094,0.00022667766,0.00025591978,0.054395658,0.054561363,0.0034386792,0.0034679213,0.0055937307,0.0055937307,-0.0032120015,-0.0032120015,0.057834337,0.058029284,0.0023817292,0.0023817292,0.057834337,0.058029284,0.0023817292,0.0023817292,0.013538131,0.013579632,-0.10525735,-0.10528659,0.013538131,0.013579632,-0.10525735,-0.10528659,0.0095326284,0.0095448868,-0.10125185,-0.10125185,0.067366965,0.067574171,0.07352752,0.073734726,8.898346e-05,8.9083239e-05,-0.00035315,-0.00035315,-0.00040265945,-0.00040391821,0.00013849291,0.00013985145,0.018341991,0.018364127,-0.1023113,-0.1023113,19.691949,19.711614,-6.4272452,-6.4272452,9.8830095,9.8904257,-3.1992763,-3.1992763,0.036235982,0.036443188,-0.1279552,-0.12815015,0.013473393,0.013514834,-0.019774023,-0.019774023,4.0536334,4.0536334,-3.5636719,-3.5630228,0.0026283314,0.0026283314,1.075638e-16,1.0864584e-16,-3.6982103e-15,-3.9350083e-15,-3.7208264e-16,-3.7584668e-16,-1.7399822e-15,-1.7707917e-15,3.3983801e-16,3.4327254e-16,-0.0030802773,-0.0030802773,0.00043593569,0.00043718514,9.603656e-06,9.603656e-06
0.13469438,0.13489303,-0.072848536,-0.073047182,0.061845844,0.061845844,0.10555775,0.10555775,-0.072848536,-0.073047182,0.018174107,0.018196064,-0.0023339186,-0.0023059747,0.018491035,0.018513899,-0.0023272517,-0.0022993078,0,0,0.0096204546,0.0096328084,-0.10159687,-0.10159687,-0.0031505746,-0.0031587952,-0.0031505746,-0.0031587952,-0.00051754132,-0.00051754132,0.059706523,0.059864872,-0.00043931627,-0.00041137238,0.053743869,0.053902218,0.0029274268,0.0029553707,0.0059626542,0.0059626542,-0.003366743,-0.003366743,0.056671296,0.056857588,0.0025959112,0.0025959112,0.056671296,0.056857588,0.0025959112,0.0025959112,0.013142013,0.01318231,-0.10511843,-0.10514637,0.013142013,0.01318231,-0.10511843,-0.10514637,0.0096204546,0.0096328084,-0.10159687,-0.10159687,0.06629175,0.066490397,0.072848536,0.073047182,8.7826293e-05,8.7921642e-05,-0.00034502755,-0.00034502755,-0.00039611881,-0.0003973217,0.00013891756,0.00014021579,0.018315258,0.018337051,-0.10263196,-0.10263196,19.61784,19.637316,-6.4464723,-6.4464723,9.8186554,9.8260846,-3.2082948,-3.2082948,0.033097507,0.033296154,-0.12507393,-0.12526022,0.01325835,0.013298079,-0.019800192,-0.019800192,4.0674466,4.0674466,-3.5846186,-3.5839912,0.0025678798,0.0025678798,1.0806809e-16,1.0904192e-16,-3.6722176e-15,-3.8973132e-15,-3.7382509e-16,-3.7721272e-16,-1.7253358e-15,-1.7531636e-15,3.4143544e-16,3.4452652e-16,-0.0032783927,-0.0032783927,0.00043577631,0.00043702239,9.1669681e-06,9.1669681e-06
0.13194306,0.13213353,-0.072163048,-0.072353515,0.059780014,0.059780014,0.1060727,0.1060727,-0.072163048,-0.072353515,0.018721513,0.018742457,-0.0031399273,-0.003113224,0.019038247,0.019060095,-0.0031335636,-0.0031068603,0,0,0.0097071386,0.0097195835,-0.10193396,-0.10193396,-0.0030890939,-0.0030969495,-0.0030890939,-0.0030969495,-0.00050563787,-0.00050563787,0.059410615,0.059561934,-0.0010934421,-0.0010667388,0.053087523,0.053238841,0.0024244834,0.0024511867,0.0063230925,0.0063230925,-0.0035179255,-0.0035179255,0.055512006,0.055690028,0.002805167,0.002805167,0.055512006,0.055690028,0.002805167,0.002805167,0.012752432,0.012791581,-0.10497926,-0.10500596,0.012752432,0.012791581,-0.10497926,-0.10500596,0.0097071386,0.0097195835,-0.10193396,-0.10193396,0.065219145,0.065409612,0.072163048,0.072353515,8.668397e-05,8.6775086e-05,-0.00033709192,-0.00033709192,-0.00038958012,-0.0003907296,0.00013917218,0.00014041277,0.018288852,0.018310317,-0.10294524,-0.10294524,19.545602,19.564897,-6.4652573,-6.4652573,9.7561501,9.7635917,-3.2171059,-3.2171059,0.030009097,0.030199564,-0.12223592,-0.12241395,0.013043829,0.013081922,-0.01982576,-0.01982576,4.0809421,4.0809421,-3.6052539,-3.6046474,0.0025088185,0.0025088185,1.0855245e-16,1.094289e-16,-3.6462587e-15,-3.8602364e-15,-3.7549845e-16,-3.7854732e-16,-1.7108984e-15,-1.7360436e-15,3.429697e-16,3.4575167e-16,-0.0034719515,-0.0034719515,0.00043550998,0.00043675221,8.7501369e-06,8.7501369e-06
0.12923391,0.12941656,-0.071472215,-0.071654866,0.057761698,0.057761698,0.10657581,0.10657581,-0.071472215,-0.071654866,0.01925371,0.019273688,-0.0039307012,-0.0039051834,0.019570176,0.019591054,-0.0039246268,-0.003899109,0,0,0.0097926953,0.0098052272,-0.1022633,-0.1022633,-0.0030280575,-0.0030355644,-0.0030280575,-0.0030355644,-0.0004940082,-0.0004940082,0.059102833,0.059247433,-0.0017358195,-0.0017103017,0.052427592,0.052572193,0.0019298112,0.001955329,0.0066752408,0.0066752408,-0.0036656307,-0.0036656307,0.054357403,0.054527522,0.00300961,0.00300961,0.054357403,0.054527522,0.00300961,0.00300961,0.012369383,0.012407432,-0.10483999,-0.10486551,0.012369383,0.012407432,-0.10483999,-0.10486551,0.0097926953,0.0098052272,-0.1022633,-0.1022633,0.064150098,0.064332749,0.071472215,0.071654866,8.5556672e-05,8.5643742e-05,-0.0003293388,-0.0003293388,-0.00038304991,-0.00038414836,0.00013926778,0.0001404533,0.018262806,0.018283958,-0.10325132,-0.10325132,19.475215,19.494338,-6.4836102,-6.4836102,9.6954495,9.702903,-3.2257143,-3.2257143,0.02697061,0.027153261,-0.11944122,-0.11961134,0.01283002,0.01286655,-0.019850739,-0.019850739,4.0941273,4.0941273,-3.6255794,-3.6249931,0.0024511157,0.0024511157,1.0901817e-16,1.0980698e-16,-3.620365e-15,-3.8237802e-15,-3.7710723e-16,-3.7985121e-16,-1.6966863e-15,-1.7194184e-15,3.4444488e-16,3.4694866e-16,-0.0036610584,-0.0036610584,0.00043514059,0.00043637851,8.3522595e-06,8.3522595e-06
0.12656693,0.12674211,-0.070777126,-0.070952307,0.055789804,0.055789804,0.10706735,0.10706735,-0.070777126,-0.070952307,0.019771168,0.019790222,-0.004706444,-0.0046820591,0.020087293,0.020107244,-0.0047006458,-0.0046762609,0,0,0.0098771398,0.009889755,-0.10258507,-0.10258507,-0.0029674982,-0.0029746718,-0.0029674982,-0.0029746718,-0.00048264601,-0.00048264601,0.058784278,0.058922459,-0.0023665725,-0.0023421876,0.051764988,0.051903169,0.0014433663,0.0014677511,0.0070192896,0.0070192896,-0.0038099388,-0.0038099388,0.053208355,0.053370921,0.0032093508,0.0032093508,0.053208355,0.053370921,0.0032093508,0.0032093508,0.011992848,0.012029848,-0.10470078,-0.10472516,0.011992848,0.012029848,-0.10470078,-0.10472516,0.0098771398,0.009889755,-0.10258507,-0.10258507,0.063085494,0.063260676,0.070777126,0.070952307,8.4444552e-05,8.4527757e-05,-0.00032176401,-0.00032176401,-0.00037653429,-0.00037758397,0.00013921483,0.00014034772,0.01823715,0.018258003,-0.10355036,-0.10355036,19.406657,19.425616,-6.5015409,-6.5015409,9.6365107,9.6439755,-3.2341248,-3.2341248,0.023981862,0.024157044,-0.11668979,-0.11685236,0.012617099,0.012652135,-0.019875143,-0.019875143,4.1070091,4.1070091,-3.6455971,-3.6450303,0.00239474,0.00239474,1.0946645e-16,1.1017638e-16,-3.5945656e-15,-3.7879459e-15,-3.786555e-16,-3.8112509e-16,-1.6827136e-15,-1.703275e-15,3.4586472e-16,3.4811812e-16,-0.0038458159,-0.0038458159,0.00043467195,0.00043590515,7.9724739e-06,7.9724739e-06
0.12394206,0.12411011,-0.070078801,-0.070246844,0.053863263,0.053863263,0.10754758,0.10754758,-0.070078801,-0.070246844,0.020274338,0.020292511,-0.0054673613,-0.005444059,0.020590053,0.020609118,-0.0054618268,-0.0054385245,0,0,0.0099604876,0.0099731822,-0.10289943,-0.10289943,-0.0029074461,-0.0029143013,-0.0029074461,-0.0029143013,-0.00047154515,-0.00047154515,0.058455991,0.058588038,-0.0029858286,-0.0029625263,0.051100566,0.051232612,0.00096509916,0.00098840147,0.0073554252,0.0073554252,-0.0039509277,-0.0039509277,0.052065665,0.052221014,0.0034044975,0.0034044975,0.052065665,0.052221014,0.0034044975,0.0034044975,0.011622809,0.011658806,-0.10456175,-0.10458505,0.011622809,0.011658806,-0.10456175,-0.10458505,0.0099604876,0.0099731822,-0.10289943,-0.10289943,0.062026153,0.062194196,0.070078801,0.070246844,8.334774e-05,8.3427251e-05,-0.00031436344,-0.00031436344,-0.00037003895,-0.00037104203,0.00013902325,0.00014010584,0.018211914,0.01823248,-0.10384252,-0.10384252,19.339908,19.35871,-6.5190593,-6.5190593,9.5792916,9.5867673,-3.2423418,-3.2423418,0.021042632,0.021210676,-0.11398158,-0.11413692,0.012405231,0.012438839,-0.019898987,-0.019898987,4.1195947,4.1195947,-3.6653088,-3.6647609,0.002339661,0.002339661,1.0989834e-16,1.1053727e-16,-3.5688875e-15,-3.7527342e-15,-3.8014703e-16,-3.8236965e-16,-1.6689918e-15,-1.6876006e-15,3.4723263e-16,3.4926069e-16,-0.0040263239,-0.0040263239,0.00043410778,0.00043533587,7.6099575e-06,7.6099575e-06
0.12135923,0.12152045,-0.069378194,-0.069539416,0.051981032,0.051981032,0.10801677,0.10801677,-0.069378194,-0.069539416,0.020763658,0.020780988,-0.0062136601,-0.0061913923,0.021078896,0.021097115,-0.0062083772,-0.0061861095,0,0,0.010042754,0.010055525,-0.10320656,-0.10320656,-0.002847929,-0.0028544798,-0.002847929,-0.0028544798,-0.00046069962,-0.00046069962,0.058118954,0.058245138,-0.0035937184,-0.0035714506,0.050435124,0.050561308,0.00049495551,0.00051722329,0.0076838298,0.0076838298,-0.0040886739,-0.0040886739,0.05093008,0.051078531,0.0035951559,0.0035951559,0.05093008,0.051078531,0.0035951559,0.0035951559,0.01125924,0.011294279,-0.10442305,-0.10444532,0.01125924,0.011294279,-0.10442305,-0.10444532,0.010042754,0.010055525,-0.10320656,-0.10320656,0.060972834,0.061134056,0.069378194,0.069539416,8.2266338e-05,8.2342319e-05,-0.00030713308,-0.00030713308,-0.00036356916,-0.00036452771,0.00013870242,0.00013973695,0.018187121,0.018207414,-0.10412796,-0.10412796,19.274944,19.293595,-6.5361747,-6.5361747,9.5237515,9.5312375,-3.2503698,-3.2503698,0.018152662,0.018313884,-0.11131647,-0.11146492,0.012194567,0.012226811,-0.019922282,-0.019922282,4.1318909,4.1318909,-3.6847165,-3.6841868,0.0022858488,0.0022858488,1.1031483e-16,1.1088988e-16,-3.5433556e-15,-3.718145e-15,-3.8158521e-16,-3.8358558e-16,-1.6555303e-15,-1.6723828e-15,3.4855174e-16,3.5037699e-16,-0.0042026803,-0.0042026803,0.00043345175,0.00043467437,7.2639251e-06,7.2639251e-06
0.11881829,0.118973,-0.068676201,-0.068830905,0.050142093,0.050142093,0.10847516,0.10847516,-0.068676201,-0.068830905,0.02123955,0.021256075,-0.0069455487,-0.0069242695,0.021554246,0.021571657,-0.0069405061,-0.0069192269,0,0,0.010123954,0.010136798,-0.10350663,-0.10350663,-0.0027889721,-0.0027952321,-0.0027889721,-0.0027952321,-0.00045010353,-0.00045010353,0.057774091,0.057894673,-0.0041903758,-0.0041690966,0.04976941,0.049889992,3.2876169e-05,5.4155344e-05,0.0080046811,0.0080046811,-0.004223252,-0.004223252,0.049802286,0.049944147,0.0037814291,0.0037814291,0.049802286,0.049944147,0.0037814291,0.0037814291,0.01090211,0.010936233,-0.10428479,-0.10430607,0.01090211,0.010936233,-0.10428479,-0.10430607,0.010123954,0.010136798,-0.10350663,-0.10350663,0.05992624,0.060080945,0.068676201,0.068830905,8.1200429e-05,8.1273036e-05,-0.00030006902,-0.00030006902,-0.00035712985,-0.00035804584,0.00013826126,0.00013924986,0.018162797,0.018182828,-0.10440684,-0.10440684,19.211743,19.230251,-6.5528965,-6.5528965,9.4698504,9.4773463,-3.2582131,-3.2582131,0.015311661,0.015466365,-0.10869434,-0.1088362,0.011985248,0.012016189,-0.019945041,-0.019945041,4.1439042,4.1439042,-3.7038223,-3.7033102,0.0022332743,0.0022332743,1.1071684e-16,1.1123437e-16,-3.5179931e-15,-3.6841775e-15,-3.8297319e-16,-3.8477352e-16,-1.6423369e-15,-1.6576095e-15,3.498249e-16,3.5146763e-16,-0.0043749804,-0.0043749804,0.0004327074,0.00043392421,6.9336272e-06,6.9336272e-06
0.11631911,0.11646758,-0.067973658,-0.068122134,0.048345449,0.048345449,0.10892302,0.10892302,-0.067973658,-0.068122134,0.021702421,0.021718178,-0.0076632362,-0.0076429017,0.022016515,0.022033152,-0.0076584229,-0.0076380884,0,0,0.010204104,0.010217017,-0.1037998,-0.1037998,-0.0027305983,-0.0027365804,-0.0027305983,-0.0027365804,-0.00043975114,-0.00043975114,0.057422273,0.057537502,-0.004775937,-0.0047556025,0.049104121,0.049219349,-0.0004212023,-0.00040086783,0.0083181527,0.0083181527,-0.0043547347,-0.0043547347,0.048682918,0.048818481,0.0039634181,0.0039634181,0.048682918,0.048818481,0.0039634181,0.0039634181,0.010551385,0.010584632,-0.10414708,-0.10416742,0.010551385,0.010584632,-0.10414708,-0.10416742,0.010204104,0.010217017,-0.1037998,-0.1037998,0.058887023,0.059035498,0.067973658,0.068122134,8.0150072e-05,8.0219456e-05,-0.00029316743,-0.00029316743,-0.00035072556,-0.00035160088,0.0001377082,0.00013865291,0.018138962,0.018158743,-0.1046793,-0.1046793,19.150282,19.168653,-6.5692337,-6.5692337,9.4175495,9.4250548,-3.2658761,-3.2658761,0.012519306,0.012667782,-0.106115,-0.10625057,0.011777405,0.0118071,-0.019967276,-0.019967276,4.1556412,4.1556412,-3.7226284,-3.7221333,0.002181909,0.002181909,1.1110516e-16,1.1157095e-16,-3.4928212e-15,-3.6508305e-15,-3.8431384e-16,-3.8593413e-16,-1.6294173e-15,-1.643269e-15,3.5105473e-16,3.5253318e-16,-0.0045433177,-0.0045433177,0.00043187821,0.00043308892,6.6183482e-06,6.6183482e-06
0.11386147,0.114004,-0.067271347,-0.06741387,0.046590128,0.046590128,0.10936057,0.10936057,-0.067271347,-0.06741387,0.022152666,0.022167688,-0.0083669324,-0.0083475007,0.022466097,0.022481995,-0.0083623379,-0.0083429062,0,0,0.01028322,0.010296199,-0.10408623,-0.10408623,-0.0026728287,-0.0026785452,-0.0026728287,-0.0026785452,-0.00042963687,-0.00042963687,0.057064323,0.057174436,-0.0053505406,-0.0053311089,0.048439908,0.048550021,-0.00086734729,-0.00084791559,0.0086244146,0.0086244146,-0.0044831933,-0.0044831933,0.047572561,0.047702105,0.0041412212,0.0041412212,0.047572561,0.047702105,0.0041412212,0.0041412212,0.010207024,0.010239435,-0.10401003,-0.10402946,0.010207024,0.010239435,-0.10401003,-0.10402946,0.01028322,0.010296199,-0.10408623,-0.10408623,0.05785578,0.057998304,0.067271347,0.06741387,7.9115307e-05,7.9181611e-05,-0.00028642458,-0.00028642458,-0.00034436051,-0.00034519697,0.00013705124,0.000137954,0.018115635,0.018135178,-0.1049455,-0.1049455,19.090539,19.108779,-6.5851951,-6.5851951,9.3668106,9.374325,-3.2733628,-3.2733628,0.0097752496,0.0099177732,-0.10357825,-0.1037078,0.011571156,0.011599661,-0.019989001,-0.019989001,4.1671082,4.1671082,-3.7411369,-3.7406582,0.0021317251,0.0021317251,1.1148058e-16,1.1189979e-16,-3.4678594e-15,-3.6181019e-15,-3.8560977e-16,-3.8706804e-16,-1.6167762e-15,-1.6293499e-15,3.5224363e-16,3.5357424e-16,-0.0047077832,-0.0047077832,0.00043096758,0.00043217189,6.3174053e-06,6.3174053e-06
0.11144518,0.11158201,-0.066569997,-0.066706832,0.044875179,0.044875179,0.10978806,0.10978806,-0.066569997,-0.066706832,0.022590664,0.022604985,-0.0090568473,-0.0090382783,0.022903376,0.022918568,-0.0090524618,-0.0090338927,0,0,0.010361316,0.010374358,-0.10436606,-0.10436606,-0.0026156821,-0.0026211448,-0.0026156821,-0.0026211448,-0.00041975522,-0.00041975522,0.056701011,0.056806235,-0.0059143272,-0.0058957582,0.047777379,0.047882603,-0.0013056298,-0.0012870608,0.0089236324,0.0089236324,-0.0046086974,-0.0046086974,0.046471749,0.046595542,0.004314935,0.004314935,0.046471749,0.046595542,0.004314935,0.004314935,0.0098689856,0.0099005969,-0.10387373,-0.1038923,0.0098689856,0.0099005969,-0.10387373,-0.1038923,0.010361316,0.010374358,-0.10436606,-0.10436606,0.056833065,0.0569699,0.066569997,0.066706832,7.8096157e-05,7.8159518e-05,-0.00027983681,-0.00027983681,-0.00033803859,-0.00033883792,0.00013629793,0.00013716062,0.018092835,0.01811215,-0.10520557,-0.10520557,19.03249,19.050604,-6.6007894,-6.6007894,9.3175969,9.3251199,-3.2806773,-3.2806773,0.0070791141,0.0072159498,-0.10108386,-0.10120765,0.011366613,0.01139398,-0.020010225,-0.020010225,4.1783115,4.1783115,-3.7593501,-3.7588873,0.0020826954,0.0020826954,1.1184378e-16,1.1222106e-16,-3.4431257e-15,-3.5859894e-15,-3.8686341e-16,-3.8817585e-16,-1.6044166e-15,-1.615841e-15,3.5339381e-16,3.5459135e-16,-0.004868466,-0.004868466,0.00042997881,0.00043117648,6.0301466e-06,6.0301466e-06
