e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,gamma_H_pie,gamma_H_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,y_H_potential_pie,y_H_potential_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.23051719,0.26527755,0.057054235,0.022293881,0.28757143,0.28757143,0.049290676,0.049290676,0.057054235,-0.21598687,-0.066368554,-0.062225101,0.055072566,0.060124595,-0.066354001,-0.062220523,0.055154831,0.06020686,0,0,-0.00051719785,0.00056296447,-0.06476409,-0.06476409,-0.16075753,-0.016793267,-0.0050251256,-0.016793267,-0.0018181872,-0.0018181872,-0.081477583,-0.052849419,0.040413959,0.045465988,-0.048056482,-0.019428318,0.027261557,0.032313586,-0.033421101,-0.033421101,0.013152402,0.013152402,-0.020794925,0.012885268,-0.020268699,-0.020268699,-0.020794925,0.012885268,-0.020268699,-0.020268699,0.024423347,0.030555539,-0.089704635,-0.094756664,0.024423347,0.030555539,-0.089704635,-0.094756664,-0.00051719785,0.00056296447,-0.06476409,-0.06476409,-0.021312122,0.013448232,-0.057054235,-0.022293881,2.7798553e-05,3.0775238e-05,-0.0012121248,-0.0012121248,-0.00067717856,-0.0011362301,-0.00050714767,-4.5119405e-05,0.0022348589,0.003609713,-0.068400464,-0.068400464,14.140681,15.471319,-4.3939117,-4.3939117,14.119656,14.700509,-2.2455414,-2.2455414,0.1657531,0.20051346,-0.23103439,-0.26471458,-0.0042624245,0.0026896465,-0.017006558,-0.017006558,2.5928404,2.5928404,-2.1071143,-2.0492266,0.0090212817,0.0090212817,-6.4174369e-18,-4.2139659e-17,0,2.5326724e-15,0,7.1378918e-16,0,2.043048e-15,0,1.0511882e-15,0.017871056,0.017871056,2.0010328e-05,6.2946117e-06,0.00011311469,0.00011311469
0.22703884,0.25889211,0.05327507,0.021421797,0.28031391,0.28031391,0.051099772,0.051099772,0.05327507,-0.20779234,-0.063653134,-0.059866923,0.053213075,0.057828669,-0.063638395,-0.059862,0.053291603,0.057907197,0,0,-0.00048826771,0.00059437868,-0.065948336,-0.065948336,-0.14953632,-0.016271781,-0.0050251256,-0.016271781,-0.0017763689,-0.0017763689,-0.077023618,-0.050868585,0.039085379,0.043700973,-0.044868782,-0.018713749,0.0264641,0.031079694,-0.032154836,-0.032154836,0.012621279,0.012621279,-0.018404681,0.012365945,-0.019533557,-0.019533557,-0.018404681,0.012365945,-0.019533557,-0.019533557,0.023748548,0.029446788,-0.090185152,-0.094800746,0.023748548,0.029446788,-0.090185152,-0.094800746,-0.00048826771,0.00059437868,-0.065948336,-0.065948336,-0.018892949,0.012960324,-0.05327507,-0.021421797,2.8930144e-05,3.1414206e-05,-0.0011842459,-0.0011842459,-0.00067479921,-0.0011087501,-0.00048051656,-4.4081659e-05,0.0023758166,0.0037043851,-0.069501074,-0.069501074,13.954219,15.258092,-4.4599055,-4.4599055,13.824033,14.405165,-2.2764958,-2.2764958,0.1610905,0.19294378,-0.22752711,-0.25829773,-0.0037785898,0.0025920647,-0.017096379,-0.017096379,2.6402519,2.6402519,-2.1517264,-2.0972821,0.0088137922,0.0088137922,1.3492688e-17,-4.3363987e-17,0,2.5224567e-15,0,7.3134015e-16,0,2.0101277e-15,0,1.0761535e-15,0.01719106,0.01719106,2.0265946e-05,6.7690067e-06,0.00010797625,0.00010797625
0.22354296,0.25265489,0.049680354,0.020568425,0.27322331,0.27322331,0.052867259,0.052867259,0.049680354,-0.19978763,-0.061012377,-0.057563003,0.05138138,0.055585466,-0.060997429,-0.057557723,0.05145634,0.055660426,0,0,-0.00045827578,0.00062641716,-0.067105344,-0.067105344,-0.13885394,-0.01576229,-0.0050251256,-0.01576229,-0.0017355124,-0.0017355124,-0.072756462,-0.048933311,0.037772469,0.041976554,-0.041838767,-0.018015615,0.025670096,0.029874182,-0.030917696,-0.030917696,0.012102372,0.012102372,-0.01616867,0.011858567,-0.018815323,-0.018815323,-0.01616867,0.011858567,-0.018815323,-0.018815323,0.023076108,0.028364886,-0.090639728,-0.094843814,0.023076108,0.028364886,-0.090639728,-0.094843814,-0.00045827578,0.00062641716,-0.067105344,-0.067105344,-0.016626946,0.012484984,-0.049680354,-0.020568425,2.999192e-05,3.2038478e-05,-0.0011570083,-0.0011570083,-0.00067244013,-0.001081902,-0.00045457621,-4.3067781e-05,0.0025109243,0.0037982265,-0.070576369,-0.070576369,13.771206,15.051209,-4.5243815,-4.5243815,13.535961,14.117335,-2.3067383,-2.3067383,0.15643762,0.18554955,-0.22400124,-0.25202847,-0.0033253892,0.0024969967,-0.017184134,-0.017184134,2.6865729,2.6865729,-2.1957324,-2.1447032,0.008611075,0.008611075,1.0959892e-17,-4.4557295e-17,0,2.5105203e-15,0,7.4850813e-16,0,1.9770334e-15,0,1.1006114e-15,0.016526704,0.016526704,2.0553073e-05,7.2602264e-06,0.00010307021,0.00010307021
0.22003064,0.24656247,0.046265166,0.019733333,0.2662958,0.2662958,0.054594094,0.054594094,0.046265166,-0.19196838,-0.058444477,-0.055312094,0.049576955,0.053393777,-0.058429299,-0.055306445,0.049648508,0.05346533,0,0,-0.00042728767,0.00065906555,-0.068235741,-0.068235741,-0.12869978,-0.015264517,-0.0050251256,-0.015264517,-0.0016955956,-0.0016955956,-0.068671206,-0.047042548,0.036474974,0.040291797,-0.038962197,-0.017333539,0.024879574,0.028696397,-0.029709009,-0.029709009,0.0115954,0.0115954,-0.014082622,0.011362858,-0.018113609,-0.018113609,-0.014082622,0.011362858,-0.018113609,-0.018113609,0.02240604,0.027309215,-0.091069069,-0.094885891,0.02240604,0.027309215,-0.091069069,-0.094885891,-0.00042728767,0.00065906555,-0.068235741,-0.068235741,-0.01450991,0.012021923,-0.046265166,-0.019733333,3.0988119e-05,3.2648393e-05,-0.0011303971,-0.0011303971,-0.00067006821,-0.0010556715,-0.00042934074,-4.2077222e-05,0.0026405361,0.0038912564,-0.071626933,-0.071626933,13.59169,14.850527,-4.5873745,-4.5873745,13.255264,13.836846,-2.3362851,-2.3362851,0.1517949,0.17832673,-0.22045792,-0.2459034,-0.002901982,0.0024043847,-0.01726987,-0.01726987,2.7318285,2.7318285,-2.2391475,-2.1914895,0.0084130202,0.0084130202,2.4959096e-17,-4.5720581e-17,0,2.4970024e-15,0,7.6529988e-16,0,1.9438682e-15,0,1.1245668e-15,0.015877628,0.015877628,2.0870405e-05,7.7680162e-06,9.8386318e-05,9.8386318e-05
0.21650317,0.24061152,0.043024449,0.018916102,0.25952762,0.25952762,0.056281212,0.056281212,0.043024449,-0.18433031,-0.05594764,-0.053112976,0.04779932,0.051252421,-0.05593221,-0.053106945,0.047867621,0.051320722,0,0,-0.00039536475,0.00069230983,-0.069340139,-0.069340139,-0.11906256,-0.014778193,-0.0050251256,-0.014778193,-0.0016565969,-0.0016565969,-0.064762845,-0.045195272,0.035192687,0.038645788,-0.036234722,-0.01666715,0.024092599,0.0275457,-0.028528123,-0.028528123,0.011100088,0.011100088,-0.012142123,0.01087855,-0.017428034,-0.017428034,-0.012142123,0.01087855,-0.017428034,-0.017428034,0.021738395,0.026279171,-0.091473899,-0.094927,0.021738395,0.026279171,-0.091473899,-0.094927,-0.00039536475,0.00069230983,-0.069340139,-0.069340139,-0.012537488,0.01157086,-0.043024449,-0.018916102,3.1922912e-05,3.3244279e-05,-0.0011043979,-0.0011043979,-0.00066764456,-0.0010300442,-0.00040483047,-4.1109446e-05,0.0027650036,0.0039834934,-0.072653333,-0.072653333,13.41572,14.655901,-4.6489187,-4.6489187,12.981772,13.563529,-2.3651524,-2.3651524,0.14716304,0.17127138,-0.21689854,-0.23991921,-0.0025074975,0.0023141721,-0.017353635,-0.017353635,2.7760433,2.7760433,-2.281986,-2.237641,0.0082195208,0.0082195208,4.0489216e-17,-4.6854795e-17,0,2.4820342e-15,0,7.8172219e-16,0,1.9107226e-15,0,1.1480254e-15,0.015243481,0.015243481,2.1216586e-05,8.2921077e-06,9.3914703e-05,9.3914703e-05
0.21296215,0.23479879,0.039952965,0.01811632,0.25291511,0.25291511,0.057929526,0.057929526,0.039952965,-0.17686927,-0.053520075,-0.050964458,0.046048052,0.049160243,-0.053504373,-0.050958035,0.046113249,0.04922544,0,0,-0.00036256435,0.00072613629,-0.070419136,-0.070419136,-0.10993034,-0.014303054,-0.0050251256,-0.014303054,-0.0016184952,-0.0016184952,-0.061026237,-0.043390484,0.033925447,0.037037638,-0.033651841,-0.016016088,0.023309278,0.02642147,-0.027374397,-0.027374397,0.010616169,0.010616169,-0.010342563,0.010405382,-0.016758228,-0.016758228,-0.010342563,0.010405382,-0.016758228,-0.016758228,0.021073272,0.025274164,-0.091854972,-0.094967164,0.021073272,0.025274164,-0.091854972,-0.094967164,-0.00036256435,0.00072613629,-0.070419136,-0.070419136,-0.010705127,0.011131518,-0.039952965,-0.01811632,3.2800399e-05,3.3826459e-05,-0.0010789968,-0.0010789968,-0.00066512316,-0.0010050064,-0.00038107322,-4.0163929e-05,0.0028846752,0.0040749558,-0.073656126,-0.073656126,13.243348,14.467194,-4.7090474,-4.7090474,12.715316,13.297219,-2.3933558,-2.3933558,0.14254301,0.16437966,-0.21332471,-0.23407266,-0.0021410254,0.0022263037,-0.017435473,-0.017435473,2.8192411,2.8192411,-2.3242614,-2.2831583,0.0080304718,0.0080304718,4.9088296e-17,-4.7960835e-17,0,2.4657388e-15,0,7.9778186e-16,0,1.8776762e-15,0,1.1709932e-15,0.014623919,0.014623919,2.1590229e-05,8.8322195e-06,8.9645889e-05,8.9645889e-05
0.20940946,0.2291211,0.037045229,0.017333586,0.24645469,0.24645469,0.059539929,0.059539929,0.037045229,-0.16958117,-0.05115999,-0.048865377,0.044322791,0.047116117,-0.051143997,-0.048858549,0.044385024,0.04717835,0,0,-0.00032893975,0.00076053154,-0.071473316,-0.071473316,-0.10129051,-0.013838843,-0.0050251256,-0.013838843,-0.0015812698,-0.0015812698,-0.057456052,-0.041627206,0.03267315,0.035466476,-0.031208846,-0.01538,0.022529771,0.025323097,-0.026247206,-0.026247206,0.010143379,0.010143379,-0.008679075,0.0099430966,-0.016103827,-0.016103827,-0.008679075,0.0099430966,-0.016103827,-0.016103827,0.020410823,0.02429362,-0.092213079,-0.095006404,0.020410823,0.02429362,-0.092213079,-0.095006404,-0.00032893975,0.00076053154,-0.071473316,-0.071473316,-0.0090080148,0.010703628,-0.037045229,-0.017333586,3.3624605e-05,3.439525e-05,-0.0010541799,-0.0010541799,-0.00066244913,-0.00098054445,-0.00035810612,-3.9240158e-05,0.0029998961,0.0041656613,-0.074635856,-0.074635856,13.074627,14.284268,-4.7677931,-4.7677931,12.455735,13.037755,-2.4209105,-2.4209105,0.13793614,0.15764779,-0.2097384,-0.22836057,-0.001801603,0.0021407256,-0.017515429,-0.017515429,2.8614453,2.8614453,-2.3659856,-2.3280418,0.007845771,0.007845771,3.9416821e-17,-4.9039559e-17,0,2.4482324e-15,0,8.1348574e-16,0,1.844799e-15,0,1.1934765e-15,0.014018607,0.014018607,2.1989947e-05,9.3880588e-06,8.5570787e-05,8.5570787e-05
0.20584742,0.22357535,0.034295434,0.016567508,0.24014286,0.24014286,0.061113292,0.061113292,0.034295434,-0.16246206,-0.048865577,-0.046814595,0.042623253,0.045118938,-0.048849276,-0.046807351,0.042682657,0.045178342,0,0,-0.00029454028,0.0007954825,-0.07250325,-0.07250325,-0.093129727,-0.013385309,-0.0050251256,-0.013385309,-0.0015449006,-0.0015449006,-0.054046701,-0.039904483,0.031435764,0.03393145,-0.02890076,-0.014758542,0.0217543,0.024249986,-0.025145941,-0.025145941,0.009681464,0.009681464,-0.0071464596,0.0094914437,-0.015464477,-0.015464477,-0.0071464596,0.0094914437,-0.015464477,-0.015464477,0.019751267,0.023336975,-0.092549056,-0.095044742,0.019751267,0.023336975,-0.092549056,-0.095044742,-0.00029454028,0.0007954825,-0.07250325,-0.07250325,-0.0074409999,0.010286926,-0.034295434,-0.016567508,3.4399467e-05,3.4950958e-05,-0.0010299337,-0.0010299337,-0.00065955637,-0.00095664513,-0.00033597788,-3.8337635e-05,0.0031110069,0.0042556273,-0.075593051,-0.075593051,12.90961,14.10699,-4.8251876,-4.8251876,12.202868,12.784979,-2.4478314,-2.4478314,0.13334417,0.1510721,-0.20614196,-0.22277987,-0.0014882,0.0020573852,-0.017593545,-0.017593545,2.9026789,2.9026789,-2.4071693,-2.3722927,0.0076653182,0.0076653182,3.7975295e-17,-5.0091783e-17,0,2.4296238e-15,0,8.2884065e-16,0,1.8121518e-15,0,1.2154821e-15,0.013427217,0.013427217,2.2414367e-05,9.9593228e-06,8.1680688e-05,8.1680688e-05
0.20227884,0.21815849,0.031697355,0.015817704,0.23397619,0.23397619,0.062650468,0.062650468,0.031697355,-0.15550802,-0.046635004,-0.044811001,0.040949242,0.043167632,-0.046618377,-0.044803331,0.041005946,0.043224335,0,0,-0.00025941145,0.00083097638,-0.073509495,-0.073509495,-0.085433828,-0.012942207,-0.0050251256,-0.012942207,-0.0015093679,-0.0015093679,-0.050792257,-0.038221383,0.03021334,0.03243173,-0.026722252,-0.014151378,0.020983167,0.023201557,-0.024070005,-0.024070005,0.0092301728,0.0092301728,-0.0057390843,0.0090501788,-0.014839832,-0.014839832,-0.0057390843,0.0090501788,-0.014839832,-0.014839832,0.019094902,0.022403679,-0.092863808,-0.095082198,0.019094902,0.022403679,-0.092863808,-0.095082198,-0.00025941145,0.00083097638,-0.073509495,-0.073509495,-0.0059984958,0.0098811552,-0.031697355,-0.015817704,3.5128828e-05,3.5493885e-05,-0.0010062452,-0.0010062452,-0.00065636453,-0.00093329549,-0.00031475189,-3.7455869e-05,0.0032183425,0.004344871,-0.076528231,-0.076528231,12.748353,13.935232,-4.8812621,-4.8812621,11.956561,12.538738,-2.4741331,-2.4741331,0.12876935,0.144649,-0.20253825,-0.21732751,-0.0011996992,0.001976231,-0.017669865,-0.017669865,2.9429641,2.9429641,-2.4478216,-2.4159123,0.0074890159,0.0074890159,3.4176498e-17,-5.1118285e-17,0,2.4100157e-15,0,8.438534e-16,0,1.7797878e-15,0,1.2370171e-15,0.012849429,0.012849429,2.2862155e-05,1.0545699e-05,7.7967252e-05,7.7967252e-05
0.19873235,0.21286757,0.029219019,0.015083798,0.22795137,0.22795137,0.064152289,0.064152289,0.029219019,-0.14871528,-0.044463305,-0.042853511,0.03930445,0.041261144,-0.044446336,-0.042845404,0.039358575,0.04131527,0,0,-0.00022358813,0.00086700071,-0.074492596,-0.074492597,-0.078172836,-0.012509296,-0.0050251256,-0.012509296,-0.0014746524,-0.0014746524,-0.047664932,-0.036576994,0.029009808,0.030966503,-0.024646116,-0.013558179,0.020220547,0.022177242,-0.023018816,-0.023018816,0.0087892613,0.0087892613,-0.0044255692,0.008619063,-0.014229554,-0.014229554,-0.0044255692,0.008619063,-0.014229554,-0.014229554,0.018445913,0.021493196,-0.093162097,-0.095118792,0.018445913,0.021493196,-0.093162097,-0.095118792,-0.00022358813,0.00086700071,-0.074492596,-0.074492597,-0.0046491573,0.0094860637,-0.029219019,-0.015083798,3.5823325e-05,3.6024325e-05,-0.00098310161,-0.00098310161,-0.00064898925,-0.0009104829,-0.00029828903,-3.6594384e-05,0.003322921,0.0044334089,-0.077441901,-0.077441901,12.591328,13.768865,-4.9360469,-4.9360469,11.716679,12.298881,-2.4998299,-2.4998299,0.12423975,0.13837497,-0.19895594,-0.21200057,-0.00092983146,0.0018972127,-0.01774443,-0.01774443,2.9823227,2.9823227,-2.4878971,-2.4589022,0.0073167685,0.0073167685,3.0757505e-17,-5.2119808e-17,0,2.3895041e-15,0,8.5853075e-16,0,1.7477529e-15,0,1.2580888e-15,0.012284931,0.012284931,2.3332296e-05,1.1146868e-05,7.4422504e-05,7.4422504e-05
0.19513359,0.20769968,0.026931518,0.014365425,0.22206511,0.22206511,0.065619568,0.065619568,0.026931518,-0.14208012,-0.042358182,-0.040941063,0.037677135,0.039398449,-0.042340856,-0.040932509,0.037728799,0.039450113,0,0,-0.00018712306,0.00090354327,-0.075453087,-0.075453087,-0.071364725,-0.012086342,-0.0050251256,-0.012086342,-0.0014407354,-0.0014407354,-0.044724539,-0.034970426,0.027813663,0.029534977,-0.022732736,-0.012978623,0.019455172,0.021176486,-0.021991803,-0.021991803,0.0083584907,0.0083584907,-0.0032775636,0.0081978629,-0.013633313,-0.013633313,-0.0032775636,0.0081978629,-0.013633313,-0.013633313,0.017793021,0.020605001,-0.093433231,-0.095154545,0.017793021,0.020605001,-0.093433231,-0.095154545,-0.00018712306,0.00090354327,-0.075453087,-0.075453087,-0.0034646866,0.0091014062,-0.026931518,-0.014365425,3.6465067e-05,3.6542564e-05,-0.00096049027,-0.00096049027,-0.00065289163,-0.00088819499,-0.00027113357,-3.5752713e-05,0.0034229185,0.0045212571,-0.078334558,-0.078334558,12.437286,13.607766,-4.9895716,-4.9895716,11.48302,12.065261,-2.5249357,-2.5249357,0.1196805,0.1322466,-0.19532071,-0.20679614,-0.00069293733,0.0018202812,-0.01781728,-0.01781728,3.0207761,3.0207761,-2.5275635,-2.5012643,0.0071484829,0.0071484829,2.7256696e-17,-5.3097066e-17,0,2.3681796e-15,0,8.7287943e-16,0,1.716087e-15,0,1.2787046e-15,0.011733416,0.011733416,2.3822995e-05,1.1762503e-05,7.1038814e-05,7.1038814e-05
0.19153473,0.20265201,0.024779507,0.013662228,0.21631424,0.21631424,0.0670531,0.0670531,0.024779507,-0.13559891,-0.040311848,-0.039072622,0.036074544,0.03757854,-0.040294152,-0.03906361,0.03612386,0.037627855,0,0,-0.00015005106,0.00094059216,-0.076391486,-0.076391486,-0.064991484,-0.011673115,-0.0050251256,-0.011673115,-0.0014075985,-0.0014075985,-0.04192345,-0.03340081,0.02663238,0.028136375,-0.020935038,-0.012412397,0.018694752,0.020198747,-0.020988413,-0.020988413,0.0079376279,0.0079376279,-0.0022402858,0.0077863503,-0.013050785,-0.013050785,-0.0022402858,0.0077863503,-0.013050785,-0.013050785,0.017143943,0.019738582,-0.09368548,-0.095189475,0.017143943,0.019738582,-0.09368548,-0.095189475,-0.00015005106,0.00094059216,-0.076391486,-0.076391486,-0.0023903368,0.0087269425,-0.024779507,-0.013662228,3.7072e-05,3.7048884e-05,-0.00093839899,-0.00093839899,-0.00064907805,-0.00086641971,-0.00025224895,-3.4930401e-05,0.0035200769,0.0046084317,-0.079206683,-0.079206683,12.287144,13.451814,-5.0418653,-5.0418653,11.255475,11.837735,-2.549464,-2.549464,0.11514324,0.12626052,-0.19168478,-0.20171142,-0.00047806737,0.0017453885,-0.017888454,-0.017888454,3.058345,3.058345,-2.5667276,-2.5430008,0.0069840678,0.0069840678,2.3443702e-17,-5.4050737e-17,0,2.3461269e-15,0,8.869061e-16,0,1.6848241e-15,0,1.298872e-15,0.011194585,0.011194585,2.433309e-05,1.2392269e-05,6.7808889e-05,6.7808889e-05
0.18794069,0.19772178,0.022754946,0.012973858,0.21069563,0.21069563,0.06845366,0.06845366,0.022754946,-0.12926812,-0.038322344,-0.037247177,0.034496853,0.035800436,-0.038304263,-0.037237696,0.034543927,0.035847509,0,0,-0.00011240357,0.00097813571,-0.077308302,-0.077308302,-0.059034131,-0.011269393,-0.0050251256,-0.011269393,-0.0013752237,-0.0013752237,-0.039254261,-0.031867294,0.025466359,0.026769942,-0.019246161,-0.011859194,0.017939915,0.019243497,-0.0200081,-0.0200081,0.0075264449,0.0075264449,-0.0013062467,0.0073843026,-0.012481655,-0.012481655,-0.0013062467,0.0073843026,-0.012481655,-0.012481655,0.016499315,0.018893436,-0.09392002,-0.095223602,0.016499315,0.018893436,-0.09392002,-0.095223602,-0.00011240357,0.00097813571,-0.077308302,-0.077308302,-0.0014186502,0.0083624383,-0.022754946,-0.012973858,3.7647498e-05,3.7543559e-05,-0.00091681582,-0.00091681582,-0.00064462829,-0.00084514526,-0.00023454003,-3.4127002e-05,0.0036146987,0.0046949481,-0.080058749,-0.080058749,12.14095,13.30089,-5.0929562,-5.0929562,11.033901,11.616163,-2.5734282,-2.5734282,0.11063239,0.12041347,-0.18805309,-0.19674364,-0.00028373005,0.0016724877,-0.017957991,-0.017957991,3.0950499,3.0950499,-2.6053909,-2.5841142,0.0068234342,0.0068234342,2.0623008e-17,-5.4981477e-17,0,2.3234255e-15,0,9.0061738e-16,0,1.6539931e-15,0,1.3185989e-15,0.010668148,0.010668148,2.4861497e-05,1.3035829e-05,6.4725762e-05,6.4725762e-05
0.18435763,0.19290629,0.020848632,0.012299973,0.20520626,0.20520626,0.069822008,0.069822008,0.020848632,-0.12308428,-0.036387591,-0.035463736,0.032944435,0.034063178,-0.036369113,-0.035453778,0.032989368,0.034108111,0,0,-7.420882e-05,0.0010161626,-0.078204031,-0.078204031,-0.053472221,-0.010874957,-0.0050251256,-0.010874957,-0.0013435936,-0.0013435936,-0.036708594,-0.030369049,0.024316193,0.025434936,-0.01765826,-0.011318715,0.017191474,0.018310217,-0.019050334,-0.019050334,0.0071247192,0.0071247192,-0.00046678588,0.006991502,-0.011925615,-0.011925615,-0.00046678588,0.006991502,-0.011925615,-0.011925615,0.015859962,0.018069076,-0.094138201,-0.095256944,0.015859962,0.018069076,-0.094138201,-0.095256944,-7.420882e-05,0.0010161626,-0.078204031,-0.078204031,-0.0005409947,0.0080076645,-0.020848632,-0.012299973,3.8194746e-05,3.8026856e-05,-0.00089572905,-0.00089572905,-0.00063935301,-0.00082436012,-0.0002181813,-3.334208e-05,0.003707071,0.0047808214,-0.080891218,-0.080891218,11.998745,13.154879,-5.142872,-5.142872,10.818159,11.400408,-2.5968412,-2.5968412,0.1061536,0.11470225,-0.18443183,-0.19189012,-0.00010819894,0.0016015329,-0.018025929,-0.018025929,3.1309105,3.1309105,-2.6435516,-2.6246073,0.0066664952,0.0066664952,1.7967397e-17,-5.5889911e-17,0,2.3001502e-15,0,9.140198e-16,0,1.6236188e-15,0,1.3378931e-15,0.010153819,0.010153819,2.540722e-05,1.3692841e-05,6.1782776e-05,6.1782776e-05
0.18078599,0.1882029,0.019057151,0.011640241,0.19984314,0.19984314,0.071158884,0.071158884,0.019057151,-0.11704401,-0.034506242,-0.033721336,0.031416816,0.032365829,-0.034487356,-0.03371089,0.031459706,0.032408719,0,0,-3.5493439e-05,0.0010546616,-0.079079158,-0.079079158,-0.048287536,-0.010489593,-0.0050251256,-0.010489593,-0.0013126909,-0.0013126909,-0.034283006,-0.028905264,0.023181623,0.024130636,-0.016168409,-0.010790667,0.01644939,0.017398403,-0.018114597,-0.018114597,0.0067322331,0.0067322331,0.00028098029,0.0066077357,-0.011382364,-0.011382364,0.00028098029,0.0066077357,-0.011382364,-0.011382364,0.015225855,0.017265023,-0.094340506,-0.09528952,0.015225855,0.017265023,-0.094340506,-0.09528952,-3.5493439e-05,0.0010546616,-0.079079158,-0.079079158,0.00024548685,0.0076623973,-0.019057151,-0.011640241,3.8715381e-05,3.8499038e-05,-0.00087512728,-0.00087512728,-0.00063410683,-0.00080405303,-0.00020230507,-3.2575213e-05,0.0037973293,0.0048660663,-0.08170454,-0.08170454,11.860483,13.013667,-5.1916397,-5.1916397,10.608112,11.190336,-2.6197157,-2.6197157,0.10170683,0.10912374,-0.18082148,-0.18714824,4.909737e-05,0.0015324795,-0.018092304,-0.018092304,3.1659464,3.1659464,-2.6812195,-2.664483,0.0065131658,0.0065131658,1.5562086e-17,-5.6776644e-17,0,2.2763707e-15,0,9.271198e-16,0,1.5937216e-15,0,1.3567624e-15,0.0096513191,0.0096513191,2.5969288e-05,1.4362957e-05,5.897357e-05,5.897357e-05
0.17718833,0.18360903,0.017415042,0.010994336,0.19460337,0.19460337,0.072465011,0.072465011,0.017415042,-0.11114402,-0.032681629,-0.032019031,0.029907854,0.030707473,-0.032662323,-0.032008089,0.029948794,0.030748413,0,0,3.7117619e-06,0.001093622,-0.079934157,-0.079934157,-0.043485954,-0.010113092,-0.0050251256,-0.010113092,-0.001282499,-0.001282499,-0.032006322,-0.027475146,0.022056715,0.022856334,-0.01480594,-0.010274764,0.015707941,0.01650756,-0.017200382,-0.017200382,0.0063487742,0.0063487742,0.00090200046,0.0062327961,-0.010851608,-0.010851608,0.00090200046,0.0062327961,-0.010851608,-0.010851608,0.014591281,0.01648081,-0.094521726,-0.095321346,0.014591281,0.01648081,-0.094521726,-0.095321346,3.7117619e-06,0.001093622,-0.079934157,-0.079934157,0.00090571223,0.0073264181,-0.017415042,-0.010994336,3.92052e-05,3.8960359e-05,-0.00085499936,-0.00085499936,-0.00063457421,-0.00078421301,-0.00018121995,-3.1825983e-05,0.0038850266,0.0049506975,-0.082499155,-0.082499155,11.725773,12.877145,-5.2392858,-5.2392858,10.403618,10.985816,-2.6420641,-2.6420641,0.097254172,0.10367488,-0.17718462,-0.18251541,0.00018114245,0.0014652836,-0.018157153,-0.018157153,3.2001764,3.2001764,-2.7184915,-2.7037445,0.006363363,0.006363363,1.269837e-17,-5.7642254e-17,0,2.2521525e-15,0,9.3992376e-16,0,1.5643184e-15,0,1.3752146e-15,0.009160377,0.009160377,2.6546518e-05,1.5045829e-05,5.6292072e-05,5.6292072e-05
